sentiment,sentiment_score,tweet_text
sadness,1.79,"she ha no shame... crazy nancy pelosi say republican are 'trying to get away with murder' of george floyd, a new low low even for her #crazynancy #nazinancy #alllivesmatternotjustblack #domesticterrorism #blackprivilege #blmterrorists – at crazy town, west"
trust,2.5069999999999997,"we have made it to the middle of the week! happy humpday to all of us! except the murderer of breonna taylor, the official who have not arrested them, & the police union protecting them. #justiceforbreonnataylor #sayhername #blacklivesmatter"
trust,2.758,"hello friends, i have decided to raffle off a few sh & mobo test pressing from my personal collection in order to raise money for three important organization nan raffle end june 30th. for complete detail embarrassed or blushing"
trust,1.898,"good morning, arrest the officer that killed breonna taylor! petition. protest. educate. stay safe. #blacklivesmatter #justiceforbreonnataylor"
sadness,0.6809999999999999,#abbottresign and we will also remove and turn texas blue in 2020! #enough #blacklivesmatter
trust,0.477,yall. if you ever say black life matter but... you should go ahead and stop talking.
anticipation,1.273,chick-fil-a could turn 2020 around through retracting their donation to anti-lgbtq organization and donating to black life matter/planned parenthood instead. but we not ready for that conversation.
fear,0.5780000000000001,"your message, no life matter until black life matter expose #blacklivesmatter a the false narrative no one can support. but please keep repeating it you are helping to demonstrate #blm doe not care about those who foolishly support your agenda. go paint a street!"
sadness,2.877,how many joke or quirky tweet did you see about george floyd is death? none. but breonna taylor is murdered and all of a sudden it is a play on words? this shit is not a fucking game. a woman lost her fucking life have some goddamn respect.
fear,2.468,today is the anniversary of #vincentchin is brutal murder by two white men. a reminder to the #aapi community that white supremacy nan racism scar our community too. that we have name to say too. that we must align ourselves w/#blacklivesmatter so we all can be free.
fear,2.411,black life matter is just modern day slavery. black people are being used to fight the dems war on rt if you agree
sadness,1.6789999999999998,former lansing resident terry willis stopped in lansing on his inspirational walk from alabama to the spot where george floyd died in minneapolis. photo
trust,0.993,"this is an organization designed by satan. on black life matter organization. the shocking thing is not what john say here, because he is absolutely right. what is shocking is almost no evangelicals are saying this with such clarity."
fear,0.525,this entire story boil my blood. #crew96 #blacklivesmatter.
trust,2.5789999999999997,"authority say a hate crime not committed against -that is great news. what is even better is the love showed wallace and the backing the world showed this man-that doe not change. we stand, or kneel, with you bubba! #blacklivesmatter"
anticipation,1.305,how to lose your business in one tweet. good for the #scrapyarddawgs player standing up for what is right and walking away from their team. hate ha no place. i have been a big and fan for a long time. #blacklivesmatter
trust,1.6490000000000002,attorney general kathy jennings ha announced her office is dropping prosecution of the black life matter protester arrested in camden earlier this month. #netde #kentde #camdende
trust,1.672,read carefully a the ignorance accorded these declaration made 100 year ago is the reason for the unrest we see in the world today regarding #blacklivesmatter 100years before #georgefloyd murder at the hand the of the state. the #marcusgarvey led convention declare tongue sticking out cheeky playful or blowing a raspberry
trust,1.406,"friday, i will be accepting donation of water and cooler full of ice confusion at my office in support of saturday is woman is march. #womensupportingwomen #blacklivesmatter"
anticipation,1.5699999999999998,"more than 3 week after hundred of thousand of american started taking to the street to protest the killing of george floyd by a minneapolis police officer, anticipated surge in covid-19 case have not shown up in the city with the biggest protest"
disgust,0.82,"this shit broke my heart, say his fucking name #justiceforelijah #justiceforelijahmcclain #justiceforbreonnatalyor #blacklivesmatter"
anger,2.688,". demand remove the confederate monument from wesley bolin plaza, outside the arizona capitol. call to remove the monument have risen against the backdrop of the george floyd killing and nationwide protest against police brutality. – at wesley bolin memorial plaza"
anticipation,0.648,be there tomorrow !!! #blacklivesmatter
joy,1.4709999999999999,"hey do something! we have family and friend in k/w. if you see something, say something and say it out loud. cc #blacklivesmatter #racismliveshere"
trust,0.992,travis adkins from dover high school travis adkins life in florida trade adkins work for americorps travis adkins conversation with my sister and her finance travis adkins #blacklivesmatter
sadness,0.438,this is exactly why we have to directly address this reoccurring problem in georgia. see you on saturday. #blacklivesmatter. #sayhername #sayhisname #naacp #gapol
joy,1.5319999999999998,i know she would be so proud of this #black #blacklove #blacklivesmatter #juneteenth #juneteenthcelebration #love #blackownedbusiness #naturalhair #kinkycurly #afro #blackgirlmagic
anticipation,1.046,"y'all would think you would not have to explain the importance of black life matter to a person with biracial children, but you would also be wrong."
trust,0.477,#blacklivesmatter they still matter we still matter i still matter
trust,1.015,i got 99 problem and... police that are racist in our school is just one. #blacklivesmatter – at federal plaza square
anger,0.848,democrat just blocked police reform bill. where is the outrage and #blacklivesmatter?
fear,3.964,"pelosi refuse to apologize for accusing republican of ‘trying to get away with the murder of george floyd' video confusion pelosi freaked out wed when asked if she would apologize for her appalling remark absolutely, positively not! nasty a*s woman!!"
sadness,1.6789999999999998,"scottsdale council member guy phillips just addressed the crowd by saying, i can not breathe, the last word of george floyd before he died at the hand of minneapolis police, before taking off his mask at this protest. – at scottsdale city hall"
trust,0.8049999999999999,"it is been said that the dollar circulated 36-100 time in black wall street. today they say the dollar circulates in black community for 6 hours. these we stand with you, we hear you, black life matter. post from these corporation are really a gimmick. they do not care."
trust,1.3130000000000002,no justice no peace #blacklivesmatter – at state and madison
anger,0.855,"students, i will be the first to tell you social medium is a great tool; however, you need to know what is and is not acceptable. racist behavior is never acceptable because #blacklivesmatter here is my take on a really disgusting social medium post from some student"
joy,0.789,"we are so grateful for such amazing, dope, and talented folk like you in milwaukee! and thank you to everyone that supported this last week #blackisbeautiful #allblacklivesmatter #breonnatalyor #elijahmcclain #georgefloyd"
trust,1.3130000000000002,trump is 200th judicial nominee wa confirmed. zero of the 200 have been african american. retweet if is racist and #blacklivesmatter.
sadness,1.093,the president is a disgrace nyc to paint ‘black life matter' in front of trump tower!
anticipation,1.234,"attn we stand firmly behind the black life matter movement nan want to contribute nan raise fund for the cause. therefore, we are doing a raffle with item donated from our artist nan our secret stash. the raffle will go live tomorrow at 9am et on cont'd"
fear,0.375,do not go to abm pressure washing!! this is what the owner is posting on her facebook!!! #racist #blacklivesmatter
trust,1.8519999999999999,"a 3-minute herstory lesson on teaching my son about #blacklivesmatter, whiteness a a construct, and what it really mean when white woman call the cop on black people. #blackmommyactivist"
joy,1.65,"very proud to vote to make #juneteenth a state holiday in the commonwealth of massachusetts, forever memorializing june 19th. thank you to the member of the for bringing this day to the forefront. great speech by rep. bud williams nan #blacklivesmatter"
anticipation,0.75,just pulled up to #occupycityhall and nypd ha started to set up barricade around perimeter where demonstration is being held. #defundnypd #defundpolice #blacklivesmatter – at city hall park
fear,1.719,"i demand #justiceformychaeljohnson, #justiceforwilbonwoodward nan #justicefortonymcdade justice for all victim of police crimes! #nojusticejack #nojusticejack #blacklivesmatter #allblacklivesmatter #releasethetapes #indictkillercops"
trust,2.392,i hope joe take the time to meet with some of the millennials on our lancaster city council or the young folk leading black life matter protests.
joy,0.9670000000000001,"this is why it is black life matter. nobody else would be approached and treated this way. no type of warning, just disgusting"
trust,2.274,"part ii a 3-minute herstory lesson on teaching my son about #blacklivesmatter, whiteness a a construct, white nationalism and supremacy, and what it really mean when white woman call the cop on black people. #blackmommyactivist"
anger,1.495,we will fight hate and anti-black racism in #eastto with everything we have got #blacklivesmatter in the east end
trust,1.829,"let me be clear, again! i believe that the life of every black person matter from the womb to the tomb. the black life matter organization and their follower do not believe that. they never have and they never will!"
trust,1.743,"no one in the black life matter organization is a genuine christian. none, no not one!"
trust,0.484,"big flexx can clean up nicely. if you need security for anything formal, i can play the part and blend in. have to be versatile when it come to security!! #weddings #ballroom #formal #suits #blacklivesmatter #security #chameleon"
anticipation,1.187,i am still waiting for the official list of demand of the occupation here at city hall. i did find this poster sitting in the park. #occupycityhall #defundthepolice #defundnypd #blacklivesmatter – at city hall park
trust,2.3040000000000003,we the men of the iδ chapter of φβς stand with our black & brown brother and sister across the united state and across the globe. we stand for black life matter nan the fight against police brutality nan corruption. #blacklivesmatter #justiceforbreonna #justiceforgeorge
joy,2.712,"catonsville, maryland. a peaceful protest organized by the catonsville youth for black life matter. so proud and hopeful of our youth"
surprise,0.4920000000000001,#breaking the city of new york will paint black life matter on the street in front of trump tower.
trust,0.477,let is get this ig thread going !!! drop your instagram link nan let is follow each other !!! #retweet #positivevibes #follow4follow #blacklivesmatter
trust,0.688,a reminder that this is about humanity. | art by hermana ileana garcia jacolow #blacklivesmatter #σλυ
trust,2.399,"black life matter is a marxist nan black supremacist organization that only care about black life when police are involved in the death. in other words, they ignore 99% of the black on black homicide or 40% of black baby aborted often by racist planned parenthood. #fakenoose"
joy,0.609,"#georgefloyd portrait no longer on #graffitibridge in #pensacola... instead, you will see this rea tongue sticking out cheeky playful or blowing a raspberry #florida – at graffiti bridge"
fear,1.4220000000000002,thing get heated at #occupycityhall after police and protester fight over nypd barricades... #defundpolice #defundthenypd #blacklivesmatter – at city hall park
fear,0.625,"if you served in the military and do not support this, what the fuck were you actually defending? #blacklivesmatter"
fear,0.835,protestors have forced white shirt to retreat into the street at #occupycityhall #blacklivesmatter #defundthepolice #defundnypd – at city hall park
joy,0.7030000000000001,i honestly do not know how many time my heart can keep breaking #blacklivesmatter
trust,0.961,"this is one of the most heartbreaking thing i‘ve ever heard. the police & emts on the scene were not listening, the did not see #elijahmcclain, they did not hear #elijahmcclain, for them #elijahmcclain did not matter. but his did matter b/c all #blacklivesmatter"
anger,1.279,i will not argue about black life matter because there is no argument. you either believe a human life mean something or you don't. this is not an everyone can have an opinion situation.
trust,1.829,i go before my city is council tomorrow to get approval for a mural for not only black life matter but the lgbqt community and spanish americans. wish me luck.
joy,1.92,i turned 22 yesterday! i am so thankful to have seen 22 year because a lot of young black men do not get to do so! my life and all black life matter graduated magna cum laude with a bfa in musical theatre! pc #allblacklivesmatter #blackboyjoy #mt20 – at sam houston state university- university park
joy,0.6409999999999999,"the march did not have many poster or chants, but it messaging wa the same a others in downtown tampa black life matter."
trust,1.4220000000000002,"i love my job and the team i work with and the impact we get to have. you belong, fam! #blacklivesmatter #translivesmatter #pridemonth"
trust,0.484,"june 25, 2020 join u for a group clean up of the fredericksburg underground railroad! dress comfortably. #blacklivesmatter"
joy,1.0510000000000002,"been about 4 month since i have sat down with anyone on -but man, with the global movement that is happening around the now, with #blacklivesmatter wa a perspective i felt we all needed to hear. this felt right. full interview available friday!"
trust,1.6490000000000002,look i see all side but i have to ask this question if a person truly believe all life matterin response to black life matter confusion then can u complain about wearing a mask? and if so is that a contradiction? just a honest question? confusion
trust,1.141,imagine raising black child and not supporting the black life matter movement
trust,0.75,figure out how many hour you have & show up to #occupycityhall the next 6 days! ha all type of community education nan engagement on the ground!!! let keep up the #newyorkprotest pressure #defundthenypd #blacklivesmatter i will see you tomorrow at 3 pm!
trust,1.453,"i am finding black life matter plaza largely quiet after police opened access this evening. just a few dozen people are at h and 16th, occasionally chanting but mostly checking out the police cordon around the newly-fortified st. john is church."
joy,1.044,save the date and march with the georgia family and learn the names. #blacklivesmatter #atlantaprotests #atlforus
sadness,2.21,"mike said even after the incident, he ha no ill will toward the movement because ""black life do matter."" ""i am by no mean against black life matter,"" he said. ""i definitely am against being beaten and robbed and having my car destroyed."" via"
surprise,0.906,beautiful! his head is going to explode. #trump #failureinchief #blacklivesmatter
trust,1.212,using black life matter to pressure white gay into letting you fuck is the weirdest shit i have ever seen.
trust,3.564,consider this a vote of no confidence for the entire judiciary committee and confirmation that you are all pro-police not black lives. disgusting and ashamed you represent this city. do not ever say the word #blacklivesmatter because coming from you it is a lie. hot trash!
fear,0.6409999999999999,"at #tucson is rattlesnake bridge the protest paused, and talked about race, carlos adrian ingram lopez nan what it is like to me a minority in the #unitedstates. #blacklivesmatter #nanaayudame – at rattlesnake bridge"
disgust,2.469,"this is too disgusting for words! shame on you councilman phillips! he is not only mocking eric garner & george floyd, but he is telling his constituent that mask are unnecessary evils!"
trust,2.1959999999999997,"#blacklivesmatter blacklivesmatter vona writer speak via grateful to #vona writer for showing up. speaking truth to power in their words, and through the ancestors' text. so powerful."
trust,0.477,all life dont matter until black life matter
trust,0.8049999999999999,goodnight. fuck rapists. black life matter. wear a mask.
trust,0.477,"ain't no more nbf park, it is black life matter park now"
trust,0.976,police still in front of st. john is church at #blacklivesmatter plaza in dc #getupdc #dcprotest
trust,1.9770000000000003,please take a moment to check out my baby video! she is competing for dancer or the year! i would love if you could click the link and vote for her. thank you for supporting my baby. i love you all #blacklivesmatter #browngirlsdance #blacktalentmatters
joy,0.924,amazing work and offering from these artist last night raised over $1k for to support their youthrepreneur program in south east queen // thank you poets! what joy #saytheirnames #saytheirnamesqueens #blacklivesmatter #queenswritersresist #queensbound
anticipation,1.102,what % would you give to the possibility of george floyd still being alive?
joy,0.7969999999999999,a true superhero never rest #blacklivesmatter #blacktranslivesmatter
trust,1.2819999999999998,the flight attendant have black life matter face mask on...definitely made my day. shoutout to
joy,1.957,"today is tamir rice is birthday! he would have been 18. his life wa stolen from him and everyone that doe or would ever know and love him, simply because he wa black! #blacklivesmatter #nojusticenopeace #tamirrice"
fear,2.469,by police reform you mean putting lipstick on a pig.....you guy are not interested in holding cop accountable because they are only killing ni**as... if #georgefloyd wa a white man you all would not push that b bill... go take a seat klansman
anticipation,0.516,democrat black life matter... around election time.
anticipation,3.164,"a someone who grew up receiving fairness cream a gift & being told to stay out of the sun, i never ever thought i would see the day. #colorism ps. this would not have happened without the #blacklivesmatter movement."
trust,1.266,happening at 10am our pres. nan ed join and more on the step of the u capitol ahead of their vote on the justice in policing act. #blacklivesmatter⁠ ⁠
joy,4.545000000000001,i am dedicating this black trans joy this morning to zaya wade and all the beautiful young trans babies! anything is possible! you are worthy of celebration and love! #blacktranslivesmatter #zayawade #blacklivesmatter #transisbeautiful
anticipation,0.516,"today, i joined to call on #toronto city hall to address systemic racism within policing. the time is now to address systemic anti-black nan anti-indigenous racism, #defundthepolice nan re-allocate fund back into our communities. #topoli #cdnhealth #blacklivesmatter"
trust,0.484,"if you are reading this, please sign to defund the police #blacklivesmatter"
joy,1.235,"good morning, black life matter. have an amazing day"
anticipation,0.633,i have been making custom t-shirt for the black life matter movement so if you want one dm. more design and picture coming soon but here is an example of 2. #supportblackbusiness
trust,1.188,"this man just yelled at a woman, calling her a ‘dirty fucking nigger', on a crowded q46 bus leaving kew gardens. his wife is name is alice. please share so someone may identify them. enough is enough. #blacklivesmatter"
joy,0.8909999999999999,tune in tonight guys! #pride #blacklivesmatter #blacktranslivesmatter #blackqueerlivesmatter repost from • tonight is episode of youth pride…
disgust,0.7809999999999999,holy crap! first published news article with my shot of a the thumbnail! thanks #blacklivesmatter
trust,2.202,"elijah mcclain lost his life to a senseless act of police brutality. he pleaded with officer for his life, trying his best to explain who he was. this is another life lost too soon due to racism. we must demand justice for elijah. #blacklivesmatter"
trust,0.484,this is what community look like. #blacklivesmatter
trust,1.3279999999999998,"important #blacklivesmatter story of a talented scientist, that i think everyone should read. wa glad to be there when he wa our 1st african american graduate student to graduate"
trust,2.8819999999999997,it is been one month since #georgefloyd took his last breath under the knee of a minneapolis police officer. we will continue to #sayhisname until #mnleg pass poci caucus-led reform that hold police accountable and keep all minnesotan safe. #justiceforgeorge #blacklivesmatter
sadness,1.109,don't you all dare stop caring about the murder of black people when the news does! black life are not a trend. #blacklivesmatter
joy,1.6,timeline are going back to normal but that doe not mean this is over! i am selling these sticker for $5 each and donating the profit to please consider supporting and making a difference! dm me if you are interested happy face or smiley #blm
trust,1.406,house democrat will vote today on the george floyd #justiceinpolicing act. join u in sending a message to trump and senate republican that we need comprehensive police reform now. sign up today to become a citizen co-sponsor at
trust,2.415,"former civil right activist bob woodson told lou dobbs wednesday that the black life matter organization ... and the corporation financially supporting it are ""paying for the brick they are using"" to damage property and crush livelihoods."
sadness,1.8459999999999999,"first a minute for the life of our san antonio brother lost to police violence, all but a very select few involved themselves. this is eye opening! #blacklivesmatter"
trust,2.8289999999999997,"grateful to and the other important voice in this piece for for their insights, time and compassion at #blacklivesmatter protests, police horse become another troubling symbol of oppression"
anticipation,1.5779999999999998,bigger than basketball. my favorite part of my job is being able to show people that these guy are more than the athlete they see on the court. it is been so incredible to experience these guy coming together and using their platform. #blacklivesmatter #togetherwestand
trust,0.477,black life matter
trust,2.516,"if you do not love black lives, do you love children?"" a parent take the stand to share how black and brown student with disability are disproportionately disciplined in san antonios school districts. real tear you all #blacklivesmatter"
joy,0.7290000000000001,lift every voice and sing. #blacklivesmatter
anticipation,3.4130000000000003,"so happy to finally have our #blacklivesmatter nan brand new #pride flag up! thing are happening every day now to move u closer to being back open for takeout nan then delivery confusion . good being back here meeting w/mgrs today, all behind our masks. see you all soon we hope! – at veggie galaxy"
trust,2.031,"we stand with you incentive like these are harmful to majority black and brown school district who need more support, not less. put #blacklivesmatter word into action."
trust,0.664,tomorrow we will be back at mdc supporting #jamelfloyd is family and all those held inside. come join us. #blacklivesmatter #abolishprisons
joy,1.3030000000000002,"look what we saw last night! so happy to see these story in the world, including several that speak to the struggle and spirit of today. #ninebarblues #shereereneethomas #blacklivesmatter #blackarmatters #shareblackstories #fiction"
trust,2.727,chant of black life matter erupt in the san antonio city council chamber a the council considers a resolution outlining it priority in the next collective bargaining agreement with the police union. many comment from citizen have been charged and upset.
trust,0.6409999999999999,dropped a #freestyle i am the real #chicagoprince #viral #viralvideos #blacklivesmatter #cgicagorappers
joy,2.164,time for the reveal! a different painting 8x8 acrylic confusion be heard emblem on canvas. this is in the grand prize loot pool for the charity marathon for #blacklivesmatter good luck! get in there and donate for a chance to win it.
anger,0.603,bowser is first comment in day on heightened tension at black life matter plaza and around #dc a protester ready for another night of demonstration
trust,1.516,"today, kansa city mayor, announced that will push for a november vote for local control of kcpd. this is one of many step to getting our police department back to the people. black life matter today and every single day."
joy,1.204,"join the family of #jefferyprice for a rally to remember his life. sunday, june 28th 2pm plaza #llblackjeff #jeffprice #stopmpd #defundmpd #defunddcpolice #defundthepolice #defundpolice #defendblacklives #wekeepussafe – at black life matter plaza"
trust,0.477,sport will play a vital role in bringing forth change in this country and in this world. mark my words. #blacklivesmatter
trust,0.477,"el black life matter levantó una rebelión en eeuu por el asesinato de un afroamericano, porque tenía una organización nacional y un estado de democrático donde no se atropella y mata a los ciudadanos por protestar impunemente, como sucede aqui con la abogada, eva leal"
anger,2.8930000000000002,i am so happy to let black life matter take the stage for gay pride month. our black gay family are fighting two battle and it is the job of the gay community to speak up with them. our call for lgbtq+ right can still be yelled just a loud a the call to end racism #pride #blm
trust,1.141,university of alabama football team release emotional video 'all life can not matter until black life matter' #rolltide #nicksaban
fear,0.562,"wearing #blacklivesmatter face masks, these employee have been asked to leave work in cambridge on river rd. in total 14 employee were sent home today. 7 yesterday. their story nan the grocer response tonight on"
trust,1.6650000000000005,"report pew analysis show only one out of six #blacklivesmatter ""protesters"" are actually black! the remainder are left wing marxist out to destroy america! wake up black america! follow the money! only think you matter every 4 years!"
sadness,0.7190000000000001,"well pierre, what about absent black fathers?! #blacklivesmatter #alllivesmatter"
trust,0.477,"i think they ought to paint ""black life matter"" on the road to mar-a-lago too."
trust,0.477,all life can not matter until black life matter. #relagrees
trust,0.477,"just saw something great. all life can not matter until #blacklivesmatter. that is the entire point, summed up perfectly."
joy,0.828,love this colourful new mural by in #myottawa #blacklivesmatter
trust,1.665,"hey, the manager of your store in sw philly by the name of chris v. told my mom that she should not show up to work wearing her #blacklivesmatter earring not because they are against company policy, but because he deemed them to be, in his words, racist."
fear,3.9460000000000006,"today, #tamirrice should be celebrating his 18th birthday. he wa killed, at the age of 12, while playing with a toy gun in a park. we fight for #policingreform in honor of child like tamir who have lost their life to police violence. #blacklivesmatter #acttoendracism"
trust,2.2190000000000003,"#now a month after the death of george floyd, sustained protest continue in the nation is capital against police brutality. i am following one group moving downtown from dupont circle, organized in the wake of pepper spray and flashbangs in blm plaza earlier this week. – at dupont circle"
joy,1.781,"trump is ""flippin his wiglet"" over nyc is ""black life matter"" banner being painted in front of trump tower. he may own the bldg. he doe not own the street. it will be completed before july 1st. i love it!"
sadness,0.915,it is been four week of peaceful protest accross the city since the death of george floyd. #blacklivesmatter #blm #blacklivesmatternyc #nyc #justiceforgeorgefloyd
fear,1.5419999999999998,my name is richmond punch. please correct my name in the article on rayshard brook viewing. i emailed your personnel. #blacklivesmatter not just when someone is killed biz india africa world uk
anticipation,1.149,i am going on bbc world news at 815 eastern/715 central time to discus the #georgefloyd justice in policing act set to passing in the house of representative on what would be #tamirrice 18th birthday.
anticipation,0.516,"for the first time in my life, i am fully supportive of bama. #blacklivesmatter #gbo"
joy,1.3119999999999998,when i say black life matter. i am not talking about an organization. i am talking about the literal black life that have been stolen the past 400+ year documented and undocumented. i am talking about the black life of those still living. that is all...
anticipation,0.773,i already registered for this panel discussion about #blacklivesmatter and #neuroscience hope many of you can join too! #diversitypia
trust,0.821,"all road seemingly lead to black life matter plaza nowadays. about a hundred people have paused at h and 16th facing the white house for a moment of silence — just short of nine minute long, marking floyd is final moment — before marching on. – at the white house"
joy,0.7040000000000001,proud to help write and pas the #georgefloydjusticeinpolicingact #justiceinpolicingact #blacklivesmatter #policereform
trust,0.344,cinco minutos de silencio por toda la persona asesinadas por la policía en estados unidos. han colocado nuevamente vallas alrededor de la casa blanca. #blacklivesmatter – at the white house
trust,0.398,#richmond —good evening tonight i will back on the ground reporting on the #blacklivesmatter movement here in richmond. in order stay updated throughout the night please see this thread. #rvaprotests #rva
joy,2.305,this is so beautiful it is like the 60 when i do not have a beautiful life everybody take care of each other food mask hand sanitizer lot of love #occupycityhall #blacklivesmatter #peoplehavethepower hall…
fear,1.839,#richmond— big change with the set-up today for the #blacklivesmatter protest in richmond. typically around 8pm a projector display a face of a black person who made history or a life that wa lost due to police brutality. #rvaprotests
fear,1.6960000000000002,"the story of tamir rice always break my heart. he wa 12 year old, playing at a playground, shot and killed 2 second after officer arrived on scene. #blacklivesmatter"
trust,1.945,sending love and light to some of the mother who is son were murdered by police in #dc #dquanyoung #jeffprice #alonzosmith #marqueesealston #ralphaelbriscoe #defundmpd #defunddcpolice #defundpolice #blacklivesmatter #blacktwitter
fear,0.391,george floyd wa unemployed with covid. what is your solution for the totality of his being?
disgust,0.82,"a man on scene said ""black life matter"" a woman nearby responded ""if they did then this shit would not be happening...i need to move outa here"" #chicago #chicagoscanner"
fear,4.512,george floyd wa not killed by police it is a hoax story created by black terrorist to use a an excuse to destroy america and our society paid by both outside enemy and encouraged by the democrat hoping to destroy our president. they have committed treason.
anticipation,0.406,"in memory of george floyd, breonna taylor, and tony mcdade. projected over the crowd at city hall during a long moment of silence."
trust,1.6800000000000002,a luella high school graduating senior is black life matter speech get cut short. a glitch the community belief is more of an edit than an accident.
joy,1.925,"on the list today for #pride #spiritweek is ""post your own pride parade"" this wa so much fun to do with my team! #beyou #standwithpride #blacklivesmatter #blacktranslivesmatter #tmobiletruck #pride2020 #nerules"
sadness,1.6789999999999998,"that dog got more dignity before it died than george floyd, elijah mccain, breonna taylor, ... ∞"
fear,4.23,i have been proud to call you my senator since you were elected. what happened? instead of trying to endanger our police why are not you condemning terrorist like black life matter and defending the country? will making a cop job more dangerous appease them?
trust,1.063,"seeing that most of you people around jaden mcneil are openly racist, homophobic and anti-semitic, i am going to kindly ask you all to never associate with my alma mater again. #emaw #blacklivesmatter"
trust,0.477,black life matter.
trust,0.453,report #blacklivesmatter co-founder opal tometi is connected to communist venezuelan president maduro...
disgust,1.378,arrest the pig that murdered #breonnataylor !!!!!! #blm #blacklivesmatter
trust,1.188,don't let the album release let you lose focus on what is happening in our country right now. the bassnectar project wa built on and still revolves around the concept of social change and justice. there is still a lot of work to be done. no life matter until black life matter
trust,1.641,"you were asked by hannity what your agenda would be if you were to be elected. you spoke of not having to have experience to be president, and started to dis bolton. of course, your friend did not push biden talk about his agenda #blacklivesmatter #onevoice1 #wtpteam"
trust,0.992,cambridge team member told they can not work wearing #blacklivesmatter face masks.
joy,0.997,commentary black life matter at the mountaintops in my old kentucky home daily yonder
surprise,1.039,"new podcast with 2x pulitzer winner about #blm movement, #georgefloyd, defunding police, 1968 v today is protests, trump, his op-ed about medium diversity"
surprise,1.008,"summer is here, but do not lose the sense of urgency. #blacklivesmatter"
trust,1.14,". hold #blacklivesmatter demonstration this event is part of the health center is ongoing commitment to actively participate in anti-racism events, promote awareness of existing health disparities, and stand up for it diverse staff, patient nan community."
trust,1.422,good morning! do not forget black life matter wear your mask
trust,2.679,"424 day ago, on march 28, 2019, #javierambler wa murdered by williamson county sheriff dept during a routine traffic stop for not dimming his headlights. like #georgefloyd and #ericgarner, he told police i can not breathe after being tased 4 time and police on top of him."
fear,1.3430000000000002,. staff told me during #blacklivesmatters protest early june they were concerned about #covid19 infection spike two week later. #dc data show no spike happene tongue sticking out cheeky playful or blowing a raspberry
trust,0.586,read her story. donate if you can. share it. #blacklivesmatter #transrightsarehumanrights #fuckcancer
trust,0.477,今現在も無実の黒人が白人警察によって殺されています。もう他人事ではいられない、そう思いこの動画を制作しました。black life matter mix（和訳付）黒人の命が大切だ。djミックスを通して学ぶアフリカ系アメリカ人への人種差別 #blacklivesmatter #rasicm #blm #人種差別
joy,0.377,846 of silence during #blacklivesmatter demonstration this morning
anger,2.2319999999999998,"just a reminder, black life matter. they matter today, tomorrow, and everyday before and after that. this battle is far from over, we have to keep fighting for equality. we have to keep fighting for the justice of breonna taylor and so many others."
sadness,0.64,"attn at around 7 pm last night in woodland at flower plantation community in clayton, nc, 4 men were taunting black homeowners- one clearly in black face. please help identify these men. #blacklivesmatter"
sadness,1.219,"woe unto #blacklivesmatter nan #lgbtq ! idc who feel offended, unfollow me"
anticipation,1.078,"remember when appealed to black voter in august 2016 with what do you have to lose? yeah, how is that working out for you? #blacklivesmatter #trumpisaracist ‘what do you have to lose?' donald trump appeal for black vote"
anger,1.3530000000000002,you can chant all black life matter until you are hoarse if your action do not support black liberation for all then you are a hinderance. dismissing woman and lgbt folk calling for validation and protection is a form of violence and suppression. stop the gaslighting
trust,2.148,all black life matter unconditionally. the world should absolutely know how precious and essential elijah mcclain and breonna taylor were. keep that same energy even when they are not emts or playing the violin for sheltered cats. every black life matters.
trust,1.665,"""we will not be a country where we are all truly equal and where justice is for all until we can all say the word black life matter and mean it."" join doug jones! contribute #onealabama #alofus"
joy,1.012,please listen to our black life matter special at the link below nan watch our preview below. #blm
joy,1.793,"y'all, a passionate a i am about holding both ppu and individual offender accountable, let is not forget that #blacklivesmatter and #breonnataylor is murderer are still free. we are college kids. we know how to multitask. we can do both."
anger,0.735,#blacklivesmatter am not about black life at all.. stop goin for everything like some damn ducks..
anger,2.2840000000000003,"your navigation of blackness is informed by your identities. these intersection do not detract from your experience but add nuance, texture and depth. all black life matter. we should not have to battle systemic oppression while shielding ourselves from violence within blackness"
fear,1.6399999999999997,republican resist meaningful police reform in aftermath of george floyd is death
trust,0.555,"yesterday, scott tipton voted against the george floyd #justiceinpolicing act."
anticipation,0.75,today mark the start of week five of everyday march in detroit w/ #detroitwillbreathe #blacklivesmatter
trust,1.649,"savannah kinzer is among 20 or so whole food worker at the cambridge, ma store on river st. who have been told to leave for wearing black life matter masks. she say it is not about politics but about human rights. whole food say it violates their policy."
trust,2.407,"you are correct..but let me tell you this black families, fathers, and finance are all tied into black lives. black life are just the beginning. we have to establish black life matter first. then we can say black families, the black dollar, black mothers, all matter."
trust,0.9840000000000001,"#nyc and brooklyn borough president eric adam are sponsoring a #blacklivesmatter mural on joralemon st. in brooklyn in front of borough hall. tupac, michael jackson, and beyoncé are on the soundtrack."
trust,0.9840000000000001,"y'all really gotta stop calling the police for nothing. elijah mcclain would still be alive. george floyd would still be alive. rayshard brook would still be alive, and so many others."
trust,1.726,"today, we reaffirm the call for justice for the family in georgia that have lost family member in #georgia to police brutality. join u for the march on saturday at 1 pm at ct martin rec center. #blacklivesmatter #naacp"
trust,3.915,"thing that are political but should not be -wearing mask -racial equality -gender equality -healthcare for all races, religions, genders, sexuality -equal right for the lgbtq+ community -saying black life matter -wanting justice for innocent individual killed"
joy,0.971,5 days. get ready. tell your friends. #blacklivesmatter #fredericksburgprotest
