Correction	ErrorFrequency	Errors
on	7	[an, an, an, one, an, an, o]
pleasant	3	[pleasent, pleasent, pleasent]
activities	10	[activites, activitis, activitys, activitis, activties, activite, activitys, activies, aktivities, acitivitis]
alright	2	[allright, allright]
that's	27	[thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, that''s, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats, thats]
commercial	2	[comercial, comercial]
enroll	1	[enrolll]
oh	1	[oo]
legally	1	[legaly]
wonderful	14	[wounderful, wonderfull, wonderfull, wunderful, woundeful, wonderfull, wonderfull, wunderful, wunderful, wunderfull, wunderful, woundervoll, wondeful, wunderful, wounderful]
earrings	5	[earings, earings, errings, earings, earings]
waterproof	3	[watterproof, watterproof, waterprofe]
ladies	4	[ladys, ladys, ladys, lady's]
animals	4	[animales, animales, aninmals, animes, animials]
maybe	10	[mayby, maybee, may-be, mayby, mayby, mayby, maye, mayby, maybee, mabe, may be]
commitment	1	[committement]
or	11	[oder, oder, ore, os, ore, ore, ore, oder, ore, oder, oder, o, oder]
done	1	[dane]
sunscreen	7	[suncreem, sunsreen, sunscreem, sunscren, sunsreen, sunsreen, sunscreem]
questions	3	[quetions, qeustions, quations]
bedrooms	2	[badrooms, badroom]
armchairs	1	[armchaits]
hobbies	8	[hobbis, hobby's, hobbys, hobbys, hobbys, hobbys, hobbys, hobbys, hobbys]
monthly	1	[montly]
board	2	[bord, bord]
reality	5	[realtiy, realtity, reallity, reallity, realty]
powerful	3	[powerfull, powerfull, powerfull]
flew	1	[flys]
committed	1	[commited]
month	6	[moth, mounth, mounth, monts, mounth, moth]
reporting	1	[reportings]
small	10	[smal, smal, smail, schall, smaller, smal, smal, smal, smal, smal, smal, smal]
semester	1	[semestre]
development	7	[developement, developement, developement, developement, develpment, developement, to be all part of that project of [[developement, developement, developement]
eleven	1	[elewen]
most	1	[mosts]
workplace	1	[worksplace]
across	1	[accross]
upload	1	[uploade]
chicken	3	[chiken, shicken, chiken]
inspiring	1	[inspirating]
patients	1	[patient's]
screamed	1	[screemed]
officially	1	[offical]
exhilarating	9	[exhilirating, exhilerating, exhilaranting, exhilearating, exhilirating, exhiarating, exhilirating, eshilarting, exhilirating]
dialogues	1	[dialogs]
me	1	[ma]
situation	2	[situtation, situatione]
completed	1	[complet]
thankful	2	[thankfull, thanksfull]
champagne	1	[chapagne]
immune	2	[immun, immue]
enjoying	1	[enjoing]
requesting	3	[requestion, reqesting, requestin]
absolutely	24	[absolutly, absolutly, absolutly, absolutly, absoluteley, absoluty, absoluty, absolutly, absolutly, absoltutely, absolutly, absolutly, absolutly, absolutley, absolutly, absolutey, absolutly, absolutly, absolutly, absoluty, asolutely, absolutly, absoltutely, absolutly, absolutly, absolutly, absolutly, absolutly, absolutly]
dollars	5	[dollers, dollers, dollers, dollers, dollers, doller, doller, doller, dolars, dolars, dolars, dolars, dolars, dolars, dolars]
true	1	[ture]
catastrophe	1	[catastrophy]
abide	3	[abite, abied, abite]
cleaners	1	[cleners]
delicious	8	[delicous, delicous, dilicious, delicouse, delicius, delcicous, delicios, delicous]
my	18	[may, ma, may, may, me, mz, ma, may, may, ma, may, ma, by, may, may, m, y, me, myy]
violin	1	[violine, violine]
plane	4	[plain, plain, plan, plain]
additional	2	[aditional, addicional]
earth	1	[eath]
described	5	[discribed, descripted, decsribed, discripted, discribed]
attendant	7	[atttendant, attendent, attendent, attendend, attendent, attendent, attentent, attendent]
technology	4	[technologie, tecnology, tecnology, tecnology, technologe, technologie]
last	1	[lst]
individual	1	[inididual]
sometimes	44	[sometims, sametime, sametime, somtimes, sametimes, sametime, somtimes, sometime, somethimes, somtimes, somtimes, sometims, somtimes, sometime, somtimes, somentimes, somentimes, i love [[somentimes, somtimes, somrtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, sometime, sometime, somtimes, some times, some times, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somtimes, somethimes, somtimes, somtimes, sumtimes, sumtimes, somtimes, somtimes, somtimes, somtimes, somtimes, samtims, samtims, like [[somtimes, somtimes, sommetimes]
being	26	[beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing, beeing]
cousin	1	[cousine]
actually	1	[aktuell]
fever	1	[fevrr]
studies	3	[studys, study, studie, studie]
love	2	[lol, law]
versatile	1	[versitale]
fulfilled	2	[fullfilled, fullfilled]
contacted	1	[contactet]
more	4	[mor, mor, mor, mor]
regularly	12	[regularily, regulary, regulary, regularily, regulary, regulary, regulary, regularily, regulary, regulary, regulary, regulary]
when	8	[wenn, wehen, wenn, wenn, whem, wenn, wenn, whren, wenn]
perfectly	2	[perfect, perfektly]
train	1	[traain]
professionalism	1	[professionality]
spell	1	[speel]
live	8	[liv, life, leave, life, live's, liv, live's, liv]
challenges	3	[challanges, challanges, challanges]
lots	2	[lot, lot''s]
physiotherapist	1	[physioterapist]
flat	1	[flate]
positively	1	[positive]
inherit	1	[inherid]
balloon	9	[ballon, ballon, ballon, ballon, [[ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon]
sharply	1	[sharphly]
studied	7	[study, studing, studie, studyed, studdied, studdied, stadied]
loud	1	[laud]
homework	3	[home work, homeworks, homeworks]
permanent	2	[permanten, permanant]
late	1	[lat]
tub	1	[tup]
harassed	2	[harrassed, harrased]
thoughtful	4	[tougthful, [[thoughful, thoughtgul, thoughful]
lawyer	2	[lawer, laywer]
lunchtime	1	[luch time]
parents	5	[parants, perents, parens, perents, perents]
fitness	4	[fitnes, fittness, fittnes, fintness, finess]
colorful	2	[colorfull, colorfue]
catastrophic	1	[catastrophical]
volunteer	3	[voluntery, volonteer, volunter, volunter]
potatoes	13	[potaoes, potatos, pataos, potatoe, potatos, potetoes, potetos, potatos, potatos, potaetos, patatos, potatos, potatos]
citizenship	1	[citizen]
sleeping	4	[sleeing, slepping, sliping, slleping]
hi	20	[hey, hey, h, hey, hiii, hy, hy, hai, hy, hey, hy, hej, hy, hy, hy, h, he, hy, hy, hy, hey]
improve	3	[inprove, emprove, improove]
add	1	[adde]
chooses	1	[choisses]
throwing	1	[trowing]
father	7	[fahter, farther, fahter, fathet, fahter, fahter, fahter, fahter]
disappointment	1	[disappoinment]
playing	7	[palying, playig, palying, playind, plaing, plaing, play]
inability	1	[unability]
panels	1	[paneels]
if	1	[iff]
cooperation	2	[cooporation, cooparation]
celebrate	2	[s elebrate, celerbrate]
is	100	[ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, [[ist, ist, es, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, it's, isn''t, ist, ist, ist, ist, ist, ist, ist, ist, ist, iss, ist, ist, ist, s, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, [[ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, ist, i's, ist, ist, ist]
it	8	[is, ist, i's, ot, ist, ist, ist, ist]
afternoon	13	[afternun, afternnoon, afrenoon, afernoon, aftermon, afternon, afternon, afternonn, afternun, afternonn, aftrenoon, aftrenoon, aftermoon, afternun, afternonn, afernoon]
extend	1	[extent]
shelves	1	[shelfs]
silver	1	[silbers]
gets	2	[get's, get's, get's]
resource	1	[ressources]
agency	1	[agancy]
list	1	[liste]
customers	12	[costumers, costumers, cutomers, costumers, costumers, costumers, costumers, costumers, custumers, coustomers, custumers, custumers, costumers]
in	13	[ina, inn, im, i, an, im, tn, i, i, im, im, im, an, ín]
know	8	[now, konw, now, now, now, kow, now, now]
mahogany	1	[mahagoni]
spend	1	[spent, spent]
lose	4	[loose, loose, loose, loose]
two	22	[thwo, to, to, to, to, too, tow, tow, twwo, to, tow, tow, tow, tow, tow, tow, to, tow, tow, tow, to, twe, to, tow]
suppressed	1	[supressed]
opportunity	11	[oportunity, opportunety, oportunity, opportunitiy, oppurtunity, opporunity, opporunity, oppurtunity, oppertunity, oportunity, opportuniety, opertunity]
twenty	8	[tweenty, zwenty, tweenty, twinty, twanty, twanty, tewnty, tweenty]
blue	5	[bue, blu, blu, blaue, blus, bluo, bluo, bluo]
violet	1	[violett]
necessary	20	[neccesary, nessesoury, neccessary, necessery, neccessary, nessecery, nessessary, necessery, necessery, necsessary, nessesary, neccessary, neccessary, nessessary, necessery, necessairy, neceassry, neccessary, nessesary, nescessary]
frustrating	1	[frusrated]
discussed	1	[disussed]
poultice	1	[poulitice]
intelligent	1	[inteligent]
summary	1	[summery]
bench	1	[banch]
eighteen	2	[eigtheen, eaghteen]
apologies	1	[appologies]
statues	1	[statures]
winner	1	[winnig]
preferring	1	[prefering]
villages	1	[villageges]
encouraging	1	[encoutage]
elevator	3	[elevater, elevater, elavator]
assistant	29	[assistent, assistent, assistent, assistent, assistent, -[[assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistand, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistan, assistent, assistent, assitent]
baseball	1	[basebalk]
occurring	2	[[[occursing, occuring]
serious	1	[serios]
going	12	[ging, ging, giong, goging, goging, goint, ging, goging, goging, gooing, gonig, goging, goint, goining, gonig, gonig, goning]
expansively	1	[expansely, expansely]
how	1	[hou]
catalog	1	[cataloge]
cell	1	[celly]
international	5	[intrenational, interenatinaional, intertional, internation, internatonal, internatonal]
sunnier	1	[sonnier]
journey	4	[jorney, yourney, journay, jurney]
windows	1	[windwos]
restorations	1	[restaurations]
mom	7	[mm, mam, mam, mon, mam, mon, mon]
reads	1	[reds]
disaster	3	[desaster, desaster, disater]
floor	4	[flor, flor, f''loor, flor]
chores	1	[shores]
simply	1	[simplx]
outdoors	1	[outdoor]
independence	2	[independency, indenpendence]
brilliant	1	[brillant]
conflict	1	[ccnflict]
try	1	[truy]
we	10	[wie, wie, wir, wir, wo, wie, wie, why, wy, wek, wie, wie, wie, wie]
climb	1	[climp]
prescription	1	[perscretion]
choice	5	[choise, chois, choise, coice, choise]
give	1	[gie]
simple	1	[simpel]
chrome	1	[crome]
data	1	[datas]
packets	1	[pakets]
robbed	1	[rabbed]
brought	1	[brougth]
desk	2	[desc, desc, desc]
eats	2	[eates, eates, eates, eates]
running	4	[runing, runnig, runing, runing]
spring	1	[sprin]
entrance	2	[entrace, entrence]
leads	1	[leeds]
personal	2	[personel, personell]
hired	1	[hiro]
easy	1	[esay]
racing	1	[reacing]
complained	1	[complainted]
earned	1	[eraned]
reply	3	[replay, replay, replay]
fabrics	1	[fabries]
hard	1	[hart]
ability	1	[abbility]
initiative	1	[initiativ]
solitary	1	[solidary]
extremely	11	[extrememely, extremly, extremly, extremly, extremly, extremly, extremly, extremly, extreamly, extremly, extremly, extremley]
payment	1	[pament]
park	6	[parc, pick, parc, parc, parc, parc, parc]
consciousness	1	[conscioussness]
smith	1	[smth]
us	2	[uo, use]
cannot	3	[can not, can not, can not]
weeks	1	[weaks]
up	5	[ab, ap, uo, au, ap]
relationship	2	[relationsship, realitionship]
institute	1	[institut]
battling	1	[batteling]
pistol	1	[pistole]
weapon	1	[wappon]
doesn't	15	[doesn''t, doesn''t, does'nt, does'nt, does't, dont, doesn''t, doesen't, doesen’t, dosen't, does'nt, does''nt, doesen't, doesen't, doesen't, doesn''t]
documentation	2	[documantation, documention]
laid	1	[layed]
invited	3	[invitated, invitet, invitate]
happens	3	[happen, [[happend, happend]
robber	1	[rubber]
keep	1	[kep]
afford	2	[affort, effort]
to	11	[do, tp, tu, go [[tu, tu, do, ti, ro, too, tho, ot, ti, ti]
kick	1	[cick]
invites	1	[invitet]
unconcerned	1	[unconserned]
provide	1	[provid]
attend	2	[atttend, attent]
instructions	2	[instrucions, intructions]
pushing	1	[pushining]
bathroom	2	[bathromm, bethroom]
eligible	3	[allegable, eligiable, eligibel]
didn't	9	[did'nt, did't, did'nt, didnn't, didn', did't, didn’t, dind't, didn t]
amount	1	[amouth]
questionnaire	1	[questionnary]
student	3	[stundent, sudents, stundent]
lifestyle	1	[livestyl]
dark	2	[dirk, drak]
welcome	9	[welcom, wellcome, wellcome, wlcome, wellcome, wellcome, welcom, wellcome, wellcome, wellcome]
veterinarian	2	[vet, veterenarian]
tickets	1	[tickest]
follow	1	[fallow]
dessert	3	[desert, desert, desset, desert]
however	1	[hovewer]
so	1	[soooo]
maintenance	3	[maintanance, maintanance, maintanance, mantenance]
alternative	1	[alternativ]
coldest	1	[cooldest]
intended	1	[intendend]
helpful	6	[helpfull, helplful, helful, helpfull, helpfull, helpfull]
finish	1	[finisch]
scuba	7	[scubber, skuba, skuba, skuba, scruba, suba, skuba, scuby]
overdose	1	[overdrose]
shopping	7	[schopping, shoping, shooping, shooping, shoping, schopping, shoping, schopping]
intuitive	1	[intuitiv]
birthday	25	[birthsday, bithday, birthsday, brithday, birtday, birthsday, bithday, birhday, birtday, bithday, birthda, bithday, bithday, birhtday, birtday, birthay, bithday, bhirsday, bithday, burthday, birtdhay, bouersty, i like to do in my [[brithday, brithday, birhtday, bithday]
weight	1	[weigth]
recruiters	1	[recuiters]
repeat	1	[repeate]
weighs	2	[weights, weights]
pens	2	[peyns, pins]
destroy	1	[distroy]
reach	1	[reacht]
meters	3	[meteres, meteres, mitters]
fifteen	13	[fifeteen, fiveteen, fivfeen, fiftynin, fiveteen, fiveteen, fifeteen, fiveteen, fiftee, fifeteen, fiveteen, fiveteen, fivteen]
tom	1	[tim]
instruction	1	[nstruction]
implement	1	[implemente]
four	2	[fpor, vour]
roasted	1	[rosted]
too	19	[to, to, to, to, to, to, to, to, to, to, to, to, to, to, to, to, to, to, to]
conflicts	1	[conlicts]
separate	3	[seperate, wants now to be [[seperate, seperate]
reschedule	1	[rescheldule]
boarding	4	[bording, bording, bording, bording]
responded	1	[reponded]
attachment	2	[attachement, attachement]
mum	3	[mam, mam, mun]
forty	46	[fourty, fourty, fourty, fourty, fourty, foutry, fourty, fourty, fourty, fourty, fourty, fourty, [[forthy, fourty, fourty, fortx, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, forthy, fourty, fourty, fourty, fourty, fourty, forthy, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty, fourty]
knocking	1	[nocking]
school	14	[shool, shool, shool, scool, shool, shool, scool, shool, shool, shool, shool, shool, scool, scool, schoole, schoole, shool]
appliances	2	[applienses, applianes]
restrained	1	[restains]
lamp	1	[lampe]
demographics	1	[democraphics]
undivided	1	[undevided]
certain	1	[certanly]
success	1	[succes]
handles	1	[handels]
flooding	1	[floodng]
countryside	1	[countyside]
garlic	4	[garkic, carlic, carlic, carlic, garlc]
test	1	[tast]
relax	1	[relaxe]
balustrade	1	[ballustrade]
guests	5	[gasts, guest, gasts, guasts, gustes]
rescue	1	[resque]
energetic	1	[energic]
technical	1	[tequnical]
addressed	1	[adressed]
whether	8	[wether, wheater, wether, wether, wether, wether, wether, wheter]
city	3	[citty, sity, citty]
filled	1	[fillled]
course	12	[cours, corse, cours, cours, corse, cource, cours, cours, corse, corse, courts, couse]
airport	1	[air port]
open	1	[offen]
slim	1	[slimm]
frightening	1	[frithening]
are	9	[ar, ar, ar, ar, ars, ar, ar, ar, als, 're, 're, ar]
rigidity	1	[rigidy]
midnight	1	[mitnight]
shouldn't	7	[shouln't, should''nt, should't, shouldnt, should't, shuldn't, should'nt]
initial	1	[intial]
describe	10	[desceibe, discripe, discribe, bescrieb, discribe, descripe, discribe, descripe, descride, decribe]
clarify	1	[clarfy]
brothers	2	[brohters, brother's, brother's]
problems	2	[roblems, problemes]
piano	1	[paino]
art	1	[arte, arte]
brochure	1	[broschure]
disagree	1	[disargee]
runny	1	[ruuny]
wasn't	4	[wasn''t, wasn''t, wasen''t, wasen't]
prepare	6	[prepaire, prepair, prapare, prepar, prefare, prepar]
bargain	1	[bargin]
without	1	[whitout]
ambitious	5	[ambishius, embitious, amtitous, abitious, ambisious]
adults	1	[edults]
tired	4	[thired, tierd, tied, tyred]
overwhelming	1	[overweahlming]
contractors	1	[[[condactors]
trees	1	[threes]
disgusting	1	[undisgusting]
divided	2	[devided, devided]
ask	1	[aks]
sneakers	5	[snickers, seakers, sneacker, sneackers, sneackers, sneackers]
picnic	3	[picknick, picknick, picknick]
budget	3	[buget, buget, bugdet]
cabin	5	[cabine, cabine, cabine, capbin, cabine]
hesitate	6	[hesistate, hestitate, hesitet, hesistate, hestitate, hestiate]
tomorrow	27	[tomorow, tomorow, tommorow, tomorow, tomorow, tomorow, tommorrow, tommorrow, tomorow, tomorow, tomorror, tmorrow, tormorrow, tomarow, tommorow, tomorow, to moroow, tommorow, tomorow, tommorow, tomorow, toomorrow, tommorrow, tomorro, tommorrow, tumorow, tomorow, tommorow, tomorow]
additionally	5	[additionaly, aditionally, addionally, addtionally, additonally]
raincoat	3	[raicoat, raicoat, rainjack]
finally	15	[finaly, finaly, finnaly, finially, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, finaly, fianlly, finaly]
contact	6	[contack, conact, contace, contanct, contanct, conact]
costs	2	[coasts, cost]
possibilities	6	[possibilitys, possipilities, possiblities, possibilitys, posibilities, possibilties]
private	7	[privat, privat, privat, privat, privat, privat, privat]
paid	31	[payed, payed, payed, payed, payed, payed, payed, payed, payed, payed, pay, payed, paied, payed, payed, payed, payed, payed, payed, payed, payed, payed, payed, payed, payed, paied, paied, payed, payed, payed, payed]
bike	1	[bicke]
fourthly	1	[forthly]
money	4	[mones, many, monyes, mony, mony]
litter	1	[litting, litt]
campaign	3	[campain, campain, campagne, campain]
pyramid	2	[pyramide, pyramide]
correctly	1	[corectly]
speak	10	[speek, speek, speek, speek, speek, seap, speek, speek, speek, spaek]
gloves	1	[glovers]
dictionary	1	[dicitionary]
figures	2	[figuers, figuers]
exquisite	1	[equisite]
ostentatious	1	[unostentatious]
research	4	[reseach, rearch, researchs, resarch]
should	18	[shouls, shoud, shold, shpuld, sould, shoul, shold, schold, shold, schould, sould, schould, shoudt, shoud, schould, shoud, shold, shoud]
shouting	1	[shouthing]
valuable	1	[valueable]
point	1	[pont]
strive	1	[strice]
shaken	1	[shaked]
mid	1	[midth]
decides	1	[decieded]
shop	2	[chop, shopp]
ten	2	[then, then]
supervisors	1	[supervisiors]
hate	1	[hat, hat]
jersey	1	[yersey]
little	11	[litte, litte, littel, litle, litte, littel, litte, litte, lillte, litte, lettle]
tea	2	[tee, tee]
woman	1	[women]
supposition	1	[suppostion]
repair	1	[repaire]
concerning	1	[concearning]
giraffes	1	[girafs]
shirt	4	[thirt, shurt, sheart, schirt]
shoes	4	[shoehs, schos, sheos, schoes]
except	1	[exept]
breathe	1	[breath]
nervous	1	[nervos]
consideration	1	[considration]
millionaire	1	[millioner]
alligators	1	[aligators]
properties	1	[propertys]
contaminated	2	[conterminated, contiminated]
disposable	1	[disposible]
market	5	[markt, marked, marked, marked, maket]
food	3	[foot, foots, foot]
plugged	1	[pluged]
prepared	1	[repared]
perhaps	1	[perhups, perhups]
other	6	[oter, oher, ather, othter, another, ather]
courses	1	[cources]
have	23	[habe, havy, habe, habe, hab, heve, heve, hav, hae, habe, habe, havea, hav, habe, hav, hav, heve, heve, heve, hav, habe, haven, having, hav, hav, hav, hav, hafe, hav]
departments	4	[departements, departements, departements, departements]
beneficial	2	[benefitial, benefital]
routines	2	[routins, routienes]
dishonest	1	[dishoenest]
assistants	1	[assistents]
girl	1	[gyrl, gyrl]
order	1	[oder]
fresh	2	[freah, frech]
balcony	1	[balkoney]
forms	2	[fomrs, formes]
theoretically	1	[theroretically]
backgrounds	1	[backrounds]
lock	2	[look, look, look]
strategy	1	[strategie]
the	24	[ther, they, thhe, rthe, ther, th, tthe, he, they, th, thi, he, te, she, zhe, he, thr, tha, tha, hte, th, thr, ther, rhe, th]
terrified	1	[tarrified]
degrees	7	[deerges, degress, degreeds, degress, degress, degrese, degees]
nearest	1	[neares]
women	3	[womans, wemen, womens, womens]
technologies	1	[technologie]
massive	1	[massiv]
drank	2	[trank, drang]
term	2	[termin, therm, therm]
learns	1	[lern]
specification	1	[spezifikation]
pushed	1	[puhed]
summer	16	[sommer, sommer, sommmer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer, sommer]
guarantee	2	[guarentee, garantie]
daughters	9	[dauther's, dauther's, daugthers, daugthers, dougthers, daughter's, doughters, daughter's, doughters, dauthers]
negative	1	[negativ]
vacuumed	3	[vakuumed, vacuumend, vaccumed]
