Word	ErrorFrequency	CorrectFrequency	ErrorProbability
defeating	0	1	0.0
motley	0	1	0.0
repetitions	0	1	0.0
alien	0	33	0.0
scornful	0	1	0.0
infidelity	0	2	0.0
totals	0	2	0.0
hate	1	1271	7.861635220125787E-4
perfume	2	29	0.06451612903225806
arias	0	4	0.0
crime	0	793	0.0
geographic	0	11	0.0
truly	4	248	0.015873015873015872
relieving	0	14	0.0
restored	0	22	0.0
hot	2	6768	2.954209748892171E-4
creed	0	4	0.0
northwest	1	12	0.07692307692307693
womanly	0	1	0.0
breakthrough	0	5	0.0
mindfully	0	1	0.0
pedagogue	1	2	0.3333333333333333
tail	0	140	0.0
traced	0	5	0.0
cockpit	0	1	0.0
plant	0	429	0.0
french	13	1528	0.008436080467229072
cloches	0	2	0.0
unhelpful	0	10	0.0
bomber	0	1	0.0
divisions	0	6	0.0
calculated	1	71	0.013888888888888888
fanatical	0	2	0.0
jets	0	5	0.0
considerably	0	26	0.0
overdue	0	6	0.0
popped	0	4	0.0
snatch	0	7	0.0
ingeniously	0	2	0.0
gravitational	0	5	0.0
political	4	92	0.041666666666666664
conscience	0	12	0.0
broadening	0	2	0.0
concept	0	59	0.0
mobs	0	2	0.0
enquiry	0	8	0.0
professors	0	31	0.0
apprehend	0	3	0.0
tackled	0	2	0.0
socializing	0	7	0.0
hubs	0	1	0.0
seedless	0	1	0.0
node	0	1	0.0
subversion	0	1	0.0
inserts	0	1	0.0
counselor	1	37	0.02631578947368421
strops	0	1	0.0
abolished	0	2	0.0
hay	0	17	0.0
tyranny	0	2	0.0
summit	0	12	0.0
voted	0	16	0.0
camisole	0	8	0.0
closely	0	65	0.0
openness	1	4	0.2
freeing	0	1	0.0
rewarded	0	56	0.0
assigning	0	3	0.0
quote	0	41	0.0
intelligentsia	0	1	0.0
cranberry	0	1	0.0
known	3	454	0.006564551422319475
numerical	0	13	0.0
aristocrat	0	1	0.0
alligator	0	13	0.0
brainteaser	0	1	0.0
muffins	0	2	0.0
intense	0	33	0.0
surfaces	0	16	0.0
applications	7	282	0.02422145328719723
abominable	0	2	0.0
consultations	0	1	0.0
housewife	3	420	0.0070921985815602835
grounded	0	5	0.0
poker	0	41	0.0
masked	0	6	0.0
beefs	0	12	0.0
dialysis	0	1	0.0
sorrowful	0	3	0.0
harmonious	0	25	0.0
stagnates	0	1	0.0
spore	0	1	0.0
megalopolis	0	1	0.0
influences	0	18	0.0
miscues	0	1	0.0
gentile	0	3	0.0
sensors	0	3	0.0
local	0	898	0.0
alcoholic	1	15	0.0625
recommendation	1	50	0.0196078431372549
bean	0	82	0.0
dean	0	69	0.0
fluttering	0	2	0.0
agitated	1	4	0.2
have	57	93992	6.060670501547066E-4
intruders	0	1	0.0
multifaceted	0	2	0.0
corps	1	148	0.006711409395973154
servant	7	92	0.0707070707070707
grouchy	0	1	0.0
clicking	0	4	0.0
carfare	0	1	0.0
objective	13	186	0.06532663316582915
cracks	1	19	0.05
crane	0	22	0.0
disappointing	6	241	0.024291497975708502
disciplined	1	36	0.02702702702702703
venom	0	1	0.0
lam	0	14	0.0
cheater	0	9	0.0
vampires	0	14	0.0
bile	0	1	0.0
opponents	1	24	0.04
oxidation	0	1	0.0
contemplated	1	3	0.25
parturition	0	2	0.0
shortcomings	0	3	0.0
greeted	0	5	0.0
sized	1	27	0.03571428571428571
seventeen	12	441	0.026490066225165563
surgeon	0	50	0.0
explanatory	0	1	0.0
university	46	5259	0.008671065032987747
lineup	0	2	0.0
blender	0	21	0.0
scaly	0	2	0.0
braid	0	5	0.0
boars	0	2	0.0
detergent	0	4	0.0
bunch	0	35	0.0
hunting	0	35	0.0
reemphasized	0	1	0.0
equivalence	0	1	0.0
trunks	0	4	0.0
registration	0	30	0.0
load	0	46	0.0
carried	1	126	0.007874015748031496
meaningless	0	10	0.0
associations	0	11	0.0
buffers	0	1	0.0
split	3	316	0.009404388714733543
industrialized	0	1	0.0
cased	0	2	0.0
cruised	0	1	0.0
indicators	0	20	0.0
breast	0	21	0.0
immediately	28	489	0.05415860735009671
compulsively	0	3	0.0
excepts	0	2	0.0
progressively	0	1	0.0
starred	0	10	0.0
parody	0	2	0.0
guardrail	0	4	0.0
electing	0	4	0.0
palliative	0	4	0.0
spud	0	1	0.0
hose	0	39	0.0
encourage	16	1549	0.010223642172523962
rough	0	29	0.0
eloping	0	1	0.0
seized	0	1	0.0
centralize	0	2	0.0
refund	0	97	0.0
pedicure	0	3	0.0
fells	0	11	0.0
transpired	0	1	0.0
slopped	0	2	0.0
changeable	0	8	0.0
onwards	0	3	0.0
palace	0	69	0.0
hammering	0	2	0.0
instructor	5	485	0.01020408163265306
atrocious	0	7	0.0
complications	0	10	0.0
obviously	1	106	0.009345794392523364
veil	0	6	0.0
depicting	0	3	0.0
summers	0	15	0.0
switching	0	6	0.0
bassist	1	1	0.5
dreadlocks	0	1	0.0
characterized	1	11	0.08333333333333333
hesitating	0	4	0.0
townhouses	0	1	0.0
guardian	1	7	0.125
moths	0	8	0.0
sequencers	0	1	0.0
blindly	0	1	0.0
flag	0	82	0.0
temples	0	11	0.0
encryption	0	2	0.0
intonation	1	1	0.5
downhearted	0	2	0.0
posterity	0	1	0.0
estimates	0	5	0.0
presents	3	360	0.008264462809917356
eleventh	0	9	0.0
spoon	0	91	0.0
whiskey	1	12	0.07692307692307693
monument	0	32	0.0
jest	0	1	0.0
precise	0	38	0.0
drugstores	0	5	0.0
spilled	0	5	0.0
dungeon	0	1	0.0
simulated	0	2	0.0
accrued	0	2	0.0
dues	0	1	0.0
captivity	1	3	0.25
arrest	0	91	0.0
wronger	0	1	0.0
chucked	0	1	0.0
techniques	15	354	0.04065040650406504
cruelly	0	2	0.0
alerted	0	6	0.0
thieves	6	115	0.049586776859504134
vaccinations	0	3	0.0
oils	0	5	0.0
gender	0	549	0.0
commiserate	0	2	0.0
lulled	0	1	0.0
premises	1	13	0.07142857142857142
wining	0	1	0.0
buckle	0	1	0.0
covet	0	2	0.0
shammed	0	1	0.0
extended	0	26	0.0
passageway	0	2	0.0
resolve	1	152	0.006535947712418301
heeled	0	10	0.0
designed	0	176	0.0
advised	3	60	0.047619047619047616
macro	0	4	0.0
teary	0	1	0.0
cloth	0	68	0.0
tailored	0	5	0.0
washer	0	10	0.0
websites	1	80	0.012345679012345678
yearning	0	2	0.0
unlock	0	4	0.0
architectures	0	4	0.0
journals	1	11	0.08333333333333333
flood	0	167	0.0
advertisers	0	3	0.0
interrogations	0	1	0.0
abounding	0	2	0.0
innumerable	0	2	0.0
virtues	0	6	0.0
bending	0	1	0.0
transfusion	0	2	0.0
arenas	0	2	0.0
vampire	0	64	0.0
broadcasting	0	12	0.0
checkerboards	0	1	0.0
wick	0	1	0.0
viewpoints	0	51	0.0
canceled	0	11	0.0
doming	0	1	0.0
gorge	0	2	0.0
postponed	0	6	0.0
ego	0	10	0.0
charred	0	1	0.0
vernal	0	1	0.0
appreciations	0	1	0.0
negligence	0	2	0.0
moreover	2	590	0.0033783783783783786
architect	3	221	0.013392857142857142
operas	1	835	0.0011961722488038277
indemnify	0	1	0.0
fuel	0	60	0.0
emit	0	1	0.0
ladies	1	817	0.0012224938875305623
civilians	0	17	0.0
approach	2	139	0.014184397163120567
contrasting	0	13	0.0
pensioned	0	2	0.0
while	1	1565	6.385696040868455E-4
freer	0	1	0.0
persuaded	0	18	0.0
quaint	0	4	0.0
please	12	8641	0.0013868022651103663
banknotes	0	2	0.0
bumble	0	2	0.0
participants	0	185	0.0
courtship	0	3	0.0
disclosing	0	3	0.0
inflammatory	0	1	0.0
orchestras	0	1	0.0
owls	0	7	0.0
shitty	0	1	0.0
satanic	0	1	0.0
humping	0	1	0.0
solver	0	6	0.0
respect	0	427	0.0
noise	1	309	0.0032258064516129032
sounding	0	3	0.0
baboon	0	2	0.0
valentines	0	2	0.0
escorting	0	1	0.0
bumpers	0	1	0.0
blows	0	12	0.0
companions	1	13	0.07142857142857142
grottoes	0	1	0.0
pistachio	0	1	0.0
sprayed	0	1	0.0
jointed	0	5	0.0
harm	0	34	0.0
reductions	0	2	0.0
examiner	0	1	0.0
eastern	0	22	0.0
adhering	0	2	0.0
multiplied	0	1	0.0
tens	0	9	0.0
rests	0	5	0.0
designs	0	70	0.0
feathers	0	12	0.0
marker	0	12	0.0
supervising	0	25	0.0
height	9	214	0.04035874439461883
eliminate	1	59	0.016666666666666666
countryside	4	121	0.032
sterling	0	3	0.0
symbolized	0	1	0.0
adaptive	0	1	0.0
manuals	0	16	0.0
succulent	1	4	0.2
unconditionally	0	1	0.0
shooting	0	33	0.0
opener	0	1	0.0
gadfly	0	2	0.0
feeling	18	956	0.018480492813141684
pomegranate	0	1	0.0
contemporary	6	38	0.13636363636363635
volts	0	2	0.0
grandparents	2	138	0.014285714285714285
designation	0	1	0.0
massed	0	1	0.0
antihero	0	1	0.0
wondered	0	10	0.0
contains	0	143	0.0
sills	0	1	0.0
salient	0	2	0.0
god	1	487	0.0020491803278688526
summoned	0	2	0.0
explications	0	1	0.0
statues	0	5	0.0
jungles	0	5	0.0
innovating	0	2	0.0
method	2	198	0.01
bewitching	0	2	0.0
anonymity	0	1	0.0
permanents	0	1	0.0
morality	0	8	0.0
raided	0	1	0.0
eke	0	2	0.0
importer	0	4	0.0
temping	0	1	0.0
wafting	0	2	0.0
block	1	143	0.006944444444444444
teaching	4	497	0.007984031936127744
boxed	0	5	0.0
massive	0	75	0.0
fulfilled	2	65	0.029850746268656716
turns	4	2652	0.0015060240963855422
remission	0	1	0.0
approval	3	49	0.057692307692307696
enticing	0	1	0.0
coordinates	0	6	0.0
philanthropic	0	1	0.0
qualms	0	1	0.0
vile	0	1	0.0
bishop	0	6	0.0
replying	0	20	0.0
bag	6	3467	0.0017276130146847107
archenemy	0	1	0.0
contribute	2	96	0.02040816326530612
tame	0	7	0.0
accumulates	1	1	0.5
shore	0	64	0.0
bakery	5	122	0.03937007874015748
weekdays	0	37	0.0
legitimacy	0	1	0.0
range	1	1333	7.496251874062968E-4
geographical	0	4	0.0
correspondents	0	1	0.0
substances	0	7	0.0
auto	0	42	0.0
tub	0	5	0.0
timber	0	6	0.0
barn	0	3	0.0
lever	0	7	0.0
refrain	0	3	0.0
encrust	0	1	0.0
articulately	0	1	0.0
belle	0	7	0.0
flexible	5	283	0.017361111111111112
metals	0	9	0.0
parliamentary	0	1	0.0
forgotten	2	98	0.02
destinies	0	1	0.0
jack	0	511	0.0
syrup	2	120	0.01639344262295082
arts	0	146	0.0
omit	0	1	0.0
provisions	0	4	0.0
infiltrate	0	3	0.0
omnipotent	0	2	0.0
squirrels	0	3	0.0
division	1	42	0.023255813953488372
insects	1	51	0.019230769230769232
grumpy	1	11	0.08333333333333333
giraffe	0	32	0.0
keeper	0	52	0.0
grandad	0	6	0.0
expend	0	26	0.0
droves	0	1	0.0
moodier	0	3	0.0
ensued	0	1	0.0
avalanche	0	2	0.0
draftsman	0	4	0.0
technologist	1	17	0.05555555555555555
capitalism	2	26	0.07142857142857142
owing	0	15	0.0
email	5	2458	0.0020300446609825416
surprisingly	1	24	0.04
hailstone	0	1	0.0
speaks	0	116	0.0
rush	0	75	0.0
aspire	0	17	0.0
mundane	0	1	0.0
landfalls	0	1	0.0
scanty	0	2	0.0
acclaim	0	1	0.0
indulge	0	5	0.0
pigeon	0	1	0.0
imprisoned	1	8	0.1111111111111111
light	32	3249	0.009753124047546479
strong	12	1933	0.006169665809768638
pursuing	0	8	0.0
arboreal	0	1	0.0
forges	0	1	0.0
ongoing	0	16	0.0
noises	0	25	0.0
tourism	7	219	0.030973451327433628
extinguish	0	4	0.0
banana	0	288	0.0
charmer	0	2	0.0
handicapped	0	4	0.0
curled	0	7	0.0
wrapping	0	2	0.0
severer	0	1	0.0
align	2	21	0.08695652173913043
fifths	0	1	0.0
revitalize	0	1	0.0
regional	4	1519	0.0026263952724885093
coasts	0	9	0.0
dutifully	0	1	0.0
principally	0	16	0.0
sufficiently	0	11	0.0
seeks	0	22	0.0
window	16	2562	0.0062063615205585725
violoncello	1	2	0.3333333333333333
naps	0	2	0.0
meadow	0	9	0.0
falsification	0	1	0.0
validation	0	10	0.0
gimme	0	1	0.0
jokingly	0	1	0.0
stress	0	286	0.0
legislature	0	1	0.0
curtain	9	126	0.06666666666666667
panic	0	289	0.0
phoenix	0	42	0.0
plaza	0	32	0.0
gossips	1	193	0.005154639175257732
scouts	0	3	0.0
largely	0	7	0.0
curl	0	14	0.0
rood	0	7	0.0
behaving	0	6	0.0
adversely	0	1	0.0
laudable	0	2	0.0
kid	0	137	0.0
rocky	0	8	0.0
deceive	0	7	0.0
adjourned	0	1	0.0
flair	0	2	0.0
innocence	1	10	0.09090909090909091
broke	8	596	0.013245033112582781
tacos	0	30	0.0
presentable	0	5	0.0
discretion	1	4	0.2
marking	0	47	0.0
tolerance	0	7	0.0
strength	11	119	0.08461538461538462
remedy	19	720	0.02571041948579161
noticed	1	569	0.0017543859649122807
live	52	30293	0.0017136266271214368
helping	2	415	0.004796163069544364
empathy	0	5	0.0
inexpensive	0	19	0.0
plug	0	118	0.0
fishermen	1	3	0.25
balcony	0	189	0.0
elaborating	0	2	0.0
missing	0	261	0.0
autobiographical	0	2	0.0
fluctuated	0	12	0.0
bedroom	34	1583	0.021026592455163882
regular	4	1349	0.0029563932002956393
puff	0	2	0.0
anther	0	24	0.0
marred	0	22	0.0
noticing	0	10	0.0
proudest	0	1	0.0
validates	0	1	0.0
losing	3	72	0.04
adventurer	0	10	0.0
moped	0	178	0.0
cayenne	3	513	0.005813953488372093
honors	0	14	0.0
villain	1	3	0.25
movie	3	2357	0.001271186440677966
memorandums	0	1	0.0
bacon	0	26	0.0
tidying	0	7	0.0
falsely	0	1	0.0
singing	5	779	0.006377551020408163
headboard	0	1	0.0
capacitor	0	1	0.0
alight	0	2	0.0
wait	4	2026	0.0019704433497536944
waling	0	1	0.0
pioneers	0	3	0.0
igloo	0	2	0.0
hermitage	0	1	0.0
groundless	0	1	0.0
dominates	0	8	0.0
crossroads	0	6	0.0
pupils	0	35	0.0
abstain	0	4	0.0
worming	0	1	0.0
heredity	0	1	0.0
betrothed	0	6	0.0
killers	0	13	0.0
deviations	0	2	0.0
sophomore	0	2	0.0
administers	0	2	0.0
scatting	0	1	0.0
smoothly	0	55	0.0
refugees	0	3	0.0
quotes	0	6	0.0
prescribed	1	31	0.03125
lip	0	6	0.0
dynamic	19	101	0.15833333333333333
piggy	0	3	0.0
huckleberry	0	1	0.0
agreement	1	152	0.006535947712418301
unneeded	0	1	0.0
reliving	0	1	0.0
bare	0	10	0.0
littlest	0	2	0.0
croquettes	0	1	0.0
strung	0	1	0.0
mobilization	0	2	0.0
undisciplined	0	3	0.0
banter	0	1	0.0
loosed	0	3	0.0
congest	0	2	0.0
steakhouses	0	1	0.0
notebooks	14	642	0.021341463414634148
streams	0	7	0.0
apprentice	0	15	0.0
gait	0	1	0.0
disguises	0	1	0.0
item	4	342	0.011560693641618497
chores	6	2502	0.0023923444976076554
integrated	0	23	0.0
watched	1	245	0.0040650406504065045
ambulatory	0	2	0.0
aide	0	1	0.0
clearance	0	19	0.0
escalating	0	1	0.0
mediums	0	1	0.0
patriot	0	1	0.0
schoolboy	0	7	0.0
icing	0	1	0.0
coasters	0	2	0.0
wane	0	1	0.0
program	2	1317	0.001516300227445034
sincere	1	149	0.006666666666666667
deciding	0	14	0.0
charisma	0	8	0.0
perceived	0	19	0.0
comics	0	13	0.0
factions	0	1	0.0
commend	0	3	0.0
never	10	6388	0.0015629884338855893
rapes	0	2	0.0
primal	0	2	0.0
slinky	0	1	0.0
deputy	0	18	0.0
presence	3	202	0.014634146341463415
snagging	0	1	0.0
confuse	0	11	0.0
caning	0	2	0.0
stimulate	1	20	0.047619047619047616
congratulate	2	87	0.02247191011235955
shopkeeper	0	8	0.0
fixing	1	44	0.022222222222222223
conveyor	0	1	0.0
charts	0	22	0.0
toppled	0	1	0.0
contests	0	9	0.0
hero	0	141	0.0
probable	0	14	0.0
bronchial	0	1	0.0
developer	0	140	0.0
privet	0	4	0.0
hooligans	0	3	0.0
dedicate	1	90	0.01098901098901099
sustain	0	10	0.0
dropping	0	21	0.0
economize	0	24	0.0
bacterias	0	1	0.0
exquisitely	0	14	0.0
institutes	0	8	0.0
torso	0	1	0.0
stuccos	0	1	0.0
backbone	0	6	0.0
recombination	0	1	0.0
suntan	0	5	0.0
alongside	0	3	0.0
whey	0	3	0.0
ignore	0	34	0.0
harp	0	6	0.0
peaked	0	1	0.0
ponytail	0	9	0.0
draperies	0	1	0.0
ships	0	53	0.0
refrigerate	0	1	0.0
tube	0	19	0.0
population	0	82	0.0
asthma	0	7	0.0
hep	0	4	0.0
venture	0	17	0.0
wildest	0	3	0.0
literal	0	1	0.0
newer	0	16	0.0
memento	0	2	0.0
hurled	0	1	0.0
misfortunes	0	1	0.0
affirmed	0	3	0.0
tucker	0	2	0.0
spheroid	0	1	0.0
fight	1	613	0.0016286644951140066
nickel	0	1	0.0
dodging	0	1	0.0
cappuccino	1	8	0.1111111111111111
stressed	2	75	0.025974025974025976
urology	0	1	0.0
inhabitants	2	20	0.09090909090909091
greatest	2	132	0.014925373134328358
blue	16	11643	0.0013723303885410413
hindered	0	1	0.0
skills	7	2587	0.0026985350809560524
incumbency	0	1	0.0
rejecting	0	4	0.0
flame	0	11	0.0
sanding	0	5	0.0
gondola	0	6	0.0
flex	0	2	0.0
thicker	0	7	0.0
cockroaches	0	4	0.0
juggling	0	18	0.0
whose	1	157	0.006329113924050633
meritorious	0	1	0.0
guard	0	49	0.0
papa	0	21	0.0
disguised	0	8	0.0
targeted	0	9	0.0
venues	0	2	0.0
corn	1	83	0.011904761904761904
richness	0	4	0.0
characteristic	4	39	0.09302325581395349
republic	0	89	0.0
bounds	0	5	0.0
daiquiri	0	1	0.0
detecting	0	1	0.0
gees	0	2	0.0
evergreen	0	3	0.0
days	1	5026	1.9892580067634773E-4
surveillance	0	34	0.0
oleo	0	2	0.0
informs	0	10	0.0
insanity	0	1	0.0
nods	0	1	0.0
score	1	2492	4.0112314480545525E-4
cleat	0	1	0.0
recollection	0	2	0.0
harmonica	0	24	0.0
despotic	0	1	0.0
beefsteaks	0	1	0.0
mortgagee	0	1	0.0
waste	2	249	0.00796812749003984
dwarves	0	1	0.0
tags	1	144	0.006896551724137931
counsel	2	13	0.13333333333333333
stroll	0	10	0.0
appendicitis	0	2	0.0
biotechnology	1	19	0.05
uncontrollable	0	3	0.0
doodles	0	1	0.0
laps	0	3	0.0
rated	0	12	0.0
enrol	0	6	0.0
suburban	0	7	0.0
sacrifice	1	18	0.05263157894736842
hires	0	12	0.0
hurt	1	300	0.0033222591362126247
bulls	0	8	0.0
beanbags	0	1	0.0
dresser	0	21	0.0
referred	0	11	0.0
stiller	0	1	0.0
slime	0	14	0.0
executions	0	1	0.0
attempts	1	23	0.041666666666666664
means	3	654	0.0045662100456621
slated	0	1	0.0
disillusionment	0	1	0.0
scout	0	7	0.0
combining	0	10	0.0
grabs	0	4	0.0
gate	2	270	0.007352941176470588
mistakes	1	160	0.006211180124223602
weld	0	3	0.0
pushing	0	37	0.0
meaty	0	2	0.0
thoughtless	1	5	0.16666666666666666
croissant	0	1	0.0
unreal	0	8	0.0
critics	0	16	0.0
shoed	0	1	0.0
dismissed	0	11	0.0
objection	0	4	0.0
loans	0	16	0.0
tenpin	1	2	0.3333333333333333
lightweights	0	1	0.0
prostate	0	2	0.0
fallow	0	8	0.0
omens	0	1	0.0
fiat	0	6	0.0
waterway	0	1	0.0
foxes	0	4	0.0
graceful	0	9	0.0
oxygen	0	8	0.0
beam	0	13	0.0
refused	0	119	0.0
unions	0	6	0.0
according	14	1036	0.013333333333333334
property	10	999	0.009910802775024777
stages	0	49	0.0
pound	0	72	0.0
serious	7	1396	0.004989308624376337
examine	2	37	0.05128205128205128
being	9	2023	0.0044291338582677165
miraculous	0	8	0.0
jingle	0	6	0.0
spoonful	7	680	0.010189228529839884
creative	7	292	0.023411371237458192
approached	2	41	0.046511627906976744
jockey	0	1	0.0
collection	2	152	0.012987012987012988
contagious	0	34	0.0
koala	0	3	0.0
cast	0	45	0.0
upcoming	0	27	0.0
simplistic	0	3	0.0
decrepit	0	1	0.0
possessions	1	15	0.0625
spacial	0	3	0.0
manner	0	101	0.0
gray	1	1861	5.370569280343716E-4
transplantation	0	2	0.0
reacted	0	11	0.0
indescribable	0	1	0.0
solvents	0	1	0.0
example	63	1465	0.0412303664921466
assures	0	9	0.0
bargaining	0	4	0.0
airport	17	1730	0.009730967372638809
chattering	0	1	0.0
honey	2	1086	0.001838235294117647
controlling	1	39	0.025
racism	0	16	0.0
reunion	0	54	0.0
thrill	0	5	0.0
urgency	0	16	0.0
goatee	0	1	0.0
heartbreak	0	2	0.0
transactions	0	7	0.0
pagan	0	2	0.0
remarkably	0	3	0.0
nieces	0	39	0.0
indifference	0	6	0.0
disposable	0	4	0.0
rank	0	28	0.0
comforted	0	2	0.0
cutoff	0	1	0.0
goals	9	637	0.01393188854489164
veal	0	4	0.0
cement	0	18	0.0
fireball	0	3	0.0
flatten	0	2	0.0
pock	0	1	0.0
bottle	24	2886	0.008247422680412371
wed	0	53	0.0
cargoes	0	1	0.0
ticked	0	8	0.0
dropped	3	166	0.01775147928994083
suggests	1	50	0.0196078431372549
voodoo	0	1	0.0
exporting	0	28	0.0
froze	0	7	0.0
told	1	1832	5.455537370430987E-4
spike	0	8	0.0
trekking	1	16	0.058823529411764705
directory	0	16	0.0
pasta	3	422	0.007058823529411765
rise	0	349	0.0
circuits	0	14	0.0
passenger	1	28	0.034482758620689655
ill	0	139	0.0
insecurity	0	10	0.0
golf	7	551	0.012544802867383513
snowball	0	8	0.0
accessory	2	49	0.0392156862745098
magnates	0	1	0.0
coincides	0	1	0.0
bid	0	36	0.0
butts	0	2	0.0
patrimony	0	2	0.0
conform	0	8	0.0
carpenter	0	9	0.0
gossiping	0	16	0.0
psycho	1	3	0.25
complementary	2	32	0.058823529411764705
self	2	345	0.005763688760806916
obeyed	0	2	0.0
mania	0	3	0.0
tutoring	0	10	0.0
therapists	0	7	0.0
statistician	0	3	0.0
afford	3	315	0.009433962264150943
game	1	4451	2.2461814914645105E-4
conformation	0	2	0.0
waxing	0	3	0.0
archeological	0	2	0.0
personnel	4	77	0.04938271604938271
cadaver	0	3	0.0
wriggled	0	1	0.0
bridge	4	229	0.017167381974248927
ask	3	3468	8.64304235090752E-4
eerie	0	1	0.0
spill	0	1	0.0
contracting	0	6	0.0
hairstyles	0	1	0.0
fours	0	15	0.0
sensations	0	3	0.0
spreadsheets	1	14	0.06666666666666667
mums	0	4	0.0
arroyo	0	1	0.0
presidency	2	9	0.18181818181818182
fittings	0	101	0.0
cashiering	0	1	0.0
cohabit	0	2	0.0
rulers	0	6	0.0
dividend	0	1	0.0
nope	0	1	0.0
portions	0	19	0.0
teller	0	13	0.0
banquet	0	2	0.0
representation	0	15	0.0
releasable	0	1	0.0
saber	0	1	0.0
oily	1	470	0.0021231422505307855
orthography	0	2	0.0
weir	0	1	0.0
underpin	0	1	0.0
other	38	9827	0.003852002027369488
treatments	0	205	0.0
calif	0	2	0.0
inappropriately	0	1	0.0
questionnaire	1	9	0.1
condone	0	1	0.0
hank	0	17	0.0
false	2	84	0.023255813953488372
thesis	0	61	0.0
borrowing	0	2	0.0
oops	0	2	0.0
driving	0	587	0.0
volunteering	1	85	0.011627906976744186
cloister	0	2	0.0
tricking	0	1	0.0
chi	0	45	0.0
perchance	0	1	0.0
curiosities	0	2	0.0
thing	11	4282	0.002562310738411367
thugs	0	2	0.0
planet	0	156	0.0
dieter	0	10	0.0
stationed	0	1	0.0
bawling	0	2	0.0
accompany	0	48	0.0
longing	0	10	0.0
signify	0	1	0.0
brethren	0	3	0.0
adultery	0	3	0.0
crusty	0	1	0.0
filch	0	1	0.0
minimal	0	11	0.0
reagent	0	1	0.0
streets	1	191	0.005208333333333333
craziest	0	2	0.0
tuner	0	2	0.0
reward	1	153	0.006493506493506494
quests	0	8	0.0
twilight	0	22	0.0
millionth	0	1	0.0
recording	0	28	0.0
treasure	0	56	0.0
apart	0	92	0.0
populations	0	3	0.0
crudely	0	1	0.0
handed	0	15	0.0
tides	0	11	0.0
ached	0	4	0.0
knees	4	84	0.045454545454545456
ply	0	8	0.0
zoologist	0	1	0.0
rift	0	1	0.0
liens	0	1	0.0
busied	0	1	0.0
counted	0	22	0.0
porch	0	215	0.0
measurable	1	1	0.5
comparative	0	15	0.0
recidivism	0	3	0.0
receiving	4	162	0.024096385542168676
spot	0	61	0.0
nutritionists	0	1	0.0
campsite	0	54	0.0
collateral	0	8	0.0
envoy	0	3	0.0
granting	0	2	0.0
jaguar	0	9	0.0
bipolar	0	1	0.0
cops	0	21	0.0
springboard	0	1	0.0
clambering	0	1	0.0
internet	7	2503	0.0027888446215139444
frayed	0	2	0.0
pigments	0	1	0.0
integrates	0	1	0.0
punishment	0	40	0.0
geologists	0	2	0.0
guardianship	0	3	0.0
paintbrushes	0	1	0.0
sergeant	3	5	0.375
swell	0	3	0.0
tanned	0	14	0.0
aluminum	0	12	0.0
mastery	0	6	0.0
thanks	246	5925	0.03986387943607195
vested	0	1	0.0
condiment	0	3	0.0
exploits	0	1	0.0
selection	2	76	0.02564102564102564
persuasion	0	3	0.0
architects	1	8	0.1111111111111111
radish	0	1	0.0
daunting	0	2	0.0
realists	0	1	0.0
traffic	4	145	0.026845637583892617
cleaner	2	120	0.01639344262295082
asylum	0	5	0.0
king	0	299	0.0
technologies	15	122	0.10948905109489052
prayed	0	9	0.0
cloning	0	2	0.0
goon	0	1	0.0
seaports	0	1	0.0
secluded	0	3	0.0
rode	1	27	0.03571428571428571
ascends	0	1	0.0
meg	2	714	0.002793296089385475
squash	0	18	0.0
epidemic	0	5	0.0
cylindrical	0	1	0.0
gram	0	5	0.0
puddings	0	4	0.0
composites	0	1	0.0
positives	0	2	0.0
bath	1	174	0.005714285714285714
surfer	0	15	0.0
memories	0	44	0.0
weaving	0	3	0.0
vine	0	37	0.0
trios	0	1	0.0
deliberated	0	2	0.0
elegance	1	16	0.058823529411764705
flee	0	33	0.0
summits	0	1	0.0
injustice	0	9	0.0
drywall	0	1	0.0
membrane	0	1	0.0
compartments	0	2	0.0
starry	0	2	0.0
bowel	0	1	0.0
junkies	0	1	0.0
creeds	0	2	0.0
manicurist	0	1	0.0
frustrate	0	2	0.0
spheres	0	4	0.0
distinguished	0	9	0.0
insuring	0	1	0.0
resembles	0	7	0.0
ignores	0	3	0.0
christened	0	1	0.0
motorway	0	4	0.0
rulings	0	1	0.0
suitcases	1	37	0.02631578947368421
understandable	0	14	0.0
declining	0	10	0.0
resolutely	0	2	0.0
postcards	0	11	0.0
exercise	12	935	0.012671594508975714
mournfully	0	1	0.0
writ	0	9	0.0
indecent	0	2	0.0
biography	4	28	0.125
spies	0	2	0.0
refusals	0	1	0.0
redbreast	0	1	0.0
nurses	0	27	0.0
disobedient	0	3	0.0
suitor	0	1	0.0
spectacle	0	3	0.0
boorish	0	1	0.0
babel	0	2	0.0
sweat	0	77	0.0
posed	0	5	0.0
rocket	0	3	0.0
crochet	0	1	0.0
unsaid	0	1	0.0
upset	0	159	0.0
tints	0	10	0.0
unreliable	1	35	0.027777777777777776
nominate	0	3	0.0
shear	0	1	0.0
tenanting	0	1	0.0
conformed	0	3	0.0
inequality	0	5	0.0
profitably	0	1	0.0
windowpane	0	4	0.0
conquers	0	6	0.0
palatable	0	2	0.0
alpha	0	6	0.0
taping	0	2	0.0
choke	0	1	0.0
gaunt	0	3	0.0
morocco	1	62	0.015873015873015872
smooth	1	405	0.0024630541871921183
profoundest	0	1	0.0
profiled	0	1	0.0
wars	0	19	0.0
