Correction	ErrorFrequency	Errors
seaside	1	[seasede]
purpose	8	[porpouse, pupose, purpouse, propose, porpoise, porpose, porpose, porpouse]
solution	2	[solucion, solucion]
evaluation	5	[avaliation, evalution, evoluation, make a [[avaliation, avaliation, avalation]
pool	5	[poll, poll, poll, poll, poll, poll]
bananas	3	[bannanas, banas, bannana]
couple	8	[cup, coaple, copple, cople, coople, cople, cople, cuple]
participate	7	[paticipate, participe, participe, participe, participe, participade, partipate]
temperatures	1	[tempertures]
invite	18	[invit, invide, ivite, invete, invites, invete, invetes, invate, invate, invitate, invation, invitated, invites, ivaite, invianty, invitate, invate, invit]
sincerely	56	[sincerily, sincerily, sincerily, sincerly, sicerely, sincerily, sincerily, sincerly, sincerelly, sinceraly, sincerelly, sincerelly, sicerely, sicerely, sincerilly, sincerally, sincerally, sincerly, sincerily, sincery, sincerelly, sincelery, sincerelly, sinncerely, sincerelys, sincelly, sincerily, sinceresly, sincerily, sinceraly, sincerily, sincerily, sicerely, sinceraly, sincelery, sincerly, sincerelly, sincerelly, sincerily, sincerily, sincerily, sincerily, sinceriously, sincerily, sincerilly, sincerly, sicerely, sincerally, sincery, sincereless, sincerily, sincerly, sincerily, sincerally, sincerily, sincerelly, sincerily, sincerelly, sinceraly, cincerely, sincerily, sincery, sincerally, sinceraly]
pressure	4	[preassure, preassure, pression, presure]
advisers	1	[advisors]
merchant	3	[merchante, mercant, merchante]
poor	1	[poors]
polyester	1	[polyestes]
around	27	[aroud, arpund, arround, arround, arround, arround, aroud, arround, aroud, aroud, aroud, arround, aroun, arround, arround, arround, arround, arround, aroud, aroud, arround, aroud, arond, arround, arround, arround, arround]
cigarettes	2	[cigarretes, cigarrets, cigarrets]
starter	39	[stater, starte, started, start, stater, stater, start, started, started, stater, started, stater, stater, stater, started, startter, stater, stater, strater, starder, started, startes, startes, starte, startet, stater, stater, stater, start, start, stater, started, starte, starte, started, starte, staerter, started, starte, startes]
instead	5	[stead, insted, stead, instady, inst ead]
architectural	1	[arcithectural]
prices	2	[praices, princes]
started	29	[stared, starded, startied, startied, startied, starded, startet, starded, starded, starded, starded, starded, starded, starded, stardet, starded, starded, starded, stated, starded, starded, starded, starded, stater, startd, starded, starded, starded, stated, starded, starded, starterd, starded, starded, starded, starded, stated]
missed	2	[meissed, missde]
first	100	[frist, fisrt, fisrt, fist, fist, fist, firsty, firts, fist, fisrt, frist, frist, firt, firts, firt, firsty, firs, fist, frist, frist, frist, fisrt, fisrt, fist, frist, fisrt, firts, frist, firts, firts, firts, firs, frist, firist, firt, firsth, fristh, fisrt, firsts, fisrt, fisrt, firts, frist, fisrt, fist, firt, furst, firts, fisrt, firts, firt, frist, fisrt, fist, fist, frist, forst, firth, fist, firts, firstval, fisrt, firs, firts, firts, fast, firs, frist, firts, firt, firts, frist, firt, fisrt, fisrt, firt, firts, firs, fist, fisrt, firts, frist, fisrt, frist, fisrt, fist, fisrt, firt, fisrt, firat, firts, firts, fisrt, fist, frist, firts, firt, fisrt, firt, firs, frist, firsts, fisrt, fisrt]
bags	1	[beg]
blouses	2	[bloses, bluses]
communities	2	[comunities, comunities]
controlling	1	[controling]
merchandise	1	[merchadise]
kilometers	4	[quilometers, kilometeres, kilometros, quilometers]
supports	1	[suports]
accounting	8	[acconting, accouting, acconting, accouting, accoutant, accontancy, accouting, accouting, accouting, accouting]
explained	2	[explaned, explaned]
contemplate	1	[comtemplate]
until	19	[untill, untill, untill, untill, untill, antil, untill, untill, unti, untill, untill, untill, untill, untill, untill, till, untill, untill, untill]
salesperson	2	[saller, salespersson]
invented	2	[invinted, inveted]
firstly	18	[firtly, firstlly, firstlly, firstaly, fistly, fristly, firty, firtly, firstily, fisrtly, fristly, firts, fistly, fisrtly, fistly, firtly, firt, firtly]
airliner	1	[arliner]
boring	10	[booring, borring, buring, borring, borring, borin, borning, borring, borying, borring, borign]
slow	3	[siow, slown, slown]
producers	1	[productors]
psychiatrists	1	[psichiatrics]
effects	2	[efects, effecties]
scarves	4	[scarfs, scarfs, scarfs, skarfs]
bathroom's	1	[brathroom's]
sleep	7	[seelp, sllep, slepping, spleep, slepp, sllep, sheep]
deception	1	[decepcion]
requested	1	[resqueted]
ear	2	[earns, year]
eat	5	[at, at, eate, ear, ast, ate]
quieter	1	[quiter]
introduction	5	[intriduction, introtuction, intruduction, indroction, intruduction]
review	2	[rewiew, rewiew]
hospital	4	[hopital, hostipal, hopital, hopistal]
disappearance	2	[disappeareance, disappearment]
peak	2	[pic, peack, peack]
biochemist	2	[biochemical, biochemistye]
petroleum	3	[petrolium, petrolium, petrolium, petroleun]
theoretic	1	[theoric]
leave	5	[live, live, live, leve, leav]
strawberries	2	[strawberrys, strawberrys]
write	19	[writte, white, white, whites, white, whrite, whriter, wrtite, writes, white, writting, white, writte, writhe, whrite, white, wrint, wrate, white]
cloudy	10	[cloud, clody, claudy, clody, cooldy, clody, cloudry, claudy, clody, couldy]
backpack	15	[packback, packbak, backpak, backpag, back pak, bagback, bagpack, packback, backbag, backbag, backpak, backpackt, bagpack, packback, bagpack]
relationships	5	[relashionships, relashionships, relashionships, relationsships, relantionships]
evening	64	[evernig, evennig, invening, evining, evering, evenning, evinning, evining, eveving, everning, evenning, evining, evining, eavening, ivening, evenning, evenning, even, evering, evenning, evining, evining, evenning, evinging, evining, nyght, evenning, evenig, evining, evining, everning, evenning, everning, evenning, evenning, evenning, evenning, evenig, enening, evenning, evining, eveening, everning, evenning, everning, everning, evenning, eveging, evenning, evenig, evenning, evining, eavenig, evenning, nigth, evenning, evenging, eveneing, evenning, everning, everning, evenig, evining, evining, evining, evining, evenig, evenning, everning]
logistics	3	[logistic, logisitcs, logistic]
man	2	[mand, men]
checking	1	[do the [[cheking]
clouds	1	[cloudes]
snickers	1	[snakers]
may	7	[maa, maio, maio, mai, mai, mai, mays]
permissible	5	[permittable, permittable, permittable, permittable, permittable]
organizations	1	[orgs]
wearing	38	[wering, wearning, wearning, wearning, wearning, wering, wering, wering, wering, wering, wering, wering, weaaring, wearind, wearring, wearning, wearning, wering, wering, wering, wering, wering, wearning, wering, wering, wearin, wering, wering, wering, wering, wering, wering, wering, wering, wering, wering, [[wearning, wearin, weareing, wering, wering, wering, wering, wering, wering, wering, wering, wearming, wering, wearning, wearning, wering, wering, wering, wering, wering, wearking]
won't	3	[wont, wont, woun't, wont't]
commemorate	8	[comemorate, comemorate, comemorate, comemorate, comemorate, comemorate, comemorate, comemorate]
starts	28	[strats, stars, startas, atarts, startis, estarts, srarts, stars, stars, stars, stars, start's, start's, satarts, startes, stars, stars, stars, stars, stats, stars, startes, stars, start's, start's, stars, stars, startes]
chemistry	2	[chermistry, chemisty]
what	22	[wich, whht, whant, waht, wha, wich, wath, wath, wath, waht, waht, whath, wat, wat, whath, whath, waht, waht, wat, whats, whhat, wthat, waht]
dining	3	[dinning, dinning, dinning]
successful	49	[successfui, successfull, sucessful, successfull, succesfull, sucessfull, succesful, sucessfull, successul, successfull, succesfull, succesfull, sucessful, successfull, succesfull, sucesfull, sucessful, successuful, sucessfull, sucessfull, sucessful, successfull, sucessful, sucessful, sucessul, successfull, sucessful, succesful, succesful, successfull, succesfull, succesful, sucsesful, successfull, sucessful, sucessuful, sussesfull, sucessful, sucessful, sucessful, sucessful, sucessful, succeful, sucessful, sucessful, succesful, sucessfull, succesful, sucessfull, succefull, succesful, sucessful]
lazy	7	[grazy, lasy, lasy, laze, lizy, laizy, laisy, lasy]
maintained	2	[maintened, mantained]
soaked	1	[soared]
peas	7	[paes, peals, peans, peans, peans, peans, peace]
studio	1	[stufio]
assessments	1	[assesments]
greenhouse	1	[green house]
least	1	[last]
careful	32	[carefull, can be more [[carefull, carefull, carefull, carefull, carefull, carefull, carreful, carefull, carefuly, carefull, carreful, carefull, carreful, curefully, carful, carefull, carefull, carefull, carefull, carreful, carful, carefull, carelull, carefful, carefull, carefull, carefull, carefull, carefull, carefour, carefull]
spite	2	[spict, spit]
abroad	3	[abroud, abroud, abrod]
counselor	1	[conselor]
splitting	1	[splitind]
comfortable	279	[confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortble, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, comfortble, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, clothes [[confortable, confortable, confortable, confortable, confortable, confortable, confortable, it was offered a [[confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortably, confortable, confortables, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortbale, confortable, confortable, confortable, confortable, bed big and [[confortable, confortable, confortable, confortbles, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortable, comfotable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortbal, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confotable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, comfortabel, confortable, confortable, unconfortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable]
committing	2	[commiting, commiting]
balance	1	[balace]
conduct	1	[conducte]
comfortably	2	[comfortable, confortable]
filmmaker	1	[filmaker]
would	43	[woud, wold, would'd, wold, wold, woud, woul, wold, di, woud, woud, wold, woud, whould, woud, woul, wold, woul'd, woul, woud, wuold, woul, woul, whoud, wold, woul'd, wold, woud, woud, woul'd, woul, woud, woul, wold, woul, woud, woul, wold, woul, woeld, woul, woud, woud, woud]
future	8	[futere, futures, furture, futere, futuro, fucture, futur, futere]
consisted	1	[consited]
approximately	5	[aproximately, aproximately, aproximately, aproximately, aproximately]
smiling	11	[smilling, smaling, smilling, smilling, smilling, smilling, smilling, smilling, smilling, smilling, smilling]
financial	8	[finantial, finnancial, finacial, finacial, finacial, finacial, [[finacial, finacial]
imprisoned	1	[imprisioned]
reward	1	[reaward]
koalas	1	[coalas]
saucer	1	[souccer]
umbrella	16	[umbrela, umbrela, umbrela, unbrella, umbrellam, umbrela, umbrela, umbrela, umbrela, umbrela, umbela, umbrela, umbrela, umbrela, unbrella, unbrella]
begins	2	[begans, beggins]
learn	38	[learne, lear, learni, lear, lear, leran, lear, learne, learm, learnd, lear, leam, leam, learm, lear, learne, learne, learnd, lear, lern, lear, leaner, leaner, learny, lern, learned, learne, laern, larn, lean, learne, learnd, lern, leam, learne, lear, leam, lear, lern]
metallurgy	1	[metalurgy]
replaced	1	[repleced]
bedroom	34	[bed room, bedroon, bedroon, badroom, badroom, badroom, bedroon, bedromm, badroom, bedroon, bedroon, bedroon, badroom, badroom, bedroon, beadroom, bedroon, bedrrom, bedroon, bedrom, bedroon, bedroomn, bedroomn, bedrom, badroom, bedroon, bedroon, bedroon, bedrom, badroom, badroom, badroom, bedron, bedroon, badroom, bedroon, bedroon, bedroons]
accountant	11	[accountanting, accouting, accoutant, accoutant, accoutant, accountand, countant, [[accoutant, accoutant, acontant, accoutant, accounter]
differently	1	[diferent]
staircase	1	[star case]
doing	5	[going, doind, going, doind, doind]
educational	2	[educatinal, educacion]
bonus	1	[bonnus]
internet	7	[interenet, intenet, inernet, iternet, internt, interent, nternet]
straight	117	[straing, straigh, straing, straigh, straigh, staright, straing, staigth, strainght, straigh, straigh, straigh, straigh, straigh, straigth, staight, straigh, straigh, straigh, strainght, staright, straigth, straigt, straith, straigth, straig, straigth, straigth, straigth, straith, straigth, streight, straigth, straing, straigh, straigh, sthaigh, straigh, strainght, straigh, straigh, straigh, straigth, straigth, straigth, straigt, straigt, straigth, straigth, straigth, straigh, strait, strait, staight, straigth, straigth, straigth, stright, strayght, strayght, stright, straigth, straigh, strainght, straigh, strainght, straith, straigth, straihgt, streight, streight, strenght, straigth, stright, stright, streight, straigth, straigh, straigh, straingh, streight, straingh, straith, straigh, straigth, straigh, stright, strainght, staight, strait, staright, strainght, strainght, straigh, straght, straght, straght, straigh, straigh, straigh, strainght, strainght, strainght, straght, stright, straigt, straght, straitgh, straigth, straigh, straigt, straigh, straigh, straigth, stright, stright, streat, straigth, straigth, straigth, straigth, straigh, straigh, straigh, straigth, straigth, straigth, strait, straigh, straigh, streight, streigth, streigth, straigth, strainght, straigth, straigth, straigth, straigh, straigh, straigth, straingh, straigth, striaght, straith, straigth]
mobile	1	[mobil]
remember	34	[remenber, remenber, emember, rmember, remeber, remenber, remenber, remenber, remenber, remenber, remenber, remeber, remeber, remenber, remeber, remenber, remeber, remeber, remenber, remenber, remmber, remeber, remmember, remeber, remenber, rember, remenber, remembereg, remeber, remenber, remenber, remeber, remeber, remeber, remenber, remeber, rebemeber]
meg	2	[mag, mag, mag, mag, mag]
sadness	1	[sadnesses]
clothing	6	[clothinhg, cloting, cloting, clothings, clhothing, clothings]
railroad	1	[railroald]
alcoholic	1	[alcooholic]
adapt	2	[adaptate, adapting]
chosen	6	[choosen, choosed, choosen, choosen, choosed, choosed]
courageous	2	[corageous, courgeos]
sister	38	[syster, sisteter, sistes, sisther, sistre, syster, sisteer, syster, syster, syster, siter, syster, siter, siter, syster, syster, siste, siter, syter, syster, syster, siste, syster, syster, sixter, sixter, siste, syster, sisiter, siter, syster, sistes, siste, syster, syster, syster, sister's, sistem, siste, sistes, siter]
met	1	[me]
capitalism	2	[captalism, captalism]
pronunciation	9	[pronounciation, pronuciation, pronuciation, pronuciation, pronounciation, pronuciation, pronuncion, prounciation, pronounciation, pronuntiation]
knocked	36	[kocked, knoched, knoked, knoched, knoched, knoched, koched, knoched, knoched, knoched, knockeds, knoked, koncked, kncked, knoched, kncked, koncked, knoked, knoched, knocker, knoked, knowcked, knocled, knoched, knoked, snock, snocked, knoched, knoked, knoked, knoked, knoked, knoked, knock's, knocket, knoched, nocked, knoked, knoched]
swim	168	[swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swimmi, swin, swin, swaming, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swin, swimm, swin, swin, swin, swin, suwin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swin, swin, swin, swin, swin, swimming, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swine, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swimming, swin, swin, swin, swin, swin, swin, swin, swinn, swin, swin, swin, swin, swin, swin, swin, swin, swimm, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin, swin]
lounge	1	[long]
pizzeria	1	[pizzaria]
men	11	[mens, mens, mens, mem, mens, mens, mens, mens, mens, mens, mans, mans, mens, mens, mens]
trip	1	[tripp, tripp]
disciplined	1	[disciplinated]
earnings	2	[earnigs, earings]
parallel	3	[paralell, pararell, pararallel, paralalell]
disappoint	1	[desapoint]
uniform	2	[unifrom, uniforme]
ahead	4	[a head, a head, ahed, aheah]
capitalist	1	[captalist]
pedometer	2	[pedrometer, podometer]
stimulate	1	[estimulate, estimulate]
indefinitely	1	[in definete]
escalator	1	[escola]
discriminate	3	[discriminat, discrimitate, discrimini]
emotional	2	[emocional, emocional]
tattoos	16	[tatoos, tatoos, tatoos, tatoos, tattos, tatoos, tatoos, tatoos, tatoos, tatoos, tattos, tattos, tattos, tattos, tattos, tatoos, tattos]
meeting	18	[meetting, metting, meeating, metting, meetting, meet, meet, metting, metting, metting, metting, metting, metting, metting, metting, meetting, meetting, meating, meetig]
proposals	2	[propouses, propouse]
fabulous	1	[fabolous]
nobody	4	[noboby, nodoby, nodoby, nobady]
employment	1	[amployment]
instructor	5	[instructos, intructor, instrutor, i istructor, intructor]
discusses	1	[discusse]
automobile	2	[automobilistic, automobility]
aligned	1	[alined]
street	26	[stret, streed, str, stree, stree, setreet, strett, streed, stree to, strret, sreet, stret, strret, streett, streeet, steet, streel, streat, stree, stret, stret, st, streets, steet, streat, streat, steet]
rights	3	[rigths, rigths, rigths, right's, right's, right's, right's, right's, right's, right's, right's]
depressing	1	[depressly]
sympathetic	1	[sympathic]
graciously	1	[graciosly]
spiritual	1	[spiritualisty]
villa	2	[vila, vila, vila]
ticket	15	[tiket, chicket, tiket, tickt, ticken, tickes, tikit, tiket, tlcket, tecket, ticked, tickt, tickt, tickt, chiket, tichet]
unsuccessful	4	[unsuccessfull, unsuccesfull, unsucessul, unsuccessfull]
hares	1	[haras]
pleasant	12	[pleasent, pleasent, pleasent, pleasent, pleasent, pleasent, pleasent, pleasent, pleasants, pleasent, pleasent, pleasent, pleaseant]
ceilings	1	[cellings]
whiten	1	[withe]
alright	1	[allright]
thoughts	1	[thougts]
aspirin	1	[asperin]
ladies	1	[ladys]
animals	14	[animais, animais, animais, animais, animales, animas, animasl, animails, animales, aninals, aminals, animais, animails, annimals]
papaya	1	[papaia]
collars	3	[colars, color, collors]
sunscreen	28	[sunscreem, sunscreem, sunscreem, suscreem, sunscreem, sunscrean, suncreen, sunscreem, sunscreem, suscreen, sunscream, suscreen, sunscreem, sunscreem, sunscreem, suncreen, sunscreem, suncreen, sunscreem, sunscreem, sunscrean, sunscreem, sunscren, sunscream, sunscren, suscreem, sonscreen, sunscreem]
convinced	2	[conviced, convenced]
toast	4	[tostes, toas, tost, tost]
hobbies	3	[hobby's, hoobies, hobbys]
monthly	7	[montly, mounthly, montlhy, montly, montly, montly, montly, mounthly]
reality	6	[realy, really, reallity, realiaty, reallity, realit]
powerful	7	[powerfull, powerfull, powerfull, powerfull, powerfull, powerfull, powerfull]
biting	1	[bitting]
county	1	[conty]
thinking	7	[thinh, thiking, thiking, thinkin, thinkin, thiking, thinkig, finking]
swopping	1	[swapping]
disorganized	6	[desorganized, desorganized, desorganized, dizorganized, desorganized, desorganized]
weird	1	[wird]
evaluate	3	[avaluate, avaluate, evalute]
series	5	[serie, serie, serie, serie, serie, serie]
fashion	1	[faschion]
hardware	1	[hardwares]
development	5	[developend, developement, develoment, developement, devoloping]
eleven	7	[elevem, eleve, eleve, eleveen, eleve, elevan, elevan, elleven]
josh's	1	[josh''s]
claiming	1	[claimming]
across	2	[acroos, accross]
chicken	114	[chichen, chiken, chiken, cricken, chiken, chincken, chiken, chiken, chiken, chiken, chiken, chikchen, chiken, chiken, chincken, chiken, chiken, chiken, chiken, chichen, chickem, chiken, chiken, chichen, chickem, chickem, chickem, chiken, chiken, chincken, chiken, choken, chiken, chiken, chinken, chichen, chiken, chiken, chiken, chiken, chiken's, chiken, chiken, chiken, chiken, chiken, chiken, ckicken, schicken, chiken, chiken, chicked, chinken, chichen, cheicken, chichken, chiken, chiken, chiken, chiken, heckin, ckichen, chiken, chiken, chiken, chiken, chiken, chiken, ticken, ticken, chiken, chiken, chichen, chikens, chiken, chiken, chiken, chiken, chiken, chiken, chiken, chiken, checken, chichen, chiken, chiken, chinken, chiken, chiken, chichen, chiken, chiken, chiken, ckicken, chiken, chiken, ckicken, chiken, ckicken, chincken, chiken, chiken, ticken, chiken, checken, chincken, chiken, kitchen, chinken, chincken, chinken, chiken, chiken, ticken, chiken, chichen, chiken, chiken, chickem, chiken, ckicken, chiken]
massage	1	[massagem]
solve	3	[soluction, solver, solv]
flights	3	[fligths, fligth, flyghts]
screamed	1	[screeamed]
henceforth	1	[thenceforth]
inspired	1	[inspirated]
fluently	8	[fluence, fluentily, fluentily, fluentely, fluent, fluent, fluentily, fluentely]
ideas	10	[ideias, ideias, ideias, ideias, ideias, ideias, ideias, ideias, ideais, ideias]
champagne	2	[shampage, champangne, champange]
immune	8	[imune, imune, immuyne, imune, imunne, imunne, imune, have been sicked easy. you need up your [[immunse, immunse]
enjoying	10	[enjoing, enyoying, enjoin, enjoing, enjoyng, enjoing, enjoing, enjoyng, engoying, enjoyng]
absolutely	19	[absolutelly, absolutly, absolutly, absolutley, absolutly, absolutelly, absolutly, absolutelly, absolutaly, absolutelly, absolutaley, absolutly, absoluely, absolutly, abslutely, absolutelly, absolutly, absolutelly, absolutly]
dollars	140	[dollares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolares, dolares, dillars, dolares, dolares, dolares, dolares, dolares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dollares, dollares, dólares, dólares, dólares, dólares, dólares, dólares, dollares, dolars, dolars, dolars, dolars, dolars, dollarys, dollary, dollary, dollary, dollary, dollary, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dollares, dolars, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolars, dollares, dollares, dollares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dolar, dolar, dolar, dolar, dolar, dorllars, dolars, dolars, dolars, dolars, dolar, dolar, dolar, dolar, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolares, dolares, dollares, dolars, dollares, dollares, dollares, dollares, dolllars, dolars, dolares, dolares, dolares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dollares, dollares, dollares, dollares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dress = $ 50 [[dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dollares, dollares, dollares, dolars, dollares, dollares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolares, dolares, dolares, dolares, dollares, dolar, dolar, dolar, dolar, dolar, dolar, dolars, dolars, dolares, dolares, dolares, dollares, dollares, dollares, dollares, dollares, dolars, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dólares, dólares, dólares, dólares, dólares, dólares, dolar, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dollares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dólares, dollares, dollrs, dollrs, dollrs, dollrs, dolars, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dólar, dolar, dolar, dolar, dolar, dolar, dólares, dólares, dollar, dolar, dolar, dolar, dolar, dolar, dolar, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dolars, dolars, dolars, dorars, dolars, dollares, dolars, dolars, dolars, dolars, dollares, dolars, dolars, dolars, dolars, dolars, dolar, dolar, dolars, dolar, dolars, dolars, dolar, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolares, dolares, dolares, dolares, dolares, dollares, dolares, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dolars, dólares, dolares, dolares, dolares, dolares, dolares, dolares, dollares, doll, doll, doll, doll, doll, doll, doll, dolar, dóllars, dollares, dolars, dolares, dolares, dolares, dolares, dolars, dolars, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolars, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dolars, dolares, dolares, dolares, dollar, dolares, dolares, dolars, dollares, dollares, [[dolars, dollares, dollares, dollares, dollares, dollares, dollares, dollares, dolares, dolares, dolares, ollars, dolars, dolars, dolars, dolars, dolars, dolar, dolars, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, dolares, $, dolars, dolars, dolars, dolars, dolars, dolars, dolllars]
true	4	[truo, thrue, truee, tru]
marriage	6	[marriege, mariage, mariage, travel in a 20 birthday of [[mariage, travel in a 20 birthday of [[mariage, marriege, mariage, marriege, marrieage]
players	8	[playes, playes, palyers, pleyeres, playr, playes, payers, palyers]
telling	1	[tell]
volley	7	[voley, vollei, voley, vã'ley, voley, vollley, wolley]
last	8	[lasta, past, las, lastest, las, las, lost, ast]
sometimes	67	[sometime, somtimes, sometime, somethimes, sometime, somtimes, sametimes, sametimes, somentimes, sometime, sometime, sametimes, sametimes, somethimes, sometime, sametimes, sometima, sametimes, sametimes, sametimes, sometime, sometime, smetimes, sometines, somentimes, somentimes, sametimes, sametimes, somentimes, somentimes, sametimes, somotimes, sometime, sometime, some time, sametimes, sametimes, somentimes, sometines, sometaimes, sametimes, somtimes, sotimetimes, sametimes, sametimes, somentimes, somentimes, sametimes, sommetimes, sommetimes, sametimes, sometime, sometines, sametimes, sametime, somemtimes, simetime, sometime, somethimes, somethimes, sometings, somethimes, sametimes, simetimes, sametimes, sametimes, some times, sametime, sametime, somtimes, somenthimes, sametimes, somtimes, somentimes, sametimes, sametimes, somethimes, some times]
egotistical	1	[egoist]
being	9	[beeing, beeing, been, beeing, benig, beeing, beeing, beeing, beeing]
carpet	2	[carped, carpette]
actually	13	[actualy, acctualy, actualy, actualy, acutualy, actualy, actualy, actualy, acctually, actualy, actualy, actualment, atually, actualy]
fever	1	[feaver]
military	7	[militare, militar, millitary, militar, militar, miltary, militry]
fulfilled	2	[fullfilled, fufilled]
regularly	13	[regulary, regulary, regulary, regulary, regulary, regulary, regulary, regulary, regulary, regulary, regulary, regurlarly, regulary]
gulf	1	[gol]
when	44	[whem, whem, whe, whet, whe, whne, whem, whem, whe, whem, whem, whon, whem, whem, whe, whem, whan, whea, wen, whe, whwn, whe, whem, wen, whwn, whem, whem, whe, whwn, wen, whem, wen, wen, whem, wen, whem, whem, whe, whem, whem, whe, whem, whem, wen, whe, whem, whne, whem]
phrase	3	[frase, frase, frase]
credit	7	[credt, credi, credict, credtit, cread, creditd, credi]
