Correction	ErrorFrequency	Errors
family	30	[famiy, famyli, femily, familiy, famili, familiy, familie, familiy, famly, familia, familiy, familia, famyly, familiy, my [[famia, familiy, famili, familiy, familiy, familiy, famyly, famili, hi, familia, famly, famili, famili, familiy, famili, familia, familiy, famly]
shots	3	[shuts, shoots, shoots]
useful	2	[usefeul, usefull]
applications	2	[aplications, aplications]
required	2	[requiere, requerired]
medicine	4	[medicin, medice, medicina, medicin]
functioning	1	[funtioning]
bed	10	[ded, ten o clock goes to [[beb, at ten o clock goes to the [[beb, bet, dad, ben, bad, beed, bet, ded, beth]
kinds	1	[kine]
assist	3	[assit, asist, asist]
pleasure	4	[pleasuere, plasure, pluacer, plasure]
team	2	[tem, teem]
cucumbers	2	[cucumbres, cumcumbers]
requires	2	[requieres, requiere]
earphone's	1	[eadphones]
arrive	1	[arribe]
dinner	8	[diner, dineer, diner, diner, diner, diner, dineer, diner]
quotations	1	[qoutations]
winter	4	[winbger, wnter, wnter, winther, inter]
strong	4	[stronge, strongs, stronge, stong]
employers	2	[empleyers, employeers, employeers]
lives	13	[lifes, live, lifes, lifes, lifes, live, live''s, live''s, lifes, live's, live's, lifes, lifes, lifes, lifes]
installing	1	[insalling]
necklace	4	[neckclase, neckless, neckless, neackeas]
freaking	1	[freeking]
horses	1	[hourses]
genres	1	[generes]
feeding	1	[fiding]
quick	1	[qchick]
writing	21	[writting, writting, writting, writting, whriting, writting, wrinting, writting, sriting, writting, writting, writting, writting, writyn, writting, writting, writting, writting, writting, writting, writting, whriting]
raincoats	1	[suitcoats]
mangrove	1	[mangrow]
considered	4	[considereted, considerated, considerated, concidered]
addiction	5	[adiction, adiction, adiccion, adiccion, addiciton, addiciton, adiction]
antisocial	1	[antisocials]
vacuum	1	[vacuumm]
salads	1	[salds]
building	7	[bulding, bulding, bulding, buillding, biulding, bulding, buiklding]
annual	1	[anual]
political	1	[politicals]
added	1	[adedd]
vocabulary	1	[volabulary]
your	21	[youre, yuor, you, you, you, youy, ypur, youre, yor, your're, yor, ypur, yuor, oyur, yur, youre, yout, you, your's, you, yor]
agreement	1	[agretment]
play	3	[pley, palying, paly]
embarrassed	1	[embarazed]
demographic	2	[demograhic, demogrpahic]
past	1	[pasat]
pie	1	[pay]
database	3	[datebase, all days you complete the [[datebase, datebase]
environmental	4	[enviromental, enviromental, enviromental, enviromental, environmetal]
dentist	2	[dentis, dentristry]
greasy	1	[grassy]
convenient	1	[convinient]
objectives	1	[obejetives]
football	37	[footbal, footbal, fotball, fotball, fotball, fut-bool, futbol, footbool, futball, futball, futball, futbol, fut boll, footbal, fotball, fotball, futbol, futbol, fotball, fotball, futbol, fut bol, futbol, fotbol, futbol, futball, futball, futbol, futbol, futbol, futboll, futball, futbol, fotball, fut ball, fooball, futbol, futball, fotball, futbool]
abilities	7	[habilities, abilites, habilities, habilities, habilities, habilities, habilities, habilities]
plan	3	[planing, palning, planes, plane]
pin	2	[pine, pind]
hostel	1	[hostal]
unmatched	1	[unmached]
wife	8	[wayfe, wayfe, wifw, waife, waith, wide, waif, waif, wyfe, wifw]
ears	1	[aers]
sherry	1	[shary]
night	75	[nigth, nigth, nigth, nigth, nigt, nigths, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nihgt, nigth, nigth, nigth, ningth, nigth, nigth, nigth, nigth, nigh, nigth, nigth, nihg, nigth, nigth, ningh, nigth, nighter, nigth, nigh, nite, nigth, nigth, nigth, nigth, nigth, nigth, nigts, nigth, nigth, nigth, nigth, nigth, nigth, nigth, naigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigth, ninght, nigth, nigth, nigth, nigth, nigth, nigth, nigth, nigt, nigth, nigh, nigth, nigth, nigth, nigth, nigth, nigth, nigh, nigth, nignt, nigth, nigth]
proud	1	[pround]
navy	2	[neavy, navt]
also	7	[aalso, aslo, olso, olso, allso, olso, alson, olso, olso]
presidency	1	[presindency]
step	1	[steap]
proprietaries	1	[propietaries]
cops	1	[cups]
somethings	1	[somthings]
grandfather	1	[granfather]
blond	11	[blondy, blonde, blonde, blonde, blonde, blonde, blonde, blondie, blonde, blonde, blonde, blonde]
nice	15	[nece, nace, naice, nace, nace, nace, nace, nace, nace, nive, nece, nices, nace, nace, nices]
pop	1	[popo]
equipment	5	[equipament, equiptment, equipmen, quipment, eqquipmen]
yellow	13	[yelloy, yelow, yelow, yelow, yelow, yelow, yelow, yelow, hello, yeloww, yelow, yelow, yelow]
manage	1	[manege]
customer	7	[coustomer, costumer, custumer, costumer, costumer, costumer, custumer, costumer, costomer]
countries	3	[contries, contrys, countrys]
eyes	5	[ice, ayes, ayes, ayes, ayes]
biologist	1	[biologyst]
interest	2	[interes, interes]
quantity	1	[cuantily]
along	2	[long, a long]
fourteen	22	[fouteen, fuorteen, fuorteen, forteen, fuorteen, fuorteen, forteen, foutheen, forteen, forteen, forteen, fouteen, forteen, fourtheen, foourteen, fouteen, fiourteen, fuorteen, forteen, fourten, fourten, fouteen]
commission	1	[comision]
alone	2	[alon, lonenly]
elements	1	[elments]
supplies	1	[suplies]
responsibility	14	[responsability, responsability, responsability, responsability, responsability, be [[rensponsability, responsability, responsability, responsability, responsability, responsability, responsability, responsability, responsability, responsability]
politicians	1	[polititians]
prove	1	[pove]
attentive	1	[attentative]
buns	1	[bons]
adequate	1	[adecuate]
waiting	11	[weiting, wating, . i will be [[wating, waitting, wating, watting, watiting, waitting, weiting, waithing, wating]
intermediate	1	[ntermediate]
quiet	1	[quite]
goodnight	1	[goognigth]
always	19	[allways, alwys, alweys, alwais, alway, alway, allways, alweys, allways, alwais, alway, allways, alway, alway, awalys, alway, allways, alway, allways, olways]
colleagues	9	[colleages, collegues, colleages, collegues, collegues, colegues, collegues, collegues, collegues, colleges, collegues, collegues]
godfather	1	[goodfather, goodfather]
coordinating	1	[cordinating]
athletes	1	[athlets]
individually	1	[individualy]
professor	9	[profesor, profesor, profesor, profesor, profesor, profesor, profesor, profesor, profesor]
lot	1	[lof]
examples	1	[expamples]
diffusing	1	[difussing]
surprise	6	[suprise, sorprice, surprice, suprise, suprise, sorprise, surprice]
sweat	1	[swaet]
theft	3	[thieft, thieft, tieft]
ugly	2	[ungly, ugle]
complex	1	[coplex]
graphic	1	[grafic, grafic]
territory	1	[territoty]
scruffy	1	[scuffy, scuffy]
organizing	1	[organaizing]
archives	1	[archivo]
advertising	2	[advertesing, advertisig]
plants	1	[planst]
states	1	[steates]
wildlife	1	[wildlike]
difficult	25	[dificult, dificult, dificult, dificult, dificult, dificult, dificult, dificult, difficut, difilcult, dificult, dificult, dificult, diffitult, dificult, dificult, dificult, dificult, dificult, dificul, dificult, dificuly, dificult, dificult, dificult]
captain	12	[capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan]
designed	2	[desinged, desing]
businessman	10	[bussines man, busnesmean, bussiness man, bussinesman, bussiness man, bisnessman, bisnessman, bissnes man, bussinesmas, bussnesman]
surfing	5	[surf, surfin, surffing, surfering, sufing]
dresses	3	[dresesses, dreses, dreses]
golf	1	[gold]
suits	1	[sueters]
best	5	[bestes, bests, bests, besr, beast]
depending	1	[depent]
gold	1	[goldt]
baby	2	[babie, babie]
preschool	1	[preeschool]
definitely	3	[definitly, definitly, definitly]
landlord	2	[land lord, lanlord, lanlord]
applicants	1	[aplicants]
unfortunately	6	[unfortunally, unfortaunately, unfortunatelly, unfortunally, unfortunality, unfortunatly]
nineteen	3	[ninteen, ninteen, ninethen]
catalogue	1	[catalogo]
we'll	2	[whell, we''ll]
designer	4	[desinger, desiger, disigner, dessigner]
notebooks	1	[notbooks]
back	2	[bak, bakk]
come	11	[comming, some, came, com, home, came, como, como, cames, caming, comming]
seem	1	[seen]
material	1	[matrials]
talking	1	[talkin]
gave	1	[gaves]
grabbed	1	[grabed]
requisitions	1	[requisicions]
challenge	1	[chalenger]
feeling	3	[felling, feling, feelling]
practice	5	[pratice, ptractice, practics, practic, practict, practics]
sorry	2	[sorrie, zorry]
south	1	[souht]
carrots	4	[carriots, carroters, carriots, charrots]
actress	1	[actris, actris]
down	2	[dawn, dow, dow]
kindergarten	7	[kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden]
week	1	[weel]
percent	1	[porcent]
cybernetic	1	[cibernetic]
sports	1	[spors]
supposed	1	[suppoused]
busy	11	[bussy, bussy, bussy, bussy, bussy, bussy, bussy, bussy, buzy, bussy, bisy]
absent	1	[abscent]
good	7	[goo, goof, goob, goog, goog, god, godd]
coaches	1	[couches]
science	1	[cience]
spaghetti	6	[spaghettis, spaguetti, spagetti, spaguetti, spagehtti, spagehtti, spawetti]
understood	1	[uderstood]
comply	1	[cuply]
strengths	1	[strenghts]
lunch	43	[luch, lauch, launch, luchs, luch, luch, luch, luch, lonch, luch, luch, luch, lounch, luch, lunche, luch, luch, luch, launch, luch, luch, luncho, luch, luch, lonch, lonch, luch, luch, luch, luch, luch, luch, luch, luch, lunck, lonch, louch, lounch, lun, luch, luch, luch, luch]
retaining	1	[reataining]
dressing	1	[drees]
economy	1	[oconomy]
behind	1	[behih]
headlight	1	[headligth]
hundreds	1	[hundres]
possibility	8	[posibility, posibility, posibility, posibility, posibility, posibility, pissibility, posibility]
chatting	4	[chating, chating, chattingh, chating]
cost	1	[costo]
leaders	1	[leades]
sweep	1	[swipe]
thesis	3	[tesis, tesis, tesis]
difference	2	[diference, diference]
sweet	3	[swet, sveey, sweety]
chocolates	2	[chocolattes, chocololates]
week's	1	[week, week]
closets	1	[closeds, closeds, closeds]
belt	2	[bealt, bet]
immediately	17	[inmediatly, inmediatly, inmediately, inmediatelly, inmediatly, inmediately, inmediatly, inmediately, inmediately, inmediatly, inmediately, inmediately, inmediately, inmediately, inmediatily, inmediatly, inmmediate]
cayenne	2	[cayyene, cenne]
can	12	[con, con, cann, cas, caan, an, cant, con, cab, cacb, cant, cam]
expectation	2	[excpectaction, expexctative]
cap	2	[capri, coap]
breathing	1	[brething]
stability	1	[estability]
children	34	[childs, childrens, childrens, childrens, childrens, childrens, childrens, chidren, childrens, chindren, childrens, childrens, childrens, childern, childrens, childrens, childrens, childrens, chilidren, childrens, children''s, childrends, childrens, childrens, childrens, who look your [[childrens, childrens, childrens, childrens, childrens, childrens, childrens, childrens, childrens, childrens, childrens]
sincerity	1	[sincerility]
setting	3	[seeting, sitting, settiing]
acquiring	1	[aquiring]
attention	17	[atention, atention, atention, attencion, attentios, atention, atention, atention, atention, atention, attentio, atention, atention, atention, atention, atencion, attenttion, atention]
accounts	1	[accont]
receptionist	1	[receptio]
accommodations	1	[accomodations]
camera	1	[camara]
moreover	1	[morover]
harassment	6	[harassments, harassments, harassments, harssament, harrasment, harrasment, harrasment, harassments]
you	48	[youu, ya, yo, tou, yoy, yoo, yuo, yuo, tou, y, yuo, ypu, yu, yuo, yo, yo, yoy, yo, yuo, yow, yo, yuo, yo, ya, uou, yo, en, ud, yo, ya, yo, yuo, yuo, yu, yuo, yo, yuo, yo, yuo, yuo, yuo, yoy, yuo, ypu, yuo, you''re, ypu, ypu, yuo, yo, yuo, youy, yiy, yuo]
regret	1	[regreat]
defects	1	[deffects]
downstairs	2	[downstars, downstais]
tables	1	[table's]
immediate	1	[immediatly]
unit	1	[unidad]
illnesses	1	[illnes]
anything	2	[anithing, anythig]
nationality	8	[nationallity, nacionality, nacionality, natianality, nacionality, nacionality, nacionalty, natinality]
registered	1	[registred]
bunches	1	[bounches]
increase	1	[increse]
potato	2	[potatoe, popato]
latest	1	[lastest]
wear	3	[wering, ware, ware, waer, waer]
person	1	[persson]
assign	2	[assigne, asign]
immigrant	1	[integrant]
predictable	1	[pedictable]
house	23	[hous, huose, hous, hause, hose, hause, houaw, hause, hause, housee, hosuse, huose, hause, hause, hause, hause, hause, haose, hgouse, hose, hose, hause, hause, hause, houes]
people	38	[peole, pople, peopel, peope, peope, peaple, poeple, peaple, peolpe, pleople, peple, peale, pople, peolpe, pepole, pepole, pepole, peaple, poeple, pople, peoples, peoples, peple, peolpe, peoples, peopole, peple, pepol, peolples, peoples, peoploe, pipo, peolple, peoples, peple, poeple, peolpe, peapol, peapol, peaople, peple]
beyond	1	[biyon]
lamps	1	[lams]
candy	2	[candys, candies]
kangaroos	1	[canguroos]
initiate	1	[intuit]
laptop	1	[lapto, lapto]
housework	1	[houseworks]
buildings	1	[buldings]
bottles	6	[botttles, botles, bottels, botlles, botles, botters, botters]
fifty	20	[fithy, firthy, fivethy, fitty, fhifte, fivety, fivety, feety, fifthy, fiffty, fiftyn, fitfy, fity, fifthy, fifthy, fivty, fivety, fivety, fivfty, finfty, fyfty, fity]
spending	1	[spendig]
platform	2	[plattaform, plataforme]
tidy	2	[tiry, tiddy]
accordion	1	[acordeon]
we're	1	[w're]
mainly	1	[minely]
coworkers	2	[cowokers, cooworkers]
extra	1	[extea]
tiring	3	[tairing, tiried, tirng]
hours	3	[ours, houres, ahours]
hobby	2	[hobbie, hobbie]
snacks	2	[snaks, snaks]
relaxing	2	[relaxcing, relaxcing]
sumptuous	1	[sumptous]
balloons	3	[baloons, ballons, ballon]
assignments	1	[assigments]
tomatoes	3	[tomatoe, tomatos, tomatoes's]
inappropriate	9	[inappropiate, inappropiate, inappropiate, inapropriate, inappropiate, inapropiate, inapropiate, inappropiate, inappropiate]
curtain	1	[courtain]
professionally	1	[professianaly]
company's	3	[company, comapny's, companys]
crocodiles	11	[crocoiles, cocodriles, cocodriles, cocodriles, cocodriles, cocodriles, crocs, cocodriles, cocodriles, crocodriles, cocodriles]
stopped	1	[stoped]
sweatshirt	4	[sweartshirt, sweetshirt, sweatershirt, sweatershirt, sweathshirt]
planning	13	[planing, plannin, planing, planing, planing, plannig, planing, plannig, plannig, plannig, plannig, planing, planing, plannig]
referee	1	[referre]
goldfishes	1	[golfishes]
participant	1	[participan]
pharmaceutical	5	[pharmaceutial, pharmacautical, farmaceutical, farmaceutical, pharmaceutycal]
lemon	2	[limon, limon]
suddenly	5	[sudenly, sudendly, suddelly, suddely, sudenly, sudenly, suddenlly]
inviting	4	[invited, intited, invitating, invitanting]
apartment	11	[appartment, apartament, aparment, aparment, apartament's, apparment, apartament, appartment, apartament, appartment, appartment]
recommended	6	[recomended, recomended, recomendable, recomented, recomende, recomended, recomended]
tsunami	3	[tsumami, tsumani, tsumani]
fairly	4	[farly, fairli, fairtly, fairtly, farly]
according	4	[acordding, acording, acording, acording]
modern	3	[modren, moder, odern]
mirror	5	[mirrow, mirrow, mirrow, mirrow, mirrow]
telecommunications	4	[telecomunications, telecomunications, telecomunications, telecomunication, telecomunications, telecomunications, telecomunications, telecomunications]
believed	1	[belived]
twice	2	[twiece, twise]
extreme	4	[extrem, extrem, extreem, xtreme, extrem]
ball	1	[bool]
fifth	1	[fiveth]
badminton	8	[batminton, badmington, badmington, badmiton, badmington, babminton, badmiton, badmington]
principally	1	[principaly]
let	2	[let's, ler]
guy	2	[gay, gat]
characteristics	1	[caracteristics]
romantic	3	[romatic, romatic, romatic, romatic]
return	5	[retorn, returne, retorn, retourn, retorn]
established	1	[stablished]
friendly	10	[unfrienly, frinedly, frendly, frendly, frendly, frendly, frendly, frendly, frendly, friendlies, always we working [[frendly, freindly, freindly, frendly]
excited	8	[exited, exited, excinting, exiting, exited, exited, exicited, exited]
truthful	1	[troughtful]
biographies	1	[biograffias]
gun	2	[gum, gum]
mechanic	1	[mecanic]
conquest	1	[conquist]
prison	2	[prision, prision, prision]
degree	2	[degreee, deree]
radio	1	[raidio]
bland	1	[blandy, blandy, blandy]
allowed	1	[alowed]
forgetful	1	[furgetful]
but	9	[bu, bur, bat, buy, bu, put, buy, vut, bot, bot]
phone	6	[phon, fhone, pnohe, fhone, fon, phon]
send	2	[sen, sen]
mystery	2	[mistery, mistery]
buy	7	[be bay, by, by, by, by, bay, bay, by, bay, bay]
beef	6	[beaf, bife, veef, beaf, breaf, beaf]
introduce	2	[intoduce, intoduce]
travel	3	[travej, trevel, travell]
been	1	[beeb]
together	7	[togheter, togethr, togeder, toghether, togheter, togeter, togethers]
chore	1	[shore]
scheduling	1	[schedulle]
automotive	1	[automotrice]
vacancy	1	[vacanci]
beaches	2	[beachs, beachs]
sent	1	[send]
beer	2	[beef, beeer]
cold	4	[coldy, coold, could, col]
nurse	3	[nourse, nource, nuse]
remedies	4	[remedys, remdies, remdies, remdies, remedie, remedys]
survey	4	[survery, survery, survery, suervey, servey, servey]
betrothed	1	[betrohed, betrohed]
gym	2	[gim, gim]
people's	2	[peopel's, peoples's]
connection	2	[conection, conection]
goes	1	[gou]
genius	2	[genious, genious]
greeting	1	[grettening]
majority	1	[mayority]
regards	10	[regrats, regars, regars, reggards, regreats, regars, regars, rewards, regars, regarts]
enterprise	3	[entrerprise, enterprice, enterprice]
sink	1	[sirk]
disappointed	6	[dissapoint, dissapointed, dissaponted, dissapointed, dissapointed, dissapointed]
picture	5	[monkey's [[pictuere, pic, pict, picuture, picutre, pinture]
junior	1	[junio]
formal	1	[forma]
beds	3	[debs, bes, debs]
coke	1	[cocke]
season	1	[srason]
hiding	1	[hidding]
sing	3	[sin, sig, singe]
sickness	1	[siknes]
floating	1	[floatings]
stretch	3	[scratch, strech, strech]
moody	1	[mood]
match	1	[macht]
relatives	1	[reletives]
diving	1	[dive]
stairways	1	[starways]
starring	1	[staring]
athletic	1	[atlétic]
footwear	1	[footware, footware]
cultures	2	[culturals, culturs]
highest	2	[higest, higest, higest]
protest	1	[protes]
movies	6	[movis, mivies, movis, movis, moves, movis]
complicated	1	[complid]
purpose	2	[propous, propouse]
north	4	[noth, nort, nort, norh]
hilarious	2	[hillarious, hilariuos]
turns	1	[tunrs]
solution	1	[solucion]
junk	1	[jonk]
evaluation	1	[evalution]
affair	1	[afair]
bananas	5	[babanas, bannanas, bannanas, bannanas, bannanas]
immortal	1	[inmortal]
month's	1	[mounths]
couple	3	[coulple, cuople, cuople, coupple, cupple, coupple]
cameras	1	[camaras]
mammals	1	[mamals]
invite	8	[invaite, invete, invita, invit, ivite, invete, inivite, invit]
sincerely	20	[sincerety, sincerly, sincerily, sincerly, sincerly, sincerilly, sincerity, sinceraly, sincerly, sincerelly, sincerily, sincerily, sicerely, sinceraly, sincerily, sincerly, sincerily, sincerelly, sincelery, sincerily]
university	6	[universida, universyti, univesity, universy, univerity, univercity]
beginning	13	[beggining, begining, beggining, begining, begining, biginning, beggining, begining, begining, begining, begining, begining, begining]
incredible	1	[increible]
definition	1	[defition]
pressure	3	[pression, presure, presssure]
merchant	1	[merchante]
poor	2	[pour, por]
potential	3	[potencial, potencial, potencial]
aerial	1	[aereal]
bye	36	[by, by, bey, bey, bay, bay, bay, bay, bey, by, by, by, by, bay, bay, bay, bay, by, by, by, bay, by, bey, by, by, bey, bay, bay, bay, by, by, by, by, by, bay, bie, by, bay]
polyester	2	[poliyester, poliester]
master's	1	[master]
grandmother	12	[granmother, grandnother, granmother, grandmather, gradmother, granmother, grangmother, granmather, granmother, granmother, grndmother, grandmather]
begin	2	[bigin, beguin]
around	17	[arraund, aorund, arround, araund, arround, araound, arround, arround, i ask [[alound, arround, arond, arroun, aroud, arroud, aorund, arraund, arround, aroud]
cigarettes	1	[cigarretes]
starter	15	[starte, starte, started, starer, starer, starer, sarter, starer, satrter, startet, started, started, estarer, startes, starten, estarter, satarter]
quite	1	[quiete]
towel	3	[towell, towell, towell]
instead	3	[istead, inested, insted]
started	9	[starter, starterd, stared, sterted, stared, stared, stared, stared, starded, stared]
missed	1	[missend]
their	7	[theirs, thier, there, there, theys, thier, ther]
first	50	[frist, fisrt, frist, frits, firsst, firts, firs, firts, firts, firts, firsth, firts, fist, firsth, firts, firs, firts, firsth, firts, firs, firts, firts, firts, firts, firts, fisrts, fisrt, firts, firts, firs, firt, firsth, firs, firts, fist, firts, firts, firs, firts, frist, firts, firts, firs, fisth, firts, firs, firts, firsty, firts, firts, firt]
incredibly	1	[incredibily]
bags	1	[bads]
clients	1	[clientes]
reliable	1	[realibre]
dogs	1	[gogs]
store	2	[salestore, estore]
college	3	[collegue, collegue, collage]
jewelry	7	[jewerly, jewlery, jewerly, jewerly, jewery, jewerly, jewerly]
accounting	2	[accountig, accountant]
storm	1	[strom]
personality	1	[personalitie]
until	3	[of this first five [[untill, untill, untill]
story	1	[ttory]
salesperson	1	[salespersson]
firstly	5	[firsly, fisrstly, firsly, fristly, firstable]
cyclone	1	[ciclon]
boring	5	[buring, boiring, borning, bouring, buring]
departed	1	[departured]
government	16	[goverment, goberment, governet, goverment, goverment, goverment, goberment, governants, goberment, goverment, goverment, goverment, goverment, govement, goverment, goverment]
promised	2	[prommised, promessed]
favorably	1	[farorably, faorably]
effects	1	[efects]
miles	1	[milles]
he	6	[hi, hi, hi, e, hi, hi]
sleep	2	[spleep, slepp]
transmission	1	[transmition]
projects	14	[projets, proyects, proyects, proyects, proyects, projets, proyects, proyects, proyects, proyects, proyects, proyects, protyects, proyects]
colleges	1	[colleages, colleages]
struggle	1	[strugle]
butter	1	[buter]
matrimony	1	[matrymony]
eat	7	[est, eath, ead, aet, take, wat, take, aet]
introduction	1	[introdution]
go	6	[gou, gp, goe, goe, goe, gpo, gp, ge]
continues	1	[continuos]
assessing	1	[assing]
peppers	2	[pepers, [[pepers]
gift	3	[grift, gilf, grift]
raise	1	[reaise]
exercises	3	[excercises, excersices, excersise]
excellent	34	[excelent, excelent, excelent, excelent, excelent, excelent, excelent, exelente, exellent, excelent, excelent, exellente, excellences, excelent, excelent, exelent, exelent, excelent, excelent, excelent, exellent, exellent, excelent, excellente, excellente, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelent, excelen, exelent, excelent, excellents, excelent, excelente]
petroleum	2	[pretoleum, petrolium]
rewarding	7	[rewardind, rewarning, rewadering, rewaring, rewaring, rewaarding, reawarding, rewaring]
determinant	1	[determinat]
faster	1	[fastter]
leave	4	[leve, lave, lived, leav]
consider	5	[considerer, considerer, condider, considerer, considerer, considere]
battery	1	[baterry]
strawberries	4	[strwaberryes, strowberry, strawberrys, strawerries]
write	3	[wtite, writen, rwit]
backpack	8	[bagpack, bagpack, bacpack, backpak, bankpack, backpaks, blackpack, backpak, backpak]
cloudy	2	[claudy, couldy]
investigating	1	[invetigating]
left	3	[lef, leaved, let]
do	3	[dou, don, ddo]
relationships	1	[relashionships]
evening	13	[everning, eveninng, evenig, evenning, evenning, eveningh, night, evenning, evenig, evining, evenining, evenning, evenigs]
look	2	[loking, loock]
snickers	1	[snickears]
may	1	[my]
expressing	1	[expessing]
wearing	12	[wearring, wearring, weraing, wering, waearing, waering, wearning, [[wearin, waring, wering, wearring, wearring, wearin, wering, wearin]
standardization	1	[standarization]
independent	3	[independient, independient, indendent]
chocolate	6	[clocolate, cholate, cocolate, chocalate, chocolat, chocolat]
starts	17	[stars, stars, stars, satarts, stats, stars, stars, stars, stars, stars, star, stars, stars, stars, stars, stars, stars]
chemistry	1	[chemistri]
what	7	[wehat, waht, wahat, whah, wath, whar, whath]
dining	6	[diving, dinning, dinning, dening, dinig, dening]
legs	3	[leggs, leggs, leggs]
lazy	3	[lszy, lasy, lazi]
successful	13	[sucessfull, sucessfull, be person [[succeful, succesfull, sucessful, sucessful, succeessful, succesful, succesful, succesfull, successfull, succesful, succesful, succesfull, succesful]
handsome	2	[handome, grandsome]
ago	2	[go, ego]
soaked	2	[soakes, soacked]
yet	1	[yeat]
player	8	[plater, palyer, pleayer, plaeyr, pleayer, pleyer, palyer, playes, pleayer]
careful	10	[carefull, carefuly, carful, carefull, carefull, carefull, carefull, carefull, carefull, carefull]
driving	1	[drivin]
spite	1	[spire]
chilly	1	[chili]
by	1	[bye]
plays	3	[palys, plys, plys, play's]
aware	1	[awave]
dear	7	[daer, deas, daer, daer, dir, daer, dera]
transportation	2	[transpotation, trasportation]
long	4	[lot, lon, slong, log]
comfortable	51	[confortable, confortable, cofortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confotable, confortable, confortables, confortable, confortable, cofortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, cotqble, confortable, confortable, confortable, confortable, comfotable, confortable, confortable, confortable, confortables, confortable, confortable, confortable, confortable, confortable, confortable, confortable, confortable, comfortabl, confortable, confortables, confortable, confortable, confortable, confortable, confortables, confortable, confortable, confortables, there is my bed  big [[confortable]
comfortably	2	[confortable, confortably]
conduct	1	[cunduct]
couldn't	2	[coudn't, couldnt]
spinning	1	[sppinning]
would	17	[wuold, woul, wolud, wuold, wold, whould, woul, woud, woul, woul, woul, woul, woul, woul, woud, woull, wold, wolud, wolud, wolud, woul, whould, woul]
autumn	25	[automn, autum, autumm, autumm, automn, autumm, autum, autumm, autum, autum, autumm, automn, autum, autumm, autumm, autumm, autumm, autum, autum, automn, autum, automn, autum, auturmn, autum, autum]
future	3	[futures, futuro, fututre]
any	2	[an, eany]
choosing	6	[chossing, chooising, chossing, chossing, chossing, chosing]
approximately	4	[i sending the invitation for mail [[approximalety, aproximatly, aprox, apeoximatly]
seldom	1	[seldon]
smiling	3	[smilling, smaile, smailing]
be	1	[by]
financial	2	[finantial, fianancial]
establishment	1	[establisment]
umbrella	2	[umbrela, umrella]
begins	1	[beging]
flavor	1	[flavore]
stress	1	[streess]
learn	25	[lear, lurne, learnd, lear, lear, lear, leard, learnd, lornd, lern, lern, lear, learnd, lern, lear, lear, learan, lern, larn, learen, leran, lear, lear, lear, leran]
metallurgy	1	[metalurgy]
accountant	9	[countant, accountand, acounter, acounter, acountant, accontant, acountant, accountan, accountan, accounter]
bedroom	8	[bedroon, bredroom, badroom, bethroom, bethroom, bethroom, badroom, beedroom]
and	111	[an, anc, andn, an, anf, an, ans, an, adn, an, an, end, end, an, an, an, an, e, an, an, ann, an, ans, ang, an, anf, end, ando, ang, un, an, an, an, e, anso, a, an, adn, an, an, a, ans, an, an, an, an, ans, anda, ans, ans, an, ang, nd, there are 13 computers [[an, an, end, an, ande, an, an, an, end, end, an, adn, ans, end, an, an, ans, anf, an, an d, an, y, an, end, an, am, an, an, an, amd, adn, an, amd, ans, an, end, end, end, an, an, an, an, a. nd, end, end, end, end, end, end, an, end, an, an, ande, an, ans, an, an d, an, an, ann, an, ans, an, end, end, end, an, an, amd, an, an, an, end, an, end, an, ant]
decided	1	[deside]
holiday	5	[holliday, hollydays, holyday, holyday, holliday, holyday]
continual	1	[continuo]
classical	7	[clasic, clasical, clasical, clasic, clasic, clasic, clasical, clasicc, clasic, clasical]
staircase	1	[staricase]
trash	1	[tras]
doing	1	[dioing]
reminisce	1	[remenisce]
educational	1	[educacional]
therapy	1	[theraphy]
rhymes	1	[ritme]
internet	1	[internert]
straight	40	[straigth, straigth, staight, traight, straigt, stright, straigth, straigh, straigth, staight, straigth, straingh, straigt, stright, stright, stright, straing, straigth, strihgt, staright, strang, srtaight, straigt, straigth, strainght, streight, straigth, streight, straigth, straing, straigth, staigth, straigh, straigh, straigt, straigh, stragith, straigth, straigh, straigth, straigth, straigth, straigth, straigth, straigh, sraigth, straig, straigh]
mobile	1	[movil]
does	1	[goes]
mirrors	1	[mirror's]
acceptable	1	[aceptable]
remember	7	[remenber, rememember, renember, remmember, remeber, remenber, remmeber]
criminals	1	[crimens]
airplanes	2	[aiplanes, airpalnes]
rainy	5	[ruany, rainny, rayni, rainny, rainny]
clothing	2	[clithing, chloting]
garage	1	[garege]
destruction	1	[destruccion, destruccion]
routine	29	[rutin, rutine, rutine, rutine, rutine, rutins, rutin, rountine, rutine, routime, rutine, rutin, rutin, rutine, routin, rutins, rutine, rutine, rutine, rutine, rutine, rutine, rutines, routines, routines, routines, rutine, routinrne, rutine, rutin, rutine]
