Word	ErrorFrequency	CorrectFrequency	ErrorProbability
ships	0	53	0.0
refrigerate	0	1	0.0
tube	0	19	0.0
population	0	82	0.0
asthma	0	7	0.0
hep	0	4	0.0
venture	0	17	0.0
wildest	0	3	0.0
literal	0	1	0.0
newer	0	16	0.0
memento	0	2	0.0
hurled	0	1	0.0
misfortunes	0	1	0.0
affirmed	0	3	0.0
tucker	0	2	0.0
spheroid	0	1	0.0
fight	1	613	0.0016286644951140066
nickel	0	1	0.0
dodging	0	1	0.0
cappuccino	0	8	0.0
stressed	0	75	0.0
urology	0	1	0.0
inhabitants	0	20	0.0
greatest	0	132	0.0
blue	12	11643	0.0010296010296010295
hindered	0	1	0.0
skills	0	2587	0.0
incumbency	0	1	0.0
rejecting	0	4	0.0
flame	0	11	0.0
sanding	0	5	0.0
gondola	0	6	0.0
flex	0	2	0.0
thicker	0	7	0.0
cockroaches	0	4	0.0
juggling	0	18	0.0
whose	0	157	0.0
meritorious	0	1	0.0
guard	0	49	0.0
papa	0	21	0.0
disguised	0	8	0.0
targeted	0	9	0.0
venues	0	2	0.0
corn	0	83	0.0
richness	0	4	0.0
characteristic	0	39	0.0
republic	1	89	0.011111111111111112
bounds	0	5	0.0
daiquiri	0	1	0.0
detecting	0	1	0.0
gees	0	2	0.0
evergreen	0	3	0.0
days	0	5026	0.0
surveillance	0	34	0.0
oleo	0	2	0.0
informs	0	10	0.0
insanity	0	1	0.0
nods	0	1	0.0
score	0	2492	0.0
cleat	0	1	0.0
recollection	0	2	0.0
harmonica	0	24	0.0
despotic	0	1	0.0
beefsteaks	0	1	0.0
mortgagee	0	1	0.0
waste	2	249	0.00796812749003984
dwarves	0	1	0.0
tags	0	144	0.0
counsel	0	13	0.0
stroll	0	10	0.0
appendicitis	0	2	0.0
biotechnology	0	19	0.0
uncontrollable	0	3	0.0
doodles	0	1	0.0
laps	0	3	0.0
rated	0	12	0.0
enrol	0	6	0.0
suburban	0	7	0.0
sacrifice	0	18	0.0
hires	0	12	0.0
hurt	0	300	0.0
bulls	0	8	0.0
beanbags	0	1	0.0
dresser	0	21	0.0
referred	0	11	0.0
stiller	0	1	0.0
slime	0	14	0.0
executions	0	1	0.0
attempts	0	23	0.0
means	0	654	0.0
slated	0	1	0.0
disillusionment	0	1	0.0
scout	0	7	0.0
combining	0	10	0.0
grabs	0	4	0.0
gate	0	270	0.0
mistakes	1	160	0.006211180124223602
weld	0	3	0.0
pushing	0	37	0.0
meaty	0	2	0.0
thoughtless	0	5	0.0
croissant	0	1	0.0
unreal	0	8	0.0
critics	0	16	0.0
shoed	0	1	0.0
dismissed	0	11	0.0
objection	0	4	0.0
loans	0	16	0.0
tenpin	0	2	0.0
lightweights	0	1	0.0
prostate	0	2	0.0
fallow	0	8	0.0
omens	0	1	0.0
fiat	0	6	0.0
waterway	0	1	0.0
foxes	0	4	0.0
graceful	0	9	0.0
oxygen	0	8	0.0
beam	0	13	0.0
refused	0	119	0.0
unions	0	6	0.0
according	4	1036	0.0038461538461538464
property	1	999	0.001
stages	0	49	0.0
pound	0	72	0.0
serious	9	1396	0.006405693950177936
examine	0	37	0.0
being	3	2023	0.0014807502467917078
miraculous	0	8	0.0
jingle	0	6	0.0
spoonful	3	680	0.004392386530014641
creative	0	292	0.0
approached	1	41	0.023809523809523808
jockey	0	1	0.0
collection	1	152	0.006535947712418301
contagious	0	34	0.0
koala	0	3	0.0
cast	0	45	0.0
upcoming	0	27	0.0
simplistic	0	3	0.0
decrepit	0	1	0.0
possessions	1	15	0.0625
spacial	0	3	0.0
manner	0	101	0.0
gray	0	1861	0.0
transplantation	0	2	0.0
reacted	0	11	0.0
indescribable	0	1	0.0
solvents	0	1	0.0
example	5	1465	0.003401360544217687
assures	0	9	0.0
bargaining	0	4	0.0
airport	6	1730	0.0034562211981566822
chattering	0	1	0.0
honey	1	1086	9.199632014719411E-4
controlling	0	39	0.0
racism	0	16	0.0
reunion	0	54	0.0
thrill	0	5	0.0
urgency	0	16	0.0
goatee	0	1	0.0
heartbreak	0	2	0.0
transactions	0	7	0.0
pagan	0	2	0.0
remarkably	0	3	0.0
nieces	1	39	0.025
indifference	0	6	0.0
disposable	0	4	0.0
rank	0	28	0.0
comforted	0	2	0.0
cutoff	0	1	0.0
goals	2	637	0.003129890453834116
veal	0	4	0.0
cement	0	18	0.0
fireball	0	3	0.0
flatten	0	2	0.0
pock	0	1	0.0
bottle	8	2886	0.0027643400138217
wed	0	53	0.0
cargoes	0	1	0.0
ticked	0	8	0.0
dropped	0	166	0.0
suggests	0	50	0.0
voodoo	0	1	0.0
exporting	0	28	0.0
froze	0	7	0.0
told	0	1832	0.0
spike	0	8	0.0
trekking	0	16	0.0
directory	0	16	0.0
pasta	0	422	0.0
rise	0	349	0.0
circuits	0	14	0.0
passenger	0	28	0.0
ill	0	139	0.0
insecurity	0	10	0.0
golf	1	551	0.0018115942028985507
snowball	0	8	0.0
accessory	1	49	0.02
magnates	0	1	0.0
coincides	0	1	0.0
bid	0	36	0.0
butts	0	2	0.0
patrimony	0	2	0.0
conform	0	8	0.0
carpenter	0	9	0.0
gossiping	0	16	0.0
psycho	0	3	0.0
complementary	0	32	0.0
self	0	345	0.0
obeyed	0	2	0.0
mania	0	3	0.0
tutoring	0	10	0.0
therapists	0	7	0.0
statistician	0	3	0.0
afford	0	315	0.0
game	2	4451	4.4913541432741973E-4
conformation	0	2	0.0
waxing	0	3	0.0
archeological	0	2	0.0
personnel	1	77	0.01282051282051282
cadaver	0	3	0.0
wriggled	0	1	0.0
bridge	0	229	0.0
ask	2	3468	5.763688760806917E-4
eerie	0	1	0.0
spill	0	1	0.0
contracting	0	6	0.0
hairstyles	0	1	0.0
fours	0	15	0.0
sensations	0	3	0.0
spreadsheets	0	14	0.0
mums	0	4	0.0
arroyo	0	1	0.0
presidency	1	9	0.1
fittings	0	101	0.0
cashiering	0	1	0.0
cohabit	0	2	0.0
rulers	0	6	0.0
dividend	0	1	0.0
nope	0	1	0.0
portions	0	19	0.0
teller	0	13	0.0
banquet	0	2	0.0
representation	0	15	0.0
releasable	0	1	0.0
saber	0	1	0.0
oily	1	470	0.0021231422505307855
orthography	0	2	0.0
weir	0	1	0.0
underpin	0	1	0.0
other	6	9827	6.101901759381674E-4
treatments	1	205	0.0048543689320388345
calif	0	2	0.0
inappropriately	0	1	0.0
questionnaire	0	9	0.0
condone	0	1	0.0
hank	0	17	0.0
false	0	84	0.0
thesis	3	61	0.046875
borrowing	0	2	0.0
oops	0	2	0.0
driving	1	587	0.0017006802721088435
volunteering	0	85	0.0
cloister	0	2	0.0
tricking	0	1	0.0
chi	0	45	0.0
perchance	0	1	0.0
curiosities	0	2	0.0
thing	2	4282	4.6685340802987864E-4
thugs	0	2	0.0
planet	0	156	0.0
dieter	0	10	0.0
stationed	0	1	0.0
bawling	0	2	0.0
accompany	0	48	0.0
longing	1	10	0.09090909090909091
signify	0	1	0.0
brethren	0	3	0.0
adultery	0	3	0.0
crusty	0	1	0.0
filch	0	1	0.0
minimal	0	11	0.0
reagent	0	1	0.0
streets	0	191	0.0
craziest	0	2	0.0
tuner	0	2	0.0
reward	0	153	0.0
quests	0	8	0.0
twilight	0	22	0.0
millionth	0	1	0.0
recording	0	28	0.0
treasure	0	56	0.0
apart	1	92	0.010752688172043012
populations	0	3	0.0
crudely	0	1	0.0
handed	0	15	0.0
tides	0	11	0.0
ached	0	4	0.0
knees	0	84	0.0
ply	0	8	0.0
zoologist	0	1	0.0
rift	0	1	0.0
liens	0	1	0.0
busied	0	1	0.0
counted	0	22	0.0
porch	0	215	0.0
measurable	0	1	0.0
comparative	0	15	0.0
recidivism	0	3	0.0
receiving	0	162	0.0
spot	0	61	0.0
nutritionists	0	1	0.0
campsite	0	54	0.0
collateral	0	8	0.0
envoy	0	3	0.0
granting	0	2	0.0
jaguar	0	9	0.0
bipolar	0	1	0.0
cops	1	21	0.045454545454545456
springboard	0	1	0.0
clambering	0	1	0.0
internet	1	2503	3.9936102236421724E-4
frayed	0	2	0.0
pigments	0	1	0.0
integrates	0	1	0.0
punishment	0	40	0.0
geologists	0	2	0.0
guardianship	0	3	0.0
paintbrushes	0	1	0.0
sergeant	0	5	0.0
swell	0	3	0.0
tanned	0	14	0.0
aluminum	0	12	0.0
mastery	0	6	0.0
thanks	64	5925	0.010686258139923193
vested	0	1	0.0
condiment	0	3	0.0
exploits	0	1	0.0
selection	0	76	0.0
persuasion	0	3	0.0
architects	0	8	0.0
radish	0	1	0.0
daunting	0	2	0.0
realists	0	1	0.0
traffic	1	145	0.00684931506849315
cleaner	0	120	0.0
asylum	0	5	0.0
king	0	299	0.0
technologies	2	122	0.016129032258064516
prayed	0	9	0.0
cloning	0	2	0.0
goon	0	1	0.0
seaports	0	1	0.0
secluded	0	3	0.0
rode	0	27	0.0
ascends	0	1	0.0
meg	0	714	0.0
squash	2	18	0.1
epidemic	0	5	0.0
cylindrical	0	1	0.0
gram	0	5	0.0
puddings	0	4	0.0
composites	0	1	0.0
positives	0	2	0.0
bath	1	174	0.005714285714285714
surfer	0	15	0.0
memories	0	44	0.0
weaving	0	3	0.0
vine	0	37	0.0
trios	0	1	0.0
deliberated	0	2	0.0
elegance	1	16	0.058823529411764705
flee	0	33	0.0
summits	0	1	0.0
injustice	0	9	0.0
drywall	0	1	0.0
membrane	0	1	0.0
compartments	0	2	0.0
starry	0	2	0.0
bowel	0	1	0.0
junkies	0	1	0.0
creeds	0	2	0.0
manicurist	0	1	0.0
frustrate	0	2	0.0
spheres	0	4	0.0
distinguished	0	9	0.0
insuring	0	1	0.0
resembles	0	7	0.0
ignores	0	3	0.0
christened	0	1	0.0
motorway	0	4	0.0
rulings	0	1	0.0
suitcases	0	37	0.0
understandable	0	14	0.0
declining	0	10	0.0
resolutely	0	2	0.0
postcards	0	11	0.0
exercise	13	935	0.013713080168776372
mournfully	0	1	0.0
writ	0	9	0.0
indecent	0	2	0.0
biography	0	28	0.0
spies	0	2	0.0
refusals	0	1	0.0
redbreast	0	1	0.0
nurses	0	27	0.0
disobedient	0	3	0.0
suitor	0	1	0.0
spectacle	0	3	0.0
boorish	0	1	0.0
babel	0	2	0.0
sweat	1	77	0.01282051282051282
posed	0	5	0.0
rocket	0	3	0.0
crochet	0	1	0.0
unsaid	0	1	0.0
upset	0	159	0.0
tints	0	10	0.0
unreliable	0	35	0.0
nominate	0	3	0.0
shear	0	1	0.0
tenanting	0	1	0.0
conformed	0	3	0.0
inequality	0	5	0.0
profitably	0	1	0.0
windowpane	0	4	0.0
conquers	0	6	0.0
palatable	0	2	0.0
alpha	0	6	0.0
taping	0	2	0.0
choke	0	1	0.0
gaunt	0	3	0.0
morocco	1	62	0.015873015873015872
smooth	0	405	0.0
profoundest	0	1	0.0
profiled	0	1	0.0
wars	0	19	0.0
descendant	0	6	0.0
safeness	0	1	0.0
watchmakers	0	1	0.0
showdown	0	1	0.0
distinction	0	9	0.0
braves	0	4	0.0
welch	0	2	0.0
construction	5	292	0.016835016835016835
manages	0	27	0.0
canyon	0	18	0.0
distributing	0	7	0.0
checkbooks	0	2	0.0
eradicate	0	4	0.0
schoolboys	0	2	0.0
speaker	0	112	0.0
hangers	0	1	0.0
bet	0	123	0.0
locomotives	0	1	0.0
romances	0	1	0.0
roomy	0	10	0.0
concretely	0	2	0.0
pathologist	0	2	0.0
juices	0	72	0.0
petrol	0	10	0.0
powder	1	254	0.00392156862745098
reasoning	0	5	0.0
prodigious	0	1	0.0
gainfully	0	1	0.0
boot	0	38	0.0
bystanders	0	1	0.0
patches	0	1	0.0
earns	0	25	0.0
propagation	0	1	0.0
topic	0	271	0.0
compulsions	0	2	0.0
eatery	0	1	0.0
phones	1	812	0.0012300123001230013
gallant	0	2	0.0
seventy	1	316	0.0031545741324921135
auditions	0	1	0.0
tolerate	0	7	0.0
pallet	0	1	0.0
determining	0	2	0.0
quiz	0	32	0.0
distances	0	4	0.0
vest	0	73	0.0
curse	0	82	0.0
showcases	0	1	0.0
reinforce	0	18	0.0
eventual	0	9	0.0
openly	0	8	0.0
playwright	0	1	0.0
tempo	0	6	0.0
sorts	0	24	0.0
phase	0	40	0.0
yardage	0	7	0.0
consoled	0	1	0.0
yearly	0	34	0.0
nocturnal	0	2	0.0
exquisite	0	45	0.0
operation	0	123	0.0
who	4	7950	5.028916268544129E-4
regained	0	3	0.0
madame	0	42	0.0
amir	0	16	0.0
anyplace	0	5	0.0
slats	0	1	0.0
saucepan	0	1	0.0
ferocity	0	1	0.0
graffiti	0	3	0.0
traitor	0	1	0.0
lightened	0	3	0.0
rheumatism	0	3	0.0
swop	0	2	0.0
higher	1	842	0.0011862396204033216
romancing	0	2	0.0
trainee	0	100	0.0
gondolas	0	1	0.0
gap	0	849	0.0
payed	0	547	0.0
maroon	0	8	0.0
noes	0	21	0.0
textiles	0	1	0.0
molding	0	3	0.0
necklace	4	248	0.015873015873015872
beautify	0	5	0.0
polarity	0	1	0.0
interpersonal	0	34	0.0
saves	0	42	0.0
interviewing	0	18	0.0
ruin	0	18	0.0
garish	0	1	0.0
filmmaker	0	3	0.0
cutlet	0	1	0.0
memoirs	0	2	0.0
ailing	0	1	0.0
note	0	276	0.0
comptroller	0	1	0.0
doses	0	1	0.0
constrains	0	3	0.0
blonde	2	1166	0.0017123287671232876
evoke	0	1	0.0
appropriate	6	293	0.020066889632107024
tankers	0	1	0.0
ensured	0	15	0.0
stepfather	0	49	0.0
zoology	0	6	0.0
lunches	0	9	0.0
acute	0	10	0.0
hundreds	1	127	0.0078125
eights	0	1	0.0
male	0	727	0.0
reined	0	1	0.0
atomic	0	1	0.0
randomly	0	4	0.0
apples	1	345	0.002890173410404624
inquiry	0	21	0.0
crows	0	1	0.0
weightiness	0	1	0.0
thereby	0	30	0.0
stolen	0	406	0.0
forefathers	0	2	0.0
harmonizes	0	2	0.0
ballast	0	2	0.0
tune	0	20	0.0
based	0	635	0.0
misdemeanor	0	1	0.0
elbow	0	9	0.0
euros	0	209	0.0
twitter	0	17	0.0
decoding	0	1	0.0
defiance	0	1	0.0
monks	0	4	0.0
stands	0	63	0.0
monkeys	10	5055	0.0019743336623889436
overcooked	0	271	0.0
volleyball	28	941	0.02889576883384933
customizing	1	14	0.06666666666666667
disco	1	83	0.011904761904761904
fumble	0	1	0.0
flambéed	0	1	0.0
knives	0	49	0.0
skirts	2	1206	0.0016556291390728477
airliners	0	3	0.0
mushy	0	2	0.0
cultivation	0	1	0.0
hobgoblin	0	1	0.0
mayonnaise	1	12	0.07692307692307693
busiest	0	5	0.0
eon	0	1	0.0
whir	0	1	0.0
clarify	1	43	0.022727272727272728
officer	1	827	0.0012077294685990338
text	0	214	0.0
tunnel	0	8	0.0
novelty	0	6	0.0
martin	0	724	0.0
pioneer	0	3	0.0
eyewitness	0	7	0.0
vase	0	27	0.0
stars	0	461	0.0
browns	0	137	0.0
chubby	0	17	0.0
tranquil	0	12	0.0
absorbed	0	4	0.0
distracted	0	15	0.0
agriculturalist	0	1	0.0
foolproof	0	2	0.0
justifies	0	1	0.0
persuasive	0	11	0.0
exceeded	0	9	0.0
voices	0	476	0.0
empty	0	109	0.0
harrow	0	1	0.0
telephoned	0	1	0.0
pet	0	198	0.0
showery	0	1	0.0
parquetry	0	2	0.0
originated	0	7	0.0
snowy	0	702	0.0
college	3	887	0.0033707865168539327
erupt	0	2	0.0
delicacies	0	5	0.0
vests	0	6	0.0
guards	0	19	0.0
sleeping	5	1785	0.002793296089385475
commercial	7	142	0.04697986577181208
trims	0	8	0.0
arrests	0	3	0.0
gum	0	19	0.0
worrying	0	42	0.0
file	0	145	0.0
consisting	0	14	0.0
revise	0	18	0.0
locomotion	0	2	0.0
plea	0	1	0.0
care	2	2553	7.827788649706458E-4
elm	0	168	0.0
pilferer	0	1	0.0
pavilion	0	1	0.0
pyrotechnic	0	1	0.0
lazing	0	1	0.0
jut	0	1	0.0
morbid	0	1	0.0
workshops	0	29	0.0
penalty	0	18	0.0
hue	0	8	0.0
pointing	0	15	0.0
differentiate	0	11	0.0
combing	0	3	0.0
strangely	0	7	0.0
thou	0	1	0.0
slogan	0	178	0.0
spotlighting	0	2	0.0
inland	0	8	0.0
cry	0	88	0.0
covering	0	54	0.0
innately	0	1	0.0
givens	0	2	0.0
office	43	10377	0.004126679462571977
checkers	0	1	0.0
strained	0	3	0.0
gallery	1	27	0.03571428571428571
kicks	0	9	0.0
asphalt	0	2	0.0
diapers	0	5	0.0
interstellar	0	1	0.0
quickest	0	3	0.0
credits	0	17	0.0
decease	0	3	0.0
hopelessly	0	1	0.0
separates	0	8	0.0
taller	0	90	0.0
joysticks	0	1	0.0
rehabilitated	0	3	0.0
lira	0	5	0.0
dicey	0	1	0.0
overs	0	1	0.0
sirloin	0	3	0.0
steady	0	556	0.0
trouser	0	80	0.0
headboards	0	6	0.0
lunchbox	0	1	0.0
pleasure	4	1007	0.003956478733926805
crackers	0	6	0.0
verbs	0	25	0.0
duties	2	1720	0.0011614401858304297
parchment	0	1	0.0
signboard	0	1	0.0
hollow	0	7	0.0
record	0	133	0.0
dulcet	0	3	0.0
resisted	0	2	0.0
treadmill	0	3	0.0
genome	0	16	0.0
seamy	0	1	0.0
dentists	0	4	0.0
hark	0	2	0.0
filler	0	2	0.0
sodium	0	3	0.0
ashamed	0	22	0.0
pierce	0	3	0.0
revolution	0	40	0.0
beggars	0	1	0.0
toboggan	0	1	0.0
elation	0	1	0.0
perfectly	2	263	0.007547169811320755
bow	0	15	0.0
advertise	0	81	0.0
firefighters	0	6	0.0
risked	0	1	0.0
expiration	0	4	0.0
illuminating	0	1	0.0
tycoon	0	212	0.0
medic	0	2	0.0
consultancy	1	15	0.0625
sanctions	0	2	0.0
colorful	1	117	0.00847457627118644
rider	0	103	0.0
roommates	0	9	0.0
monitors	0	11	0.0
riverside	0	7	0.0
abundant	0	14	0.0
seeing	0	494	0.0
controller	1	52	0.018867924528301886
compilations	0	1	0.0
minuets	0	1	0.0
intrusions	0	1	0.0
lilies	1	7	0.125
postal	0	16	0.0
diction	0	1	0.0
matchless	0	3	0.0
winters	0	10	0.0
lioness	0	1	0.0
disagreed	0	3	0.0
periodicals	0	1	0.0
invalid	0	2	0.0
quantities	0	14	0.0
overpriced	0	2	0.0
photocopy	0	4	0.0
underwear	0	18	0.0
soviets	0	1	0.0
catastrophic	0	6	0.0
banish	0	2	0.0
bore	0	24	0.0
vernacular	0	1	0.0
dispatched	0	2	0.0
creature	0	21	0.0
whites	0	14	0.0
staff	2	941	0.0021208907741251328
inexplicable	0	2	0.0
burritos	1	4	0.2
infamous	0	2	0.0
inquest	0	1	0.0
apologia	0	1	0.0
robe	0	4	0.0
decimated	0	1	0.0
potted	0	3	0.0
trusting	0	12	0.0
dudes	0	2	0.0
saucer	0	2	0.0
wheelchairs	0	2	0.0
looney	0	1	0.0
portion	0	42	0.0
wrap	0	13	0.0
witch	0	151	0.0
idiots	0	4	0.0
avionics	0	4	0.0
parapet	0	2	0.0
kneel	0	2	0.0
piston	0	3	0.0
diagnostic	0	10	0.0
automaton	0	1	0.0
plenary	0	3	0.0
immeasurable	0	2	0.0
tasteful	0	13	0.0
skits	0	7	0.0
halves	0	6	0.0
focus	0	311	0.0
runt	0	1	0.0
inconvenienced	0	1	0.0
payer	0	8	0.0
mod	0	1	0.0
plantations	0	1	0.0
titanic	0	56	0.0
parks	0	222	0.0
sleepy	0	20	0.0
mantis	0	2	0.0
falling	1	189	0.005263157894736842
manifest	0	7	0.0
conspicuous	0	1	0.0
tab	0	1	0.0
solution	1	440	0.0022675736961451248
cardiovascular	0	17	0.0
successive	0	4	0.0
canoe	0	7	0.0
deposit	0	505	0.0
mystery	2	56	0.034482758620689655
pile	0	20	0.0
foundry	0	17	0.0
pro	0	35	0.0
illegals	0	1	0.0
pilaf	0	1	0.0
mischievous	0	6	0.0
manifestation	0	1	0.0
anyhow	0	15	0.0
moody	1	82	0.012048192771084338
yeah	0	134	0.0
null	0	1	0.0
completing	0	27	0.0
excluded	0	8	0.0
span	0	2	0.0
agency	0	390	0.0
classy	0	10	0.0
omnipresent	0	1	0.0
unless	0	73	0.0
marathon	0	43	0.0
worst	2	324	0.006134969325153374
remorseful	0	1	0.0
aces	0	2	0.0
appreciation	0	26	0.0
reverted	0	1	0.0
livelihood	0	1	0.0
stained	0	10	0.0
accomplices	0	1	0.0
inhabits	0	1	0.0
subsystem	0	1	0.0
petals	0	1	0.0
lawn	0	18	0.0
inquiring	0	1	0.0
candid	0	4	0.0
courage	0	134	0.0
extortion	0	1	0.0
operate	0	51	0.0
foremost	0	10	0.0
overcoming	0	18	0.0
bent	0	12	0.0
faeces	0	1	0.0
authors	0	21	0.0
tests	0	248	0.0
delighting	0	1	0.0
mathematicians	0	1	0.0
freshwater	0	1	0.0
appear	0	128	0.0
herein	0	1	0.0
unknowns	0	1	0.0
genetically	0	2	0.0
formula	0	19	0.0
consult	0	106	0.0
fishtail	0	1	0.0
unpacked	0	1	0.0
clapping	0	3	0.0
remover	0	1	0.0
stream	0	26	0.0
log	0	37	0.0
improperly	0	1	0.0
subscribe	0	12	0.0
steel	0	134	0.0
breath	0	100	0.0
yous	0	10	0.0
delineate	0	1	0.0
marina	0	234	0.0
socialist	0	25	0.0
croissants	0	1	0.0
cordially	0	29	0.0
wines	0	65	0.0
gospels	0	1	0.0
actress	1	157	0.006329113924050633
night	75	9287	0.008011108737449263
tasteless	0	13	0.0
astute	0	3	0.0
prosecuted	0	2	0.0
strapped	0	1	0.0
terrify	0	6	0.0
intake	0	3	0.0
unfortunately	6	1004	0.005940594059405941
execution	0	53	0.0
gynecologist	0	1	0.0
jewelries	0	10	0.0
recorded	0	24	0.0
victories	0	4	0.0
bake	0	40	0.0
donation	0	42	0.0
hurrying	0	3	0.0
riser	0	3	0.0
exhibiting	0	3	0.0
freed	0	8	0.0
postmen	0	1	0.0
stadiums	0	3	0.0
narcosis	0	1	0.0
joy	0	152	0.0
apathy	0	2	0.0
nous	0	5	0.0
shimmers	0	1	0.0
soundtracks	0	1	0.0
sneezed	0	9	0.0
sacrificed	0	6	0.0
kennel	0	3	0.0
density	0	1	0.0
exchanging	0	7	0.0
apricot	0	2	0.0
interests	1	294	0.003389830508474576
bubble	0	8	0.0
furs	0	8	0.0
strives	0	3	0.0
passages	0	2	0.0
logistic	0	69	0.0
plasma	0	12	0.0
coolant	0	1	0.0
derricks	0	1	0.0
relaxed	0	132	0.0
bulldog	0	1	0.0
collaborates	0	6	0.0
obedience	0	2	0.0
hazelnut	0	2	0.0
accent	0	1243	0.0
dependent	0	45	0.0
teenager	0	173	0.0
canned	0	2	0.0
patties	0	1	0.0
shoved	0	1	0.0
strokes	0	23	0.0
skinned	0	2	0.0
critic	0	11	0.0
females	0	80	0.0
architectural	0	16	0.0
encouragement	0	24	0.0
incapability	0	1	0.0
profound	0	11	0.0
organization	2	450	0.004424778761061947
glad	0	1590	0.0
gook	0	2	0.0
scramblers	0	1	0.0
consulted	0	21	0.0
nutritious	0	7	0.0
skillfully	0	3	0.0
justified	0	1	0.0
ironed	0	193	0.0
rotary	0	3	0.0
impeccably	0	1	0.0
eighteen	5	591	0.008389261744966443
inflammation	0	8	0.0
parameter	0	3	0.0
ranging	0	9	0.0
insufficient	0	9	0.0
linden	0	2	0.0
illiterate	0	2	0.0
researchers	0	29	0.0
rarely	7	1005	0.00691699604743083
filtration	0	1	0.0
handwork	0	4	0.0
algorithm	0	7	0.0
better	6	5247	0.001142204454597373
bravo	0	9	0.0
squadron	0	2	0.0
heels	0	92	0.0
closing	0	40	0.0
lives	13	3961	0.0032712632108706594
tribal	0	3	0.0
inevitable	0	16	0.0
conspiracy	1	123	0.008064516129032258
dawning	0	1	0.0
deduce	0	2	0.0
strikers	0	2	0.0
honesty	0	22	0.0
divining	0	2	0.0
unbeatable	0	6	0.0
hoteliers	0	2	0.0
mahjong	0	1	0.0
rockers	0	3	0.0
kinetic	0	4	0.0
amortized	0	10	0.0
cheerfulness	0	1	0.0
players	2	1721	0.0011607661056297156
infirmary	0	1	0.0
queues	0	2	0.0
sinner	0	1	0.0
megatons	0	1	0.0
artful	0	1	0.0
reservation	0	141	0.0
illuminate	0	2	0.0
polluted	0	13	0.0
toad	0	2	0.0
birthday	48	8547	0.005584642233856894
immortality	0	1	0.0
uncommunicative	0	1	0.0
commitment	0	132	0.0
campaigns	0	42	0.0
midwife	0	3	0.0
soak	0	96	0.0
gradients	0	1	0.0
fogy	0	1	0.0
organizes	0	15	0.0
intensity	0	3	0.0
halter	0	1	0.0
pinto	0	8	0.0
boobies	0	1	0.0
paraphrasing	0	1	0.0
dependant	0	6	0.0
supremely	0	8	0.0
incoming	0	24	0.0
uppermost	0	1	0.0
severest	0	2	0.0
spouse	0	11	0.0
renewable	0	109	0.0
generalize	0	1	0.0
manuscripts	0	2	0.0
usefulness	0	2	0.0
interned	0	5	0.0
sided	0	1	0.0
pediatric	0	10	0.0
courthouse	0	2	0.0
egocentric	0	1	0.0
expectorant	0	2	0.0
kebabs	0	3	0.0
pique	0	2	0.0
assuming	0	6	0.0
sting	0	2	0.0
hike	0	7	0.0
spacecraft	1	3	0.25
enigmas	0	1	0.0
varieties	0	8	0.0
sax	0	6	0.0
devices	0	101	0.0
worry	2	1445	0.00138217000691085
strengths	1	48	0.02040816326530612
purpose	2	222	0.008928571428571428
dashes	0	2	0.0
dissipate	0	1	0.0
fishing	1	242	0.00411522633744856
arcs	0	1	0.0
develop	5	851	0.005841121495327103
brushes	0	18	0.0
liquid	0	43	0.0
hostel	1	31	0.03125
recently	0	694	0.0
broilers	0	1	0.0
whistle	0	18	0.0
damnedest	0	1	0.0
downpour	0	1	0.0
falls	0	159	0.0
epiglottis	0	1	0.0
identified	0	30	0.0
sadly	0	47	0.0
newspaper	0	300	0.0
astronaut	0	13	0.0
seize	0	17	0.0
barber	0	2	0.0
cognitive	0	179	0.0
fluctuation	0	6	0.0
artifact	0	1	0.0
goodies	0	3	0.0
snickers	1	33	0.029411764705882353
immigrated	0	1	0.0
fifteens	0	8	0.0
darker	0	53	0.0
meanwhile	2	150	0.013157894736842105
cries	0	22	0.0
sincerest	0	5	0.0
improbable	0	3	0.0
contraction	0	2	0.0
omelette	0	3	0.0
sector	0	179	0.0
examinations	0	11	0.0
albums	0	17	0.0
flexibly	0	7	0.0
hind	0	28	0.0
logistics	0	108	0.0
purchasers	0	4	0.0
obstructs	0	1	0.0
workload	0	12	0.0
covert	0	2	0.0
sufficiency	0	1	0.0
blanks	0	2	0.0
shamed	0	3	0.0
roommate	0	17	0.0
bins	0	38	0.0
stage	0	1746	0.0
thankful	0	49	0.0
conversing	0	1	0.0
stymie	0	1	0.0
companionship	0	3	0.0
repulsing	0	1	0.0
medallion	0	1	0.0
album	0	34	0.0
interlock	0	1	0.0
missed	1	886	0.0011273957158962795
panther	0	2	0.0
jewelers	0	3	0.0
impossible	2	322	0.006172839506172839
negligible	0	8	0.0
editorship	0	1	0.0
progressing	0	4	0.0
shadier	0	1	0.0
manor	0	9	0.0
aware	1	361	0.0027624309392265192
slip	0	20	0.0
shaking	0	247	0.0
rotten	0	47	0.0
unmatched	1	8	0.1111111111111111
teas	0	23	0.0
transverse	0	1	0.0
toffee	0	1	0.0
word	1	2027	4.930966469428008E-4
broccoli	2	39	0.04878048780487805
fires	0	9	0.0
river	0	515	0.0
currant	0	2	0.0
lungs	0	7	0.0
kidnappers	0	3	0.0
brightened	0	1	0.0
winter	4	3333	0.001198681450404555
banks	0	141	0.0
lantern	0	9	0.0
tract	0	2	0.0
functioned	0	1	0.0
fittest	0	4	0.0
rabid	0	3	0.0
kinda	0	5	0.0
harmony	0	32	0.0
terrifically	0	1	0.0
adequate	1	159	0.00625
vacancies	0	22	0.0
