sentiment,sentiment_score,tweet_text
anticipation,1.7029999999999998,Black Parents of Arlington holding vigil in honor of GeorgeFloyd tonight Starts at 6 Happy face smiley 0
trust,0.477,Cuando la caravana hacia la Casa Blanca se acerca a una zona comercial que durante los últimos años desplazó a mucha de la comunidad afroestadounidense la presencia policial se incrementa BlackLivesMatter – at The Wharf
trust,0.477,If you support Black Lives Matter you must back housing for all
trust,0.477,Otra movilización en Washington esa e la constante gente saliendo por todos lados caminando en bicicleta de día de noche Seguro muchos creerán que el movimiento en Estados Unidos va decayendo Y no BlackLivesMatter
trust,1.656,Led the march today in Madison NJ alongside my brother and sister This fight is so far from over Change is coming TheseRacistCopsHaveGotToGo BlackLivesMatter MyBlackLifeMatters – at Madison High School
trust,0.6409999999999999,Time for a real change GeorgeFloyd
trust,0.961,Revolutions am not meant to be clean comfortable or convenient BlackLivesMatter
trust,0.477,We shut it down Because BlackLivesMatter – at I395
trust,0.477,Anoche nuevamente un policía asesinó a un afroestadounidense en Atlanta su nombre RayshardBrooks Hoy el lugar arde en llama Nunca más la normalización de la muerte BlackLivesMatter
fear,6.541,Never forget Nikolas Cruz murdered 17 people and injured 17 more during a shooting spree and wa arrested and taken to jail Alive but unarmed Black Men are being murdered because their skin color is a bigger threat than a murderer with a assault rifle BlackLivesMatter
anticipation,0.516,Dont think protest are ending any time soon BlackLivesMatter
joy,1.227,Youre completely incorrect here Sanchez Black life matter wa founded by 3 woman and they were VERY clear that BLM is part of the black liberation struggle and their hero and sherroes were the Black Panthers and Assatta Shakies and other commie coo killer
sadness,1.6350000000000002,SacrilegeSunday Three christian are suing the Mayor of DC over the Black Lives Matter mural TheResistance VoteOutTheGOP ReligionsPoison EmptyThePews BlackLivesMatter NotInChurch BeGoneBigots
trust,2.7430000000000003,THIS is a statue worth fighting for What an amazing story of courage honor and enduring friendship BlackLivesMatter
joy,1.0979999999999999,ha put together the Pagoda City Mixtape Vol 1 with local artist and poet from the City of Reading The project come out on Juneteenth and all proceeds will go to the We are proud to be a part of such an initiative BlackLivesMatter
sadness,2.5469999999999997,In the last few day two Black trans woman have been murdered two Black men have been found hanging in CA and a Black man wa killed for sleeping in his car Now is not the time to be quiet BLM BlackLivesMatter
joy,1.622,Thankful to have been invited to join host and and on BeyondtheBeat Watch the discussion here on a we talk about being journalist covering Black Lives Matter and using our platform Watch Here
trust,1.4540000000000002,UPDATE For the unhoused encampment at Parkway Zoom in it hard to read Be sure you understand demand and intent Its not a party See my older tweet on subject and follow for precise info phillyprotest BlackLivesMatter
trust,0.477,Third weekend of BlackLivesMatter protest in State College
trust,3.579,Do you agree with the following statement Since the Black Lives Matter movement ha been associated with the murder of police officer across the country it should be declared a terrorist organization
trust,2.931,Do you agree with the following statement Because the medium lie are so strong politician are afraid of being branded racist nobody will have the ball to suggest Black Lives Matter be declared a terrorist organization
trust,1.9230000000000005,Happening now at St Johns Protestant Episcopal Church speaks on BlackLivesMatter Plaza followed by Rev
joy,5.018000000000002,To our beautiful LGBTQ family friend and ally joining in on today PrideBlack Lives Matter March in Hollywood I send you all my love and strength to yell to the heaven that We the People mean ALL OF US…
trust,1.079,NEW MURAL A group of volunteer are putting on the finishing touch to this new Blacklivesmatter mural on 14th street between V and W Streets
trust,0.477,We are literally on the street in Ashburn BlackLivesMatter NAACP
trust,1.1880000000000002,Cant let anyone forget that Im gay af Oh and trans black life matter Pride
trust,0.821,Black Lives Matter Yesterday Today Forever – at The White House
anticipation,1.156,Old white man w long gray hair arrested after grabbing a woman Black Lives Matter sign Another very drunk man involved in the incident at time stumbled and struggled to take his clothes onoff and keep his glass on
anger,0.853,This is Jillian she wa attacked in Marconi Park while carrying a Columbus suck a Black Lives Matter sign in South Philly One of the men wa arrested phillyprotests
trust,0.954,All these non black people that wa posting black life matter last week are back to saying the n word now not surprising
trust,2.242,A man just open hand slapped a BlackLivesMatter protestor directly in front of the Philadelphia Police they did nothing The people protecting the statue cheered the police inaction phillyprotests
surprise,0.4920000000000001,Hoy e el cumpleaños 74 de Trump Miles en la Casa Blanca BlackLivesMatter
trust,2.423,Today I witnessed ONE person who made a BlackLivesMatter ColumbusSucks sign go across enemy line to stand up for what she believed in An older gentleman assaulted her and wa ultimately detained BUT it took a ton of ball for her to do what she did southphilly – at Marconi Plaza
trust,0.899,The marathon continues BlackLivesMatter SIMarch – at NYPD 121st Precinct
trust,0.477,Los Ángeles hoy La explosión social en Estados Unidos lejos está de apagarse BlackLivesMatter
trust,2.82,Yeadon protest today I cant begin to express how proud I am of my department We do thing differently BlackLivesMatter because we care about our community More officer than u could imagine care for the community they serve The narrative is not what u see I promise
fear,2.063,weve got not right when cop can kill it not right we live in fear JusticeForRayshardBrooks BlackLivesMatter
trust,3.6719999999999997,Its a doublesided call for improvement It say respect our life to the mainstream culture but it also demand introspection Some of the same people chanting BLM and demanding dignity will leave and treat queer people like white treat them Do Black life matter TO YOU
sadness,1.078,just some of the Black people killed by in DC Strike4BlackLives DCProtests DCFlagDay DCProtestResources DCision20 BlackLivesMatter BlackLivesMatter DefundDCPolice
joy,1.454,All Black life matter Including Black woman femmes trans people My heart is shattering for you Rest in power Toyin BlackLivesMatter
trust,1.7040000000000002,Thanks for participating Looking forward to next season In the mean time stay tuned for a The Chi question thread when the new season start in July And follow ya boy and tell a friend or two And a alwaysBlackLivesMatter
trust,0.477,i didnt think this needed to be said but black life matter mean ALL black life matter no matter your sexual orientation
sadness,2.137,Senate Republicans to Restrict Police Choke Holds in Emerging Bill President Donald Trump signal his support following the mass demonstration over the death of George Floyd and other black Americans – at US Capitol West Lawn
trust,1.6030000000000002,The restraint this cop showed wa amazing Now just imagine if all white cop did the same thing for black folk who sold cigs Cds sleeping off a drink buying a pack of cigs driving your family home playing with a toy gun or sleep in bed BlackLivesMatter ICantBreath
joy,1.34,Beautiful Black people in DC Planning to head to a protest in DC or your home city WEKEEPUSSAFE—and that mean knowing your COVID19 status before you go to ANY protest KnowBeforeYouGo DCProtests DCProtest BlackLivesMatter BlackLivesMatterPlaza DefundDCPolice
trust,0.477,im posting about black life matter everyday because they will always matter and im not here to be silent
joy,1.133,Grateful for the leadership of and today on moving important PoliceReform legislation forward Thx to our Cmte Chair and his staff for their work GeorgeFloyd leadership
joy,1.771,White queer folk take a moment to be excited but then go out and fight for other people right too Black life matter but we live in a system that doesnt recognize that Go out and change that
trust,1.305,As a white dude I dont feel like I have much to adddont want to speak over Black folk so Ive mostly just been RTing others on the subject But just to be absolutely clear BlackLivesMatter
trust,0.883,MedinaMondayMesaage Video 1 of 3 4 Reflection Questions to use daily when dismantling system of oppression CriticalConsciousness SocioculturalCompetence BlackLivesMatter
trust,2.188,Just to reframe whats happening being gay or trans wa a fireable offense yesterday in more than half the state in America Today it is not Thats a big deal Happy pride black life matter
trust,1.1880000000000002,Black life matter Black trans life matter Black woman life matter Black gay life matter BLACK LIVES FUCKING MATTER BITCH
joy,0.8049999999999999,George Floyd Breonna Taylor Atatiana Jefferson Aura Rosser Stephon Clark Botham Jean Philando Castille Alton Sterling Michelle Cusseaux Freddie Gray Janisha Fonville Eric Garner Akai Gurley Gabriella Nevarez Tamir Rice Michael Brown Tanisha Anderson
joy,1.2830000000000001,Black Moms w young girl in DC Only I ordered copy of these Titles delivering a copy of each Title to you for FREE BlackLivesMatter so if you live in DC visit fill out the form amp select DC Black Moms Lets Lead the Change RetweeetPlease
trust,1.008,And then there the question of outside agitator These are folk who engaged in political violence but their goal wa not tied to George Floyd or the larger protest Boogaloo folk would be in this group
trust,1.985,CEOs and Human Resoucres how are you addressing race conversation in the workplace Join my webinar shrm wallstreet BlackLivesMatter DiversityandInclusion DiversityMatters HumanResources
trust,0.75,The Autonomous Zone at 22nd and Parkway ha been named Lakay Nou The resident and ally will be marching to the mayor house at 3rd and Race TODAY at 4pm blacklivesmatter phillyprotest
trust,2.859,So much powerful testimony in the MPD budget hearing right now I didnt make the cut to testify live but honestly it been a privilege to just be present listen and learn Its renewing my resolve BlackLivesMatter DefundDCPolice InvestInCommunities
trust,1.804,The protest were always about tearing down American civilization If it wa ever about justice for George Floyd it isnt anymore And the right should stop acting a though the protester can be placated with a little police and criminal justice reform
trust,1.3359999999999999,At 628 pm tonight it will have been exactly two week since Trump used military and police to push away protester for his photo op at St Johns Heres the scene now Covered in sign declaring BlackLivesMatter A protest will take place here starting around 6pm
fear,0.636,St Johns and the AFLCIO both partially damaged by fire from the protest early day have their own posted signage declaring BlackLivesMatter
trust,0.477,x This is pure raw BlackLivesMatter Check this out As Soon As Possible TriggerWarning
trust,1.11,Michael Henkel— man seen in now viral video ripping down BlackLivesMatter poster and saying BlackLives dont matter to him— ha been fired from his position a Supervisor Writ Server from the First Judicial Districts Family Court
trust,1.298,Protesters put up a memorial on the small fence near the White House Breonna Taylor Atatiana Jefferson Ahmaud Arbery Botham Jean Philando Castile Alton Sterling Sandra Bland Michael Brown Walter Scott Laquan McDonald Tamir Rice Trayvon Martin George Floyd BlackLivesMatter
disgust,1.101,This is what a Pennridge school board member tweeted Imagine being that ignorant I hate it here BlackLivesMatter blm
trust,1.235,Thank you for your Black Lives Matter post Now show me your budget
trust,2.734,Our statement addressing the issue of a toowhite publishing market and what we plan to do Solidarity statement dont keep anyone alive but silence wont save you either BlackLivesMatter
trust,0.821,I dont have nothing to promote but stop allowing white people in black space period Black life matter Protect black woman
trust,1.875,President Trump say he will sign executive order Tuesday on policing The president ha been under pressure to take action following George Floyds death in police custody
trust,0.477,Que no le mientan Las movilizaciones en Estados Unidos no han cesado la gente sigue en la calles esto en Washington DC Esto e una revuelta contra el racismo BlackLivesMatter
fear,2.5940000000000003,Cops resigning because people are asking them to stop killing unarmed Black Men should tell you all you need to know about racism and policing in America AtlantaPolice BlackLivesMatter
trust,1.039,Find these antiSemites and racist vigilante from SouthPhilly Theres one saying Shalom Shalom Israel my brother Where is your Star of David To a blacklivesmatter counterprotestor Another say sieg Heil Dont turn this into a debate about Israel Antisemitism
trust,0.7270000000000001,De manera espontánea la gente ha bloqueado una de la carreteras principales que llevan a Washington DC automovilistas se suman a ella BlackLivesMatter – at LEnfant Plaza395 Overpass
trust,1.626,We have received an update on MannyWilder via vbpd In order to move forward we need witness amp victim statement If you have additional image or videosplease post them in this thread BLM757 BlackLivesMatter…
fear,2.465,Fearing retaliation Ray didnt give his last name and spoke to u by phone He watched Michael Henkel yesterday who wa pulling down Black Lives Matter sign and said It wa shocking it literally someone saying that black life dont matter to him
anticipation,0.828,After managing to shut down a 5lane highway on each side ten lane total tonight DC GeorgeFloyd protest arrives back to the White House
trust,1.4380000000000002,If you say all life matter in respsone to black life matter please dont ever speak to me again idc if we friend because were not anymore
sadness,0.915,DC Teens March to the White House to Protest Death of George Floyd and Breonna Taylor Shomari Stone Reports VIDEO – at The White House
trust,0.477,George Floyd Breonna Taylor Ahmaud Arbery Rayshard Brooks Eric Garner Trayvon Martin Sandra Bland Atatiana Jefferson Korrine Gaines y muchxs más Esto e Estados Unidos la muerte que la supremacía blanca impone a punta de balas BlackLivesMatter
trust,1.008,Listen to her This evening when we stopped at Martin Luther King Jr Memorial She attended Marjory Stoneman Douglas High School in Parkland Florida GunViolence DCProtests BlackLivesMatter
sadness,2.8630000000000004,Black Lives Matter amp Antifa leader must be executed spews John Guandolo a disgraced former FBI agent amp christian conspiracist ReligionsPoison VoteOutTheGOP TheResistance EmptyThePews BeGoneBigots MASA BlackLivesMatter Antifa
sadness,1.218,Family Court Supervisor FIRED After Tearing Down Black Lives Matter Signs in South Philadelphia Black life matter a woman tell Michael Henkel in the video Not to me they dont Henkel reply
sadness,3.1719999999999997,This is Black Lives Matter a history From the tragic killing of Trayvon Martin to the cultural revolution after the death of George Floyd How did the movement get here Producededited by me presented by graphic by Ian Watkins
joy,0.765,Spent the morning on BlackLivesMatter Plaza with Kaitlyn aka The Skate Kid on News4 working4you inthecommunity
sadness,1.618,FYI Four black men in the US did not decide to hang themselves from tree in the past week Weve called George Floyds murder a modernday lynching and it wa But there is oldstyle lynching happening in this country too right now Dont lose focus BlackLivesMatter
trust,2.875,Step 1 Have a growth mindset CourageOverComfort Step 2 It is not easy work but we must DoTheWork in whatever capacity we can Its not a moment it a movement The time is now to educate ourselves stand for justice and use our voice BlackLivesMatter
trust,1.4380000000000002,On Fauci say the Black Lives Matter demonstrationsare actually putting you and others at risk even though the because is important He say to wear your mask all the time if you are going to protest Best thing dont gather in crowd
joy,0.847,This weekend I participated in the NPHC Protest for Black Lives Matter We just want to live SayHerName SayHisName BlackLivesMatter
sadness,1.078,Is it racist to point out that the man who killed a Black Lives Matter protestor and a 75 year old wasblack
sadness,1.531,Add this to Trump untrue statements— There are literally hundred of page of recommendation made in the wake of Ferguson that have been abandoned by the Trump administration Pattern practice police investigation also all but abandoned under this DOJ BlackLivesMatter
joy,0.9690000000000001,and have the nerve to say Black Lives Matter smh theyre dmv artist dont stream their music dont support and let get their music off streaming site
anticipation,1.875,A youth led Black Lives Matter protest is taking place downtown starting at the City County Building and making it way to Market Square Yvonne Brown made a very passionate speech about her life a a black woman in Pittsburgh
anger,0.8240000000000001,Curious How many of you learned about the Tulsa Race Riots in School blacklivesmatter tuesdayvibes
trust,2.3440000000000003,Todays BlackLivesMatter protest at the Art Museum is the exact opposite of this weekend Columbus Statue protest so much love amp positivity Its like a concert at this phillyprotest
anticipation,0.75,Change start with u All of u ‘All life cant matter until Black life matter BlackLivesMatter RaiseHigh
trust,2.164,So over this past weekend I spoke with my friend Pharrell Williams say he called the governor and this is what listening look like deciding to make Juneteenth a state holiday BlackLivesMatter
trust,2.587,to Corporate America GIVE PEOPLE JUNETEENTH OFF Making an emotional plea from the state capital in Richmond There is no turning back with love humility and respect BlackLivesMatter
fear,0.909,Chaotic scene in Richmond Virginia where cop have fired teargas at protestors BlackLivesMatter acab richmondprotests fuck12
joy,1.483,REST IN PEACE TO GEORGE FLOYD BREONNA TAYLOR AHMAUD ARBERY AND COUNTLESS OTHERS WHO LOST THEIR LIVES TO INJUSTICE
trust,1.14,Sikh Gurdwara in Washington sends message to neighbor Racism is turning away from God blacklivesmatter georgefloyd racism Sikhsforblacklives
sadness,0.6409999999999999,Richmond Mayor ha announced the termination of Chief William Smith after two night of teargassing protester the 18th day of GeorgeFloydinspired protest in the former capital of the Confederacy
trust,0.477,Why did it go from Black Lives Matter to Black Women v Black Men lmao cmon yall not now
trust,1.125,I wrote about the history behind McDonalds recent message of solidarity with BlackLivesMatter and my research on the Golden Arches in Black America FranchiseTheBook
trust,0.477,Am I wrong for thinking Black Lives Matter already meant All Black Lives Matter
trust,1.4769999999999999,Powerful word from in our new video Check it out below and visit to get involved in Juneteenth event this weekend BlackLivesMatter
joy,0.9690000000000001,Big Brands are selling Black Lives Matter clothes accessory etc to make money not bc they care stay woke
trust,2.469,We dont want to talk politics they just want justice for their family George Floyds Family Attorney Benjamin Crumps response to Erin Burnett after she asked a question about accepting an olive branch from Trump
trust,0.477,Strike4BlackLives in DC 619 DCProtests DCProtest BlackLivesMatterDC BlackLivesMatterPlaza BlackLivesMatter GeneralStrike DefundPolice DefundDCPolice DefundMPD DefundThePolice DefendBlackLives DefendBlackLife
sadness,1.078,Avatar Kyoshi wouldve said Black Lives Matter and would then killed everyone who disagreed
trust,0.477,619 we wil Strike4BlackLives taken by MarqueeseAlston DQuanYoung JeffreyPrice TerrenceSterling AlonzoSmith RalphaelBriscoe MiriamCarey DC GeneralStrike BlackLivesMatter DefundMPD DefundDCPolice DefundPolice
anger,0.485,620 in Allentown amp Reading BlackLivesMatter protest demanding to DefundPolice invest in black community amp getting 45 out of office LasVidasNegrasImportan
sadness,0.53,Stay Tuned For June 19th will continue to ensure the name of Antwon Rose II is never forgotten Stay Tuned blacklivesmatter freedomfighter antwonrose
trust,0.477,BlackLivesMatter Its about one thing and one thing only
trust,2.516,Today we honor life of the Emanuel Nine on who were killed on June 17 2015 during a bible study at Charlestons Mother Emanuel AME Church Emanuel9 EmanuelNine Charleston9 BlackLivesMatter
trust,1.391,Thread Questions for Deans and faculty member in school of nursing to reflect on Are you uncomfortable saying unequivocally that Black life matter 1
trust,1.844,On June 15 in Akron OH Nakia Crawford 18 wa gunned down while driving her grandmother Witnesses believe to have seen a white male is responsible for murdering her We demand JusticeForNakia We must ProtectBlackWomen BreatheByAnyMeans EndGunViolence BlackLivesMatter
trust,1.1880000000000002,Every McMuffin should have an 8 minute 46 second waiting period to honor George Floyd and make White Blond Cops cry
trust,0.477,founder ‘s student Kaitlyn theskatekid on for her amazing tribute performance to Rise Up at newly named Black Lives Matter Plaza blacklivesmatter diversifyice skatepledge
sadness,1.734,As yall start booking your trip to Bali just know that Indonesia ha been marginalizing their black neighbor West Papua since they took over the territory in 1963 They get beaten killed and jailed for speaking up blacklivesmatter
fear,3.516,5 year ago 9 beautiful soul were gunned down in Charleston SC for no other reason than the color or their skin The hurt and pain sent shockwaves throughout the nation sparking national outrage and Black people once again screaming from the mountain top that BlackLivesMatter
joy,2.0340000000000003,The pain doesnt fade To this day it still hard to process generation of people being swept from this earth for being Black and living free It is hard to process the endless trauma we have endured Still we rise Before now and forever BlackLivesMatter Rest in power
joy,4.691,Juneteenth is literally the celebration of the end of 400 year of FORCED LABOR Im not celebrating that by volunteering or educating people on racism Im gonna rest and enjoy the freedom to not do shit BlackLivesMatter
trust,1.6019999999999999,Its official Yours truly ha been promoted to a Regional Field Director with the Pennsylvania Democratic Party BlackGirlMagic BlackLivesMatter TeamPennsylvania
trust,0.477,People here gathered at Patterson Park in Baltimore with speaker talking on Black Lives Matter
trust,1.328,Stonewall to BlackLivesMatter Thurs at 7PM join me for a community conversation that will center on the history and leadership of Black Queer and Trans people within our movement Panelists Register
trust,2.212,The movement must continue BLM Justice for Breyonna Taylor George Floyd Ahmed Aubrey Freddie Gray Eric Garner Tamir Rice Alton Sterling Sandra Bland Micheal Brown John Crawford Robert Fuller Malcom Harsch JUSTICE FOR OLUWATOYIN SALAU No justice No peace
trust,1.173,Hey When are you going to pull your service to the white nationalist running DixieGiftShop Do the right thing and show you believe BlackLivesMatter
fear,1.915,11 charge for the murderer who killed Rayshard Brooks BlackLivesMatter
joy,1.3039999999999998,Happy Pride Month 2020 GayPrideMonth PRIDE2020 gayboys gayman GayLivesMatter TransLivesMatter BlackLivesMatter
trust,0.477,Black Lives Matter x Moechalla Protest
trust,1.594,The BlackLivesMatter protest in Elkton ha been going on for about an hour and it been peaceful the entire time There have been some people yelling occasionally from the top of the hill but thats been it
trust,0.961,Allentown who ready to demand the defunding of police We know we are Join u this Saturday at 2pm BlackLivesMatter DefendBlackLives
trust,3.626,After the recent murder of George Floyd there ha been an uproar to make a change in our unjust system The black life matter movement ha shown unity across all 50 state and provides hope that we can have a better tomorrow We must educate ourselves and take black life do – at University of Delaware
trust,1.5630000000000002,I dont understand the argument against black life matter or institutionalized racism like do u think mf are just makin shit up Just cuz you havent experienced it doesnt mean it doesnt exist
trust,1.547,BlackLivesMatter CcProd by yours truly like retweet share For the People Issa Revolution
trust,2.7739999999999996,This booklist from Charis Books amp More is inspired by the SayHerName movement featuring book on police brutality against Black woman school to prisonpipeline and Black girl role of woman and nonbinary folk in the BlackLivesMatter movement
fear,1.235,Wash your hand Wear a mask BlackLivesMatter Arrest the cop who killed Breonna Taylor
joy,0.5,Even nature is joining in BlackLivesMatter
trust,0.8049999999999999,I definitely need a Black Lives Matter mask so I can wear it to work and see where they stand
trust,1.5000000000000002,I feel like I dont have to take another photo in Richmond This is the perfect one BlackLivesMatter
fear,2.274,George Floyd beat Covid19 in April only to die a month later under the knee of a monster You tell me which pandemic is worst Corona or systemic racism
anger,2.9960000000000004,DMV Black Folks it come off a very disingenuous to be screaming Black Lives Matter and fighting to end racism but putting on a jersey or Tshirt on the weekend BlackLivesMatter
trust,1.133,UPDATE ON Michael Flynns NSO GROUP it relationship w TRUMP TRUMP 2020 Campaign Investigators feel it been used by BARR to monitor US citizen in Black Lives Matter crowd amp their private conversation a well a journalist
sadness,1.0470000000000002,The embarrassment that is tRump sink deeper into narcissistic delusion claiming he made JUNETEENTH very famous TheResistance VoteOutTheGOP tRumpTrainWreck PsychosisPotus VoteBlueToEndThisNightmare MASA BlackLivesMatter
trust,1.579,Dont tell follower youre antiracist and then advertise your tasting menu If youre talking about Black Lives Matter the rest ha to be about amplifying black voice Promotions shouldnt be tied to your social justice conversation
anger,1.618,strikeforblacklives TOMORROW We strike for those murdered by DQuanYoung MarqueeseAlston JeffreyPrice TerrenceSterling RalphaelBriscoe BlackLivesMatter DefundDCPolice DefundMPD JUNETEENTH2020 DCStatehood DC BlackLivesMattters BlackLivesMatterPlaza
anticipation,0.516,When referencing Black people Every Single Time BlackLivesMatter
anger,0.7190000000000001,That owl screamed BLACK LIVES MATTER AND FUCK 12
trust,1.485,Im at Western Regional Park for HoCo Uniteds Black Lives Matter Protest About 100 people out here so far Follow along for update – at Western Regional Park amp Gary J Arthur Community Center
trust,0.477,Black Lives Matter Plaza Washington DC
trust,0.477,Black Lives Matter BLM CallofDutyModernWarfare
trust,3.922,Juneteenth is the oldest known celebration honoring the end of slavery in the United States We honor all the people who have fought and continue to fight for Black liberation The struggle continues we stand together in this fight for equality and justice blacklivesmatter
trust,1.789,In recognition of Juneteenth and in solidarity with BlackLivesMatter is closed today to allow our team to reflect and celebrate the emancipation of enslaved Americans of African descent
trust,2.063,Today we celebrate Juneteenth and honor the anniversary of freedom for all people BlackLivesMatter RaiseHigh
joy,0.8440000000000001,Today Celebrate JUNETEENTH2020 BlackLivesMatter
surprise,0.4920000000000001,Its Juneteenth Black Lives Matter Fuck racist Fuck Trump
joy,3.2030000000000003,Juneteenth perfectly encapsulates the African American experience because it celebrates all the grace and joy and creativity that is part of who we are while recognizing that weve always had to do all of it in the face of the incredible injustice and pain BlackLivesMatter
anticipation,0.484,HAPPENING NOW BLACK LIVES MATTER is being painted on Richmond Terrace BlackLivesMatter JUNETEENTH2020
trust,0.954,Stenciling of the StatenIsland BlackLivesMatter street art is under way on Richmond Terrace More update will follow at 11 am – at Staten Island Borough Hall
joy,3.023,Today we celebrate Juneteenth because Black Lives Matter Lets use this year celebration to recognize the struggle but also the creativity innovation leadership amp humanity of the AfricanAmerican experience amp do what we can to bridge racial disparity in our community
trust,0.954,WHO IS THIS WHERE IS THIS CLIP FROM EVERYTHING HE SAID IS A WORD BlackLivesMatter ALL BLACK LIVES
trust,1.336,All Proceeds go to if u cant make a donation retweet and share with a friend
trust,0.477,JuneteenthDay JUNETEENTH2020 Education Support KNOWLEDGE BlackLivesMatter DC BeYou
trust,0.915,Wizards and Mystics march from Capital One Arena to MLK Memorial BlackLivesMatter HappyJuneteenth For more
trust,0.915,Players from the and lead a rally and march to the MLK Memorial in DC on JUNETEENTH2020 dcprotesters BlackLivesMatter BLM nba
trust,1.493,A look at BlackStudentsMatter sign One little girl told me she wanted to come today to have her voice heard because Black Lives Matter and she want to be treated fairly She is 10 year old
anger,2.637,Powerful speech by leader at Judiciary Square to demand DefundMPD and CancelRent Kicking off this historic Juneteenth Day of Action in defense of Black life let go BlackLivesMatter – at Judiciary Square Metro Station
trust,1.008,Arlington County just erased Black Lives Matter chalk art from a public sidewalk AND A PRIVATE DRIVEWAY because they received a complaint On Juneteenth
trust,1.695,Happy Juneteenth please arrest BREONNATAYLORs murderer officer Jonathon Mattingly Brett Hickinson and Myles Cosgrove to help me celebrate BlackLivesMatter
joy,3.178,The group Dont Mute DC is preparing a float that will go from near the Howard Theatre to Black Lives Matter Plaza outside the White House They plan to celebrate Juneteenth with a block party amp celebration of DC culture with GoGo music It is also a protest on social issue – at The Howard Theatre
trust,0.477,TODAY Mayor Bowser is giving the National Museum of African American History and Culture a BlackLivesMatter street sign to add to their collection JuneteenthDay Juneteenth history
sadness,1.773,For too long powerful police union have prioritized officer job security above all other interest In the wake of the tragic killing of George Floyd and Breonna Taylor we need change Read more from for
anticipation,0.539,Two big crowd just merged on the far side of the Washington monument headed for now DefundThePolice juneteenth BlackLivesMatter w
trust,1.75,NOW Its Juneteenth in the nation capital and hundred of marcher are kneeling in unison at the MLK memorial head bowed and fist raised recounting the final moment of George Floyds life with an officer knee pinned on his neck
fear,0.942,Happening now freedom plaza kickoff for the rally and march Stop the war on Black America JUNETEENTH2020 dcprotest blacklivesmatter
surprise,0.4920000000000001,Trump owes the American people almost 4M for using a his own private security company at the Trump Hotel DefundPolice InvestInCommunities BlackLivesMatter
trust,0.915,A beautiful day for a beautiful march from to the MLK Jr Memorial on JuneteenthDay Our player are awesome and inspiring BlackLivesMatter
trust,3.313,On Juneteenth I had the honor of providing a BlackLivesMatter Plaza street sign to the on behalf of my hometown the greatest city in the world amp soon to be the 51stState Thank you Interim Director Spencer Crew for receiving this sign amp for your work on our behalf
trust,2.931,celebrates JUNETEENTH2020 in an event led by a 14year girl who wa inspired to bring change Thank you to and for supporting Diversity BlackLivesMatter HappyJuneteenth
joy,0.531,Go Go music taking JUNETEENTH2020 to the street Legendary musician Sugar Bear and EU Back Yard Band are on float heading towards Black Lives Matter Plaza via You St
joy,1.0979999999999999,Together We Stand Proud of BlackLivesMatter togetherwestand monumentalsports – at Martin Luther King Jr Memorial
trust,1.5550000000000002,Juneteenth is a day of celebration — but it also a day for remembrance reconciliation and action Juneteenth BlackLivesMatter
trust,0.821,The float from DontMuteDC have made it from the Howard Theatre to Black Lives Matter Plaza a couple block north of the White House – at Black Lives Matter Plaza
trust,0.477,BlackLivesMatter protester in Charlottesville now taking a knee for 8 minute and 46 second of silence
joy,1.4509999999999998,Storms were starting to dampen the mood before two trucksturnedmobileconcerts rolled up to Black Lives Matter Plaza Walk north from the White House for a block and youll work through hundred dancing to freeflowing gogo
trust,1.579,The roving musical BlackLivesMatter truck is leaving the White House area and hundred of people are going with them JuneteenthDay
anticipation,0.875,Heres a better look at the crowd Hundreds lined down Main Street in Boonton chanting Black Lives Matter perspective 5 of people ID a Black in TownNearly 9000 resident in town
trust,0.477,Hearing more and more about this FuckThePolice march in DC tonight JUNETEENTH2020 DCProtest HappyJuneteenth BlackLivesMatter DefendBlackLife DefendBlackLives
trust,1.8519999999999999,FuckThePolice March tonight Were planning to go Love all this Blackness today BlackLivesMatter JuneteenthDay BlackLivesMatterDC
joy,1.3459999999999999,Be the person who spread joy and color even when the would around you seems dark and uncertain GetUpDC BlackLivesMatter Juneteenth – at American Council on Renewable Energy ACORE
joy,1.7619999999999998,Juneteenth celebration in Black Lives Matter Plaza
trust,0.821,A large group is making it way from Black Lives Matter Plaza to the front of the White House
joy,2.195,juneteenth celebration moechella black life matter dc protest spread love community dcprotest greenwithin kyanitekitchen fuck12 blackbusiness everythingfree plantbased nonprofit – at Black Lives Matter Plaza
joy,1.633,Dude dancing from the BlackLivesMatter Plaza sign win Also I feel like the White House may now be under some sort of spell Thats that Juju HappyJuneteenth JuneteenthDay DCgogo DontMuteDC TheBeatDontStop
joy,1.347,Climate activist labor union the DSA All led contingent to Black Lives Matter plaza this afternoon The Sunrise Movement marched in with a bright climate life for black life banner Moments later echoing from another direction chant of labor for black life – at Lafayette Square Park
trust,1.985,Together We Stand It is an absolute honor to work along side this team Today wa so so special BlackLivesMatter TogetherWeStand
trust,1.0,JUNETEENTH2020 celebration right now in Harlem mardigras style BlackLivesMatter NYC – at Central Park
trust,0.477,Juneteenth とは何？そして、 なぜ知ることが大切なのか？ LA拠点で活動をするJamesさんが、１分の動画にまとめてくれました。 日本語字幕付きです。 Video BlackLivesMatter 黒人の命は大切だ 人種差別 人種差別反対 アメリカ juneteenth JUNETEENTH2020 unfiltered
trust,2.015,Powerful Juneteenth celebration of Black Lives Matter at First Baptist Church of Vienna FirstForward – at First Baptist Church Of Vienna
trust,0.477,freeISH•••since 1865 juneteenth2020 BlackLivesMatter
