tweet_created_dt,tweet_text,final_tweet_text,sentiment,sentiment_count,sentiment_score
2020-06-09 03:41:20,Boathouse Row and Philly skyline lit up in gold to honor and remember #GeorgeFloyd . Houston Mayor asked mayor across the country to participate in the display. #BlackLivesMatter,"['boathouse', 'row', 'and', 'philly', 'skyline', 'lit', 'light', 'up', 'in', 'gold', 'to', 'honor', 'and', 'remember', 'georgefloyd', 'houston', 'mayor', 'asked', 'ask', 'mayors', 'mayor', 'across', 'the', 'country', 'to', 'participate', 'in', 'the', 'display', 'blacklivesmatter']",trust,1.0,0.8440000000000001
2020-06-09 07:28:44,"Thanks for capturing this timely image of the #blacklivesmatter mural on #blacklivesmatterpl in Washington, DC. Thank you also for helping this movement go off planet, into Space.","['thanks', 'for', 'capturing', 'capture', 'this', 'timely', 'image', 'of', 'the', '#blacklivesmatter', 'mural', 'on', '#blacklivesmatterpl', 'in', 'washington', 'dc', 'thank', 'you', 'also', 'for', 'helping', 'help', 'this', 'movement', 'go', 'off', 'planet', 'into', 'space']",,0.0,0.0
2020-06-09 10:36:11,"i have always liked but not everything he says. That said, he ha been lately! This is 25 minute long but worth your viewing time! Wake up America! Tucker Black Lives Matter is now a political party https//youtu.be/l7aQ02YX7qo via","['i', 'have', 'always', 'liked', 'like', 'but', 'not', 'everything', 'he', 'says', 'say', 'that', 'said', 'say', 'he', 'has', 'have', 'been', 'be', 'lately', 'this', 'is', 'be', '25', 'minutes', 'minute', 'long', 'but', 'worth', 'your', 'you', 'viewing', 'view', 'time', 'wake', 'up', 'america', 'tucker', 'black', 'lives', 'matter', 'is', 'be', 'now', 'a', 'political', 'party', 'https//youtu.be/l7aq02yx7qo', 'via']",trust,2.0,0.9610000000000001
2020-06-09 10:40:53,Do you agree with the following statement? The pope should honor martyred hero George Floyd by declaring him the patron saint of fentanyl.,"['do', 'you', 'agree', 'with', 'the', 'following', 'follow', 'statement', 'the', 'pope', 'should', 'honor', 'martyred', 'martyre', 'hero', 'george', 'floyd', 'by', 'declaring', 'declare', 'him', 'he', 'the', 'patron', 'saint', 'of', 'fentanyl']",trust,6.0,3.8980000000000006
2020-06-09 12:06:17,"Why doe Black death— not Black life, Black joy, Black love —have to be the catalyst for change? #BlackLivesMatter #GeorgeFloyd","['why', 'does', 'do', 'black', 'death—', 'not', 'black', 'life', 'black', 'joy', 'black', 'love', '—have', 'to', 'be', 'the', 'catalyst', 'for', 'change', 'blacklives', 'matter', 'georgefloyd']",joy,3.0,2.19
2020-06-09 12:23:32,All of these website talmbout Black Lives Matter nan asking for donations. Where are the discount codes? Like Copy the code MYANCESTORSPAIDITALL FOR 95% off now until we go outta business. Imma need that.,"['all', 'of', 'these', 'websites', 'website', 'talmbout', 'black', 'lives', 'life', 'matter', 'nan', 'asking', 'ask', 'for', 'donations', 'donation', 'where', 'are', 'be', 'the', 'discount', 'codes', 'code', 'like', 'copy', 'the', 'code', 'myancestorspaiditall', 'for', '95', 'off', 'now', 'until', 'we', 'go', 'out', 'ta', 'of', 'business', 'i', 'mma', 'need', 'that']",trust,2.0,0.9610000000000001
2020-06-09 12:30:13,Crowd chant what is his name? We respond which one? it is too many. It happens too often. And it is BEEN happening. This is nothing new. But it is getting old. We matter. #BlackLivesMatter,"['crowd', 'chants', 'chant', 'what', 'is', 'be', 'his', 'he', 'name', 'we', 'respond', 'which', 'one', 'it', 'is', 'be', 'too', 'many', 'it', 'happens', 'happen', 'too', 'often', 'and', 'it', 'is', 'be', 'been', 'be', 'happening', 'happen', 'this', 'is', 'be', 'nothing', 'new', 'but', 'it', 'is', 'be', 'getting', 'get', 'old', 'we', 'matter', 'blacklivesmatter']",anticipation,2.0,0.867
2020-06-09 12:40:44,Black Trans Lives Matter. Full stop. #BlackLivesMatter,"['black', 'trans', 'lives', 'life', 'matter', 'full', 'stop', 'blacklivesmatter']",joy,2.0,0.813
2020-06-09 13:01:52,a project I am working on. pls let is add to this thread. #BlackLivesMatter,"['a', 'project', 'i', 'am', 'be', 'working', 'work', 'on', 'pls', 'let', 'is', 'be', 'add', 'to', 'this', 'thread', 'blacklivesmatter']",,0.0,0.0
2020-06-09 13:18:17,"And let me guess George Floyd wa a crisis actor, right?","['and', 'let', 'me', 'i', 'guess', 'george', 'floyd', 'was', 'be', 'a', 'crisis', 'actor', 'right']",fear,1.0,0.7659999999999999
2020-06-09 13:23:45,"Good morning. Black life matter today, tomorrow, and every damn day after that.","['good', 'morning', 'black', 'lives', 'life', 'matter', 'today', 'tomorrow', 'and', 'every', 'damn', 'day', 'after', 'that']",joy,3.0,1.2349999999999999
2020-06-09 13:50:50,"Trump is a racist, a rapist, an idiot, a fascist, a liar, a misogynist, a pedophile. Trump is NOT a president. #BlackLivesMatter","['trump', 'is', 'be', 'a', 'racist', 'a', 'rapist', 'an', 'a', 'idiot', 'a', 'fascist', 'a', 'liar', 'a', 'misogynist', 'a', 'pedophile', 'trump', 'is', 'be', 'not', 'a', 'president', 'blacklivesmatter']",disgust,2.0,1.0310000000000001
2020-06-09 14:07:29,Great op-ed by and Denise Collazo! #BlackLivesMatter,"['great', 'op', 'ed', 'by', 'and', 'denise', 'collazo', 'blacklivesmatter']",,0.0,0.0
2020-06-09 14:57:48,You donated and now i am offering #freetherapy session to one person that fit the criterion below in support of #Blacklivesmatter please spread the word. Thanks for your donations! #MentalHealthMatters,"['you', 'donated', 'donate', 'and', 'now', 'i', 'am', 'be', 'offering', 'offer', '#freetherapy', 'sessions', 'session', 'to', 'one', 'person', 'that', 'fits', 'fit', 'the', 'criteria', 'criterion', 'below', 'in', 'support', 'of', 'blacklivesmatter', 'please', 'spread', 'the', 'word', 'thanks', 'for', 'your', 'you', 'donations', 'donation', 'mentalhealth', 'matters']",trust,3.0,1.336
2020-06-09 15:50:04,"Read this Now. ""White Academia Do Better by #BlackLivesMatter #PhdLife #AcademicTwitter #PhdChat","['read', 'this', 'now', 'white', 'academia', 'do', 'better', 'by', 'blacklives', 'matter', 'phdlife', 'academic', 'twitter', 'phdchat']",trust,3.0,1.4689999999999999
2020-06-09 15:59:55,#DC LIVE LEGISLATIVE MEETING OF THE DC COUNCIL ON EMERGENCY POLICING BILL TUNE IN TO LEARN THE TRUTH ABOUT POLICING IN THE nation is CAPITOL #dcprotest #dcprotests #BlackLivesMatterDC #BlackLivesMatter #StopMPD #DefundPolice #DefundThePolice #DefendBlackLife,"['dc', 'live', 'legislative', 'meeting', 'of', 'the', 'dc', 'council', 'on', 'emergency', 'policing', 'bill', 'tune', 'in', 'to', 'learn', 'the', 'truth', 'about', 'policing', 'in', 'the', 'nation', 'is', 'be', 'capitol', '#dcprotest', '#dcprotests', '#dcprotest', 'blacklivesmatterdc', 'blacklives', 'matter', '#stopmpd', 'defundpolice', 'defund', 'thepolice', 'defendblacklife']",trust,4.0,2.3209999999999997
2020-06-09 16:31:48,"The jig is up. it is time to pay what is owed to us. #reparations #BlackLivesMatter #BlackWealthMatters Jamar Hutchenson, Visual Kingdom","['the', 'jig', 'is', 'be', 'up', 'it', 'is', 'be', 'time', 'to', 'pay', 'what', 'is', 'be', 'owed', 'to', 'us', 'we', '#reparations', '#reparation', 'blacklives', 'matter', 'blackwealth', 'matters', 'jamar', 'hutchenson', 'visual', 'kingdom']",trust,3.0,1.352
2020-06-09 16:42:27,Black Lives Matter is a Marxist movement with a gay agenda. Really?? Where do we even begin?,"['black', 'lives', 'life', 'matter', 'is', 'be', 'a', 'marxist', 'movement', 'with', 'a', 'gay', 'agenda', 'really', 'where', 'do', 'we', 'even', 'begin']",trust,2.0,0.8680000000000001
2020-06-09 17:13:51,W A S H I N G T O N 6-9-20 Black Lives Matter Plaza,"['w', 'a', 's', ""'s"", 'h', 'i', 'n', 'g', 't', 'o', 'of', 'n', '6', '-9', '20', 'black', 'lives', 'matter', 'plaza']",trust,1.0,0.47700000000000004
2020-06-09 17:34:57,"CALLING ALL POETS nan LYRICISTS In time like these, we must find way to uplift and encourage the youth to overcome adversity. We are calling all student grade K 12 to enter our poetry contest about why BLACK LIVES MATTER . #BlackLivesMatter #BlackTwitter","['calling', 'call', 'all', 'poets', 'poet', 'nan', 'lyricists', 'lyricist', 'in', 'times', 'time', 'like', 'these', 'we', 'must', 'find', 'ways', 'way', 'to', 'uplift', 'and', 'encourage', 'the', 'youth', 'to', 'overcome', 'adversity', 'we', 'are', 'be', 'calling', 'call', 'all', 'students', 'student', 'grades', 'grade', 'k', '12', 'to', 'enter', 'our', 'we', 'poetry', 'contest', 'about', 'why', 'black', 'lives', 'life', 'matter', 'blacklives', 'matter', 'blacktwitter']",trust,4.0,2.148
2020-06-09 17:39:12,"O candidato democrata, Joe Biden, deixa uma mensagem por vídeo no funeral de George Floyd Um fardo que agora é seu objetivo, mudar o mundo para melhor em nome de George Floyd... Os EUA não tem escolha a não ser fazer melhor... Agora é a hora da justiça racial","['o', 'of', 'candidato', 'democrata', 'joe', 'biden', 'deixa', 'uma', 'mensagem', 'por', 'vídeo', 'no', 'funeral', 'de', 'george', 'floyd', 'u', 'm', 'fardo', 'que', 'agora', 'é', 'seu', 'objetivo', 'mudar', 'o', 'mundo', 'para', 'melhor', 'em', 'they', 'nome', 'de', 'george', 'floyd', 'os', 'eua', 'não', 'tem', 'escolha', 'a', 'não', 'ser', 'fazer', 'melhor', 'agora', 'é', 'a', 'hora', 'da', 'justiça', 'racial']",sadness,1.0,0.8440000000000001
2020-06-09 17:49:22,And to add because now people think that I do not care about unborn Black Lives you all ALL Black Lives Matter AND ALL woman should have the right to choose what happens to their body it is not that complicated it is not either/or i am pro choice And I ride hard for my people,"['and', 'to', 'add', 'because', 'now', 'people', 'think', 'that', 'i', 'do', 'not', 'care', 'about', 'unborn', 'black', 'lives', 'life', 'you', 'all', 'all', 'black', 'lives', 'matter', 'and', 'all', 'women', 'woman', 'should', 'have', 'the', 'right', 'to', 'choose', 'what', 'happens', 'happen', 'to', 'their', 'they', 'body', 'it', 'is', 'be', 'not', 'that', 'complicated', 'it', 'is', 'be', 'not', 'either', 'or', 'i', 'am', 'be', 'pro', 'choice', 'and', 'i', 'ride', 'hard', 'for', 'my', 'people']",anticipation,1.0,0.484
2020-06-09 18:13:36,if you feel like George Floyd is being over praised you can go ahead and unfollow me.,"['if', 'you', 'feel', 'like', 'george', 'floyd', 'is', 'be', 'being', 'be', 'over', 'praised', 'praise', 'you', 'can', 'go', 'ahead', 'and', 'unfollow', 'me', 'i']",trust,3.0,1.6869999999999998
2020-06-09 18:21:08,Sights and sound in DC during funeral of #GeorgeFloyd,"['sights', 'sight', 'and', 'sounds', 'sound', 'in', 'dc', 'during', 'funeral', 'of', 'georgefloyd']",sadness,1.0,0.8440000000000001
2020-06-09 18:34:57,Looking forward to joining live this afternoon at 340 pm ET to discus #GeorgeFloyd #BlackLivesMatters. Be sure to tune in! let is continue to work to change the narrative,"['looking', 'look', 'forward', 'to', 'joining', 'join', 'live', 'this', 'afternoon', 'at', '340', 'pm', 'et', 'to', 'discuss', 'george', 'floyd', 'blacklivesmatters', 'be', 'sure', 'to', 'tune', 'in', 'let', 'is', 'be', 'continue', 'to', 'work', 'to', 'change', 'the', 'narrative']",trust,1.0,0.42200000000000004
2020-06-09 18:38:01,"Today member of the Temple Law School student body, faculty, and staff gathered on North Broad Street to honor Mr. George Floyd a he wa laid to rest and to support for the call for racial justice. Celia Givens LAW ‘21, Lauren Leiggi LAW ‘21, nan Temple Law School – at Temple University Beasley School of Law","['today', 'members', 'member', 'of', 'the', 'temple', 'law', 'school', 'student', 'body', 'faculty', 'and', 'staff', 'gathered', 'gather', 'on', 'north', 'broad', 'street', 'to', 'honor', 'mr.', 'george', 'floyd', 'as', 'he', 'was', 'be', 'laid', 'lay', 'to', 'rest', 'and', 'to', 'support', 'for', 'the', 'calls', 'call', 'for', 'racial', 'justice', 'celia', 'givens', 'law', '21', 'lauren', 'leiggi', 'law', '21', 'nan', 'temple', 'law', 'school', 'at', 'temple', 'university', 'beasley', 'school', 'of', 'law']",trust,6.0,3.3750000000000004
2020-06-09 18:54:16,This past weekend student athlete and administrator got together for a peaceful protest in support of the #blacklivesmatter movement. We are proud to have many member of our team in attendance and for all of student athlete for making their voice heard.,"['this', 'past', 'weekend', 'student', 'athletes', 'athlete', 'and', 'administrators', 'administrator', 'got', 'get', 'together', 'for', 'a', 'peaceful', 'protest', 'in', 'support', 'of', 'the', '#blacklivesmatter', 'movement', 'we', 'are', 'be', 'proud', 'to', 'have', 'many', 'members', 'member', 'of', 'our', 'we', 'team', 'in', 'attendance', 'and', 'for', 'all', 'of', 'student', 'athletes', 'athlete', 'for', 'making', 'make', 'their', 'they', 'voice', 'heard', 'hear']",trust,4.0,2.273
2020-06-09 18:56:48,"Goodwin House, bailey is Crossroads,VA hosting a peaceful protest and 846 moment of silence for #GeorgeFloyd All put on by the residents.","['goodwin', 'house', 'bailey', 'is', 'be', 'crossroads', 'va', 'hosting', 'host', 'a', 'peaceful', 'protest', 'and', '846', 'moment', 'of', 'silence', 'for', 'georgefloyd', 'all', 'put', 'on', 'by', 'the', 'residents', 'resident']",joy,2.0,0.763
2020-06-09 19:08:18,"Okay guys, I have something big for #BlackLivesMatter and it is long winded, but it is worth it. The is a non-profit, non-government affiliated organization that is aim is to solve case of Jane and John Does, to help get these people is name back so they can return..","['okay', 'guys', 'guy', 'i', 'have', 'something', 'big', 'for', 'blacklives', 'matter', 'and', 'it', 'is', 'be', 'long', 'winded', 'but', 'it', 'is', 'be', 'worth', 'it', 'the', 'is', 'be', 'a', 'non-profit', 'non-government', 'affiliated', 'affiliate', 'organization', 'that', 'is', 'be', 'aim', 'is', 'be', 'to', 'solve', 'cases', 'case', 'of', 'jane', 'and', 'john', 'does', 'do', 'to', 'help', 'get', 'these', 'people', 'is', 'be', 'names', 'name', 'back', 'so', 'they', 'can', 'return']",trust,2.0,0.9930000000000001
2020-06-09 19:10:08,#BlackLivesMatter Black Girls Lives Black Boys Lives Black Women Lives Black Men Lives Black Trans Lives Black Fems Lives Black Masc Lives Black Queer Lives Black Differently Able/Disabled Lives Black Elders life My life,"['blacklives', 'matter', 'black', 'girls', 'girl', 'lives', 'life', 'black', 'boys', 'lives', 'life', 'black', 'women', 'woman', 'lives', 'life', 'black', 'men', 'man', 'lives', 'life', 'black', 'trans', 'lives', 'life', 'black', 'fems', 'fem', 'lives', 'life', 'black', 'masc', 'lives', 'life', 'black', 'queer', 'lives', 'life', 'black', 'differently', 'able', 'disabled', 'lives', 'life', 'black', 'elders', 'elder', 'lives', 'live', 'my', 'life']",trust,4.0,2.133
2020-06-09 19:23:12,Members of the Shippensburg community gather to protest the death of George Floyd,"['members', 'member', 'of', 'the', 'shippensburg', 'community', 'gather', 'to', 'protest', 'the', 'death', 'of', 'george', 'floyd']",sadness,1.0,0.915
2020-06-09 19:34:59,Communities across the country continue to hold demonstration in remembrance of George Floyd. Hampton Roads resident marched in a peaceful demonstration in Chesapeake on Monday 6-8-20. This wa the view from Chopper 10. More information on http//wavy.com,"['communities', 'community', 'across', 'the', 'country', 'continue', 'to', 'hold', 'demonstrations', 'demonstration', 'in', 'remembrance', 'of', 'george', 'floyd', 'hampton', 'roads', 'residents', 'resident', 'marched', 'march', 'in', 'a', 'peaceful', 'demonstration', 'in', 'chesapeake', 'on', 'monday', '6', '8', '20', 'this', 'was', 'be', 'the', 'view', 'from', 'chopper', '10', 'more', 'information', 'on', 'http//wavy.com']",trust,2.0,1.07
2020-06-09 19:43:41,let is be clear — Stand Your Ground law legislate the murder of Black victim by white people. Ohio House vote NO to this harmful and dangerous bill! This should not even be up for discussion. #BlackLivesMatter #OHleg #EndGunViolence,"['let', 'is', 'be', 'be', 'clear', 'stand', 'your', 'you', 'ground', 'laws', 'law', 'legislate', 'the', 'murder', 'of', 'black', 'victims', 'victim', 'by', 'white', 'people', 'ohio', 'house', 'vote', 'no', 'to', 'this', 'harmful', 'and', 'dangerous', 'bill', 'this', 'should', 'not', 'even', 'be', 'up', 'for', 'discussion', 'blacklives', 'matter', 'ohleg', 'endgunviolence']",fear,4.0,3.125
2020-06-09 20:05:23,"Arena Taylor e maestra, no sólo el caso de #GeorgeFloyd la ha sacado a la calles como a cientos de mile de persona en Estados Unidos, sino la exigencia de acabar con el racismo,la violencia por la armas de fuego, la brutalidad policial. #BlackLivesMatter","['arena', 'taylor', 'es', 'maestra', 'no', 'sólo', 'el', 'caso', 'de', 'george', 'floyd', 'la', 'ha', 'sacado', 'a', 'las', 'calles', 'como', 'a', 'cientos', 'de', 'miles', 'mile', 'de', 'personas', 'en', 'estados', 'unidos', 'sino', 'la', 'exigencia', 'de', 'acabar', 'con', 'el', 'racismo', 'la', 'violencia', 'por', 'las', 'armas', 'de', 'fuego', 'la', 'brutalidad', 'policial', 'blacklivesmatter']",,0.0,0.0
2020-06-09 20:31:22,#BlackLivesMatter,['#blacklivesmatter'],,0.0,0.0
2020-06-09 20:32:40,I just watched the George Floyd funeral. I sat and watched a Rev. Al Sharpton saying bad thing about you and saying you did not care or say anything about Mr. Floyd more or less. America know better. I want to show this photo of you and Mr. Sharpton. So sad,"['i', 'just', 'watched', 'watch', 'the', 'george', 'floyd', 'funeral', 'i', 'sat', 'sit', 'and', 'watched', 'watch', 'as', 'rev.', 'al', 'sharpton', 'saying', 'say', 'bad', 'things', 'thing', 'about', 'you', 'and', 'saying', 'say', 'you', 'did', 'do', 'not', 'care', 'or', 'say', 'anything', 'about', 'mr.', 'floyd', 'more', 'or', 'less', 'america', 'knows', 'know', 'better', 'i', 'want', 'to', 'show', 'this', 'photo', 'of', 'you', 'and', 'mr.', 'sharpton', 'so', 'sad']",sadness,3.0,2.1100000000000003
2020-06-09 20:41:06,The March to resist inequality. There is power in number and your presence matters. Join u a we fight 2 battle a one. JUNE 12th #BlackLivesMatter #BlackTransLivesMatter #BlackLesbianLivesMatter #BlackGayLivesMatter #BlackBiLivesMatter #BlackQueerLivesMatter #LGBTQ,"['the', 'march', 'to', 'resist', 'inequality', 'there', 'is', 'be', 'power', 'in', 'numbers', 'number', 'and', 'your', 'you', 'presence', 'matters', 'matter', 'join', 'us', 'we', 'as', 'we', 'fight', '2', 'battles', 'battle', 'as', 'one', 'june', '12th', 'blacklivesmatter', '#blacktranslivesmatter', '#blacklesbianlivesmatter', 'blackgaylivesmatter', 'blackbilivesmatter', 'blackqueerlivesmatter', 'lgbtq']",anger,3.0,1.77
2020-06-09 20:48:17,Black life deserve to be protected and respected because #BlackLivesMatter #CWAAgainstRacism,"['black', 'lives', 'life', 'deserve', 'to', 'be', 'protected', 'protect', 'and', 'respected', 'because', 'blacklives', 'matter', '#cwaagainstracism']",trust,4.0,2.4619999999999997
2020-06-09 21:25:22,Godspeed Mr. Floyd. Condolences to the family. Much Peace and Love #georgefloyd – at Rivermont Avenue Baptist Church,"['godspeed', 'mr.', 'floyd', 'condolences', 'condolence', 'to', 'the', 'family', 'much', 'peace', 'and', 'love', '#georgefloyd', 'at', 'rivermont', 'avenue', 'baptist', 'church']",joy,4.0,2.146
2020-06-09 21:31:20,SUSPENDED 2 men seen in #blacklivesmatter counter protest one of which recreated the scene in which #GeorgeFloyd wa killed have been suspended from position at FedEx and the New Jersey Dept. of Corrections,"['suspended', 'suspend', '2', 'men', 'man', 'seen', 'see', 'in', '#blacklivesmatter', 'counter', 'protest', 'one', 'of', 'which', 'recreated', 'recreate', 'the', 'scene', 'in', 'which', 'georgefloyd', 'was', 'be', 'killed', 'kill', 'have', 'been', 'be', 'suspended', 'suspend', 'from', 'positions', 'position', 'at', 'fedex', 'and', 'the', 'new', 'jersey', 'dept.', 'of', 'corrections']",fear,1.0,0.9620000000000001
2020-06-09 21:39:05,Black life matter!,"['black', 'lives', 'life', 'matter']",trust,1.0,0.47700000000000004
2020-06-09 21:47:02,"i am a young Black Man Doing all that I can To stand Oh but when I look around I see what is being done to my kind My people do not want no trouble, we have had enough struggle I just wanna live God PROTECT me. 6.1.20 Peaceful Protest. #BLACKLIVESMATTER #BLM","['i', 'am', 'be', 'a', 'young', 'black', 'man', 'doing', 'do', 'all', 'that', 'i', 'can', 'to', 'stand', 'oh', 'but', 'when', 'i', 'look', 'around', 'i', 'see', 'what', 'is', 'be', 'being', 'be', 'done', 'do', 'to', 'my', 'kind', 'my', 'people', 'do', 'not', 'want', 'no', 'trouble', 'we', 'have', 'had', 'have', 'enough', 'struggle', 'i', 'just', 'wan', 'want', 'na', 'to', 'live', 'god', 'protect', 'me', 'i', '6.1.20', 'peaceful', 'protest', 'blacklivesmatter', 'blm']",joy,5.0,2.5410000000000004
2020-06-09 21:47:52,"The Head Of CrossFit Told Staff On A Zoom Call, we are Not Mourning For George Floyd","['the', 'head', 'of', 'cross', 'fit', 'told', 'tell', 'staff', 'on', 'a', 'zoom', 'call', 'we', 'are', 'be', 'not', 'mourning', 'mourn', 'for', 'george', 'floyd']",sadness,3.0,1.953
2020-06-09 22:10:59,"Never forget that these are the lie the Minneapolis PD told about George floyd is death, and without video evidence, we may have never known the truth...","['never', 'forget', 'that', 'these', 'are', 'be', 'the', 'lies', 'lie', 'the', 'minneapolis', 'pd', 'told', 'tell', 'about', 'george', 'floyd', 'is', 'be', 'death', 'and', 'without', 'video', 'evidence', 'we', 'may', 'have', 'never', 'known', 'know', 'the', 'truth']",sadness,2.0,1.5
2020-06-09 23:05:56,"i am sorry, but a much a I want justice and peace for George Floyd and his family, that event earlier today wa a DNC Convention that featured a funeral.","['i', 'am', 'be', 'sorry', 'but', 'as', 'much', 'as', 'i', 'want', 'justice', 'and', 'peace', 'for', 'george', 'floyd', 'and', 'his', 'he', 'family', 'that', 'event', 'earlier', 'today', 'was', 'be', 'a', 'dnc', 'convention', 'that', 'featured', 'feature', 'a', 'funeral']",trust,2.0,1.313
2020-06-09 23:50:56,#Fishtown right now doin' a DC and painting the street outside of the with the word #EndRacism. #phillyprotests #BlackLivesMatter #JusticeforGeorgeFloyd,"['fishtown', 'right', 'now', 'doin', 'a', 'dc', 'and', 'painting', 'the', 'street', 'outside', 'of', 'the', 'with', 'the', 'words', 'word', 'endracism', '#phillyprotests', '#phillyprotest', 'blacklives', 'matter', 'justicefor', 'george', 'floyd']",trust,2.0,0.9540000000000001
2020-06-10 01:06:20,My second home doing it up right! #QueenCity #CLT #BlackLivesMatter,"['my', 'second', 'home', 'doing', 'do', 'it', 'up', 'right', 'queencity', 'clt', 'blacklivesmatter']",joy,1.0,0.5589999999999999
2020-06-10 01:09:05,"Las protestas hoy en Washington lejos están de ser masivas, sin embargo hay protestas y mítines locale que invitan a la reflexión, lo cual me recuerda mucho a la explosión social en Chile y sus consecuentes cabildos. El futuro del movimiento está en disputa. #BlackLivesMatter – at The White House","['las', 'protestas', 'hoy', 'en', 'washington', 'lejos', 'están', 'de', 'ser', 'masivas', 'masiva', 'sin', 'embargo', 'hay', 'protestas', 'y', 'mítines', 'mptine', 'locales', 'locale', 'que', 'invitan', 'a', 'la', 'reflexión', 'lo', 'cual', 'me', 'i', 'recuerda', 'mucho', 'a', 'la', 'explosión', 'social', 'en', 'chile', 'y', 'sus', 'consecuentes', 'consecuent', 'cabildos', 'cabildo', 'el', 'futuro', 'del', 'movimiento', 'está', 'en', 'disputa', 'blacklivesmatter', 'at', 'the', 'white', 'house']",disgust,1.0,0.625
2020-06-10 01:23:51,"Don't scream black life matter if you are going to bash BLACK LGBTQA individuals. you are not helping , you are dividing. Stop it and mind your business. Carry on.","['do', ""n't"", 'not', 'scream', 'black', 'lives', 'life', 'matter', 'if', 'you', 'are', 'be', 'going', 'go', 'to', 'bash', 'black', 'lgbtqa', 'individuals', 'individual', 'you', 'are', 'be', 'not', 'helping', 'help', 'you', 'are', 'be', 'dividing', 'divide', 'stop', 'it', 'and', 'mind', 'your', 'you', 'business', 'carry', 'on']",fear,2.0,0.9220000000000002
2020-06-10 01:25:17,"let is call this #JusticeBrutality Let those who abuse the power we invest in them, feel the abusive justice invested in ourselves. #GeorgeFloyd #protests2020","['let', 'is', 'be', 'call', 'this', 'justicebrutality', 'let', 'those', 'who', 'abuse', 'the', 'power', 'we', 'invest', 'in', 'them', 'they', 'feel', 'the', 'abusive', 'justice', 'invested', 'invest', 'in', 'ourselves', 'georgefloyd', 'protests', 'protest', '2020']",trust,2.0,1.234
2020-06-10 01:37:38,"Sorry.. I served in the military.. The moment George Floyd wa restrained and apprehended, whatever happened before that did not matter. Blue life matter, no doubt, but at no point in those 8 minute were those life under threat. This wa murder and justice will be served.","['sorry', 'i', 'served', 'serve', 'in', 'the', 'military', 'the', 'moment', 'george', 'floyd', 'was', 'be', 'restrained', 'restrain', 'and', 'apprehended', 'apprehend', 'whatever', 'happened', 'happen', 'before', 'that', 'did', 'do', 'not', 'matter', 'blue', 'lives', 'life', 'matter', 'no', 'doubt', 'but', 'at', 'no', 'point', 'in', 'those', '8', 'minutes', 'minute', 'were', 'be', 'those', 'lives', 'life', 'under', 'threat', 'this', 'was', 'be', 'murder', 'and', 'justice', 'will', 'be', 'served', 'serve']",fear,7.0,3.7439999999999998
2020-06-10 02:29:36,"Peaceful Black Lives Matter protester said they were met with insult and offensive display while marching through Franklinville, New Jersey on Monday.","['peaceful', 'black', 'lives', 'life', 'matter', 'protesters', 'protester', 'said', 'say', 'they', 'were', 'be', 'met', 'meet', 'with', 'insults', 'insult', 'and', 'offensive', 'displays', 'display', 'while', 'marching', 'march', 'through', 'franklinville', 'new', 'jersey', 'on', 'monday']",anger,2.0,1.152
2020-06-10 02:45:58,"Walking and biking, peaceful demonstration from Monroeville to Pittsburgh on the day George Floyd is laid to rest. At 11.","['walking', 'walk', 'and', 'biking', 'bike', 'peaceful', 'demonstrations', 'demonstration', 'from', 'monroeville', 'to', 'pittsburgh', 'on', 'the', 'day', 'george', 'floyd', 'is', 'be', 'laid', 'lay', 'to', 'rest', 'at', '11']",joy,3.0,1.293
2020-06-10 02:51:07,"June 10th 8pm EST i will be moderating a nationwide conversation by about racial relation Join http//bit.ly/mkaconnects Dialogue about the cause of the problems, current situation, possible way forward #BlackLivesMatter","['june', '10th', '8', 'pm', 'est', 'i', 'will', 'be', 'moderating', 'moderate', 'a', 'nationwide', 'conversation', 'by', 'about', 'racial', 'relations', 'relation', 'join', 'http//bit.ly/mkaconnects', 'dialogue', 'about', 'the', 'causes', 'cause', 'of', 'the', 'problems', 'problem', 'current', 'situation', 'possible', 'ways', 'way', 'forward', 'blacklives', 'blacklive', 'matter']",trust,1.0,0.47700000000000004
2020-06-10 03:20:46,I saw this last week and saved it a a reminder to keep working. Please keep your foot on the gas too. Together we can effectuate long overdue change. #BlackLivesMatter,"['i', 'saw', 'see', 'this', 'last', 'week', 'and', 'saved', 'save', 'it', 'as', 'a', 'reminder', 'to', 'keep', 'working', 'work', 'please', 'keep', 'your', 'you', 'foot', 'on', 'the', 'gas', 'too', 'together', 'we', 'can', 'effectuate', 'long', 'overdue', 'change', 'blacklivesmatter']",anticipation,2.0,0.992
2020-06-10 03:36:45,"In this thread the AFL-CIO say it stand with Black Lives Matter but will not boot out the police union within it ranks, saying it prefers engagement to isolation","['in', 'this', 'thread', 'the', 'afl', 'cio', 'says', 'say', 'it', 'stands', 'stand', 'with', 'black', 'lives', 'life', 'matter', 'but', 'will', 'not', 'boot', 'out', 'the', 'police', 'unions', 'union', 'within', 'its', 'ranks', 'rank', 'saying', 'say', 'it', 'prefers', 'prefer', 'engagement', 'to', 'isolation']",trust,3.0,1.4300000000000002
