tweet_id,content,sentiment,tweet_text
614913307540103168,"@moviexx1789 thank you for the follow, following you back #DefeatingDepression @RAMMuseum",not-relevant, thank you for the follow following you back DefeatingDepression 
615576479007686656,"Full on day, first up Pollock @tateliverpool then invigilating @theBluecoat &amp; now Antony Gormley @Biennial.. Amazing! http://t.co/4MPM6iV5sU",happy,Full on day first up Pollock then invigilating amp now Antony Gormley Amazing 
611585117543399424,How to take part in a Greco-Roman Sculpture themed flashmob near @britishmuseum: https://t.co/ooVdNzrFr6 @UK_Flashmob http://t.co/2bvhrDlLxy,nocode,How to take part in a GrecoRoman Sculpture themed flashmob near 
615425229482008576,"Off to the press preview of the new @tateliverpool Pollock, Ligon and Bratescu shows this morning. A rather good line-up. Articles to come.",happy,Off to the press preview of the new Pollock Ligon and Bratescu shows this morning A rather good lineup Articles to come
614754446891991040,@NationalGallery canaletto!,nocode, canaletto
614013617785204736,@CarolineLawrenc @britishmuseum  Oo! Fairies!,happy, Oo Fairies
612203352223543296,...and today is the LAST CHANCE to see @kettlesyard before it closes for redevelopment http://t.co/ccDkd0lseL,nocode,and today is the LAST CHANCE to see before it closes for redevelopment 
613206883814367232,"Gold pendant from the Aigina treasure, Minoan, about 1850-1550 BC @britishmuseum. http://t.co/xOV3yvg6vf http://t.co/IGwSjqZLYz",nocode,Gold pendant from the Aigina treasure Minoan about 18501550 BC 
611536366271225856,@britishmuseum why weren't Russians present in Waterloo?,nocode, why werent Russians present in Waterloo
612299321938210816,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/xji3l95pRg,nocode, art London ttot lp vacation trip photography photo Travel travelpics 
614241153429274628,"Illustration to Ptolemy's, 'Geographia Universalis', Basel: Petri, 1545 @britishmuseum http://t.co/O7aGcHNOE8",nocode,Illustration to Ptolemys Geographia Universalis Basel Petri 1545 
611842665592848384,Escape the crowds in Trafalgar Square @WestEndLIVE this weekend and enjoy afternoon tea @NationalGallery #weekend http://t.co/ztpbS3AoSZ,nocode,Escape the crowds in Trafalgar Square this weekend and enjoy afternoon tea weekend 
614751797509369857,Book for @newexpressions3 Field visit programme http://t.co/GFZmazxBU9 @YorkArtGallery @PlymouthMuseum &amp; @UptonHouseNT,nocode,Book for Field visit programme amp 
611980866865242116,Thank you @clioclothed for fascinating talk @NationalGallery on art and #synaesthesia,happy,Thank you for fascinating talk on art and synaesthesia
614464448288436224,@Tate_StIves that's fighting talk that is! but since you're so lovely i'll let it pass :),happy, thats fighting talk that is but since youre so lovely ill let it pass Embarrassed or blushing 
611608479858597888,Dancing thro pictures! Flickbook session was excellent! @kettlesyard time to animate the creativity!! #castlehill15 http://t.co/B20cyC4JQa,happy,Dancing thro pictures Flickbook session was excellent time to animate the creativity castlehill15 
610830470687817728,"Book for Making &amp; Promoting British Art @PlymouthMuseum http://t.co/gZePLguN0D Tues 23 June, 1.10pm, £2",nocode,Book for Making amp Promoting British Art Tues 23 June 110pm £2
613705405118685185,Reading on Roman marriage. Here pic of Roman marriage ceremony from @britishmuseum. god Hymenaeus &amp; torch are missing http://t.co/BNF4uZ1A5P,nocode,Reading on Roman marriage Here pic of Roman marriage ceremony from god Hymenaeus amp torch are missing 
615115677708492800,"@NationalGallery You, of all museums, should join in on the wonderful #artbystanders hashtag... :) https://t.co/LaRbGvoJa5",happy, You of all museums should join in on the wonderful artbystanders hashtag 
613273679296876544,off for a quick dip into the @_TheWhitechapel before @an_artnews board meet - Corin and a new kids commission! Love those so much.,happy,off for a quick dip into the before board meet Corin and a new kids commission Love those so much
614009267650228224,@Ophiolatrist @britishmuseum The illusive saint like leader does not exist in human history nor a nation which shines above all others!,nocode, The illusive saint like leader does not exist in human history nor a nation which shines above all others
612957657184407552,@britishmuseum I'd love to do a story for http://t.co/1PQr01NPi3. email us - 3dprintdotcom@gmail.com,nocode, Id love to do a story for email us 3dprintdotcom
612177354442579968,@petetrainor @britishmuseum http://t.co/zzp0qDuoPD,nocode, 
613021731230457856,@Peepsqueak @thegentleauthor @britishmuseum @KChavda the one standing up is the Heel Stone isn't it?,nocode, the one standing up is the Heel Stone isnt it
610415569209159681,"""Another Moment Waiting To Happen"" selected for Evolver Prize Exhibition @ThelmaHulbert 4… http://t.co/gwL2yeSSAo http://t.co/d900ntjonx",nocode,Another Moment Waiting To Happen selected for Evolver Prize Exhibition 4… 
610875584512684033,#Verrocchio @icom_italia Ary #Scheffer @NationalGallery #Magritte @Tate @UK_ICOM @BrusselsMuseums @routledge_art http://t.co/CcqSWLtU4L,nocode,Verrocchio Ary Scheffer Magritte 
610751006805225472,@NationalGallery Do you yourself paint/draw/sculpt? Anything you can share for us?,nocode, Do you yourself paintdrawsculpt Anything you can share for us
613588479218446336,300 miles to see art? In this case it might be worth it. @tateliverpool http://t.co/4Eqch03Mb5 http://t.co/18Nokgmvv5,happy,300 miles to see art In this case it might be worth it 
614774145851785216,"@NationalGallery Corot, al que sin duda anticipó Goya http://t.co/tQXeXzgmmc",nocode, Corot al que sin duda anticipó Goya 
615317646444220417,@zooanthrosmia I wonder why? @britishmuseum,nocode, I wonder why 
614322877081481216,"“@VanGoghTheLife: 2 Crabs, Jan 1889. Oil on canvas, 47 x 61 cm. Private collection, on loan to @NationalGallery http://t.co/7ls6o7x521”",nocode, 2 Crabs Jan 1889 Oil on canvas 47 x 61 cm Private collection on loan to 
612934224706969600,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant, The 2rd GENOCIDE against Biafrans as promised by Buhari has begun3days of unreported aerial Bombardment in Biafraland
612644435734753280,@britishmuseum @Pinterest That prehistoric bone flute you had in your paleolithic exhibition a while back was my favorite.,happy, That prehistoric bone flute you had in your paleolithic exhibition a while back was my favorite
614133885211942912,"I'm at @BritishMuseum in London, Greater London https://t.co/0tFkvqNqRh",nocode,Im at in London Greater London 
614169524535971840,.@britishmuseum - Coupe avec des créatures de la mer 1426-1435 Dynastie Ming Xuande  http://t.co/u01lSltcx4,nocode, Coupe avec des créatures de la mer 14261435 Dynastie Ming Xuande 
612959718764621824,"Loved #ancientlives exhibition @britishmuseum! Brilliant use of technology, amazing display, fascinating &amp; insightful. So cool #8mummies",happy,Loved ancientlives exhibition Brilliant use of technology amazing display fascinating amp insightful So cool 8mummies
613484153552662528,I just told @tate @britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/QBEXBC6yRN,nocode,I just told amp to DropBP Sponsorship Join me 
615076107465977856,Absolutely fascinated by #8mummies yesterday .... &amp; quite taken by the @britishmuseum shop too :) http://t.co/e3tKUtcoCk,happy,Absolutely fascinated by 8mummies yesterday amp quite taken by the shop too 
611493631078305793,"""We've pulled out all the stops"" - curator Jane Munro on @FitzMuseum_UK watercolours http://t.co/Yz5DTi4jGU http://t.co/iHxSDTh2Rt",nocode,Weve pulled out all the stops curator Jane Munro on watercolours 
614178847752331264,@chriswatt44 @Tate_StIves great pic. What a day. Cheers :-),happy, great pic What a day Cheers 
612299996206120961,{ @britishmuseum } #Korea #China #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/TJENSQFQma,nocode, Korea China art London ttot lp vacation trip photography photo Travel travelpics 
615289022265577472,"@britishmuseum @gallimaufrey777 More remarkable for abdicating voluntarily,",nocode, More remarkable for abdicating voluntarily
614448272271376384,Thanks @metolab &amp; @RachelPrudden for showing me what you're working on. See you again at @RAMMuseum in July!,happy,Thanks amp for showing me what youre working on See you again at in July
611575013146234881,Great to be with @chrismannbbc on his terrific radio show @BBCCambs chatting about @kettlesyard #Cambridge http://t.co/r74W46NRPJ,happy,Great to be with on his terrific radio show chatting about Cambridge 
611872287478951936,Review of #IndigenousAustralia @BritishMuseum  #anthropology http://t.co/SdvRj9V8Nu http://t.co/kHsqdCv938,nocode,Review of IndigenousAustralia anthropology 
612811968227885057,@britishmuseum @timneedles 2013 I was there the day before Summer Solstice @3sant #anglesey They were also making new visitors' center,nocode, 2013 I was there the day before Summer Solstice anglesey They were also making new visitors center
613321125435711488,@KirkdaleBooks @britishmuseum Boom Boom,nocode, Boom Boom
611586975640915968,"Waterloo; Wellington in foreground, holding a telescope and reins @britishmuseum #Waterloo200 http://t.co/von10M7ZUt http://t.co/xO2eM3FKus",nocode,Waterloo Wellington in foreground holding a telescope and reins Waterloo200 
612650935182065664,"@NikosChangez @britishmuseum in their minds, probably yes. If you are protecting it though, then you return it as soon as situation changes",not-relevant, in their minds probably yes If you are protecting it though then you return it as soon as situation changes
611989258342113281,Well worth a visit - #IndigenousAustralia @britishmuseum. On until 2 Aug 2015. http://t.co/BQPxoajJ8z,happy,Well worth a visit IndigenousAustralia On until 2 Aug 2015 
610728868547293185,@FitzMuseum_UK @alexmonro @Cambscene @artist_bruce Look forward to visiting the exhibition.,happy, Look forward to visiting the exhibition
614353659586048000,@NationalGallery golden draperies on the walls,nocode, golden draperies on the walls
612002735936937984,My mind on a canvas #seewhatididthere @NationalGallery #London http://t.co/ucVkl903kt,nocode,My mind on a canvas seewhatididthere London 
611885920950845445,My review of the fab @StornowayBand at @RAMMuseum in @RecCollMag http://t.co/4S1w5ezohM (under my nom de plume) Birdsong ahoy! #stornoway,happy,My review of the fab at in under my nom de plume Birdsong ahoy stornoway
615508767992639488,@Egondesign @Tate_StIves Mr Thomas learnt lots today during his visit #BarbaraHepworth http://t.co/Mh5Hm3EOyn,nocode, Mr Thomas learnt lots today during his visit BarbaraHepworth 
612013639222956032,"""@britishmuseum: James VI (Scotland) and I (England). His portrait is in this jewel  What is the meaning of ""R""?",nocode, James VI Scotland and I England His portrait is in this jewel What is the meaning of R
615137158773538816,@NationalGallery @TreeHouseBkshop Also on display on our bedroom ceiling! http://t.co/E2X3ffa9ya,happy, Also on display on our bedroom ceiling 
610825815693996032,Always love the mosaic floors @NationalGallery #London. Simple ideas like #curiosity #open mind &amp; rest &amp; be thankful http://t.co/cvxJLAp9iV,happy,Always love the mosaic floors London Simple ideas like curiosity open mind amp rest amp be thankful 
611506835426811904,#Repost @britishmuseum with repostapp. ・・・ Today marks the 200th anniversary of the Battle of… https://t.co/OzvPMqdV0s,nocode,Repost with repostapp ・・・ Today marks the 200th anniversary of the Battle of… 
611832530778591232,.@FAHACS @HelenGraham64 graduate role in development team @britishmuseum for any new grads interested in fundraising https://t.co/pnbQrqsL3J,nocode, graduate role in development team for any new grads interested in fundraising 
615133094874628096,"@britishmuseum @D2Zen love the Rubens drawings, seeing his hand at work. Btw high temp 64 here today! #craycray @CarisaMarie11",happy, love the Rubens drawings seeing his hand at work Btw high temp 64 here today craycray 
610889556146155521,"'Dizzy' reflected in Winifred Nicholson's Cyclamen &amp; Primula, in the Lower Extension @kettlesyard https://t.co/hcEVoRF2Gu",nocode,Dizzy reflected in Winifred Nicholsons Cyclamen amp Primula in the Lower Extension 
613698210255761413,'Founder' of the @britishmuseum Sir Hans Sloane (1650 - 1753) http://t.co/vXuOLlPPsI,nocode,Founder of the Sir Hans Sloane 1650 1753 
615497501228036098,@SparkSpaceLdn @dropthedebt @_TheWhitechapel whoops sorry IN whitechapel but at the Brady Art Centre!,nocode, whoops sorry IN whitechapel but at the Brady Art Centre
614532508101705728,Jackson Pollock’s black pourings: Northern Soul talks to @tateliverpool http://t.co/XEfCDRit7Q #Liverpool #JacksonPollock #Pollock #art,nocode,Jackson Pollocks black pourings Northern Soul talks to Liverpool JacksonPollock Pollock art
615495382743810048,BritishMuseum: RT @CBoyleImages: A very intresting insight into ancient Egypt @britishmuseum exhibition Ancient Li… http://t.co/GsdwSBiD5e,happy,BritishMuseum RT A very intresting insight into ancient Egypt exhibition Ancient Li… 
614822240853622784,Looking forward to seeing our @ThePlaceLondon creative project with @britishmuseum today https://t.co/oHlFJnHzpN http://t.co/EbbgpB9wRD,happy,Looking forward to seeing our creative project with today 
614834368729743360,@britishmuseum :@rev_mahapa~Follow us on Facebook Page &amp; Group:HERITAGE/MUSEUM CLUBS MOVEMENT OF SOUTH AFRICA,nocode, us on Facebook Page amp GroupHERITAGEMUSEUM CLUBS MOVEMENT OF SOUTH AFRICA
612542521357393920,@britishmuseum @TripAdvisor I saw something this week on Australian TV on the British Museum ..it did look fantastic !,happy, I saw something this week on Australian TV on the British Museum it did look fantastic 
613692459068039169,"Boy and girl, nobility and nubility – all are collapsed together in the 'Sleeping Hermaprodite' @britishmuseum http://t.co/yZzrTuwv56",nocode,Boy and girl nobility and nubility – all are collapsed together in the Sleeping Hermaprodite 
613735605516660737,new volunteering opportunities at @MAACambridge working on collections or front-of-house http://t.co/vsmOtHBn6j,not-relevant,new volunteering opportunities at working on collections or frontofhouse 
611115623905656833,@tate_kids @tateliverpool love that description of #Pollock,happy, love that description of Pollock
615243730170331136,This cheeky beauty is a popular exhibit at @BritishMuseum. One of many representations of the love goddess they have. http://t.co/MIVusjNnmu,happy,This cheeky beauty is a popular exhibit at One of many representations of the love goddess they have 
610617312346013697,"Just me, @_ECinc and @petermansbridge at the @MtAalumni event at the @NationalGallery, amazing Alex Colville exhibit http://t.co/GH7pTeGPk1",happy,Just me and at the event at the amazing Alex Colville exhibit 
610743582132150272,@Postgate @NationalGallery I'd like to know,nocode, Id like to know
614173735315197952,We interrupt our summer editing hiatus for a progress update: catch Sarah this Sat anoon @_TheWhitechapel Gallery http://t.co/x42lxBIFRB,nocode,We interrupt our summer editing hiatus for a progress update catch Sarah this Sat anoon Gallery 
614069782674034690,If only the Thames was as swimmer-friendly! Hiding from the heat @NationalGallery #London #summer http://t.co/yPzGMZterD,nocode,If only the Thames was as swimmerfriendly Hiding from the heat London summer 
610383241544101888,"@RA_Mag @NationalGallery  Angel""how you feeling after the weekend ? "" Saint ""ruff, I wouldn't go in there just yet "" Angel ""bless you child""",nocode, Angelhow you feeling after the weekend Saint ruff I wouldnt go in there just yet Angel bless you child
613976666096967680,"Morning peeps, beautiful morning in Cranleigh, looking forward to a shindig @BritishMuseum later☺️ http://t.co/ii1VoRZyPi",happy,Morning peeps beautiful morning in Cranleigh looking forward to a shindig later smilingface ️ 
612607636798713856,"In 'The Painter's Father', Cézanne's father is shown immersed in his newspaper. You can v... http://t.co/l28cErcVBN via @NationalGallery",nocode,In The Painters Father Cézannes father is shown immersed in his newspaper You can v via 
614105121396523008,@NationalGallery @Your_Paintings I don't think the model is Saskia.,nocode, I dont think the model is Saskia
612252491518881792,@AdriaQuinones @britishmuseum Remember being there with mr and Julia in the Mezozoic era? That manuscript exhibit?,nocode, Remember being there with mr and Julia in the Mezozoic era That manuscript exhibit
614859704787931136,"Visited @MontacuteNT today and the whole house was fantastic, especially the @NationalGallery exhibition. Lovely, welcoming staff too.",happy,Visited today and the whole house was fantastic especially the exhibition Lovely welcoming staff too
608752863993544704,"It's #ilovemuseums day! V lucky to have so many brilliant museums nearby to entertain children, visitors&amp; me @CamUnivMuseums @CamTechMuseum",happy,Its ilovemuseums day V lucky to have so many brilliant museums nearby to entertain children visitorsamp me 
610490660441989120,@tateliverpool Yes looking forward to. Last Pollock show I saw was during 2012 in Tokyo. Saw the amazing “Mural on Indian Red Ground”.,happy, Yes looking forward to Last Pollock show I saw was during 2012 in Tokyo Saw the amazing Mural on Indian Red Ground
614410221071507456,At work in #Exeter today @RAMMuseum @Devon_Hour http://t.co/0tDkevR9eg,nocode,At work in Exeter today 
614545674114322432,Today @RAMMuseum's millionth visitor received a 3D printed copy of an ancient Peruvian pot and behind-the-scenes tour http://t.co/juhm4GFpuL,nocode,Today millionth visitor received a 3D printed copy of an ancient Peruvian pot and behindthescenes tour 
614358599180132352,#FF TGIF! @unisouthampton  @britishmuseum @UniofReading @adrianmurdoch @Archaeology_ws,happy,FF TGIF 
611971981244768256,Discover The Arts with Social Media: NOHO Featured Artists Blandine Bardeau and Hermoine Carline https://t.co/Ol5utECOPW @NationalGallery 🎨,nocode,Discover The Arts with Social Media NOHO Featured Artists Blandine Bardeau and Hermoine Carline artistpalette 
611104478373236736,"Who is Jackson #Pollock? Kids introduction to the jazzy, action painting man &gt;&gt; http://t.co/MOhzqTJFVW @tateliverpool",nocode,Who is Jackson Pollock Kids introduction to the jazzy action painting man gtgt 
613456084334977024,¡COMPARTIENDO EL ARTE está disponible! http://t.co/Fet52Q7p5y Gracias a @NationalGallery @ArsMagazine @MuseodelTraje,nocode,¡COMPARTIENDO EL ARTE está disponible Gracias a 
614431620523773952,A symposium of radical film from contemporary Greece @_TheWhitechapel http://t.co/E5LcU2Lv0H Sat 4 July,nocode,A symposium of radical film from contemporary Greece Sat 4 July
612947320443936768,@britishmuseum and is that a neck collar? The neck is so slender.,surprise, and is that a neck collar The neck is so slender
613580118196420609,#CanAltay #JeremiahDay #ThessalonikiBiennale @JenniferHiggie @cfitewassilak @HKaplinsky @tateliverpool @EdB_Projects http://t.co/ZiezuD6mBu,nocode,CanAltay JeremiahDay ThessalonikiBiennale 
610873494910443520,@ExeterLiving @MooseAllain @ThelmaHulbert Fab!,happy, Fab
615495034368950272,@melly_sue @britishmuseum isn't that a rest museum I hav been going since I was small mummy are the best,happy, isnt that a rest museum I hav been going since I was small mummy are the best
613288711426580480,New #blog on our favourite #portraits to see in #London @NationalGallery @Tate @CourtauldGall http://t.co/38eDYAfxHt http://t.co/9HKqdF9ke7,happy,New blog on our favourite portraits to see in London 
612035996356603904,@judrop1948 tnx for #ff; @Colin_Macaulay @Duck_Di @DuncanSalkeld @Heather1576 @NottArchaeology @britishmuseum  honoured to be in yr company,happy, tnx for ff honoured to be in yr company
613668057605644288,@britishmuseum What better way to spend the day in #London ? http://t.co/FFXsi12Jkt,happy, What better way to spend the day in London 
612242959229190145,"@britishmuseum on INSTA. Born #onthisday in 1566: King James, the first Stuart king of England and also James VI of… http://t.co/he4iowbRUt",nocode, on INSTA Born onthisday in 1566 King James the first Stuart king of England and also James VI of… 
611909619913506816,Looking forward to @britishmuseum Egyptian touring exhibition Writing for Eternity @wrexhamcbc museum opening tonight http://t.co/NHaBQ9Dzpd,happy,Looking forward to Egyptian touring exhibition Writing for Eternity museum opening tonight 
614723368726724608,@NationalGallery carravaggio,nocode, carravaggio
610804628469452801,Really enjoyed the new watercolour exhibition at @FitzMuseum_UK - the Turners are particularly impressive,happy,Really enjoyed the new watercolour exhibition at the Turners are particularly impressive
613351374881955840,"Art on loan: Pollock works, overhauled by conservators, travelling to @tateliverpool. Will they be overhauled again? http://t.co/EUC2npoy2z",nocode,Art on loan Pollock works overhauled by conservators travelling to Will they be overhauled again 
611657003279085568,"@eguilbs @britishmuseum I arrived from Canada a day before my @RoyalRoads field school to ""acclimatize"" but really for this. Good timing!",happy, I arrived from Canada a day before my field school to acclimatize but really for this Good timing
614390210240118784,@britishmuseum : the place to be!,happy, the place to be
613931764524847104,More buzz for @NationalGallery: http://t.co/3jFmBXILMk - RT @yjnmin Soundscapes: Paintings | Exhibitions and displays | National Gallery...,nocode,More buzz for RT Soundscapes Paintings Exhibitions and displays National Gallery
612890300747489280,@DrawntoDevon @Tate_StIves Sounds great paula-I have been to the Hepworth Museum in Wakefield-really good indeed,happy, Sounds great paulaI have been to the Hepworth Museum in Wakefieldreally good indeed
613648711411838976,"Weapons of resistance: Jandamarra, a hero of the Bunuba people http://t.co/hZaXCNQKeq via @britishmuseum",nocode,Weapons of resistance Jandamarra a hero of the Bunuba people via 
614716033165828096,"@emmajtracey @bbcouch You should interview @ChloeSpicerArt  @Foyles #dyspraxic penguins display @britishmuseum, now https://t.co/pKriFmfc8e",nocode, You should interview dyspraxic penguins display now 
614021657498398721,@NationalGallery  2ndJuly-18th October-photographic exhibition that illustrates the life of actress #Audrey #Hepburn http://t.co/plEYT20RuI,nocode, 2ndJuly18th Octoberphotographic exhibition that illustrates the life of actress Audrey Hepburn 
611122659141779456,"Fancy a day out? @PlymouthMuseum have an Enid Blyton exhibit open today, about her childhood, career and characters! http://t.co/BYXevGcxvw",nocode,Fancy a day out have an Enid Blyton exhibit open today about her childhood career and characters 
611831008606986240,We're looking forward to going to London tomorrow with our friends at @tateliverpool - How are you spending your weekend? 🐸,nocode,Were looking forward to going to London tomorrow with our friends at How are you spending your weekend frogface 
615277298758103045,@SeanwelshBacc @britishmuseum get a magnifying glass no delve deep,nocode, get a magnifying glass no delve deep
614407521068023809,"What can the Old Masters teach us about death? Fascinating event at @NationalGallery,4 July: http://t.co/D7jqMMZeUv http://t.co/2MOeruXm6o",happy,What can the Old Masters teach us about death Fascinating event at July 
612300811608150016,{ @britishmuseum } #Australia #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/OvpBQoCaMP,nocode, Australia art London ttot lp vacation trip photography photo Travel travelpics 
610439478046552065,@NationalGallery What areas do you think the National Gallery should focus on collecting next? #askthenationalgallery,nocode, What areas do you think the National Gallery should focus on collecting next askthenationalgallery
614734399582695424,"I'm at @BritishMuseum in London, Greater London https://t.co/gdTrkmPcME",nocode,Im at in London Greater London 
613860064055537669,"Brass astrolabe, made by Muhd Mokîm, India, Neshki script, 1659/60 @britishmuseum. http://t.co/sEuSYQeiEi",nocode,Brass astrolabe made by Muhd Mokîm India Neshki script 165960 
612649901260939264,Defining Beauty @britishmuseum is well worth a visit...especially if one enjoys drawing in the dark http://t.co/Y7MJbf1BJk,happy,Defining Beauty is well worth a visitespecially if one enjoys drawing in the dark 
613134730234589188,@SenderosP @britishmuseum  &amp; what a TREASURE! &gt;&gt;&gt;*&lt;&lt;&lt;,happy, amp what a TREASURE gtgtgtltltlt
610754046396354560,I urge art lovers to boycott @NationalGallery until @pcs_union rep Candy is reinstalled. Human rights more important than pictures @BHGreens,angry,I urge art lovers to boycott until rep Candy is reinstalled Human rights more important than pictures 
613286051717775360,#roman glass in the enlightenment gallery @britishmuseum Beautiful. http://t.co/TsJSB0kgwn,happy,roman glass in the enlightenment gallery Beautiful 
611310662069956610,@_TheWhitechapel : Galeri Seni Kontemporer di Moskow : http://t.co/gBYitJEYmH,nocode, Galeri Seni Kontemporer di Moskow 
615083015459500032,@britishmuseum @RebeccaHossack  What about the horrors of colonialism? Very much glossed over.,sad|angry, What about the horrors of colonialism Very much glossed over
615257557205151748,"@FlorianKolfhaus @britishmuseum I agree with you, by the way.",nocode, I agree with you by the way
612299588242960384,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/phoGnEbQqR,nocode, art London ttot lp vacation trip photography photo Travel travelpics 
613317012874502144,@britishmuseum A greave?,nocode, A greave
615463698543562752,"I'm at @NationalGallery in London, Greater London https://t.co/k03w0y5t9E",nocode,Im at in London Greater London 
611573636164681730,@Ophiolatrist @britishmuseum Seriously ? Napoleon and Hitler ? It's just stupid.,angry, Seriously Napoleon and Hitler Its just stupid
611832453519552512,"This hunting calendar looks like something out of #Grimm, engraved with the names of different Wesen. @britishmuseum http://t.co/aElLQeRjPS",nocode,This hunting calendar looks like something out of Grimm engraved with the names of different Wesen 
610357987287375873,#Marr on #StartTheWeek should ask HRothschild when she will negotiate a settlement to @NationalGallery dispute &amp; remove privatisation threat,nocode,Marr on StartTheWeek should ask HRothschild when she will negotiate a settlement to dispute amp remove privatisation threat
614439192068657152,@saraahhkay @britishmuseum he must be an ancestor haha,happy, he must be an ancestor haha
610737082810548224,Congrats to @MooseAllain for winning the @Evolver cover prize. Delighted my piece is in the exhibition @ThelmaHulbert http://t.co/0Hc3ebAXbu,happy,Congrats to for winning the cover prize Delighted my piece is in the exhibition 
613219815596032000,@britishmuseum Sheffield Student Offers &gt; http://t.co/GxEOrhYHcs,not-relevant, Sheffield Student Offers gt 
615503418333990913,@RAMMuseum our secret is a brisk walk in our gardens and lots of tea #birthday,happy, our secret is a brisk walk in our gardens and lots of tea birthday
611593478682841088,@michaelsparling you need to visit @PlymouthMuseum &amp; see 'Fallen Emperor: Napoleon in Plymouth Sound 1815',nocode, you need to visit amp see Fallen Emperor Napoleon in Plymouth Sound 1815
611560753682870273,"@britishmuseum @eclectic5 @CFontainebleau Absolutely, we have some of them, like the uniform which he wore at Marengo http://t.co/NH7xTM4rrD",nocode, Absolutely we have some of them like the uniform which he wore at Marengo 
614179694339059712,@britishmuseum http://t.co/l4LseZIPHp,nocode, 
612710923220946948,One of the best exhibitions around. X-Rays of the ancients @britishmuseum #8mummies (plus Greek art #DefiningBeauty) https://t.co/QDULXqD8JV,happy,One of the best exhibitions around XRays of the ancients 8mummies plus Greek art DefiningBeauty 
613239518972518400,"@DavidSmithArt cheers for Twitter stuff, should be able to make PV for @SimonEvolver @ThelmaHulbert next month- I've got cover!",happy, cheers for Twitter stuff should be able to make PV for next month Ive got cover
614536101211078656,@britishmuseum hi- are your evening lectures recorded? Somebody at the Greek/ Enlightenment one tonight mentioned podcasts...,nocode, hi are your evening lectures recorded Somebody at the Greek Enlightenment one tonight mentioned podcasts
610504874363592704,@photoworks_uk @_TheWhitechapel Not many people seem to know about @artforum's double issue. Here are both covers: http://t.co/hTBWLONV9L,nocode, Not many people seem to know about double issue Here are both covers 
611569621813063680,Very excited for Nicholas Thomas @MAACambridge : A critique of the natural artefact: rethinking re-contextualisation #objects2015,happy,Very excited for Nicholas Thomas A critique of the natural artefact rethinking recontextualisation objects2015
610204955127975938,'Still Life' #ContemporaryBritishArtist #ModernistPainter @_TheWhitechapel @_WhiteCube @theBluecoat @Gagosian http://t.co/Ckc6wBI3Wm,nocode,Still Life ContemporaryBritishArtist ModernistPainter 
612962324362559490,"@NationalGallery The second GENOCIDE agvainst#Biafrans as promised by#Buhari has begun,3 days of unreported aerial Bombardment in#Biafraland",not-relevant, The second GENOCIDE agvainstBiafrans as promised byBuhari has begun3 days of unreported aerial Bombardment inBiafraland
611438250012577793,#newexpressions field visit @UptonHouseNT today- still time to book for visits @PlymouthMuseum &amp; @YorkMuseumTrust too http://t.co/YOYfS8pMLn,nocode,newexpressions field visit today still time to book for visits amp too 
614026015833235456,"I'm at @BritishMuseum in London, Greater London https://t.co/A1SD0K4nRw",nocode,Im at in London Greater London 
613274360586076160,@britishmuseum And lack of smell by the look of him,nocode, And lack of smell by the look of him
611126853965860865,@NationalGallery I 've not found the answer to my question to Sir Nicholas....,disgust, I ve not found the answer to my question to Sir Nicholas
613331846072561664,"MT @WeAreMuseums What do paintings sound like? Read about ""Soundscapes"", @NationalGallery's latest project http://t.co/t9yaxX1zzg",nocode,MT What do paintings sound like Read about Soundscapes latest project 
614116491315777536,JOB ALERT: @britishmuseum is hiring a Curator: South Asia with focus on Indian sculpture. Deadline 14th July 2015 http://t.co/WmZQNLwpu1,not-relevant,JOB ALERT is hiring a Curator South Asia with focus on Indian sculpture Deadline 14th July 2015 
610764890869993472,The @FitzMuseum_UK #Watercolour exhibition opens today https://t.co/Bjb6aHB81p. We're thrilled to collaborate in #OC2015. More details soon!,happy,The Watercolour exhibition opens today Were thrilled to collaborate in OC2015 More details soon
611216576956768256,The H-Albion Daily is out! http://t.co/69IEhmrmpp Stories via @N_T_S @NationalGallery @DigiVictorian,not-relevant,The HAlbion Daily is out Stories via 
610420745072680960,#vacancy ALERT: Head of Communications @_TheWhitechapel http://t.co/44LdG9yGBP #artsjobs,nocode,vacancy ALERT Head of Communications artsjobs
611822470518210561,@britishmuseum So glad you followed! Interested in ancient manuscripts and rare books? Check http://t.co/tqsweGr0Kl,happy, So glad you followed Interested in ancient manuscripts and rare books Check 
615477231742251008,"Looking forward to seeing #GlennLigon @tateliverpool this eve. Still gutted I missed the talk, hoping for a beautiful crowd",happy|sad,Looking forward to seeing GlennLigon this eve Still gutted I missed the talk hoping for a beautiful crowd
