Correction	ErrorFrequency	Errors
rice	1	[cice]
desire	1	[adesire]
website	4	[webside, websit, wesite, websit]
separation	1	[seperation]
donuts	1	[gonuts]
families	3	[familys, famlies, familes]
coats	1	[roats]
manual	1	[mannual]
safety	12	[safty, safty, safty, safty, safty, safty, safty, safty, safty, safty, safy, safty, safty]
observe	7	[oberve, obser, observet, obzerve, obsevrve, abserve, abserve]
cinema	6	[cinem, cimema, cinima, cenima, cinima, cinima]
continue	4	[continut, countinue, continuting, continu]
sally	2	[sall, sarry]
fairyland	1	[faityland]
bright	2	[right, bringht]
sneaker	1	[sneater]
pants	23	[pans, pants's, pans, plants, pans, pands, jants, pans, pans, pans, pans, pats, pans, pents, pantses, pats, pandts, pans, pans, pant, peants, pans, pant, pans, bents]
managing	3	[managering, magnaging, managering]
party	43	[part, pary, part, part, part, praty, pary, paty, part, paety, paty, pary, partty, patry, part, part, paty, parth, paryty, part, part, patty, pary, pary, pary, patry, part, parth, part, paty, paty, paty, paty, part, pary, pary, pary, paty, party', paty, paty, paty, part, parday, pary, part, parth]
participants	1	[paticipants]
majored	1	[majoyed]
time	2	[tme, timen]
joined	3	[joned, jioned, jion]
married	12	[marrried, marriaged, marriaged, marriaged, marriaged, mariiied, merried, marrid, waried, merried, mairried, marride, mirried, marride, marriaged]
chewed	1	[chewd]
psychology	2	[pshychology, psycholoy]
tent	2	[tend, tend]
salary	7	[saraly, saraly, salay, salay, salsry, sarlary, salay]
duties	3	[durties, duited, duies]
hungry	2	[hungery, hungary]
video	1	[vidio]
harmonious	2	[hamonious, hamonious]
these	4	[thses, there, thses, thses]
opened	1	[opend]
else	1	[elso]
noodles	8	[nuddle, noodls, noondles, noodels, noddles, noodls, noodls, noodless]
conquer	2	[conque, conqour]
enjoyable	2	[enjoyful, enjoyble]
stationery	1	[stationeries]
conditions	2	[conditins, commnditions]
enthusiastic	7	[enthusiatic, enthusiatic, enthusatic, enthusastic, enthusiatic, euthusastic, ethuastic]
he's	1	[hi's]
masculine	1	[masccline]
lined	2	[lineds, lind]
discuss	3	[dicussing, disscuss, disscuss]
opening	2	[openg, openning]
bitter	1	[btter]
sick	1	[scik]
each	8	[eath, esch, rach, rach, eash, earch, ecch, eath, eath]
underground	1	[undeground, undergroun]
big	10	[bag, bigs, bing, bis, bag, bing, byg, bid, bid, bag, biy]
uncle	3	[ancle, ancle, unlce, unlce, auncle]
bills	2	[billes, billes]
smooth	1	[smoth]
practise	1	[pracise]
knowledge	24	[knowlege, knowlegde, kownledge, knowleage, knowledges, konwledge, keowledge, acknowleage, knownledges, knowleage, knowledges, konwledge, knowlage, konwledge, knowlege, konwledge, knowldege, knowledges, knowledges, knowladge, knowledage, knowledae, knowlogy, knowleges]
depart	1	[depatured]
interested	9	[iinterested, intested, intersting, instreastd, intresented, intereste, intersted, intersted, intersted]
training	12	[trainning, trainning, trainning, trainning, trainting, trainning, trainning, trainging, trainjing, trainig, trainning, trainning]
concerned	2	[concernd, concered]
patient	5	[patiient, paitent, pationt, patiant, patinet]
appointments	1	[appionments]
toilet	12	[toliet, toliet, toillet, toliet, toliet, tiolet, toliet, tolit, tiolet, toliet, toliet, tolite]
scenes	1	[scense]
recognize	2	[recognisze, recongize]
bath	1	[batch]
ninety	4	[ninty, ninty, ninty, ninty]
tell	4	[telll, telll, tall, tel]
interesting	62	[intresting, intersting, intersetiing, intersting, interseting, intresting, intersting, intersting, intristing, intering, intresting, iteresting, ineresting, ineresting, intersting, intersting, intersing, intersting, interesing, intresting, intersting, intresting, intersting, interestings, intresting, interesing, intersesting, intresting, intresting, intentering, intersting, intersting, intersting, intresting, initeresting, interting, intresting, intristing, intersting, interesing, insteresting, instereting, intersting, interenting, intresting, iteresting, intereing, intreresting, intresting, intereting, intresting, instering, instresting, intereting, intersting, enteresting, intresting, intersecting, intering, interesiting, intresting, intersting, interisting, intersting, intresting, intersting, intresting]
lived	2	[lifes, leaved, leaved]
grilled	1	[grillled]
member	4	[menmber, munber, membles, mumber]
tags	1	[tap]
trousers	14	[troursers, tousers, trouers, trouses, trosers, throusers, toursers, trouses, trouses, troures, trouses, toursers, trouse, trouses]
morning	125	[moring, mornning, moring, moring, moring, norning, morming, moring, morming, moning, morining, monring, moring, monring, moring, moring, morining, morining, moring, moring, moring, moring, moring, mornning, moring, moring, moring, moring, moning, mornig, moring, monrning, moring, moring, moring, morining, moning, moring, moring, moring, moring, moring, moring, moring, moning, moring, moring, moning, moming, morining, moning, moring, morining, moring, moring, moning, moring, moring, moring, moring, moring, moring, moring, moring, moring, moning, moning, moring, moring, moning, moring, moning, moring, moring, moning, morining, moring, moring, moring, moring, moorning, moming, moring, moring, morining, morining, mooning, moning, mornig, moring, moring, moring, moning, moring, moring, moring, moring, moning, moning, moning, moning, morining, morthing, moring, moning, moring, morming, mornig, moring, morining, moring, moring, moring, moring, moring, moring, moring, moring, moring, morninig, moring, moring, moning, moring, moring, moring, moring, moring, moring, mornig, moning, moring, moning, moring, moring]
sofas	2	[sofes, sofes, safas]
electronic	4	[electroinic, electrinic, electrinic, eclectronic, elctronic]
compensation	2	[compersation, compaensation]
bird	2	[dird, brid]
bottleneck	1	[[[bottelneck]
base	1	[bade]
introduced	2	[instroduce, intruduced]
skateboarder	1	[skate borader, skate-boarder]
informal	1	[imformal]
aunt	6	[anut, annt, annt, anut, anut, aunty]
public	8	[pulice, publice, pubic, pubic, publice, pubilc, pubilc, bubic, pubilc, pulic, pubilc]
strongly	1	[stronly]
yogurt	8	[yoghurt, yoghurt, yoghurt, yoghurt, yoghurt, yoghurt, yughurt, yoghurt]
physical	1	[physicial]
client	7	[cilent, clint, clients, cilient, clinet, cient, clent]
drinking	2	[dring, dinking]
anywhere	2	[anythere, anythere]
broadcast	2	[broadforecast, boardcast]
bathrooms	5	[barthrooms, barthrooms, bathrom, bathroomes, bathrroms]
microwave	4	[micowave, microware, mirowave, mirowave, mircowave]
cruise	5	[curise, curise, curise, curise, curise, bruise, curise]
hat	1	[cat]
aboard	1	[abord]
software	5	[softwares, sofeware, softeware, softwar, sofeware]
graduated	38	[gruduated, greduated, gratuated, gratuated, granduated, greduated, graduted, graduaged, garduated, graduted, gratuate, graduted, gratuated, gradrulate, guaduated, guraduated, congraduated, gratuated, gratuated, graduted, garduated, garduated, gruduated, gtaduated, garduated, gratuated, graduateed, graduted, gratuaded, gratuated, graduted, graduatied, grauduated, granduated, gratuated, gratuated, gruaduated, guaduated, gratuated, gratuated]
tourists	1	[touirst]
foliage	1	[goliage]
dramatically	4	[dramaticaly, dramaticlly, dramaticlly, dramastically, dramaticly, dramaticly]
bank	2	[bant, band]
perspective	2	[prespective, perspect]
overall	2	[overoll, allover]
invoices	1	[invoces]
had	3	[kad, hace, have]
ironed	1	[ironinged]
gentleman	1	[jentleman]
dad	1	[ded]
colors	2	[colurs, clours]
fulfill	2	[fullfill, fullfil]
scarier	1	[scarrier]
scared	3	[scary, scaried, scraed]
code	3	[gode, gode, coad, cod]
burgled	1	[robbed]
detached	1	[deteched]
cream	6	[cram, ceram, creme, crean, crem, creame]
sign	2	[sige, sigh]
inspected	1	[inspectde]
factors	2	[facters, facotors]
items	1	[iterm]
serving	1	[serveing]
factory	7	[factioy, facotry, facotry, factary, factoy, factery, factoy]
day	2	[dayl, dag]
seventy	4	[senventy, severty, seveanty, seveanty, sevnty]
fast	1	[fastly]
prefer	6	[perfer, perfer, perfer, perfer, perfer, perfer, perfer, prefre, preter]
binocular	1	[binocle]
hope	15	[hopo, hooe, holp, hop, hopy, hopy, holp, holp, hop, hppe, heap, hop, hopy, holp, hop]
named	1	[mame]
guidance	1	[guidence]
insurance	5	[insurane, isurance, insruance, issurance, insuranc]
obtained	1	[abtained]
tidiness	1	[tideness]
evidence	1	[ecidence]
promotion	4	[promotin, promorion, promation, promention]
powder	2	[power, powed]
exercise	7	[excercise, excrise, excrise, excrise, exercice, excecise, excercise, excercise, excercise]
landscape	2	[landspace, landscap]
drinks	6	[dringks, dirks, dinks, drinkes, driuks, [[drainks]
meets	1	[mets]
lights	2	[lihgts, lghts]
response	2	[reponse, respones]
honeymoon	6	[honeymoom, honeymoom, honeynoon, honeyroom, honeymoom, honyemoon]
author	3	[authot, auther, auther]
blight	1	[bilght, bilght]
tasting	1	[tast]
name	32	[neam, namer, nema, neme, neam, mane, neme, mane's, nanm, mane, nime, nane, neme, nane, neme, niem, mane, nanme, narm, nime, namw, nime, nanm, neme, neam, mane, nime, mane, nane, neme, nane, mame]
infection	1	[infeciton]
pay	3	[pady, paying, pays]
sandals	6	[sanadals, shandle, sandles, saddles, sandles, sandles, sanaals]
tonight	1	[tonigt]
decorating	7	[decoating, decrorating, decorsteing, decorting, decorateing, decrating, decorateing]
activity	1	[activety]
tall	3	[stall, tal, tell]
coat	3	[coad, surcoat, cotta]
complaint	3	[conplain, complain, complain]
facilities	1	[ficilities]
complains	1	[complaims]
talk	7	[talked, take, take, talkd, talke, talke, taked]
law	1	[lar]
music	59	[muics, musice, muisic, [[muisic, musice, misic, musci, muice, musice, misic, music', muisc, musice, muzic, misic, musice, muise, musics, misuce, miusc, musiz, musice, muisc, mucic, musicl, muise, muisc, muisc, mucis, musice, muisc, muisic, misic, miusic, miuce, misic, misic, misic, misic, misic, muisc, muisc, musice, musice, muic, muisc, misic, muice, muisc, miusic, musice, muisc, musci, musci, mouse, muisc, muic, mustic, misuc, musice, muisc, misce, muisc, muisc, musci, muisc, musik]
earphones	2	[earsphone, earsphones]
vacations	1	[vacatons]
planned	2	[planed, plained]
informed	1	[imformed]
neither	2	[nither, nither]
therefore	1	[therefor]
photos	21	[phtos, phohos, photoes, pothos, photoes, photoes, photoes, photoes, photes, fhotos, photoes, photes, photoes, photoes, photoes, photes, photoes, photoes, photes, photoes, phptos, pothos]
never	5	[neve, nerver, nearly, neve, neve, neve]
folks	1	[floks]
great	10	[gteat, grae, greate, greate, gread, geart, geart, grade, greate, greart, graet]
take	11	[talke, tiake, ake, tak, tke, teke, talk, tave, tanke, takes, talke]
there	45	[three, ther, their, tihe, therr, thers, thre, tere, ther, ther, ther, threr, therei, thare, thare, ther, ther, thare, therie, tthere, thery, ther, ttere, ther, tere, thtere, thtere, ther, thers, ther, ther, thers, thre, thete, threr, ther, thers, threre, thers, ther, ther, thers, tehere, ther, ther, thare, ther]
approaching	1	[appraching]
patience	1	[patiention]
damaged	1	[dameged]
gentlemen	4	[gentalman, gentlmen, gentelmen, getlemen]
strangers	1	[stangers]
appearance	12	[appreance, appreance, appearence, apprearance, appearence, appereance, appeareat, apparance, apparance, appearacne, apperance, apperance, appearence]
politely	1	[politly]
tomato	4	[tomatos, totato, tomatoe, tomoto]
blight's	1	[bling's]
reason	1	[reson]
uplifting	4	[uplifing, uplight, upliting, upfliting]
languages	7	[laugrages, languanges, launguags, languaes, languanges, lanuages, lauguages]
improved	1	[impoved]
zoo	1	[zoom]
given	2	[giwen, gived, gived]
shirts	8	[shits, shit, skirts, shrits, ahirt, shirs, shrit, shirs]
awesome	2	[owesome, awsome]
periodically	1	[periodly]
among	1	[amoung]
respond	2	[respont, reponse]
doctors	1	[adoctor]
her	3	[het, hef, her's]
smile	1	[smil]
everyone	10	[erveryone, eveyone, eveyone, every one, erveyone, eneryone, eveyone, eveyone, everyon, evryone, evryone]
refresh	1	[reflesh]
wild	1	[wind]
transfer	1	[tranfer]
sixty	11	[sisty, [[sisty, [[sisty, sisty, shirty, sixt, sisty, sisty, sisty, sisty, sisty, sisty, sisty, sisty]
bag	1	[bad]
career	12	[careeer, caeer, careee, creer, careee, careeer, carreer, gareer, gareer, careeri, carreer, as follows is my five years [[carees, carees]
pointed	2	[ponited, pionted]
bad	3	[badly, bed, bed]
volunteering	1	[volentering]
regarding	3	[reagarding, regardings, regading]
secretly	1	[sceretly]
accomplishment	1	[accomplishmnt]
damages	1	[damaged]
raining	11	[rainning, rainning, rainning, rainning, raning, rainning, rain, rainning, rainning, rainor, rainning]
shoot	3	[shooted, shot, shot]
albums	1	[albumes]
perfume	1	[perfum]
will	41	[wiil, wlii, wll, well, well, wil, wll, well, well, wiil, wii, wiil, wil, wil, willl, wil, wiil, wii, wil, wil, willl, wll, wil, wiil, willl, wil, willl, weill, wiil, wiil, wil, wil, wil, wil, wiil, wll, wll, wiil, wll, well, wiil, wll]
furthermore	3	[futhermore, futhermore, further more]
cherries	3	[cherrys, cheeries, cheeries]
vegetable	4	[vergetable, vegetables, vegeteble, vegatable]
survivors	1	[survivers]
heading	1	[heaading]
newspaper	4	[neaspaper, newpaper, newpaper, newpaper]
virtual	1	[virtural]
home	3	[hom, shome, haum]
getting	7	[geeting, geting, geting, geting, geting, getten, geting, geeting]
supermarket	26	[supermarkt, supermakert, supermaket, suppermart, supermarker, supermaket, supermaket, surpermarket, supermart, supermaket, supermaket, supermaket, supermaket, supermaket, suppermarket, supermaket, supermark, supermark, surpermarket, surpermarket, supmarket, supermarkt, surpermakert, supermark, supermaket, supermark, supermarkrt, supmarket, supmarket]
accident	2	[acidence, ancident]
playful	2	[palyful, plyful]
jogging	3	[gogging, joging, gogging]
bigger	3	[biger, biger, a one [[biger, biger]
announce	1	[annouce]
savings	1	[savins]
quit	2	[quite, quitted]
cartoons	3	[cartons, cantoons, cantoons, cartons]
short	6	[shirt, shotr, shert, shert, shourt, shor, shor]
clear	1	[claer]
lovable	1	[loveable]
thank	15	[thang, thanks, tank, thanks, think, think, thenk, think, thanks, tank, thang, thanke, thanks, thany, tank]
achievements	1	[achivevment]
gossip	2	[goosips, gussip]
clean	5	[cleaneen, cleam, chean, claen, cleane]
visiting	15	[visting, visting, vidsiting, visting, visting, visting, visting, visting, visviting, ivsiting, visting, visting, visting, visting, visisting]
supported	1	[surportted]
melody	1	[molody]
hiring	1	[bire]
seafarer	1	[seafear, seafears]
listen	14	[listhen, lister, leason, listing, lisen, litsen, lethen, lisen, listeninig, listeen, listn, lisiten, lisen, litson]
products	5	[broducts, pruducts, pruducts, producto, prodcuts]
waiter	1	[wait]
enthusiasm	1	[enthciasm]
stay	4	[saty, saty, say, saty]
articles	2	[aritcles, articals]
peaceful	2	[peachful, peachful, peacefull]
keyboards	27	[keydoards, keybards, kerboards, kayboards, keyboads, keyboardy, reyboards, keyboaed, keyborads, key board, kerbards, keyboarfds, keybaords, kdyboards, kegboards, keboards, keybords, keyborads, ketboards, keydoards, keyboads, keyborads, keyboarks, kepboards, keydoards, kedyboards, keybards]
gallery	1	[gallry]
green	6	[grenn, geen, geen, grean, geen, gress]
beautiful	114	[beatiful, beartiful, beautful, beautful, beatiful, beatiful, beatiful, beautifull, beautifull, beautyful, beatiful, beacuful, beautfull, beatufull, beautify, beautify, beaturful, beutiful, beartiful, beatiful, beatiful, beautful, buiteful, beautful, beautifull, beutiful, bueatifull, beautial, beautifull, teautiful, beatiful, becautiful, becautiful, beartiful, beatuful, beautful, beautifull, beatiful, beatuful, beatuful, beautful, beutiful, beatiful, beatiful, beautifyul, beatiful, beaytiful, beatiful, beautful, beatuful, beauterful, beautifu, beutiful, beatiful, beatiful, beatiful, bueatiful, bueatful, peautiful, beautful, beatuful, beatiful, beautifu, bueatiful, beautifull, beautifule, beatuful, beatiful, beacutiful, beautful, beutiful, beaiful, beatiful, beaufiful, beatiful, beautifiul, bueatiful, beatiful, beautaiful, beatiful, beatiful, beautifull, beautifull, beatiful, beatiful, beatiful, beatiful, buitiful, beatiful, beatiful, beatuiful, beatiful, beautuful, beatutiful, beautlful, beatiful, beatiful, beautifle, beautfull, beautful, beautifull, beatiful, beautful, beaubiful, bautiful, beatiful, beatiful, beatiful, beatiful, beartiful, beautifull, beatuiful, beautful, beatuful, beatiful, besutiful, beatiful, beatutiful, beatiful, beatiful, beauteous, beatiful, beacutiful]
advertisement	7	[advertisment, advertisiment, advertisemant, advertisment, advertisment, advatisement, adevertisment]
lottery	1	[lottory]
greet	1	[gress]
dangerous	28	[dangerious, dagerous, dagerous, dangerours, dangreous, dangrous, dangeroous, dangious, dangious, dengerous, daugerous, dangrous, dangrous, dangrous, dangrerous, dengerous, dengerous, dangrous, dangeous, dangrous, dangrous, dangerouse, dangerious, dangerouse, dangerouns, dangours, dengerous, dangerouse, dengerous, dougerous]
fantastic	3	[fantasic, fantacy, fantic]
studying	33	[studing, studing, studing, studing, studing, studing, stardy, studing, studing, studing, studing, studing, studing, studing, stude, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, starding, studyding, studing, studing, studing, studing, studing, studing, stidying, studing, studing]
fattest	1	[fatest]
okay	15	[ok, ok, ok, ok, okey, ok., okey, ok, okya, ok, okey, okey, okey, okey, ok]
dishes	19	[dished, dises, dises, disher, dished, dished, dished, dished, dished, dished, deshes, dished, dishers, disher, dishers, dtuishes, disehes, dished, dischs, dishers, dishs, dish-es]
method	2	[mathod, mathod]
finance	4	[finace, finace, finace, finace, fiance]
efficiency	3	[efficency, effeciency, efficency]
fishing	2	[fishhing, flshing]
calculating	1	[calucating]
settle	1	[shettle]
marital	1	[matrital]
closing	1	[closeing]
follows	1	[fellows]
interior	1	[interor]
claustrophobia	7	[claustrophobe, claustrophbia, clautrophobia, clautrophobia, clausrophobia, claustraphobia, claustraphobia, claustraphonia, clastrophobia, calustrophobia]
finds	1	[foud]
ranges	1	[rus]
difficulty	1	[diffculty]
him	1	[hime]
neighbor	1	[neighber]
since	1	[sice]
victimization	1	[victimiztion]
type	1	[tape]
spoonful	3	[aspoonful, soonful, spoonfull]
related	4	[ralated, releated, releted, releated, releat]
cooler	1	[coler]
his	1	[hes]
hit	1	[hitted]
family	81	[i talk with my [[failmly, famliy, famliy, famliy, famliy, famliy, famliy, famliy, famil, famliy, familly, famlily, faimily, familly, familiy, familiy, famlly, famil, familly, fmaily, falimy, familt, fammily, famliy, familier, famillys, fanmily, famliy, familly, faimily, famlily, famly, familly, familiy, famliy, famili, famly, fairmly, faminly, famliy, farmily, familiy, famliy, farmily, faimly, famity, famliy, faily, famliy, famliy, faimly, famliy, faimly, famili, familly, fimily, fanily, familly, famliy, famliy, familly, fanily, fimily, framily, faily, famliy, familiy, framily, famliy, famly, fammily, familly, famliy, famliy, famliy, famyly, famliy, famaily, familly, famliy, famliy, famliy, familiy, famliym, famliy, famliy, famliy, famliy, familiy]
primary	3	[primiary, primorary, primay]
request	2	[reuquest, requst]
shots	5	[shorts, shorts, shos, shorts, shorts]
useful	6	[usefull, uesful, unuseful, uesful, usefull, usefull]
difficulties	4	[difficalties, difficalties, difficuties, diffcults, diffcuties]
required	1	[requirred]
medicine	12	[medichine, medchine, medichine, medisine, medecine, medicen, medcine, midicine, medine, medecime, medecime, medcine, midecine, medine, medicie]
flowers	6	[fowers, folwers, fllowers, flowrs, flowes, fowers]
loyal	1	[loya]
workshop	1	[workship]
decreased	4	[discreased, decresed, decreaed, derease]
solved	1	[sloves]
fatal	1	[fitality]
bed	11	[bad, bad, ded, bad, bad, bad, bad, bad, beb, bad, bad]
kinds	2	[kinks, knids]
pleasure	2	[pleaeure, pleaure]
enter	1	[entro]
team	3	[would to lead a [[tearm, teem, teem, tiem]
cucumbers	1	[cucumberes]
requires	5	[requied, requirs, requier, requirs, requiers]
presents	5	[prensents, prepants, persents, prisents, persents]
arrive	3	[arriver, arreive, arrivel]
dinner	14	[dinne, finner, hinner, dinder, diinner, dinnner, diinner, diner, dinne, dinne, dinning, diner, denner, dnner]
depressed	1	[despressed]
winter	3	[winder, witer, winer]
strong	7	[stong, stong, shtrong, stong, stong, storg, stronge]
employers	2	[empoyeer, emplyers]
owner	1	[ower]
lives	3	[llives, live, lifes]
applicant	1	[appliant]
necklace	3	[nacklace, nacklace, nacklace, nacklace]
government's	1	[goverment]
rabbit	1	[rbbit]
explore	1	[explove]
meaningful	1	[meanfull]
quick	1	[quikly]
feeding	1	[feesing]
writing	16	[writting, writting, writting, writting, writting, wirting, writting, writting, writting, wirtting, writting, writting, writting, writting, writting, writtng, writting, writting, writting, writeing]
considered	1	[considerd]
reassure	1	[reaasure]
addiction	5	[addition, addition, addiciton, addtion, addicition]
penguins	1	[penuins]
innovation	1	[innovantion]
building	7	[biuding, buliding, biilding, builting, buliding, buding, bullding]
annual	1	[annula]
added	1	[plused]
rabbits	1	[rubbits]
vocabulary	1	[vocablury]
your	21	[yours, you, yousr, your's, you, your's, yours, your's, you'r, yoyr, yur, yout, yr, you, your's, you, your's, you, yout, yur, you, you]
play	53	[paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, piay, paly, playi, paly, piay, paly, paly, pay, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, paly, palying, paly, paly, paly, paly, paly, pany, paly, plays]
embarrassed	1	[embaressed]
noses	1	[noes]
demographic	1	[demographtic]
past	1	[pst]
database	5	[datebase, datebase, datebase, datebase, datebase]
pass	1	[cast]
convenient	6	[conveninent, conveninent, conveniet, convinent, convient, convinent]
plan	9	[plane, plane, paln, paln, plain, plane, paln, paln, paln, plane]
football	7	[footbll, footboll, feetball, footballl, footall, footband, foodball]
pin	2	[bin, bin]
wife	9	[wiffe, wift, wifi, wifi, wifi, wifi, wifi, wifi, wifi, wifi, wile, wift, wify, wift, wite, sife]
sherry	1	[shirry]
moderately	1	[moderatelt]
competitive	2	[competive, competive]
night	22	[nigth, ninght, ninght, nihgt, nigter, nigter, ninght, ninth, ninght, ninght, ninght, ninght, ninght, ningt, ningt, ningt, ninht, ningt, ninght, nighe, nigth, ninght, ninght, ningt]
navy	1	[nave]
proud	4	[pround, pround, pround, prooud]
curved	1	[cured]
earn	1	[ean]
challenging	4	[chanlegence, charllenging, challaging, challeging]
also	45	[alos, aslo, alse, alsi, alao, aslo, aslo, alse, alos, aslo, aslo, alos, alsa, aslo, aslo, aslo, aslo, aslo, aslo, als, aslo, chaird, aslo, aslo, aso, aslo, alos, aslo, aalso, al so, alse, aiso, aslo, aslo, aso, aslo, aslo, aslo, aslo, aiso, aslo, alos, alos, alse, aslo, aslo]
step	1	[stey]
energy	1	[engergy]
shout	1	[shat]
dynasty	1	[dynasy]
changes	1	[changs]
satisfied	3	[saticsfied, satistied, satisfed]
complaining	1	[complian]
grandfather	7	[grandather, granderfather, grandfther, grandfatehr, grandfater, grandfether, gandfather]
blond	11	[blonde, bloud, blonde, blonde, blonde, blonde, blone, blonde, blonde, blonde, blonde, blonde]
nice	9	[ince, cice, nine, nive, ninc, nict, nics, nate, nace]
pop	1	[pap]
equipment	6	[equitment, [[squipment, epuipment, equipement, equitpment, epuipment]
yellow	11	[yesllow, yellw, yello, yollew, yellowr, yelow, yello, yello, yeallow, yello, tellow]
manage	3	[manageing, manager, mange]
garbage	1	[grabage]
countries	3	[countried, coutries, contries]
customer	6	[costomer, custemer, coustmer, custermer, costomer, custmer]
eyes	4	[eys, eges, eys, eyers]
approved	1	[appoved]
recruit	4	[recuit, recriute, recuit, recuit]
prostitute	1	[prostitue]
interest	6	[intrest, instresting, intereste, intereste, insterest, intrest]
lovely	5	[lovey, lovly, lively, lovily, lovly]
quantity	1	[quentity]
along	4	[olong, alone, alone, alone]
fourteen	18	[fourfeen, yourteen, fourtee, fuorteen, foruteen, fouteen, forteen, fouoteen, rourteen, fouteen, forteen, forteen, fouteen, forteen, forteen, tourteen, fuorteen, forteen]
commission	1	[comission]
alone	2	[along, along]
supplier	1	[spplier]
bureau	1	[burea]
supplies	1	[supplys]
copy	1	[copay]
responsibility	9	[responsiability, resposibility, responsbility, responsiblity, resposibility, resposibility, responsiblity, responsiblity, respinsibility]
cool	3	[coll, sool, coll]
cook	4	[coook, cooke, ccok, kook]
waiting	14	[waitting, waitting, waitting, waitting, waitin, [[wating, waitting, waitting, waitting, waitng, waitting, waitting, wating, wating, weitting]
attendance	1	[attendence, attendence]
wavier	1	[weiver]
absurd	1	[absured]
quiet	1	[queit]
became	1	[beacome, beacome]
intermediate	1	[intermidiate]
always	53	[alway, [[alway, aways, alway, alway, alway, alway, alays, alaways, alway, alway, alaways, alawys, alwasy, alway, alwerays, alwaies, alway, alway, alway, alwalys, awlays, alway, alwarys, alwarys, alway, awlays, alway, alway, alawys, alway, alwayss, awlays, alwalys, alway, alway, alway, alwanys, alwayse, alwasy, alway, alway, awlwys, alway, alway, alway, alway, aways, alwayes, alway, alway, alway, alway, alwyas]
colleagues	32	[collagers, collegues, collegues, colleages, collegues, coleagues, colleges, colleagus, collgeagues, collegues, collegues, collegues, collegues, collegues, colleges, collegues, clleagues, collegues, colleage, colleges, collegues, colleages, clooeagues, collagues, colleaque, coleagues, collgues, collegues, collegue, colleages, collegues, collegues, collegues]
convince	3	[convice, convice, convice]
godfather	1	[god father, god father, god father, god father]
fashionable	5	[fationable, fashional, fashional, fasion, fashional]
quitting	1	[quiting]
professor	1	[professer, professer]
bachelor	5	[bachelar, bachelar, bachelar, bachlor, bachlor, bechalor]
lot	2	[lots, let]
packet	4	[pocket, paket, paket, paket]
referred	1	[refered]
appraisal	1	[apprsial]
surprise	1	[surpise]
offered	1	[offored]
taxi	2	[taxe, taxit]
organizing	7	[organzing, organzing, orgnizing, organzing, oranize, orgnizing, organing]
drunk	1	[druink]
advertising	1	[anvertising]
plants	4	[plats, plans, palnt, plans]
wildlife	2	[wildlives, wildlives]
use	3	[ues, ues, ues]
difficult	37	[dfficult, diffcult, difficuty, the  feeling  is  [[difficutld, diffcult, diffcult, difficults, diffcult, dificult, diffcult, diffiuclt, diffcult, diffcult, diffcult, diffcule, diffcult, difficoult, difficut, diffcult, diffcult, diffcult, diffult, diffcult, diffcult, difficurt, difficullt, dificult, diffcult, diffcult, difficlut, dificult, difficlut, diffcult, diffcult, difficut, diffcut, diffculty]
captain	6	[captin, captin, caption, captian, captin, capatain]
sinking	2	[sankimg, sanking]
designed	1	[disighed]
businessman	9	[bussiness man, businiess man, bussiness, bisniseman, buissnessman, businesman, businece man, businessmam, businness man]
kingdom	1	[kindom, kindom]
surfing	18	[surifing, surfering, sufing, suring, surffing, surffing, suring, suring, suring, suifing, surff, sufing, sufing, suefing, surffing, suring, surfering, surffing]
converse	1	[converte]
dresses	5	[dresse, drsses, dreesses, dress, dresser]
depending	2	[depengding, depent]
suits	2	[sutis, sutis]
best	5	[bset, beat, beat, bast, besh, besh, besh, besh]
baby	2	[buby, bady]
gold	3	[glod, glod, glod]
license	1	[lisence]
preschool	1	[pre-school]
definitely	9	[definately, definately, definetely, definitly, definately, definitly, definitly, definately, definitly, definitly]
landlord	4	[lanlord, landloard, landord, lanlord]
goodness	2	[godness, godness]
unfortunately	10	[unfortunely, unfortunely, unfortunatly, unfortunetely, unfortuately, unfortunally, unfortuntately, unfortunatelly, unfortulately, unfortunatly]
nineteen	4	[ninteen, ninteen, ninteen, nighteey]
catalogue	3	[caalog, catalog, catalog]
we'll	2	[we'ii, we 'll]
designer	4	[desgner, desinger, desiner, disgner]
notebooks	4	[notbooks, notbooks, notbooks, notobooks, notbooks]
come	6	[com, coming, com, comed, com, com]
back	2	[bake, block]
drums	5	[durms, drumps, dums, drun, drumm]
material	1	[materail]
fights	1	[fright]
talking	2	[tallking, talling]
grabbed	1	[grapped]
upcoming	1	[upcoing]
challenge	2	[challge, challege]
bracelets	1	[bracelt]
practice	2	[pracite, pactice]
feeling	1	[felling]
sorry	4	[sory, sorroy, sory, sorroy]
original	4	[orignal, orginal, origional, oringal]
carrots	5	[carrotses, carrons, carot, corrots, carrats]
down	4	[dowm, dowm, dowm, dowm]
kindergarten	5	[kindergarden, kindergaten, kinggarden, kingdergarten, kindergarton]
sporty	1	[soporty]
fisherman	2	[fishman, fishman]
behaved	1	[behaviored]
week	3	[weed, wee, weed]
percent	3	[precent, pecent, persent]
climbed	1	[climed]
