Correction	ErrorFrequency	Errors
volunteering	1	[voluteering]
distribution	1	[distribushion]
strawberry	1	[srawberry]
raining	1	[rainning]
decisions	1	[desigions]
recorder	1	[recoder]
will	23	[wil, wiil, wiil, wiil, wii, wiil, wll, wll, wll, wiil, wil, wil, wil, wil, wil, wiil, wll, wiil, wiil, wii, wiil, well, wiill, wil, wil, wiil]
auto	1	[avto]
furthermore	12	[futhermore, futhermore, futhermore, furthemore, futhermore, furhermore, futhermore, futuremore, furthemore, futhermore, furthemore, futhermore, futhermore, futhermore]
vegetable	2	[vegetabls, vedetable]
home	4	[houme, houm, houme, houme, hom]
divorcing	1	[divorsing]
getting	3	[gettig, geting, geting]
supermarket	1	[surermarket]
jogging	4	[joggin, joging, jugging, joffing]
playful	2	[playfull, playfull]
accident	4	[accidend, accidant, accidence, accidently]
bigger	4	[biger, biger, biger, biger]
dolphins	2	[dolphines, dolfins, dolfins]
announce	1	[annonce]
holidays	5	[holydays, holydays, holledays, hollidays, hollydays]
quit	1	[quite]
short	12	[shot, shor, shot, shot, shot, sort, shirt, shot, shot, shirt, shot, srort, stort]
thank	6	[thenk, thanks, gthank, thenk, thahk, tank]
gossip	2	[dossip, hossip]
clean	1	[cleane]
visiting	1	[visitting]
supported	1	[supportered]
dimensions	1	[dimentions]
products	2	[prodakt, prodacts]
listen	5	[lisen, liten, liten, lesten, litsten, lisen]
waiter	2	[weiter, weiter]
satisfying	1	[satifying]
diversity	1	[diveristy]
articles	1	[arcticals]
keyboards	23	[keybord, keybords, keybords, keyboars, keybords, keaboards, keybords, keyboard, keyboads, keyboauds, keybords, keyboars, keaboards, keybords, reyboards, keybords, kayboards, keybords, keyboars, keaboards, keyabords, keybords, keaboards, keybords]
criteria	1	[createrys]
green	2	[grenn, gren]
beautiful	100	[beautefull, beautifull, beautifull, byutiful, beautifule, beauitiful, beautifil, beatefull, butiful, beatiful, beatiful, beautyful, beautifull, beatiful, bueatiful, beutiful, beutiful, buatiful, beuatiful, beautifull, beautuful, beautidul, beuatiful, beuty, beatiful, beatiful, beatiful, beatiful, beautyful, beutiful, beautyful, beatiful, beautifull, beutiful, beautyful, beautifull, beatiful, beautifull, beuatiful, beautifull, beatifull, beautifull, beatuful, beautifull, beuatiful, beutiful, beatiful, beatiful, beatiful, beatiful, beatifull, beatiful, beatiful, beatiful, beatiful, beatiful, beatiful, beauiful, beautifull, beatiful, beautuful, beatiful, beatiful, beatiful, beatiful, beatiful, beutiful, beatiful, beautifull, beatiful, beatiful, beatiful, beatiful, biautifill, beautlful, beatiful, beatifull, beatiful, beatiful, beautifull, beauteful, beatiful, beautifull, beautifull, beatiful, beautifol, beautifull, beatiful, beauty full, beatifull, beutifule, beuytiful, beauteful, beatiful, beatiful, beatiful, beatiuful, beautifil, beatifull, beautifull, beautifull, beautifull, beatiful, beautifull, beautifull, beautifui, beautifuul, beautifull, beautoful, butiful, beatiful, beutiful, beatiful, beautuful, beauteful, beuatyful]
waited	1	[wated]
advertisement	11	[advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment, advertisment]
yummy	1	[yammy]
lottery	1	[lotary]
fantastic	1	[fantastics]
retains	1	[retaines]
dangerous	23	[dangeros, dengerous, dengerous, dangerouse, danderous, dangerouse, dangerouse, dagerous, dangerouse, dangerouse, dangeros, dangeruose, dengerous, danderous, danderous, dengerous, daingerous, dangeroous, dangeroush, dangerouse, dangerouse, dangerus, dangerouse]
extraordinary	1	[exstraordinary]
studying	36	[studing, studing, sdudying, stading, studing, studing, studing, studing, stadung, studing, studiying, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, studing, stading, studing, studing, studing, studing, studing, study, studing, studing, stady, studing, studing, studing, studing, studing]
forties	1	[fourties]
okay	15	[okey, okey, okey, ok, ok, ok, ok, o'key, ok, ok, ok, ok, o'key, o'key, ok, okey, okey]
midlands	1	[midlans]
dishes	8	[dished, deshes, dished, dishers, disses, didhes, diahes, diches]
method	1	[metod]
translate	2	[traslate, tranclate]
finance	2	[finace, finanse]
efficiency	1	[effeciency]
force	1	[forse]
settle	1	[sittle]
marital	2	[marial, marial, martual]
fired	1	[faired]
mustard	1	[moustard, moustard, moustard]
claustrophobia	4	[claustrofobia, claustraphobia, claustrafobia, claustrafobia]
since	1	[sinse]
him	1	[hom]
preferably	1	[preferrably]
type	6	[tipe, tipe, tipe, tipe, tipe, tipe]
prophecies	1	[prothencies]
spoonful	2	[spoonfool, spponful]
changed	1	[cange]
vocation	1	[vacances]
his	7	[hes, hith, hi's, hi's, hiz, yis, hir]
schools	1	[schoools]
hit	1	[hitted]
family	51	[faimaly, famlly, famili, famili, famile, famile, famili, famely, famely, famely, famely, familly, famely, famili, famil, famely, famyle, femily, femeily, familiy, familiy, familly, famely, famaly, famyly, famaly, famaly, famaly, famile, famaly, famaly, famili, familly, famaly, familly, famili, famaly's, familly, famil, famely, famely, famil, famile, famili, famile, famile, familly, famali, famili, famely, famialy, famely, femeles, famely, famely, famaly, famely, familly, famaly, famyli]
shots	15	[shoots, shorts, shorts, shorts, shoots, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shoots, shorts, shorts, shorts, shts]
useful	21	[usefull, usefull, usefull, usefull, usefull, usful, usefull, usefull, usefull, usefull, usefull, usefull, usefull, usfull, usefull, usefull, usefull, usefull, usefull, userful, usefull, usefull]
difficulties	3	[dificulties, difficults, difficults]
required	2	[requiered, requied]
medicine	8	[medicins, medcine, medcine, medcine, medcine, medcine, medcine, medcine, medecine, medecine, medicin, medicene, medicin]
flowers	2	[flovers, fiowers]
geologist	1	[g?ologist]
preferable	2	[prefered, preferrable]
bed	24	[bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, beb, bad, bad, bad, ded, bad]
meant	1	[meaned]
pleasure	4	[lesure, plesure, plessure, peasure]
efficiently	1	[effeciently]
enter	1	[enther]
team	2	[teame, theam]
cucumbers	1	[cucumders]
arrive	1	[arriwe]
dinner	5	[diner, dineer, dineer, dennir, dinnet, dinnar]
winter	3	[wimter, winer, winte]
strong	3	[storing, strenght, stronge]
employers	3	[emloyers, eployers, emloyers]
owner	1	[owener]
lives	11	[live's, lifes, lifes, lifes, lifes, lifes, live's, lifes, likes, lifes, life, leves]
streets	1	[streats]
necklace	3	[neaclase, neckl, necklase]
husbands	1	[hasbend's]
motivate	1	[remotivate]
inattentive	1	[unattentive]
quick	1	[quikly]
writing	23	[writting, writting, writting, writting, writting, writting, writting, writting, wrigting, writting, weiting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting]
wondering	1	[wandendering]
considered	1	[consider]
path	1	[paht]
addiction	2	[addiciton, addictoin]
sweatshirts	1	[swetershirts]
businessmen	1	[businesmen]
building	5	[builded, builging, bulding, builduing, buiding]
figuratively	1	[figuratevly]
gives	1	[gaves]
your	23	[ypur, yuo, our, yuor, yout, yor, youre, yout, yuor, yours, yuor, yuor, yuor, yore, yout, ypur, ypur, you, yor, you, you'r, yoir, yor, yoyur, yor, yor]
boxes	2	[boxs, boxs]
play	2	[plaing, paly]
embarrassed	1	[embarrased]
demographic	4	[demografic, demografic, demografic, demorgaphic, demografic, demograthic]
registration	1	[regestration, regestration]
pie	2	[pai, pai]
database	5	[datebase, detabase, datebase, datebase, datebase]
pass	1	[pas]
dentist	2	[dantis, dantist]
election	1	[ellection]
convenient	8	[convinient, convinient, convinient, convinient, convinied, convinient, convinient, convinient]
football	14	[footbak, footbal, footboll, fooball, footbal, footbal, footboll, footbal, footbal, footboll, footboll, footboll, footbol, footbol, footboll, fottball]
abilities	3	[abillitles, abillitles, abilites, abbilities]
plan	5	[plane, plane, plane, plane, plane, plane, plane]
responsive	1	[responsives]
crossroads	1	[crosroads]
moderately	2	[moderatly, moderetely]
competitive	5	[competitve, competive, competive, competative, competetive, compatitive]
sherry	1	[sharry]
night	12	[nigth, nigth, hight, nigth, nigth, hight, nite, nite, nigth, right, nigth, nicht, nigth, nigth]
navy	1	[neavy, neavy]
tips	2	[trips, trips]
prohibitively	1	[prohibitivly]
also	11	[olso, aiso, alsow, aslo, aslo, aiso, olso, else, alsol, aslo, aslo]
step	1	[stop]
changes	2	[changings, chages]
blueberry	1	[bilberry]
satisfied	2	[satisfiled, satisfacted]
grandfather	8	[grandfater, granfather, granfather, granfather, grandfother, grandfother, granfather, granfather, granfather]
blond	22	[blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blondy, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blounde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde, blonde]
nice	24	[nace, nise, nace, nica, nise, nise, nace, nise, nise, nise, nise, nise, nise, nise, nace, ni?e, nise, nace, nets, nise, nise, nise, neci, nace]
equipment	1	[equimpent]
cope	1	[coup]
pop	1	[pap]
yellow	9	[yelow, yellou, yelloy, yelow, yallow, yelloy, yelow, yelow, yello]
garbage	1	[gabage]
countries	10	[countres, contries, co?ntry, counries, contries, contries, contries, counties, contries, countris, coutries]
customer	4	[costumer, costumer, custormer, custemer]
eyes	16	[eyers, eyas, eays, eytes, eyers, eyers, eyers, eys, eyers, eeyes, yeys, eyas, yeas, yeas, eays, eyers, eyas, eases, eyers, yes]
matches	1	[matchs]
polygraph	1	[polygraphy]
interest	3	[inerest, interect, intrest]
betraying	1	[betraing]
unobtrusive	1	[unobtrasive]
lovely	2	[lovly, lowely]
quantity	1	[quantaty]
fourteen	10	[fouteen, fourtee, forteen, fouteen, forteen, fouteer, fouteer, fouteen, fouteen, forteen, forteen, forteen]
alone	4	[along, along, along, along]
cool	2	[ool, coll]
cook	9	[coock, coock, cooke, coocking, cooke, cake, cooke, cooc, cocke, cock]
scanning	1	[scuning]
lying	1	[lieing]
contents	1	[contants]
victimized	1	[victimizated]
waiting	4	[witing, wating, waitings, watting, waitings, watting, weighting]
intermediate	2	[entermediate, intermidiate]
became	1	[bacame]
quiet	5	[quite, quite, quite, queit, queit, [[guiet]
colleagues	62	[collegues, colleages, colleages, collegues, colleages, collegues, collegaues, coleagues, collegues, collegs, collegues, colleages, collegues, collegs, colleguaes, collegues, collegues, collegues, collegues, collegues, collegues, colleages, colleges, collegues, collegues, collegs, collegues, collegues, collegues, collegues, colleaguas, colleges, collegues, collegues, colleages, collegues, collegues, colleags, collegues, colleges, collegues, collegues, collegues, collegues, colleages, collegues, collegues, collegs, collegs, collegues, collegues, collegues, colleaguas, collegues, collegues, collegues, collegues, collegues, colleges, colleges, collegues, collegues, collegues, collegues, collegues, collegues, collegues, collegues, collegues, colleags, collegues, collegues]
always	23	[allways, alwaus, alwasy, alwaus, alwaus, alwaus, olways, allways, alweys, alwayse, allways, all, alwas, alway, allways, allways, alwas, aiways, alwas, allways, alweys, alwaus, allways, alwais, allways]
souvenirs	1	[sovenirs]
models	1	[modeles]
athletes	1	[athlets, athlets]
individually	1	[aindividually]
fashionable	2	[fashinable, fashon]
smoothly	1	[smoothy]
professor	1	[proffesor]
titles	1	[ttitles]
lot	1	[lote]
surprise	3	[surprised, suprise, suprise]
graphic	1	[grafic]
organizing	4	[organazing, otganizing, organiazing, organaizing]
plants	1	[lants]
advertising	6	[adverstisings, adverstisings, adverstising, advertizing, advertizing, advertizing, advertisment, advertisment, advertasing]
use	1	[us]
difficult	14	[difficalt, dificult, dufficult, dificult, diffikult, dificult, diificult, difficalt, difficalt, dufficult, diffucolting, difficulte, difficulte, dificult]
windsurf	1	[windserf]
influential	1	[influencial]
captain	12	[the [[capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, ?aptain, captian, capitan]
businessman	4	[bussnisman, bussines man, busnesswoman, bussinesmen]
surfing	11	[serfing, serf, serfing, serfing, sirf, serfing, surfiring, serfing, serfing, serfing, syrfing, serfing, serfing]
tycoon	1	[ticoon, ticoon]
converse	1	[convers]
dresses	2	[dresees, dreses]
golf	2	[bolf, bolf]
depending	1	[deoending]
best	2	[bast, besst]
baby	2	[babys, babys, bady]
license	1	[lisence]
parachute	4	[paraschute, parashute, parashute, para?hute]
landlord	1	[lendlord]
definitely	11	[defenitelly, definately, definately, definately, definetely, definitelly, definitelly, defenitely, definately, definetly, defenetly, defenetly, definitelly]
snowboard	2	[showboard, snowbord]
unfortunately	26	[unfortunatly, unfotunately, unfortunatelly, unfortunatly, unfortunatly, unfortunatly, unfortantly, unfortunatly, unfortunatle, unfortunatly, unfortunatelly, unfortunatelly, unfortunatly, unfortunatelly, unfortanately, unfortunatly, unfortunetely, unfortunatelly, unfortunatly, unfortunatelly, unfortunatelly, unfortiently, unfortiently, unfortunatly, unfortunatly, unfortunatelly, unfortunatly]
nineteen	1	[ninteen]
catalogue	2	[cataloge, catalog, catalog]
designer	4	[disigner, disigner, disiner, desigher]
notebooks	1	[notebookes]
come	1	[kam]
divide	3	[devide, devide, devides]
drums	3	[drumms, dreems, dreems, drumms]
seen	1	[see]
material	1	[matirial]
cheesecake	1	[chees cake]
talking	2	[tallking, tallking, talkin]
gave	1	[gaves]
either	2	[eiter, ehter]
presenting	2	[presentationing, preset]
bracelets	1	[braslets]
practice	2	[practies, practies, pactice]
feeling	3	[feelling, feelling, felling]
sorry	3	[srry, sory, soryy]
kindergarten	3	[kindergarden, kindergarden, kindergarden, kindergarden]
actress	1	[actrees]
down	2	[donw, dawn]
fisherman	1	[fisher, fisher]
week	3	[weak, weak, weeek, weeek]
proportion	1	[proporsion]
percent	1	[persent]
supposed	1	[suposed, suposed]
sports	1	[sport]
busy	6	[busi, bisy, buzy, buzy, buzy, bising, buzy]
yesterday's	1	[yestarday, yestarday]
good	6	[cood, god, dood, gyt, gppd, gppd, cood]
science	2	[sciens, s?ience]
mankind	1	[manking]
nevertheless	2	[neverheless, nevetheless, nevetheless]
flu's	1	[flus]
floors	1	[flors, flors]
metal	1	[metall]
understood	3	[understend, undestood, andersturd]
intentionally	1	[intenshionally]
divorce	8	[devorce, devorce, divorced, divoce, devorce, devorce, divorse, divorse, devorce]
strengths	1	[strenghts]
lunch	18	[luch, lunt, luonch, launch, lanch, lungh, luhch, lanch, lanch, luch, lanch, lanch, lanch, lunh, luch, luch, lanch, lanch]
arrangements	1	[arrengements]
control	1	[controll]
imagine	1	[emagine]
explanation	1	[exlanation]
submitting	1	[submiting]
behind	3	[behinde, behinde, bethind]
economy	1	[ecomomy]
hundreds	1	[hundreeds, hundreeds, hundreeds]
possibility	7	[posibility, possibilty, posibility, possibillity, posibility, posibility, possibillity]
cost	2	[coast, coast]
sweep	1	[aweep]
difference	2	[defference, diference, diference]
nauseous	1	[nauseas]
sweet	1	[sweety]
battle	1	[battel]
cosy	1	[causy]
syrup	1	[sirup]
chocolates	1	[choclates]
awards	1	[awords]
belt	6	[balt, beit, belf, belf, balt, balt]
summarize	1	[summrise, summrise]
got	2	[gets, go]
shaped	1	[chaped, chaped]
immediately	9	[immediatly, immediatly, immediatly, immidiatlly, immideately, immediatly, immideatly, immidiatly, immediatery]
succeeded	5	[successed, succeed, succeded, secceded, succeced]
tangible	1	[tengible]
harassment's	2	[harassments, harassments, harrasment]
can	6	[cah, cah, cfn, cfn, cam, cen, cam, cfn]
aspiring	1	[aspire]
breathing	1	[breating]
children	18	[childrens, childrens, childrens, childeren, childrens, childrens, shildren, childeren, childreen, childrens, childrens, chidren, chilldren, childrens, chidren, childrens, childrent, cheldrens, chealdren]
malfunctioning	1	[malfuncting]
hurricane	1	[hurracane]
struck	1	[striked]
initially	1	[initialy]
collector	1	[collectioner]
lawns	1	[lowns]
celebrating	1	[selebrate]
replied	1	[replyed]
uninteresting	1	[uninteresning]
attention	9	[attantion, attantion, attension, atantion, attantion, atention, attantion, attantion, attentation]
profile	1	[prifile]
sounds	1	[sonds]
accommodations	1	[accomodations]
receptionist	3	[resepcionist, reseptionist, reseptionist]
percentage	1	[persentage]
regular	6	[regural, reguler, regulary, regulary, regulare, regilar]
moreover	4	[morover, morever, morever, morover, morover]
resulted	1	[resuled]
cabinet	1	[cabine]
mouses	3	[mauses, mouces, mousis]
harassment	10	[harrasment, harrasment, harrasment, harssment, harrasment, harrastment, harrasment, harrasment, harrasment, harrasment, harrasment, harrasment, harrasment, haressment]
logistic	1	[logisti]
you	36	[yor, eou, wou, yuo, yuo, your, you'll, you'll, your, hou, y, yuo, yur, yuo, u, yoy, yout, yout, uoy, uoy, yourself, u, u, u, tou, yor, tou, yo, yo, yod, yuo, yuo, tou, yor, yuo, y, u, u, u, u, uou, yoy, tou, yoy, uou, uou, yoo]
reference	1	[referens]
tables	3	[taibles, tebels, tabls]
misadventure	1	[misadvanture, misadvanture]
anything	1	[anythyng]
couch	2	[coach, coach, coach]
registered	1	[registred]
ordered	1	[oldered]
economical	1	[economacal]
increase	3	[increas, increas, encrease]
potato	2	[potate, potaton]
policy's	1	[polisy's]
wear	2	[weare, waer]
competition	1	[competiton]
electronics	1	[electonics]
person	2	[percon, persone]
predictable	1	[predictible]
suing	1	[suring]
excessive	1	[excecssive]
house	37	[hous, hourse, haus, hause, hous, hause, hause, hous, hous, hous, hourse, hourse, hous, haus, haus, haus, hourse, hourse, hause, hause, hause, hourse, hourse, hause, hause, hous, hous, hous, hous, hous, hous, hose, hose, hause, haus, haus, haus, hause, hause, hous, hause, hous, hous, hous, hous, hose, hose]
extensions	1	[extentions]
corporation	1	[copporation]
people	57	[peolpe, peope, pepole, peoplee, peoples, peaple, peaple, peoples, peoples, peaple, peooples, peopie, pople, pople, heople, peopel, peapl, peaple, pople, person, peopel, peole, peaple, peaple, peopie, peopele, ppeople, peple, peeple, piaple, piople, peoples, peaple, peopl, peopie, peaple, peole, peopl, peopl, peoples, person, peaple, peopl, peoples, peple, peoples, peaple, peuple, peopel, peopl, peopel, peopls, pepale, peaple, peopel, pople, peoples, peaple, peaple, peopel, peaple]
calculated	1	[calsulated]
existence	2	[existance, existance, existance]
understands	2	[unrestand, undenstands]
avoid	1	[aviod]
parks	1	[parcs]
housework	6	[hausework, houswork, hausework, hausework, hausework, hausework, hausework, hausework]
buildings	2	[bildings, buildngs]
inexpensive	1	[inexpencive]
musician	2	[musition, musion]
bottles	52	[bootles, botteles, bottels, battles, pottles, bottels, battles, bottels, bottels, bottels, buttles, battles, bottels, bottels, bottels, botteles, bolltes, bottels, bottels, bottled, battles, bottels, bottler, bottels, bottels, bottels, botles, bottels, bottels, bottels, battles, bottels, battles, battles, bottels, bottels, bottels, bottels, botttles, botles, bottels, battles, bottels, bottels, bottels, boottles, bottels, bottels, bottels, bottels, bottlesi, botels, bottes, bottels, botlles, batlles, boutle, boutles, boutles, bottels, bottels, bottels, bottels]
fifty	11	[fivty, fivty, fifte, fifti, fivty, firty, fifthy, fifry, firty, fivty, fivty, fivty, firty]
games	2	[gams, gams, gams]
million	1	[mln, mln]
accordion	1	[accordeon]
we're	3	[we 're, we'are, we'are]
coworkers	1	[cooworkers]
jealous	1	[jelous]
hours	6	[lots [[houres, haurs, houres, houres, hourse, ours]
tiring	1	[tirid]
hobby	1	[hobbi]
waving	1	[waiving]
concentrated	1	[concetrated]
snacks	2	[snaks, snaks]
bottled	1	[botteles, botteles]
relaxing	1	[ralaxing]
heals	1	[hells]
balloons	3	[ballons, balloones, balloones, balloones, ballons, ballons]
tomatoes	6	[tomotoes, tomatous, tomotoes, tomatos, tomatos, tomatos, for starter will be [[tomatos]
inappropriate	3	[inapropriate, unapropriate, inapropriate]
professionally	1	[proffecionally]
curtain	1	[cirtearn]
huge	1	[huige]
traveling	2	[travaling, taveling]
company's	3	[companys, companie's, companie's, comany's]
crocodiles	6	[crocs, crokodiles, crocodilees, crocodilies, crococdiles, crocs]
stopped	6	[stoped, stoped, stoppes, stoped, stoped, stoped]
sweatshirt	2	[swetshirt, sweatershirt, swetershirt, sweatershirt]
planning	13	[planinng, planing, planing, planing, planing, plaining, planing, planing, plannig, planing, planing, planing, planing, planing, plannig]
referee	1	[refferie]
alcohol	1	[alkohol]
screens	1	[ckreens]
improvements	1	[improvenments, improvenments]
pharmaceutical	1	[pharmacetical]
lemon	2	[limon, limon]
workplaces	1	[workplases, workplases]
suddenly	2	[suddanly, sadenly]
inviting	3	[invitioning, invating, invating]
recommended	5	[recomended, recomended, recommendand, recomended, recomended]
apartment	22	[apartament, apatments, appartment, appartment, appartment, appartment, appartment, apertmet, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, apartament, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment, appartment]
switch	1	[swich]
outline	1	[outlile]
lyrics	3	[liricks, lyries, lirics]
tsunami	8	[tsunamy, tsutami, tsumani, tsumani, tsumani, tsumani, tsutami, tsumani, tsumani, tsumani, tsumani, tsuname, tsumani, tsumani, thunami, thunami, thunami, tsunamis, tsunnami, tsuinami]
fairly	3	[fairaly, faurly, fairy]
according	3	[accoding, accoding, accoding]
modern	2	[morden, morden]
mirror	1	[mirrow]
insignificantly	1	[unsignificantly]
telecommunications	1	[telecomunications]
excellence	1	[excellencies]
believed	3	[belived, belived, belived]
remarkable	1	[remarkble]
jewel	1	[jewej, jewej]
twice	5	[twise, twise, twise, twise, twi?e, twise, twise]
transport	1	[transpot]
just	7	[juct, juct, jast, jast, jast, jast, jast]
extreme	3	[exstreme, extremally, extrim]
fifth	1	[fifths]
badminton	3	[badnimton, bandminton, badmenton]
distracted	1	[disttracted]
let	1	[lat]
persistence	1	[persistance]
return	1	[retun]
chaotic	1	[choatic]
friendly	12	[frendly, more [[frendly, friendful, freindly, frendly, freindly, frendly, frendly, frendly, frendly, frendly, frendly, frendly, frendly]
excited	1	[exiting]
skating	1	[scating]
doctor's	1	[doctors's]
biographies	1	[biography's]
wouldn't	3	[wouldn’t, woldn't, wouldn’t]
stabilizers	1	[stabilizators]
prison	1	[priston]
degree	1	[digree]
compiled	1	[compliter]
stores	2	[stories, strores]
bungalow	1	[bungalo]
taxes	1	[taxis]
despite	2	[dispite, dispite]
allowed	4	[allowes, alllowed, alowwed, alloud]
but	6	[bot, bat, bat, ?ut, bat, bur]
phone	21	[fone, phon, phon, fone, phome, fone, fhone, phon, phoune, phone's, fon, fon, phome, phon, phon, phon, fone, pnone, pfone, phon, phon, fhone, fhone]
concentrate	1	[concetrate]
managers	2	[manegers, maangers]
send	1	[sand]
mystery	1	[mistery]
mother's	7	[mather's, mather's, mahter's, mather's, mather's, mather's, mouther's]
buy	18	[bye, bye, bye, by, bay, bay, bay, bay, by, bye, bay, bye, bay, bay, bay, bay, bue, bue, bye, bay]
beef	8	[beaf, beaf, beaf, beaf, beaf, beff, beaf, beaf]
introduce	2	[introduct, introduse]
equipped	4	[equiped, equiped, equiped, equiped]
travel	9	[traval, travell, travell, travell, trevel, travell, travell, trevel, trevel]
remote	1	[remoted]
together	12	[togever, togother, togerther, togethe, togeather, togather, togather, togerher, togever, togther, togever, were [[togeter]
been	1	[benn]
scheduling	1	[schedling]
vacancy	3	[vacansy, vacance, vacation]
sent	1	[sended]
hurry	1	[harry]
beer	5	[bear, bear, bear, bear, bear]
cold	4	[coid, cols, coln, could]
senselessness	1	[sensless]
remedies	1	[remedis]
shoots	1	[shots]
longer	2	[longe, longe]
survey	5	[servey, servey, survey's, syrvey, servey]
totally	15	[tottaly, totaly, totaly, totaly, totaly, totaly, tottaly, totaly, totaly, totaly, tottaly, totaly, totaly, totaly, totaly, totaly, totaly]
gym	3	[jim, gim, jim]
deceive	1	[decieve]
songwriter	4	[songwrighter, songwritter, songwritter, songrighter, songwritter]
situations	1	[situtiatuons]
goes	1	[gous, gous]
carriage	1	[carrige]
status	1	[starus]
regards	14	[regals, regarss, regast, regars, regast, regast, regaeds, regrets, reguards, regadr, regars, reqards, regads, regads, recards, regads]
enterprise	1	[interprise]
sink	1	[snak]
chose	3	[choosed, chois, chosed]
stable	1	[stabil, stabil]
biography	1	[biografy]
disappointed	1	[dissapointed]
jump	2	[jamp, jamp]
picture	2	[pictire, picter]
formal	1	[formall]
injured	1	[enjured]
beds	12	[bes, bads, bads, bads, bads, bads, bads, bads, bads, bads, bads, bads, bads, bades, bads, bads, bad, bads]
stories	2	[storues, wolds]
coke	1	[coka]
season	2	[sesaon, seacon]
sing	2	[sign, sink]
sickness	2	[sickeness, sikness]
match	1	[matcth]
diving	6	[daiving, daving, daiving, daiving, divig, dive]
cafeteria	2	[coffiteria, caffeteria, caffeteria]
connecting	1	[connekting]
passionate	1	[pation]
inspector	1	[insector]
highest	2	[highes, heist]
cultures	4	[culturies, coultries, culturies, culturies, culturals]
movies	14	[moovie, moves, movues, moovis, moviews, moves, moves, moves, movits, muvies, muvies, moves, mowies, novies, moovies, moves]
thirdly	2	[thirstly, third]
convert	1	[covert]
complicated	1	[complikated]
purpose	2	[purpuse, porpose]
descending	1	[decentering, decentering]
turns	4	[turs, turnes, terns, turnes]
joking	1	[chocking]
misses	1	[missis]
affair	1	[affer, affer]
bananas	7	[babanas, bananes, bannans, bannanas, bananes, babans, banan?s]
cosmetics	1	[osmetics]
couple	1	[cuuple]
participate	1	[partisipate]
trader	1	[treider]
infections	1	[ingections]
invite	4	[inwite, invaiting, invate, invaited]
university	48	[uni, uneversity, univercity, univercity, univercity, univercity, univercity, universety, univercity, univercity, univercity, univercity, univercity, unuversity, unvirsity, univercity, uniersity, universiry, univercity, univercity, univercity, univercity, univercity, univercity, universiry, uviversity, univercity, universaty, univercity, univercity, univercity, universaty, uneversity, universiry, universiti, univercity, i work in [[univercity, univercity, univesity, uneversity, universuty, universuty, univercity, univercity, univercity, uni, univercity, univercity, uneversity, universiry, universary, univirsety, universitet]
sincerely	30	[sincirely, sin?erely, sincerly, sensearly, sincerily, sincerly, sincerelly, sicerely, sincerelly, sincerelly, sincerly, sincerelly, cincerely, sincerly, sinserly, sicerely, sencerely, cincerely, sinserely, sincirelly, cincerely, sincerelly, sencially, sinserly, sinceraly, sicerely, sinserely, seincerety, sincerelly, sincerelly, sinseraly, sinserely, sinserely]
incredible	1	[increadible]
beginning	14	[begining, begining, begining, begining, begining, begining, begining, beggining, begining, begining, begining, begining, begining, begining, begining, begining, beggining, begining]
pressure	1	[pressue, pressue]
leadership	2	[leadship, lidership]
advisers	1	[advisors]
excerpt	1	[escerpt]
potential	3	[potencial, potencial, potentional]
bye	121	[bay, bay, bay, buy, bay, bey, bey, bey, bey, by, by!, bie, by, bay, by, buy, bay, bue, by, buy, bue, byu, bay, bay, bay, buy, buy, by, by, bay, bue, bey, bay, by, buy, buy, bay, by, by, bay, bay, bay, bay, buy, by, buy, by!, by, byi, buy, buy, bay, by, bay, by, buy, bay, buy, by, buy, bay., bay, byu, by, buy, by, buy., bay, bay, by, bay, buy, buy, bey, by, buy, bay, bue, buy, byi, by, bay, byu, bay, by, bay, bay, bue, by, bay, bue, bay, buy, by, bue, bue, buy, by, by, by, buy, bay, bay, bay, bay, buy, bay, buy, by, buy, buy, buy, buy, by, buy, buy, by, by, bay, bue, by, bay, bay, bay, by, by, bay, bai, buy, by, buy]
grandmother	12	[grandmather, garandmother, grandmuther, grangmother, grandmather, grandmather, hrandmother, grandmoter, granmother, grendmother, grendmother, grendmother, grendmother, grangmother]
around	3	[aroun, aroud, arround]
starter	2	[sterter, startes]
quite	4	[qute, quiet, quete, quiet]
instead	6	[insted, insteed, insted, insted, insted, insted, insted]
started	3	[startied, staied, sturted]
their	11	[thier, theres, thier, thier, thier, thier, they's, thier, theyr, thear, theire]
first	16	[firts, fist, fist, ferst, firs, fiers, fist, fist, fist, firrst, fisrt, firs, frirs, fist, firts, fist, firts, thirst]
lie	1	[lye]
bags	1	[begs]
incredibly	1	[increadibly]
hoops	1	[hools]
