Correction	ErrorFrequency	Errors
member	9	[menmber, memeber, menber, menber, munber, memeber, menber, membles, mumber]
tags	2	[tap, tages]
opposites	1	[opposities]
waves	3	[weaves, weves, wawes]
bars	1	[bares]
adobe	1	[addobe]
congested	3	[congestioned, congestioned, congestioned]
bitches	1	[bitchs]
sofas	4	[sofes, sofes, safas, safas]
compensation	6	[compansation, conpensation, compesation, compesation, compersation, compaensation]
standards	6	[standarts, standars, standarts, standarts, standars, stardands]
register	2	[rigester, registrer]
incurring	1	[incur]
sequestering	1	[sequestring]
boss's	3	[boss'es, booss, bosses's]
comfort	17	[confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort, confort]
waved	2	[waived, and [[wawed]
introduced	4	[intodruce, introducted, instroduce, intruduced]
base	3	[case, case, bade]
strikes	1	[strickes]
skateboarder	2	[skate borader, skate-boarder]
landscapes	2	[landscaps, landscaps]
gratitude	1	[gratitud]
pavements	1	[paviments]
libraries	4	[librarys, librarise, librarys, liberys]
client	35	[cliente, cliente, cliente, clint, cilent, clent, cliente, clint, clint, cliente, cilent, clinent, clinet, cliente, cliente, cliente, clienet, clientes, clien, clientes, clinet, cliente, cliente, cliente, clint, cient, cliente, clint, clients, cilient, clien, clinet, cient, clent, cliente]
leakage	1	[laekage]
conviction	1	[convinction]
anywhere	6	[anythere, any were, anythere, anywere, anywere, anythere]
microwave	12	[mircowave, microwabe, micowave, microware, microware, microweve, micowave, macrowave, microware, mirowave, mirowave, mircowave]
dialogue	1	[dialog]
photographed	2	[photografed, photographe]
valentine's	1	[valentinas]
kiss	2	[quess, kissis]
software	27	[softwares, softwares, sofware, sofeware, softwares, softwares, softwares, softwares, softwares, softwares, softwares, sowftware, softer ware, softwares, softwares, sofware, sofware, softwares, softwares, sotfware, sofwares, softwares, softeware, softwares, softwar, softwares, sofeware]
band	4	[banda, banda, banda, bank]
terminal	1	[teminal]
grapes	7	[greaps, greap, greapes, greapes, greaps, grappa, graoes]
friendship	5	[frienship, friendlyship, frindship, frindship, frienship]
mythology	2	[mitology, mitology]
invasion	1	[inavassion]
bank	12	[banck, banck, banck, pank, banc, plank, pank, pank, banck, banke, bant, band]
widespread	2	[widerspread, widespreadest]
overall	8	[overral, overll, overal, overwall, overal, overoll, allover, owerall]
deteriorated	1	[dereriorates]
gentleman	2	[jentleman, gentlman]
primarily	1	[primarly]
founder	4	[funder, foundator, fouder, fondeur]
burgled	1	[robbed]
detached	1	[deteched]
deteriorates	1	[deteriotes]
cream	71	[crem, crem, scream, creame, crean, crem, creame, crean, creem, crean, creem, crem, dcream, creem, creem, creame, cearm, creame, creem, creme, cleam, crem, creeam, creame, creme, cram, crean, crean, crem, crem, cram, crem, crem, ceram, crean, creem, creame, creame, creem, creme, creem, creme, creme, crean, cram, gream, creame, creame, crem, creame, crean, craem, scream, crean, crean, creme, ream, crame, creem, crean, ceam, creme, crem, creame, crem, crean, cremam, crem, creme, creame, creamary]
extinguisher	1	[extinguinsher]
weakness	1	[weaknees]
rally	1	[raley]
rising	2	[risen, rasining]
disorder	1	[desorde]
accustomed	4	[acoustomed, accustumed, acuustomed, acustomed]
names	14	[neme's, name's, neme's, nam's, name's, mane's, nam's, name's, namm's, name's, name's, namew, mame's, nam's]
economics	13	[oeconomics, economnics, economic's, economis, economic, economy, economcs, economi, ecomomi, economy, economis, ecomonics, ecomonics]
fast	6	[fastly, fasta, fastly, fastly, fasters, fastly]
waterfront	1	[water front]
insurance	124	[assucrance, insurace, insurence, insurace, assurance, insuarance, insuranse, inssurance, insureance, incurence, insurence, insurace, inshurance, insuarance, insurence, insurrance, insurence, insurence, insuarance, insuarence, insurence, insurence, ensurance, insurrance, insurence, ensurance, insure, surance, ensurance, insurence, ensurance, assegurance, insurence, insurane, insurents, ensurense, inssurance, ensurance, insurante, incurance, isurance, insurence, insurace, insurrance, insureance, insurace, ensurance, insurence, issurance, isurance, insurence, insurence, insurence, ensurance, insurrance, insurence, ensurance, inssurance, inssurance, insulance, insurence, injurance, insuriense, insurency, insurence, insurandde, ensurance, insurence, insurence, insurence, insurece, insorance, isurance, ensurance, insurrance, insurence, incurance, insurence, ensurance, insuarence, inssurance, insuranse, insurrance, insurans, incurance, ensurance, i have confident about  also  i have bought health [[insurence, insurrance, insureance, insurence, insurrance, inssurance, incurance, insurace, insuance, insruance, insurrance, insurrance, insurence, insurence, insurace, inssurance, insurace, insurrance, issurance, insurence, insuranciee, isurance, insurece, insurence, insuranc, insure, insurence, insurence, insurence, incurance, insurence, insurence, unsurance, inurance, ensurance, insuarance, insurence, insuarance]
named	4	[nammed, nameds, mame, nammed]
evidence	5	[evidents, eve dine, ivedance, evidense, ecidence]
stimulus	1	[stimolouses]
sentences	3	[sentenses, sentenses, sentens]
drinks	52	[dinks, donks, driks, driks, drink's, dinks, dringks, driks, dinks, drincks, driks, dinks, drinrs, drink, driks, dirnks, dirnks, drincks, drhinks, drincks, dirnks, ddrinks, drike, drike, drink's, drings, drincks, bebidas, dirnks, dorink, dinks, drunks, driks, driks, driks, drinkes, drins, drins, drincks, dringks, drink's, dkinks, driks, trinks, drings, drinns, drings, dirks, dinks, drinkes, driuks, [[drainks]
shawls	1	[shaws]
meets	5	[mets, mets, mets, meet, mets]
honeymoon	31	[honeymoom, honey moon, honeymoom, honymoom, honeymoom, honneymoon, honeymoom, honeymoom, honemoon, honymoon, honymoon, honeymoom, honeynoon, honeymoom, honeyroom, honey moon, honey moon, honemoon, honneymoon, hooneymoon, honeymoom, honeymoo, honymoon, honey moon, honemoon, roneymoon, honeymoom, honnymoon, honeymoom, honyemoon, honney moon]
tale	3	[tail, tails, tails]
discounts	1	[disconts]
complementary	4	[conplementary, complement, complementaries, complementery]
sentenced	1	[sentensed]
valuing	1	[valueing]
telecommunication's	1	[telecomunication's]
tall	24	[toll, toll, fall, tail, taal, toll, toll, toll, tal, tal, toll, tal, tal, toll, taal, stall, taal, toll, toll, tal, lall, tell, tal, tell]
talk	55	[talke, tal, [[talken, talke, tolk, tolk, talks, talt, take, take, talks, walk, talke, tallk, take, tolk, thalk, tolk, tolk, tolk, tallk, tolk, take, take, tolk, tolk, tolk, take, talke, tal, talked, tolk, talking, take, tolk, tolk, take, take, tak, take, talke, talking, take, tolk, tolk, tallke, tallk, tolk, take, talke, talkd, talke, talke, taked, tak]
law	35	[low, low, low, low, low, low, low, low, low, low, low, low, low, low, low, low, low, low, lawn, low, low, lay, low, low, low, low, lawyering, low, low, low, low, lar, low, low, low]
anniversary	6	[aniversary, aniversary, aniversary, aniversary, universary, aniversary]
lessons	8	[leassons, lesssons, leasons, lesssion, lesons, lesseon, leassons, lacunes]
constant	2	[costant, constace]
obviously	6	[obvisiously, oviously, oviusly, obviosly, obvsiously, obviusly]
cable	2	[cabe, cabe]
amiable	1	[amable]
departure	8	[depature, departurs, depurture, depature, depature, départure, depature, departer]
worthwhile	1	[whorthwhile]
marries	1	[marrieage]
thousand	6	[thoudsand, tousand, thaushand, thousends, tousen, throusands]
obliged	1	[obbliged]
falsely	1	[falsly]
source	1	[sourse]
kits	2	[kts, kids]
take	53	[tkae, takes, tack, teke, taking, taked, takes, taked, taje, talke, tak, talke, make, talke, tak, tak, takes, takl, tack, toke, tiake, ake, to, taake, take's, took, tak, tak, taek, teke, talke, taje, talk, teke, thak, tke, teke, talk, tke, talk, make, talke, teke, tack, ake, tek, teke, talk, tave, tanke, takes, talke, teake]
caring	2	[carring, carring]
eligibility	1	[eligiblity]
graphs	1	[graphes]
gentlemen	25	[gentelmen, gentlmen, gentelmann, gentelme, gentlemens, gentlemaen, gentelmen, gentlemans, gentlemenn, gentleman, genthemens, gentalman, gentelmen, gentelment, gentelna, gentlment, gentlmen, getlement, gentlement, gentlemans, gentlman, grntlemen, gentlement, gentelmen, getlemen]
provokes	1	[promoves]
usefully	1	[usefull]
appearance	72	[appearence, appearacne, appearence, appareance, appearence's, appeariance, appearence, appearence, appeareance, appearence, appearence, appareance, appearence, appearence, apparance, aparence, appeareance, appreance, appreance, apparence, apparance, appearence, appearence, apperance, appearence, apparence, aparence, appearence, apperance, apperance, appeariance, appearence, apearance, appearence, appereance, appearence, apperreance, appareance, apparence, apprearance, apperience, apparance, appearence, appearence, aparence, appereance, appearence, appearence, aparearence, appeareat, apperance, apparance, apparance, apearance, appearence, appearence, appearacne, appearence, apperance, appearence, appearence, appearence, appereance, apperance, appearence, appearence, apperance, apperance, apperance, appearence, appearence, apparence]
presentations	6	[presetation, apresentations, apresentation, prasentations, presnetation, presenations]
politely	1	[politly]
fresher	1	[freshier]
shuttle	1	[shtlle]
deliberate	7	[deliberete, deliberete, diberate, deliverate, deliberete, delibarate, delibarate]
destroys	2	[destroye, destorys]
convey	1	[conveny]
improved	1	[impoved]
shirts	40	[shits, shert, shirths, stirts, skairts, sirts, shiets, shits, shrit, shorts, shirst, shits, sirts, shirs, shorts, shit, skirts, shorts, hirts, shorts, shrits, shits, sirts, shorts, shurts, short, shirt, shrits, skits, shits, shorts, shírts, shirt, shirtsm, shihts, ahirt, shits, shirs, shrit, shirs]
shops	3	[shoops, shoops, shoping]
periodically	2	[periodicly, periodly]
consists	4	[consestes, consistes, consint, consits]
sculptor	1	[scuplpor]
mentions	1	[mentin]
carry	2	[carrier, caray]
olives	1	[olivas]
wild	5	[with, wilde, wold, will, wind]
forums	2	[foruns, foruns]
mothers	1	[mothes's]
burglar	2	[burgler, burgler]
distribution	2	[distribuition, distribushion]
strawberry	12	[srawberry, cake of [[strowberry, strauberry, stranberry, stranberry, streawberry, strowberry, stramberry, strowberry, streewberry, trwabery, strawbwriy]
accomplishment	5	[accomplissement, accomplashiment, acomplishment, accomplishmnt, acomplishment]
reconsider	2	[reconcider, recosider]
volunteered	1	[voluntareed]
shoot	12	[shotting, shooted, shot, shot, shot, shot, shot, shot, shot, shots, shot, shot]
will	229	[wil, wil, wil, wil, wiil, wil, wil, wil, wil, wil, wil, well, wiil, wil, wil, wil, wiil, wil, wlii, wil, well, wiil, wi'll, iwill, wiil, woll, wil, wil, wll, wil, wiil, wil, wil, well, well, wil, wil, wiil, wiil, wil, wil, wll, and especially as we find our self in a situation where someone [[whi, whi, wil, wil, wiil, eill, well, wil, wiil, wil, wiil, well, wll, w'll, w'll, well, wil, we ll, wil, wiil, wil, wii, wll, wil, wil, wiil, wil, wil, wil, wil, ll, wil, wii, wil, wil, willl, well, wil, wiil, wiil, wall, wil, wil, wil, w'll, wil, wil, wil, wil, wil, wiil, wll, wll, wil, wil, wil, wil, wil, eill, wll, wiil, wil, wil, willl, wil, wil, wiil, well, wil, wil, wil, wil, wll, wiil, wiil, wil, wil, wil, wil, wil, well, wiil, wil, wiil, wil, wii, wil, wll, wil, waill, wiil, wil, wil, wiil, wil, wil, wold, wold, wil, wil, wil, wil, whill, wil, wiil, wil, wil, wil, we'll, well, wil, well, wiil, wll, wil, wiil, wiil, wiil, wil, wil, willl, wil, wiil, wiil, wil, wil, wil, wil, wil, wil, wii, wil, wiil, well, wil, wiil, wiil, wil, well, wil, wiil, wil, wil, w'll, wiill, wiil, wil, willl, wil, well, wil, wil, wll, wil, wiil, woll, well, we'l, wil, wil, wll, wil, wiil, willl, wil, willl, weill, wiil, wiil, wil, wil, wil, wil, wiil, wll, wll, wiil, wll, well, wiil, wll, wil, wil, wil, wil, wil, wil]
compartment	1	[campament]
gypsy	1	[gipsy]
virtual	1	[virtural]
pardon	1	[perdon]
getting	25	[gettig, geeting, get, geting, geting, getten, geting, gretting, geting, gettting, geting, goning, geting, geting, [[geting, gettin, geting, getten, geting, geting, geting, geting, getten, geting, geeting]
playful	45	[playfull, palyful, playfull, playfull, plaful, playfull, playfull, playfun, playfull, playfull, playfull, playfull, playfuls, playfull, playfull, playfull, palyful, playfull, playfull, playfull, playfull, playfull, playul, playfull, playfull, playfull, playfull, palyful, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, playfull, palyful, plyful, playfuler, playfull]
empire	2	[emipre, empyre]
ministry	3	[minisrty, ministery, ministery]
announce	3	[annouce, annouce, annonce]
short	68	[shorat, sort, shot, chort, shirt, sohrt, sort, shote, shotr, shot, shor, shor, schort, shor, shot, shot, shot, shot, shot, sort, shorth, shorts, shor, shert, shert, shor, shor, hort, shot, schort, shirt, shot, shor, shot, shor, shot, shor, shot, curt, sort, shorth, shourt, shor, shor, shor, sorts, shot, shor, shirt, shor, shot, shirt, shot, shor, chort, shork, shorth, shor, shor, shorts, srort, shot, shourt, shorte, stort, shor, shor, shurt]
clear	1	[claer]
pharmacist's	1	[farmacist's]
functionary	2	[funcionary, functinary]
achievements	8	[achivements, achivements, achivements, acquirements, archivements, achivements, achivevment, achivements]
sparkling	2	[sparcling, sparkring]
guiding	1	[guinding]
clean	32	[clian, cleaneen, crean, clan, clen, cleane, chean, cleam, clen, cleanning, claen, cleans, clearn, cleanner, cleanner, clena, ceal, lean, clearn, claen, cean, clin, chean, cleans, cleen, clearn, clear, clena, claen, cleane, clen, clan]
melody	4	[mellody, meledy, meledy, molody]
seafarer	2	[seafear, seafears]
waiter	17	[water, water, waiters, water, awiter, weiter, wait, woiter, waitr, water, waite, waite, weiter, weiter, weiter, wayther, waite]
diversity	2	[diveristy, deversity]
sciences	3	[sciencias, scienses, scinces]
affirmation	1	[afirmation]
waited	3	[waitted, waitted, wated]
unsuitable	2	[unsuitbale, nonsuitable]
dangerous	122	[dungerous, dagerous, dangerious, dagerous, dangerly, dangeros, gangerous, gangerous, dengerous, dangerious, dengerous, dangeours, dangares, dangerouse, dangerouse, danderous, dangerouse, dangerouse, dangerours, dagerous, dangerouse, dangereous, dangerours, dengerous, dagerous, dangerus, dangerouse, dengres, dangerouse, dangerues, dangeorus, dangeours, dangerout, dangerout, dengerous, dagerous, dangers, dangerours, dangerouse, dengrus, dangerouse, dangeros, dangeruose, dengerous, dangarous, dengerous, dangreous, dangeours, dangrous, dangeorus, danderous, dangerus, dangeorus, dangourous, dangrous, dangeres, dangrous, dangeours, dagerous, dangereous, dagerous, dangeous, dangeous, dangeous, dangeraous, dengerous, dangeruos, dengerous, dangerouis, deangerous, dangereous, dangeroous, danderous, dangious, dangious, dagerous, danergous, daugerous, dengerous, daingerous, dangeroous, dengerous, dangrous, dangerours, daugerous, dangeorus, dangeraus, dangrous, dangerouse, dangeours, dangeroush, dangrous, dengerous, dangrous, dangerouse, daugerous, dangerouse, dangerouse, dengerous, dangeorus, dangerus, danguerous, dangrous, dangrous, dangrerous, dengerous, dengerous, dangrous, dangeous, dangrous, dangrous, dangerouse, dangerious, dangerouse, dangerouns, dangours, dengerous, dangerouse, dengerous, dougerous, dangeres, dangerouse]
master	1	[magister]
okay	153	[ok, ok, ok, ok, ok, okey, okey, okey, ok, okey, ok, okey, ok, okey, ok, ok, ok, okey, ok, ok, ok, ok, ok, ok, ok, orkay, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, okey, ok, ok, o'key, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok, okey, ok, ok, okey, ok, ok, ok, ok, ok, ok, ok, okey, o.k., ok, ok, ok, ok, ok, ok, ok, okey, ok, ok, o.k., ok, ok, ok, okey, okah, okey, ok, ok, ok, o'key, o'key, ok, ok, ok, ok, ok, ok, ok, ok, ok, ok., okey, okai, okey, ok, okey, oky, ok, ok, ok, ok, okey, ok, ok, ok, ok, ok, ok, ok, oke, oke, ok, ok, ok, ok, o.k, ok, ok, ok, ok, okey, okya, ok, okey, okey, okey, okey, ok, ok, ok, ok, ok]
sweats	1	[swearts]
capabilities	4	[cababilities, habilities, capacibilities, habilities]
closing	2	[closeing, closeing]
follows	3	[followes, fallows, fellows]
fired	1	[faired]
claustrophobia	38	[claustrofobia, claustraphobia, claustrafobia, claustophobia, clautrophobia, claustophobia, clausphobia, claustrophobe, claustrophia, claustophobia, clastrophobia, claustrophopia, claustrophopia, claustophobia, chaustrophobia, claustrophbia, claustropobhia, claustropobhia, clautrophobia, clastrophobia, claustrophofia, clautrophobia, clautrophobia, claustrophia, claustofobia, claustrafobia, claustrophia, claustrophofia, claustrofobia, claustrophopbia, clausrophobia, claustrophabia, claustrophobes, claustraphobia, claustraphobia, claustraphonia, clastrophobia, calustrophobia]
carnivorous	1	[carnivoruos]
segment	1	[seguiment]
ranges	1	[rus]
sweaty	1	[sweat]
spoonful	27	[sponful, spponful, spoonfool, spoonfull, spoonfull, spoonfull, spponful, spoonfull, spoofull, spoonfl, sponfoul, sponnful, spoonfull, spoonfull, spoonfull, sponnful, spoonfull, spoonfull, aspoonful, spoonfull, spoonfull, sponnful, spponful, soonful, spoonfull, spoonfull, sponnful]
axial	1	[axonal]
vocation	1	[vacances]
schools	5	[skools, shcools, schoools, schhols, schoops]
family	428	[i talk with my [[failmly, faimaly, famyle, familly, familiy, famlly, famaly, famiely, familly, famimy, familiy, damily, famaiy, familly, famility, familly, famiy, familiy, familie, familiy, famili, famely, famyli, famlly, famili, famile, famile, falily, famili, famaly, famely, famely, famely, famely, familly, familly, familiy, familiy, familly, familly, famliy, famely, familly, familly, familie, famile, famyly, familiy, famili, familiy, familie, familly, familie, familiy, familiy, famliy, famil, familiy, familie, familiy, familiy, familly, familie, famely, famliy, famyle, fimaly, femily, famely, famliy, famili, familiy, famliy, famyle, familly, familie, femily, femily, familly, familiy, familiy, familly, familly, femeily, familiy, familiy, familiy, familly, famliy, famliy, famliy, familie, familie, famliy, familly, famili, fameily, familiy, famely, familly, familie, femile, familiy, famly, familly, famili, familly, famly, famliy, familiy, famil, famliy, familly, famely, familly, famaly, familj, familly, familia, famyly, famely, [[familiy, familiy, familiy, familly, famlily, famly, familly, famaly, famaly, famaly, família, falily, famliy, famile, familie, famally, famlily, famali, femaly, familiy, famila, familia, familly, famillia, famely, familey, famyly, familiy, familly, familly, familly, faimily, familly, familie, familly, familiy, familie, familiy, familiy, familly, famlily, famly, famaly, familiy, famlly, famaly, familly, familly, famely, famiy, famile, famaly, famaly, famili, familly, familly, femily, famaly, familly, familie, familie, my [[famia, famil, familly, familiy, familly, familie, famili, famil, familly, famliy, familiy, familiy, fmaily, famliy, familly, falimy, famili, famaly's, famoly, familiy, familiy, famile, famoly, familly, familt, familiy, famly, familly, famliy, famliy, famil, famil, famil, famyli, familie, familiy, familiy, famely, familly, famliy, familiy, familly, famyly, famile, familly, famely, famaily, famili, famili, famil, familay, familiy, familiy, famile, famili, famili, famaly, familly, famely, famile, faimly, famile, famili, fmmily, hi, fammily, familie, famile, famaly, famliy, famili, familia, famely, famely, famly, familiy, familly, famaily, famliy, faimly, we're a [[familly, famali, famili, famly, familly, famely, falily, famliy, famaily, familiy, familiy, familiy, familiy, familier, familie's, famili, falimy, famillys, familys, famile, fanmily, famely, familie, famely, familly, familly, familiy, famliy, familly, famile, famili, familiy, familie, famialy, famile, famely, farmily, familily, familly, familly, familiy, femeles, familie, familiy, familly, famely, faimily, familiy, familiy, famyli, falily, familly, famliy, famile, famili, familj, famili, famiily, familiy, familiy, familiy, famiy, famlily, famely, famely, famili, famly, familly, familly, famy, famliy, familly, familiy, famliy, familiy, famile, famili, familly, famile, famyly, famyli, familia, famaly, familiy, famaly, famliy, familie, famly, famely, familly, famyly, familie, famly, fairmly, familie, familly, familly, familie, familha, famikly, familiy, famaly, faminly, famili, famely, famliy, famiyl, farmily, faimly, familiy, famliy, farmily, faimly, famity, famliy, faily, famliy, famliy, faimly, famliy, faimly, famili, familly, fimily, fanily, familly, famliy, famliy, familly, fanily, fimily, framily, faily, famliy, familiy, framily, famliy, famly, fammily, familly, famliy, famliy, famliy, famyly, famliy, famaily, familly, famliy, famliy, famliy, familiy, famliym, famliy, famliy, famliy, famliy, familiy, familie, famly, famyli, femily, famile, femily, famely, familly, familie]
shots	61	[schots, shoots, shoots, shoots, shotes, shotes, shoots, shorts, shuts, shuts, shouts, shats, shorts, then the players takes two more [[shotis, shoots, shoots, shorts, shorts, shorts, chots, shorts, shoots, shoots, shorts, shorts, shoots, shoots, shorts, shorts, shorts, schots, shoots, shoots, shorts, shoots, shorts, shos, shorts, shorts, short, shoots, shuts, shut, shoots, shorts, shoots, shorts, shouts, schots, shorts, shorts, shorts, shoots, shouts, shouts, shorts, shts, shoots, shoots, shorts, shorts]
argument	1	[agument]
loyal	3	[lowl, loyals, loya]
asking	2	[asling, aksing]
doughnut	2	[dunot, dount]
depth	2	[deepth, deepply]
presents	9	[presentes, prensents, presentes, present's, prepants, persents, prisents, persents, presentes]
condemn	1	[comdemn]
amounts	1	[ammounts]
strong	33	[strongs, stronge, straing, strongs, strongh, stronge, strongs, storing, stroing, stronge, strog, stronge, stong, stong, stong, stong, stronge, stronge, strongs, stong, strenght, stong, srong, srtong, stronge, stong, stong, shtrong, stong, stong, storg, stronge, strongs]
aircraft	2	[aicraft, aircrafts]
lives	96	[lifes, lifes, live's, lifes, lifes, lifes, lifes, lifes, live, live, live, live, live, lifes, lifes, lifes, lifes, lifes, lifes, lifes, lifes, lifes, lifes, live, live's, live's, lifes, lifes, live, live, lifes, lifes, lifes, likes, lifes, lifes, lifes, life, lifes, livres, lievs, live, leaves, lifes, livi, livis, leaves, lifes, lifes, live's, lifes, lifes, lifes, lifes, life, live''s, live''s, lifes, leaves, lifes, lifes, lifes, live's, live's, lifes, lifes, lifes, lifes, lifes, lifes, live, live's, lifes, lifes, lifes, lifes, lifes, live, lifes, lifes, lifes, lifes, lifes, lifes, lifes, lifes, lifes, leves, lifes, lifes, lifes, lifes, lifes, llives, live, lifes]
applicant	5	[aplicant, aplicant, of our [[appliciant, aplicant, appliant]
streets	3	[sreets, streats, streats]
claustrophobic	4	[claustophobic, claustophobic, claustrophibic, claustorphobic]
rabbit	4	[rabitt, rubbit, rabit, rbbit]
motivate	2	[remotivate, motiveted]
encouragement	1	[encouragment]
trailer	1	[trailler]
genres	1	[generes]
mosque	3	[mosqe, mosq, mousqe]
feeding	8	[feesing, feending, feeling, feeling, feedding, fiding, feedeing, feedind]
grandma's	3	[gramada's, frandma's, granma's]
writing	205	[writting, writting, writting, writting, wrinting, writting, writting, witing, writting, writting, writting, writting, writting, writting, writting, writting, writting, wr'¡ting, writting, writting, writting, writting, writting, writting, writhing, [[writting, writting, writting, writting, writting, writting, writting, writting, whriting, writting, writting, writting, writting, whriting, writting, wrighting, writting, writting, writting, writting, wirting, writting, writting, writting, writting, writting, whithing, writting, writting, writting, writting, wrinting, writting, writting, wrigting, writting, writting, ritting, writting, writting, writting, writting, sriting, writting, weiting, writting, writting, writting, writting, writting, wrinting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writining, wirtting, writting, wrinting, wrinting, writting, writting, writting, writting, writning, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, weiting, writhing, writting, writting, writting, writting, writting, writting, writting, wriring, writting, writting, writting, writyn, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writhing, writting, wiriting, writting, writting, wrinting, writting, wrinting, writting, writting, writting, writting, wrighting, writting, writting, writting, writting, writting, writting, wrinting, writting, writting, wrighting, writting, writting, writting, writting, writting, writting, writting, writong, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, writting, wraiting, writting, writting, writting, wrinting, writting, writting, writting, wrinting, writting, wtiting, whriting, wrinting, withing, writting, writting, writtng, writting, writting, writting, writeing, writting, witing, writting, rieting, writting]
wondering	2	[wandendering, wandering]
subscribed	1	[subsribed]
grandfather's	1	[grandfadher's]
articulation	1	[articutarion]
automatically	3	[automaticaly, atomatcly, autumatically]
sedentary	1	[sedentery]
leaflet	2	[letleaf, leafet]
orchids	1	[orquideas]
vocabulary	9	[vocabular, volabulary, vocabylary, voabulary, vocablury, vicabulary, vocabolary, vocablury, vokabulary]
rabbits	3	[rabbid, rabits, rubbits]
recruits	1	[recrutes]
task	2	[tesk, taks]
boxes	15	[boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs, boxs]
restroom	1	[restroons]
notwithstanding	1	[notwhitstanding]
convenient	33	[convinient, convenious, convinient, conveniet, conveninent, convinient, convinient, convinient, convinient, convinent, convinient, conveniant, incovenient, conveninet, convincent, convinient, convinent, convinient, convinied, convinient, convinient, conveninent, conviniente, convenience, convinient, convienient, conveniet, convinient, convinent, convient, convinent, convinient, convinenet]
wife	84	[wief, wifw, wive, whife, wiffe, wefi, wifw, waif, waif, wayfe, wayfe, whife, vife, wive, wif, wyfe, wiffe, wift, whife, nife, wifw, waif, wif, wif, wyfe, wyfe, wifw, wfe, eife, waif, waife, waif, waith, wafe, wafe, wifes, whife, wide, wefe, wafy, hife, wive, vife, wyfe, wiffe, wifi, wifi, wifi, wifi, waif, wire, wifi, wifi, wifi, wifi, wifr, waif, wyfe, wyfe, wifi, wifi, wafe, wafe, wefi, waif, waif, wyfe, wite, wite, wift, waif, wile, whife, waife, mife, waif, wif, waife, wifw, wift, wify, wift, wite, sife]
responsive	1	[responsives]
crossroads	1	[crosroads]
innovations	1	[inovations]
distributing	1	[distrubuting]
characteristic	5	[characterism, caracteristic, caracteristic, caracteristics, carachteristic]
also	142	[alos, als, aldo, alsl, alson, aslo, aolso, olso, aloso, alson, olso, alson, olso, aslo, aslo, anlso, malso, alse, aslo, alsi, alson, alao, aslo, alsho, aso, alson, aslo, olso, olso, aiso, alse, aslo, aslo, alos, allso, aalso, aolso, all, and [[olso, alsoo, olso, aslo, alsa, alsow, alson, aslo, aslo, olso, aslo, alsa, olso, aslo, alos, aslo, aslo, aiso, olso, aslo, alos, elso, olso, alsa, aslo, als, aslo, alsom, aslo, aslo, olso, alsow, alson, allso, aiso, aslo, olso, aslo, alse, aslo, alson, olso, alsow, olso, alson, else, alos, alson, olso, aslo, alsol, aiso, olso, zlso, olso, olso, als, aiso, olso, olso, aslo, aslo, aslo, olso, olso, aslo, aldo, olsos, aslo, alson, alson, alson, alson, aslo, aslo, aiso, chaird, aslo, aslo, aso, aslo, alos, aslo, aalso, al so, alse, aiso, aslo, aslo, aso, aslo, aslo, aslo, aslo, aiso, aslo, alos, alos, alse, aslo, aslo, alson, olso, algo]
dynasty	1	[dynasy]
shout	2	[shouts, shat]
empowerment	1	[enpowerment]
complaining	2	[complainning, complian]
overpriced	1	[overprized]
manage	14	[menage, manageing, manag, manege, mange, manege, manager, manag, manager, mange, manger, manange, mange, mage]
garbage	5	[grabage, garbages, gargage, garbbage, gabage]
seas	1	[sess]
seat	1	[seet]
betraying	1	[betraing]
hunt	1	[hund]
stupendous	1	[stupend]
sunshine	2	[sunshines, sunhine]
along	7	[long, a long, alomg, olong, alone, alone, alone]
commission	3	[commision, comision, comission]
alone	18	[allone, alon, along, allone, allone, lonenly, along, aline, aleone, along, along, allone, allone, allone, along, along, along, aloon]
supplier	2	[spplier, suplier]
bureau	1	[burea]
supplies	10	[suplies, suplies, suplies, supplis, supllies, suplies, supplys, supplys, suplies, supplys]
scanning	1	[scuning]
wasting	1	[waisting]
