tweet_text,sentiment,sentiment_score,tweet_text_tmp
Ent thankyou 4 inviting 2 your birthdaydinner cantwait 2 SeeYouAgain tonight,anticipation,1.148,thank inviting 
He better watch it Hes been beat by monkey several time baltimore DYNAMIC IMAGES HAIR SALON,anticipation,1.039,watch beat 
ive got the scar from tomorrow and i wish you could see that youre the antidote for everything…,anticipation,1.039,got wish see 
They better or those M16 boy will be waiting outside like sup boy,anticipation,1.187,waiting 
Delivery Driver Tradeshow and Events CORT Business Services Corp Hanover MD Labor VeteranJob Job,anticipation,1.031,
Waiting for kebab to finish composition The Ralston Social Club,anticipation,1.187,waiting finish 
Once I start playing game it no coming back Its far from my usual hundredpoints,anticipation,1.383,start playing coming 
Enjoying dragon blood soup at medieval time,anticipation,1.6799999999999995,enjoying 
I expected more But then again I expected le,anticipation,1.304,expected expected 
Like thats a gift from God God gave them that hair stop trying to make them think it a bad thing,anticipation,1.109,gave trying make think 
I hope Kesha enjoys her time at the U,anticipation,1.867,hope enjoys 
Finally watching Furious7 movico Girlfriend,anticipation,1.093,watching 
Cant wait to get my food hungry Ive been looking forward to this Joes Crab Shack in Hanover MD,anticipation,1.07,wait get looking 
starting to get suuuuuper excited for prom purpleheart cherryblossom,anticipation,1.609,starting get 
When you watched the wire and thought it wa just a tv show and Baltimore isnt that bad smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️ smilingface ️,anticipation,0.937,watched thought smilingface smilingface smilingface smilingface 
this happen before now it starting back again,anticipation,1.234,happen starting 
First time watching Bruce Jenner interview,anticipation,1.039,watching 
Watch what happen If them verdict come back not guilty,anticipation,1.007,watch happen verdict come 
Social security admin is being evacuated with threat rising but in phase Why do they have to wait for time crunching BaltimoreRiots,anticipation,1.6870000000000005,evacuated rising have wait crunching 
End of Month Promotion Get started on your nutrition plan today Place your order by 430 and…,anticipation,1.3199999999999998,started place 
lol no bitch worth my time grinningfacewithsmilingeyes,anticipation,0.938,grinning 
Waiting for this game to come on,anticipation,1.187,waiting come 
smilingcatfacewithhearteyes sweatdroplets twin I miss you wearyface faceblowingakiss I love you nd cant wait to see u tomorrow smilingfacewithsmilingeyes,anticipation,1.171,miss love wait see 
my uncle not here nd I gotta wait nd see when he coming home,anticipation,1.156,got wait see coming 
Orioles pitching and opponent bat still a better romance than Twilight,anticipation,1.0,
Stephanie Rawlings Blake When are you calling in the National Guard Enough is Enough Are you waiting for someone to die first,anticipation,1.187,calling is waiting die 
A revolution is called a revolution after you have succeeded in acquiring that which you sought out to accomplish,anticipation,2.454,called succeeded acquiring sought accomplish 
i want him to do my emojis grinningfacewithsmilingeyes buuuut what happened that night wa crazy loudlycryingface,anticipation,0.9059999999999999,want do grinning happened loudlycrying 
dear god is komaedas birthday actually tomorrow,anticipation,1.765,
When u get attached to somebody you really be feeling some type of way about them and everything they say or do wearyface kiss,anticipation,1.266,attached feeling say do 
How the fuck yall going expect a peacefulprotest am not shit about this City Peaceful unamusedface,anticipation,1.164,going expect 
U cant expect a whole City to sit back and watch u abuse your power naw,anticipation,1.265,expect sit watch abuse 
My sister getting baptized tomorrow so I gotta go to church,anticipation,0.96,baptized got go 
Money long I like tall brick moneywithwings,anticipation,0.992,like 
Waiting on bae at the doe,anticipation,1.187,waiting 
Everybody bout to get booked hope Yall got Yall man bail money ready,anticipation,1.859,bout booked got 
Cant wait to watch my kid go through tee ball little league travel ball high schoolcollege and then the pro and buy his dad a house baseball ️,anticipation,1.046,wait watch go buy 
🇨🇦🇨🇦 basketball you my bro hundredpoints amp yo keep grinding on the court bro,anticipation,0.945,amp keep grinding 
hell yea he did but it wasnt wat I wa expecting It wa weak lol,anticipation,1.469,did wat expecting 
Cannot wait till Mothers Daymy mom birthday is over loudlycryingface,anticipation,1.156,wait 
It all started here July 1995 I fell in love with my career AutoNation Chevrolet Security,anticipation,1.2029999999999998,started fell 
Watching early arrival at correspondence dinner no one asking Faux woman for picture or interview Harris Faulkner and friend,anticipation,1.702,watching asking 
More vision of me to let me know Im good But more motivation to let me know I gotta keep going…,anticipation,1.016,let know let know got keep going 
grew up with him and spent countless time filling seat for his open Mic nightsit paid off haha,anticipation,1.5319999999999998,grew spent filling paid 
Finally the sun is out Hunt Cup on the hill sun ️ smilingfacewithsunglasses huntcup maryland The Maryland Hunt Cup,anticipation,1.015,
Morrows of Tomorrow at HuntCup 2015 Great day Epic Spread fab folk The Maryland Hunt Cup,anticipation,1.195,
I hope you feel better lovely twohearts,anticipation,1.328,hope feel 
Booked my pbr for next week now it time to focus on the Vital Few Functions thatll make me money,anticipation,1.102,booked focus make 
When you start to creating result you start attracting people,anticipation,1.344,start creating start attracting 
Kk Im Soo excited to see it and rehearse it take your time it definitely worth the wait so pump up for it microphone musicalnotes growingheart,anticipation,1.898,see rehearse take pump growingheart 
To all you ATL Hawks fan we coming believedat WizardsTalk dcRising basketball basketball basketball basketball oncomingfist,anticipation,1.086,coming talk dcrising 
Really not feeling school tomorrow openhands unamusedface,anticipation,1.203,feeling 
I be thinking bout sex sweatdroplets at the most random time smilingfacewithopenmouthcoldsweat,anticipation,1.211,thinking 
Man do I have the worst luck or what Thank God I wasnt actually at OPACY last night,anticipation,1.0779999999999998,have thank 
you are missed this morning ETFambut I pray you two are having an incredible timeThank Q,anticipation,1.0630000000000002,missed pray having 
best of luck homie hopefully by this time next year if not sooner ill be joining you redheart ️🇺🇸,anticipation,1.11,joining 
Transportation Job in Baltimore M Sadness Delivery Driver Part Time at Genuine Parts Company NAPA Jobs Hiring,anticipation,1.164,
Ill Be Waiting watch ️,anticipation,1.71,waiting watch 
Watching the Atlanta Housewives Reunion and all I can think is I should have gotten bigger boob confusedface,anticipation,1.242,watching think is gotten confusedface 
My birthday is starting off really well Lets c wat happens next,anticipation,1.867,starting lets happens 
all the timeyou only just noticed Blessings,anticipation,1.633,noticed 
Watch that bitch word before Something happen to you faceblowingakiss RAINBOW BITCH litterinbinsign litterinbinsign litterinbinsign litterinbinsign,anticipation,1.007,watch happen faceblowingakiss 
Always tryna get on me for being a young mother,anticipation,0.9059999999999999,try get 
Im coming flexedbiceps airplane get ready for the best,anticipation,1.133,coming get 
Time to get my day started GOo Surprised OOoo Surprised oD MORNING yall BEARDgang freakyFRIDAY Nostalgia A…,anticipation,1.266,get started 
I seriously believe that there is a proper time and place for thing to fall my way I just have to continue to believe in the Lords plan,anticipation,1.5,believe is fall have continue believe 
hi stranger I put it in my trunk a long time ago but havent seen you in forever so I havent been able I get it back to you,anticipation,0.922,put seen get 
Curiosity killed her cat grinningfacewithsmilingeyes facewithstuckouttonguewinkingeye tongue eggplant sweatdroplets fuck she thought she had 9 life,anticipation,0.969,killed fuck thought had 
This new peach mango smoothie we got coming out good a bitch tho,anticipation,1.016,got coming 
Im ready just get up amp start washing these clothes,anticipation,1.25,get start washing 
Starting to miss the whole prom day stuff wearyface sleepyface nailpolish mediumdarkskintone persontippinghand mediumskintone twohearts ribbon,anticipation,1.0779999999999998,starting miss persontippinghand 
oh wait nvm nvm i read that wrong but I am not send nobody in the mail Cas it getting late amp im going thru stuff,anticipation,0.9840000000000001,wait read send getting going 
Were watching FrozenIm kinda tired of watching that movie but at the same time it entertaining,anticipation,1.641,watching watching 
As long a she happy Im happy manandwomanholdinghands hundredpoints,anticipation,0.961,
Tehya Placed Top 20 at the Miss Jr Teen BaltimoreDC pageant trophy We going to Nationals doubleexclamationmark ️ Florida here we come smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses,anticipation,0.96,placed going come 
Another satisfied customer What are u waiting for Save a ton of money stop giving thise high as…,anticipation,1.773,waiting save giving 
Waiting for the game to start Maddies excited Lets end this 3 game series with a win Birdland,anticipation,2.7960000000000003,waiting start lets end 
What do you expect Its Baltimore Im proud to be from here,anticipation,1.148,expect 
Yes Let u never lose our childrenlike curiosity creativity amp brightside perspectiveGrownChild,anticipation,1.0470000000000002,let lose 
We might not even be expected to travel to work tomorrow,anticipation,1.952,expected travel 
I think everyone planned to get on my fucking nerve at 10 o clock,anticipation,0.945,think planned get 
We are hoping you can use all the imagery for what happened to Mr Gray Ms Mayor Though I do disapprove of the destruction of Baltimore,anticipation,1.257,hoping use happened disapprove 
BALTIMORE CITY I HOPE YOU ARE DISGUSTED ENOUGH TO GET OUT AND VOTE FOR CHANGEFROM YOUR MAYOR TO EVERYONE WHO HAS IGNORED YOUR PAIN,anticipation,1.32,hope get vote ignored 
Thats what we gotta do peace ha got u nowhere Its time for a revolution The way I see it let it burn fire,anticipation,1.5869999999999995,got do got see let burn 
i wa waiting for this lol you look very pretty boo,anticipation,1.601,waiting look 
I hope everyone is still watching the news today,anticipation,1.296,hope watching 
Boss they have started talkingYou can predict troll behavior,anticipation,1.339,started talking predict 
Its all good until it start to effect YOU,anticipation,1.133,start effect 
oh nah Aint got time facewithtearsofjoy he a sneak peek facewithtearsofjoy facewithtearsofjoy Im feeling my eyebrow today Feeling everything,anticipation,1.0710000000000002,got feeling feeling 
So ready to be off been a long week,anticipation,0.9059999999999999,
Hes watching Nick Jr on my 55 inch like he pay the fios bill,anticipation,0.9840000000000001,watching pay 
Anthony Brown didnt put in work so thats that I cant watch this man that yall voted in for governor,anticipation,1.07,put s watch voted 
Apparently it another one at Milford Mill 345 tomorrow,anticipation,0.953,
My only defense is that your throat cant get pregnant even still it worth the calculated risk,anticipation,1.07,is get calculated 
Fuck Benadryl It had me so high one time I thought I could walk on power line,anticipation,0.93,fuck had thought walk 
I wa waiting until Saturday to use this card but I feel bad for my city folk,anticipation,1.187,waiting use feel 
HURRY UP AND COME TO WESTCHESTER NOW ITS GAME TIME LETS GO,anticipation,1.211,hurry come go 
listen chris if you give melo the ball with dunleavy on him 9 time out of 10 he score clearly had an off night,anticipation,0.993,listen give had 
Cant wait for football season to start,anticipation,1.742,wait start 
If this wa happening in west Baltimore it wouldnt be a bad but the Inner Harbor money is getting fucked with,anticipation,1.0699999999999998,happening fucked 
hope fridayy treat yall well lt3,anticipation,1.289,hope treat 
Watch how everybody start fallin when a bitch start winning Just watch wearyface WaitOnIt,anticipation,1.9369999999999998,watch start start winning watch 
Still waiting for that tho frogface hotbeverage ️,anticipation,1.187,waiting 
Pro tip dont wait til the morning of open house to start looking for your polo,anticipation,1.273,wait start looking 
Its finally printing artistpalette triangularruler blackmediumsquare ️ 3DPrint Design OnCampus Wednesday SOD Printing Art113 ArtSchool…,anticipation,0.961,printing 
Happy birthday to the biggest GDI on stevenson campus you never fail to start fight with people enjoy it buddy,anticipation,2.852,fail start fight enjoy 
we will come catch a catholic baseball game have a sixer waiting for you after,anticipation,1.187,come catch have waiting 
A nigga stopped caring a long time ago openhands hundredpoints,anticipation,0.922,stopped caring 
thank you thank you so much now Im destroyed it so late here tomorrow Ill post everything have a good day Embarrassed or blushing,anticipation,1.031,thank thank destroyed post have blushing 
Thinking about going down ocean city tomorrow eye basketball,anticipation,1.101,thinking going 
If a player is really overrated Id be very happy a rival signed him So all this salt signifies something else,anticipation,1.0630000000000002,signed signifies 
But Jim white the scam artist is on the sky handle Hope his bad luck doesnt scupper this move,anticipation,1.601,hope scupper 
View From My Window Clouds and rain in the forecast Mild temp all week Stevenson University …,anticipation,1.015,view 
My vacation wa fulfilling Im ready to get back to business raisinghands mediumdarkskintone,anticipation,1.1949999999999998,fulfilling get 
It started a a peaceful protest and it ending a a selfish usage not even about FreddieGray anymore which is disappointing,anticipation,1.1720000000000002,started ending 
Remeber when FnAF wa just one quirky little indie game And not a cash cow with two awful sequelsPlus a fanbase,anticipation,1.055,remeber wa 
Going out Have a Birthday coming up Girls Nite Out Getting Married Photo Shoot And Need a Real…,anticipation,1.86,going have coming getting married need 
Expect the unexpected w me,anticipation,1.1949999999999998,expect 
facewithtearsofjoy whatever thumbsdown mediumlightskintone always starting something w somebody but if i wa to say something to you first you would catch feeling,anticipation,1.3050000000000002,starting wa say catch 
So happy about tomorrow,anticipation,1.203,
Watching these Acn success story for inspiration,anticipation,1.75,watching 
Excited 4 2 volunteer at MSWalk Baltimore tmrw If you were at HuntValley check out your photo,anticipation,1.304,check 
Im working on creating an Empire where we have a dramatic impact on our childrens Future including starting with my team,anticipation,1.273,working creating have including starting 
guy pray for baltimore pretty please PrayForBaltimore BaltimoreRiots faceblowingakiss loudlycryingface disappointedbutrelievedface,anticipation,0.961,pray faceblowingakiss 
But Im excited for many new thing coming,anticipation,1.492,coming 
Keep sucking on glass darling Hope you can handle the wrinkle when they arrive,anticipation,1.367,keep sucking hope handle arrive 
I so can not wait to start working smilingface ️ so I can get away from mother fucker unamusedface,anticipation,1.679,wait start working smilingface get 
I love what I do but NO ONE ever warned me about all the hard work teaching can behighschoolblues,anticipation,1.117,love do warned 
Ive never watched that movie The Purge Thought it wa too far fetched LifeImitatingArt,anticipation,1.3279999999999998,watched thought fetched 
The show tomorrow is being moved to the power plant live stage outside due to the high amount of attendance Lets rock,anticipation,1.148,moved lets 
cry so hard every time I watch this,anticipation,1.039,cry watch 
time wait for no one hw many yr ha he been contemplating Well he got to semifinal loudlycryingface loudlycryingface loudlycryingface loudlycryingface,anticipation,1.516,wait hw contemplating got semifinal 
Hope i dont be in this hospital all night wearyface Im soo tired amp im hungry loudlycryingface,anticipation,1.32,hope loudlycrying 
Where is youth training Join the best hhtfitness personaltrainer speed inspiration youth…,anticipation,1.117,join 
Great morning weigh in hhtfitness baltimorefitness baltimorefit inspiration personaltrainer,anticipation,1.0390000000000001,weigh 
What are you waiting for Start today amp join the Best Sports amp Fitness training on the east coast…,anticipation,1.9370000000000005,waiting join 
I hope Bill address the craziness that is going on in our city of Baltimore tomorrow on The Factor,anticipation,1.71,hope address going 
Im done wit da debate forreal she wa a clown in middle skool where i payed her weak as no mind nd i will continue to do that relievedface cocktailglass,anticipation,1.125,done payed continue do 
When yu have a child beefing wit people is a waste of time Like a grown woman you take care of yours nd say fck da rest,anticipation,1.5940000000000003,have beefing grown take say 
And now Im watching hockey and kinda enjoying it Weird,anticipation,1.6869999999999998,watching enjoying 
Im hoping there a random unexpected danceoff,anticipation,1.226,hoping 
Transportation Job alert Delivery Driver Part Time Genuine Parts Company NAPA EllicottCity MD Jobs,anticipation,1.164,
Hope slide thru 2morrow eye eye grinningfacewithsmilingeyes facewithstuckouttongue,anticipation,1.32,hope grinning 
Finally my bby boy is sleep Time to wash these babybottle babybottle babybottle babybottle babybottle babybottle babybottle s sleepyface,anticipation,1.086,wash 
I might just go ahead nd work tomorrow dont have any plan anyway unamusedface,anticipation,1.218,go have 
Coolin watching you blow up my notification facewithtearsofjoy,anticipation,1.046,watching blow 
i enjoyed our Twitter time facewithtearsofjoy facewithtearsofjoy wearyface It wa fun faceblowingakiss victoryhand ️YouStartedThisAllIbeenOverIt smilingfacewithsunglasses,anticipation,1.656,enjoyed 
Cant wait to go summer shopping,anticipation,1.078,wait go 
Im just ready for something new I need excitement smilingfacewithopenmouthcoldsweat,anticipation,1.3199999999999998,need 
Yeah you am not worth my time which is so precious to me Ha play game with yourself see how long u last b4 you get bored Smh feel sorry yo,anticipation,1.4380000000000002,play see get feel 
Im no saint radioparty but I hate the BS crowd chant Grow up DC stay classy,anticipation,1.376,hate grow stay 
ok ha your tuned changed Gotta admit the Wizards were fun to watch this 1st round RadioParty,anticipation,1.085,tuned changed got admit watch 
dcRising RadioParty we are safely out of my jinx range Lets hope we can carry the momentum thru the 2nd rnd,anticipation,1.367,dcrising let hope carry 
Hi my son started flag football w amp said he will only wear the kinda cleat you dopls tell FBallMom,anticipation,1.219,started said wear tell 
Ding Dong The witch is dead the witch is dead Public pressure on gov finally paid off,anticipation,1.406,paid 
trust me I understand where youre coming from But there are people planning on killing other people because theyre angry,anticipation,2.117,trust understand coming are planning killing 
Im excited necktie runningshoe watch ️ grinningfacewithsmilingeyes fire,anticipation,1.382,watch 
Get ready for Ozzies time Three more day ravensnation inozziewetrust NFLDraft2015,anticipation,1.016,get 
Start senior writing project due tomorrow or work drive to work,anticipation,1.398,start 
Ive been avoiding taking my wisdom teeth out for so long But seeing all these video make me curious,anticipation,1.039,avoiding taking seeing make 
God is goodall the time,anticipation,1.383,
since we paid for Valdes I have had this feelingMe too,anticipation,1.016,paid had feeling 
I pray that common sense prevails,anticipation,1.07,pray prevails 
Happy birthday keep grinding bro doubleexclamationmark ️ basketball,anticipation,1.641,keep 
I definitely have to watch united v Barca live It ha to happen,anticipation,1.007,have watch live ha happen 
Are u guy watching whats happening on CNN in Baltimore This is pure anarchy,anticipation,1.007,watching happening 
haha Young and Fellaini gone out already Technically weve already qualified We need Di Maria to get start,anticipation,1.25,gone need get 
Bayern Knocking Barca out would be too funny But I hate Bayern so I hope it doesnt happen,anticipation,1.257,knocking hate hope happen 
Has our dear nation finally fallen into the clutch of totalitarianism amp impunityI believe that happened 16 year ago,anticipation,1.0539999999999998,fallen believe happened 
As of now we are seeing the pocket change that went missing The Shady deal are still coming You thought he had no clue,anticipation,1.926,seeing went missing coming thought had 
My mention are unbelievably calm Le goon are waiting till after the match to troll Wise move I see you guy are learning,anticipation,1.187,waiting troll see learning 
lol Ive never known balotelli to have scored a hatrick in his career It certainly wasnt going to be v De Gea,anticipation,0.93,known scored going 
Ive been watching football long enough to know the brilliance of Van Gaal,anticipation,1.398,watching know 
Felliani young Valencia Mata Smalling are player Moyes had yet failed to either utilize properly or improve significantly,anticipation,0.953,failed utilize improve 
Falcao never doe anything Di Maria wa too lateShip falcao back tomorrow,anticipation,1.031,doe ship 
Ill have to wait for Ashley Young to confirm this Depay transfer As I usually do Young gt Jim white,anticipation,1.257,have wait confirm do 
he pretty brilliant if u watch the U21 game though,anticipation,1.398,watch 
I cant even dare hope on falcao He will come in try REALLY hard Fall a few time Nearly score and thats about it,anticipation,2.336,dare come try fall 
At Monacos Doorstep Need him to build his confidence a we plan to return falcao via DHLWith tracking,anticipation,1.015,need build plan return 
we have all seen Gundogan this season Already provedI didnt watch him Was he good,anticipation,0.906,seen proved watch 
So we mail falcao back to Monaco sign depay and gundogan retire Valencia sign clyne and hummels and forget today happened Seems legit,anticipation,0.945,mail sign retire sign forget happened seems 
All Barça opponent in UCL this campaign are league winner 201314Ajax APOEL PSG Manchester City BayernImpressive,anticipation,1.008,
Bruce Jenners Journey to womanhood is an inspiring story That depends on what portion of the story,anticipation,1.094,depends 
Im just faving these starting line upsIn a few year time the new fan wont believe ADM couldnt get in ahead of youngTheyll need proof,anticipation,1.016,faving believe get need 
Lawl I warned u guy not to be yabbing buhari anyhow Na ban e go soon ban all of una,anticipation,1.117,warned yabbing ban go ban 
Even more so to be worse than Souness My godIf they rate pundit I dont think hed be 4th this time around,anticipation,1.0,rate think 
I thought phyno wa Twitter hype 2 track and I wa sold on the Mbaise Tupac,anticipation,1.43,thought hype sold 
Una hero Tufia Dont get me started,anticipation,1.25,get started 
Need him to build his confidence a we plan to return falcao via DHL,anticipation,1.015,need build plan return 
Just proof that it is all about form Di Maria being Kept out of a starting 11 by Ashley young manc figo is the stuff of banter history,anticipation,1.25,kept starting 
Ogbeni Aregbesola no gree pay worker their salary And I bet his own is complete intact and paid on time,anticipation,1.493,pay worker bet paid 
Lol obviously God go punish them if them expect sey we go pay bill Anumpam,anticipation,1.6869999999999998,go punish expect go pay 
I really dont watch the news on this issue I live in the city Im on the ground I know what happens The medium creates another reality,anticipation,1.007,watch live know happens creates 
The extent to which money wa stolen will shock many Nigerians Una Neva start You thought GEJ wa a good man with no shoe,anticipation,2.133,stolen shock thought wa 
Can child start pulling up their pantsGod I hate this school,anticipation,1.757,start pulling hate 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
This video is awesome like always thumbsup grinningfacewithsmilingeyes grinningface facewithstuckouttonguewinkingeye persontippinghand Go watch and subscribe,anticipation,0.929,grinningface go watch subscribe 
Go watch New Video in forever grinningfacewithsmilingeyes grinningface Go subscribe and give it a thumbsup grinningfacewithsmilingeyes grinningface facewithstuckouttonguewinkingeye eye backhandindexpointingright,anticipation,0.929,go watch grinningface go subscribe give grinningface 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
backhandindexpointingright backhandindexpointingleft Go watch and give a thumb up thumbsup Also dont forget to subscribe moviecamera moviecamera angrywords AngryWords,anticipation,0.929,go watch give forget subscribe 
bought bae a rose last night twowomenholdinghands rose me love you long time Fed Hill Baltimore,anticipation,0.922,bought twowomenholdinghands rose love fed 
Ghana folk party hard So Im expecting a pretty turnt up place Gotta leave early tho United play Tomorrow Priorities,anticipation,2.531,expecting got leave 
Im speechless I hope and pray that the violencelooting end ASAPJustice will not begin to…,anticipation,1.32,hope pray begin 
every time I think of her I start to smile smilingfacewithopenmouthclosedeyes redheart ️,anticipation,1.266,think start smile 
Craving for some ice cream cuz samia tatti sends me a snapchat of her sundae expressionlessface expressionlessface,anticipation,0.937,craving sends 
Transportation Job alert Delivery Driver Part Time Genuine Parts Company NAPA Reisterstown MD Jobs,anticipation,1.164,
Basketball practice start In 4 wks for Preston First is the basketball pacifier Yes he ha two of them Snuck them in the shopping cart,anticipation,1.758,snuck 
how many people gonna start watching Rupauls Drag Race after this BruceJennerABC interview watch them werk,anticipation,1.273,gon start watching watch 
eye tongue nailpolish lightskintone youre a turd 98 of the time and the other 2 youre pretty great persontippinghand,anticipation,0.93,
Back to the first game of the season americanfootball Franklin High Football trophy,anticipation,1.031,
RecruitmentamprRetention how are you keeping your member Start developing a culture of service,anticipation,1.258,keeping developing 
Waiting for to text me back like personbowing mediumdarkskintone unamusedface,anticipation,1.187,waiting text personbowing 
Does anyone else watch their own snap story a thousand time lmao or is it just me facewithtearsofjoy facewithtearsofjoy,anticipation,1.039,watch 
Time for the Jason Garcia experiment to end,anticipation,1.0959999999999999,
I can not wait to get this new phone tomorrow,anticipation,1.171,wait get 
If you dont expect to be great certainly no one else will Your path to success must start with you…,anticipation,2.094,expect start 
Starting my postUMD Confessions life,anticipation,1.156,starting 
lol people who watch Fox News r ignorant poor people dont care they hold u back cant pay tax amptalking abt small gov,anticipation,0.9840000000000001,watch care hold pay amptalking 
What time doe the Good Game fight start tonight,anticipation,1.649,
I waited for a long as time wearyface unamusedface,anticipation,1.445,waited 
More like a sparkling dry white wine than a hard cider Not very sweet Virginia Draft photo,anticipation,1.624,sparkling 
Always a fun saturday with Thanks for coming in and letting me summerize your…,anticipation,1.195,coming letting summerize 
Hope tomorrow go by quick,anticipation,1.421,hope go 
Why Not Hmmm maybe because they were too busy on birth certificate death panel muslim worship race baiting etc,anticipation,1.5540000000000005,
lrt patiently waiting wearyface smilingfacewithhearteyes smilingfacewithhearteyes,anticipation,1.187,waiting 
Birthday arriving so fast wearyface loudlycryingface,anticipation,1.227,arriving 
If someone come at me the wrong way saying stupid shit ampamp I dont say anything believe me im planning some shit im just a changed person,anticipation,1.093,come saying say believe planning changed 
Count down to SharkTanks new time An hour early Its start tonight,anticipation,1.266,count 
Wait because it a Dreamworks production the Live Action Ghost in the Shell will be under Disney Hello PG13,anticipation,0.992,wait 
Since I have a full week off of work Im going to attempt to grow a full beard,anticipation,1.117,have going attempt grow 
Plan on watching The Disappearance of Eleanor Rigby tonight Should I watch Him or Her first Plan on both back to back,anticipation,1.093,plan watching watch 
Part 1 of what seems like the ultimate character study Him seems to be more about how one deal w being alone,anticipation,0.972,seems study seems 
Orioles fan outside the gate of Camden Yards attempting to watch the action via,anticipation,1.085,attempting watch 
Watched The Fault in Our Stars for the first time today,anticipation,1.508,watched 
Congratulations to my wife her 1st car push to start My Wedding Anniversary Gift to her eastern…,anticipation,1.375,push start 
You ask for my opinion lol I give it Dont get mad if you dont like it or if it isnt what you expected,anticipation,1.304,ask give get like expected 
Waiting for his girl to leave so I can slide thru facewithtearsofjoy facewithtearsofjoy,anticipation,1.187,waiting leave slide 
Keith get the messy award this time smilingfacewithopenmouthclosedeyes trophy,anticipation,1.719,get 
Ep 21 Charles Sidi Interview How I Gained My Vision By Losing It,anticipation,1.2890000000000001,gained losing 
This actually get funnier every time you watch it,anticipation,1.039,get watch 
ExtremeRules is LIVE tonight on the Network I cant wait Watching it with babe blueheart,anticipation,1.335,wait watching 
Country fried steak amp egg with hashbrowns served before a club sandwich amp kid cheeseburger Waiting now MY food is cold,anticipation,1.187,fried served waiting 
Glad to interact hope this week present more opportunity,anticipation,2.4730000000000003,interact 
You are awesome u helped kick start this coming wk in a positive direction positivethoughts Sunday greenheart,anticipation,1.383,helped kick start coming 
Worst Ever 5 minute since they brought my food…amp my wife and kid are still waiting…should of gone to WontBeBack,anticipation,1.187,brought waiting gone 
Craving to slap someone named umair Craving to coming to your shaadi and running away with your chappal,anticipation,1.2970000000000002,craving slap named craving coming running 
For my wedding What are you waiting for,anticipation,1.187,waiting 
Craving to get married Craving to go to Pakistan,anticipation,1.258,craving married craving go 
What are you waiting for,anticipation,1.187,waiting 
that is what I thought Now let delete all these pic b4 i start Cryin,anticipation,1.1640000000000001,thought let delete start 
Thank god Im off tomorrow loudlycryingface,anticipation,1.132,thank 
IM WAITING ANTICIPATING FOR YOUUUU,anticipation,1.484,waiting anticipating 
patiently waiting for the picture that the people from Baltimore sun took,anticipation,1.632,waiting took 
Ill be waiting right for you,anticipation,1.187,waiting 
That feeling when you just crave someone wearyface,anticipation,1.141,crave 
Finally a ripped from the headline episode of CSI Id actually watch,anticipation,1.093,ripped watch 
Bitch Im running to the money let the lame wait in line musicalnotes,anticipation,1.109,running let wait 
Weve come a long way you will always be the Tswizzle to my Tpain Happy Birthday twohearts,anticipation,1.5940000000000003,come 
Time is money,anticipation,1.102,
Delivery Driver Part Time Genuine Parts Company NAPA Laurel MD Transportation Job Jobs Hiring,anticipation,1.164,
LMFAOOO Ik my friend so well Im just waiting for Khalil to OD,anticipation,1.187,waiting 
Prom is coming may 22 graduation is coming may 26 both day are big graduationcap graduationcap graduationcap graduationcap graduationcap graduationcap necktie necktie necktie highheeledshoe highheeledshoe highheeledshoe necktie highheeledshoe necktie highheeledshoe necktie highheeledshoe necktie,anticipation,1.266,coming coming highheeled 
Digital or not it no fun when someone with a bigger audience us your original reporting a note And add nothing,anticipation,0.919,reporting add 
Attended the man up symposium presented by Balt Co Delta Sigma Theta A great prog for our young men,anticipation,1.016,attended presented 
tigerface moneywithwings yve purpleheart your so pretty amp quiet facesavouringdeliciousfood remember that time on bus facewithtearsofjoy loudlycryingface omg,anticipation,0.93,purpleheart remember 
New table being polyurethane getting ready for busy season selecteventgroup inspire design…,anticipation,1.102,inspire 
it that thing I do to get the money to pay the bill,anticipation,1.047,do get pay 
Planning out my weekend already smilingfacewithsmilingeyes facewithtearsofjoy smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,anticipation,1.093,planning 
The feeling you get when you walk into a store and look too bombgtgtgtgt smilingfacewithopenmouthsmilingeyes,anticipation,0.907,get walk look 
hocomd columbiamd fabbest place for peace and people watching,anticipation,0.953,watching 
Rise amp sun ️ sun ️ sun ️ Wakey Wakey cooking cooking amp Bakey First Watch Laurel,anticipation,0.968,rise 
Whos ready for ripitevents Columbia Half Marathon today Many thanks in advance to HCPD and our…,anticipation,1.1949999999999998,
