tweet_text,sentiment,sentiment_score,tweet_text_tmp
Welllin my church voicebut MaMa D keeping hope alive chivalry is not dead LivingOnInDaOldSkoolCrew,trust,2.117,keeping hope 
I wa an officer wife so PTL for all the good cop Praying for da rotten egg ♡honorable cop badcopsgotago,trust,2.172,
Wizards 30 in playoff Caps 32 in playoff Great time to be a DC sport fan First round strong Caps finish away 2mrw Wiz on Sun,trust,1.32,finish 
Me White male 52 year old Born and bred in Baltimore You The next true leader of this city Well done,trust,1.813,born bred done 
yall just rhyme you little nigga need guidance you barking up the wrong tree,trust,1.367,rhyme need barking 
it a cold world I feel like a snow angel,trust,1.109,feel 
The finished product greatjob For The Love Of Food,trust,1.094,finished 
Its not the fact that waka flocka isnt 35Its the fact that he isnt even AWARE of the constitutional rule,trust,1.743,
if anyone deserves a prize it me I dealt with both of you touching me all weekendI win,trust,1.8130000000000002,deserves dealt touching win 
Nurse Bank of Maryland Inc Pikesville MD COMPANION CARE 4104863350 CALL SPE Pikesville Home Health Care coupon,trust,1.805,
Those 5 evolved from previous 12 Brought all into the open to attempt to handle Poor policy no situational awareness rest,trust,1.117,evolved brought attempt handle 
IT Job in Hanover M Sadness Software Developer Principal at ManTech VeteranJob Jobs Hiring TweetMyJobs,trust,1.375,
IT Job in Hanover M Sadness MidLevel Java Developer at General Dynamics AIS VeteranJob Jobs Hiring,trust,1.1800000000000002,
IT Job in Hanover M Sadness Midlevel Network Developer at General Dynamics AIS VeteranJob Jobs Hiring,trust,1.1800000000000002,
ManTech IT Job Systems Engineer Senior Principal Hanover MD VeteranJob Jobs Hiring TweetMyJobs,trust,1.125,
IT Job in Hanover M Sadness Computer Test Engineer at General Dynamics AIS VeteranJob Jobs Hiring TweetMyJobs,trust,1.1800000000000002,
Labor Job in Hanover M Sadness Warehouse Associate Tradeshows and at CORT Business Services Corp VeteranJob,trust,1.133,
Labor Job in Hanover M Sadness Inventory Control Clerk at CORT Business Services Corp VeteranJob Jobs,trust,1.219,
Engineering Job in Hanover M Sadness Telecom Systems Engineer at General Dynamics AIS VeteranJob Jobs Hiring,trust,1.1800000000000002,
Jus seen brotherly love Good as movie,trust,2.008,seen 
Thank you Ive shared on Facebook and Twitter Next Instagram Would love to be there Sidelined w Tummy bug Paypal,trust,1.344,thank shared love sidelined 
Free lunch at Red Emmas for student Proud of this Bmore School teacher ♡♡♡Iris,trust,1.719,
Good job the nation is proud of you 1 hiphop,trust,1.5700000000000005,
Gundogan Im liking that,trust,1.093,liking 
The sign cuddling Pisces probably them cry occasionally and wanting to make sure youre constantly comfortable ACCURATE,trust,1.812,cry wanting make 
That guy ha been shit since 2013 Gundogan Im liking thatNot according to report in Germany,trust,1.71,liking according 
Im sorry since when do you have to go to church to have a relationship with God Please stop you sound ignorant,trust,1.765,have go have stop sound 
Gundogan is pretty good Like proper Box to Box,trust,1.4680000000000002,
One thing that really bug me is white mother who have mixed girl with a black man amp teach them to hate their curly hair from a young age,trust,1.6640000000000001,bug have mixed teach hate 
Temporary Sales Associate Brick Specialist Arundel Mills LEGO Group Hanover MD Retail LEGO Job,trust,1.133,
Facts raisedfist mediumdarkskintone,trust,1.383,raisedfist 
We cant stoop to your white grandfather level raisedfist hundredpoints Pretty Much,trust,1.8440000000000003,stoop raisedfist 
flashbackfriday and in honor of world good luck to everyone competing and especially the divas…,trust,1.4609999999999999,competing 
If I tell someone I love them in going stand behind that until they do some reckless shit I dont like neutralface doubleexclamationmark ️,trust,1.242,tell love going stand do like 
Facts man just Facts,trust,1.383,
my truth ha been revealed Weight off my shoulder,trust,1.469,revealed 
In business the greatest compliment is a referral realtalk truth business,trust,1.36,
Brotherly love wa a good movie but yet predictable did a good job,trust,2.008,love did 
Scooby Doo taught u that all monster are really just people pensiveface,trust,1.14,taught 
IT Job alert Lead Intelligence and Operations Analyst General Dynamics AIS FtMeade MD VeteranJob,trust,1.625,
General Dynamics AIS Intelligence and Operations Analyst FtMeade MD Engineering VeteranJob Job Jobs,trust,2.18,
Senior Intelligence and Operations General Dynamics AIS FtMeade MD Engineering VeteranJob Job Jobs,trust,1.649,
IT Job in FtMeade M Sadness Cloud Developer at General Dynamics AIS VeteranJob Jobs Hiring TweetMyJobs,trust,1.1800000000000002,
IT Job in FtMeade M Sadness Java Software Engineer at General Dynamics AIS VeteranJob Jobs Hiring TweetMyJobs,trust,1.1800000000000002,
Engineering Job in FtMeade M Sadness Lead Intelligence and Operations at General Dynamics AIS VeteranJob Jobs,trust,1.899,
Its like God know what I like eye foldedhands mediumdarkskintone OKhand mediumdarkskintone,trust,1.101,know like 
How good someone sex is based off how much you like them idc what anyone say,trust,2.117,based like say 
Last night wa love smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes of only every night ended like that,trust,1.242,ended 
SkilledTrade Job in Woodlawn M Sadness Residential Lawn Specialist 100889 at TruGreen Jobs Hiring TweetMyJobs,trust,1.375,
Nation Of Islam brother trying to stop looting Praying for their safetyFreddieGray,trust,1.57,trying stop praying 
will speak soon She needed to gather ALL the fact before addressing the publicSMART MOVEFreddieGray,trust,1.383,speak needed gather addressing 
Looters now taking merchandise from Mondawmin mall but The Gallery is WELL protectedBaltimoreRiots,trust,1.101,taking protected 
MKStudiouS Baltimore talent and entertainment management service We represent musician of any genre Follow u email for info,trust,1.837,represent follow 
Pastor please be safe Your Prayer Warriors are Praying,trust,1.6650000000000005,praying 
dihs blonde green purple color naturalhair Italiancolor bookus today healthyhair matters…,trust,1.281,bookus matters 
lol I love shes such a good friend,trust,2.125,love shes 
Okay big step I added the Wizards to my ESPN app favorite team So if thing go bad blame me,trust,1.148,added go blame 
hopefully the Chicago White Sox fan base will provide insightful respectful Twitter banter Or at least use le profanity,trust,2.055,provide use 
See what happens when I add a team to my app Last team adde Tongue sticking out cheeky playful or blowing a raspberry SF 49ers in 201213,trust,1.094,see happens add sticking blowing 
Like this curfew am not new there wa already one right I know last summer there wa The harbor always got one,trust,1.359,wa know wa got 
kevin i love you dearly but u askin me 3000 question abt stuff i have not been informed of is really irritating so pls stop askin me stuff,trust,1.274,love askin informed stop askin 
they got every police force I Maryland out there they better pray the county dont decide to act up skull openhands mediumskintone,trust,1.3359999999999999,got pray decide act 
Western District Police station crouchyyyyyits gettin real over there,trust,1.125,gettin 
cactus the law unlocked unlocked unlocked unlocked the real,trust,1.188,cactus unlocked unlocked unlocked unlocked 
I dare him try me again he gon loose his fucking life on god hundredpoints fire I dont play angryface poutingface,trust,1.1640000000000001,dare try loose play 
Shit real af downtown I hope 12 ready sleepingface,trust,1.321,hope 
Girls love shit like this,trust,1.242,love 
My city am not perfect but I still show love 410UpNow ️OTG,trust,1.649,show 
Relationships attract ATTENTION Attention attract DRAMA Drama attracts HOES and the Cycle continues recyclingsymbol ️ hundredpoints,trust,1.719,attract attract attracts continues 
Everything based on trust,trust,1.235,based 
West Baltimore on lock down A stand off Baltimorians wilding out Be safe out their FAM FreddieGray Baltimore BlackLivesMatter,trust,1.149,lock wilding 
But all police men arent bad trust me,trust,1.289,trust 
ok sir I respect your statement but thats not the problem you needa stop listening to your white statistic provider,trust,2.086,respect stop listening 
and get suspended with pay The problem is they arent protecting u they have many weapon and the 1st of,trust,1.164,suspended is protecting have 
I just hope my kid dont have shit brown eye like me pensiveface,trust,1.164,hope have 
is in my city and showed no love neutralface,trust,1.11,showed 
true I just pray justice is served and everything go back to normal Its not right,trust,2.43,pray served go 
Why do Yall nigga take picture with a stack of money to Ya ear like Yall on the phone Yall going catch a ear infection keep playing,trust,1.1159999999999999,nigga take going catch keep 
thanks man The show we did wa pretty good 3 and a half hour but still a good listen,trust,1.3359999999999999,
New clipboard provided by the CHRVA Championship Tournament Proud 2 represent today,trust,1.094,provided represent 
hmmm Admire the confidence smirkingface thumbsup,trust,1.344,admire smirkingface 
Obviously hypocrite I dont judge anyone but they pas judgment on gay why not someone who cheated on his wife,trust,1.4380000000000002,judge pas cheated 
Love the fan base of Mav though,trust,1.188,love 
Sadly no man but Im more than happy to help you find a team bro,trust,1.273,help find 
Last week of school and then the real work start,trust,1.172,
Im so happy for my bros team they are doing amazing,trust,1.273,doing 
thanks for the follow luv Sorry it took me so long to follow back growingheart,trust,1.235,took follow 
I understand if you dont believe in Jesus lord forgive me but God isnt a being he everything,trust,1.6090000000000002,understand believe forgive 
May God bless you,trust,1.25,bless 
Amerikkkas Secrets Revealed page is on Facebook so please go show yall support by pressing the like button n getting others to do a well,trust,1.375,revealed go show pressing getting do 
God please forgive those who dont understand your concept,trust,1.164,forgive understand 
Network Analyst ManTech FortMeade MD IT VeteranJob Job Jobs Hiring TweetMyJobs,trust,1.0859999999999999,
TweetMyJobs IT Job alert Network Analyst ManTech FortMeade MD VeteranJob Jobs Hiring,trust,1.0859999999999999,tweet 
CGI ProjectMgmt Job Level 3 SIGINT Equipment amp Maintenance Instructor and Manager FtMeade MD Jobs Hiring,trust,1.344,
Cant teach a nigga how to smile,trust,1.4680000000000002,teach smile 
Feeling 100 well close out the series strong tonight havefaith and believe LetsGoCaps CapsIsles roadtothecup,trust,1.463,feeling believe 
Can I get 100 more follower I challenge my friend plz help facescreaminginfear,trust,1.141,get challenge help 
amp she dont like them pretty nigga nailpolish mediumskintone raisedhand mediumskintone,trust,1.124,like raisedhand 
I know god goin bless me and I am not even gotta be sneezing persontippinghand mediumskintone,trust,1.25,know goin bless got sneezing persontippinghand 
Thats sick facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy openhands mediumskintone hope she got some brother skull,trust,1.328,got 
revolvinghearts peoplewithbunnyearspartying nailpolish mediumlightskintone Im still telling on you confusedface facewithtearsofjoy to grown Love you twinnnn kissmark,trust,1.25,telling confusedface grown love twinnnn 
The diffrance of dateing older guy and younger guy is that the fact young guy like to rush thing and older guy like to not rush,trust,1.211,dateing is like rush rush 
Never judge guy by it cover because if you doull regret it when you see how man are treating woman these day and men are not all the same,trust,1.375,judge cover regret see treating 
We aceppt the love that we think we deserve,trust,1.274,aceppt think deserve 
sometimes it better forgive to move further amp successful with the future,trust,1.195,forgive move 
respect far past earned what else he want,trust,1.882,earned want 
I Love Jermaine facewithtearsofjoy facewithtearsofjoy I Swear,trust,1.086,love swear 
JusticeForFreddieGray FreddieGray Baltimore need help Peace will do more than violence Freddie wouldnt want this,trust,1.3130000000000002,need do want 
thanks for following Blessings,trust,1.7109999999999999,following 
Great message this morning Stay faithful and remember our fellow brother and sister in persecution,trust,1.9370000000000005,stay remember 
I hope my generation of people doesnt do this kind of Childish act when the city turn on itself,trust,1.321,hope do turn 
I cant even apologize for the violence It couldve been my dad my brother my uncle my cousin a friend,trust,1.875,apologize 
Lol Ive lost a lot of follower todayHaha cant handle the truth Embarrassed or blushing,trust,1.235,lost handle blushing 
Anyone will look good if you take their pic with a Canon Rebel real,trust,1.258,look take 
Anyone will look good if you take their pic with a Canon Rebel real,trust,1.258,look take 
The fact facewithstuckouttongueclosedeyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,trust,1.383,
I wish for the world Peace Understanding Patience BruceJennerABC BruceJennerInterview,trust,1.845,wish 
Youll never find another like me TRUST,trust,1.289,find trust 
Im really liking this so far,trust,1.093,liking 
Im really liking this so far,trust,1.093,liking 
What he is doing take a lot of courage to do what he done So proud of him,trust,1.242,doing take do done 
Oh shit I be forgetting to return people call after the fact,trust,1.086,forgetting return call 
Pursue peace Bitterness n peace cant dwell in same place,trust,1.234,pursue dwell 
thanks Dottie amp same to you I send you a text message with a house info Be safe,trust,1.1720000000000002,send 
now everybody rey swear they love they city facewithtearsofjoy facewithtearsofjoy wearyface,trust,1.086,swear love 
Life is good with friend like they are true friend of mine,trust,2.64,
Thanks for following Blessings,trust,1.7109999999999999,following 
You know what I think is pretty awesome When other race show support on matter like this not just black,trust,2.125,know think show 
Its a great time to invest in yourself and join my team Lets earn an all expense paid trip…,trust,1.656,invest join lets earn paid 
AmenAnd let u approach it with the same commitment to monogamy love trust understanding etc we want,trust,3.455,let approach want 
May peace continue throughout today amp each day moving forward That way we can focus on affectingeffecting real change,trust,1.665,continue moving focus affectingeffecting 
May peace prevailI pray 4 my brother amp sister that they come 2 see the futility of ignorance amp the power of peaceful protest,trust,2.414,prevail pray come see 
God bless those affected,trust,1.25,bless affected 
God bless those affected by the accident,trust,1.25,bless affected 
I believe there some truth to that Having said that I definitely prefer facetofaceLetMeSeeYou,trust,1.3130000000000002,believe said prefer 
AmenThats why it important to have that awareness upfrontPreparedForIt,trust,2.461,have 
May peace prevail in our school amp may my young brother amp sister focus on their education You can do itIKnowItsHard,trust,1.781,prevail focus do 
HonoringtheAngel ofthehouse PastorDr Thank You Dr Bryant for All you do 4 the Community,trust,1.102,thank do 
Sanctification is a fancy word that mean becoming more like Jesus This 1minute devotion explain AmenampAmen,trust,2.508,mean becoming explain 
I will shut up when you pay for it Sick of church shouting n the sanctuaryampsilent in the street Amen,trust,1.4380000000000002,shut pay shouting 
Philippians 413 I can do all thing through GOD that strengthen me,trust,1.211,do strengthen 
Shock Therapy Jeremiah 12 18 wst40 You Preached u crazy sir Always a good word Happy 40th Anniversary Blessed,trust,3.2110000000000003,preached blessed 
So sad of what Im seeing Baltimore WE Must Stop We are One PeacefulProtest Give Peace a Chance For Real,trust,1.891,seeing stop give 
Violence of any kind is just wrong Injustice is wrong Corrupt police officer is wrong Dont be the problem Be a part of the solution,trust,1.734,
GOD say love people and simply Trust Him for Everything Dont Trip Simply Trust GOD AmenampAmen,trust,2.696,say love trust trust 
Proverbs 16 1 9 TheBreakingRoomSaturdayBibleStudy Dont Please Your Flesh But Please GOD,trust,1.109,
The Blessings of GOD will overtake you Not just n but your Health Employment Talent Relationships,trust,3.148,overtake 
We have more in common with GOD Get Out of Your Comfort Zone Rise of the Black Man Pray,trust,1.742,have get 
Trust God Dont Trip Just Trust GOD,trust,1.4220000000000002,trust trust 
rp I Am EnoughValued Loved Peaceful Beautiful Friend Wife Mother Daughter I am Ready Qualified Spiritual Brave,trust,4.891,valued loved 
trophy basketball getting to the home stretch so gotta finish strong I think everyone else already wore theirs…,trust,1.296,getting got finish think wore 
Put on the WHOLE armor of God Its almost life sized too,trust,1.101,put sized 
RevDr Bryant deliver the eulogy for Freddie Gray the 111 death in police custody his question what is the real reason for the death,trust,1.984,deliver 
Loretta Lynch Confirmed The First Black Female US Attorney General The DL Hughley Show Grateful,trust,1.7590000000000003,confirmed 
The kid in Baltimore innercity are so fed up with the injustice they have lost all respect for the very system in placed to protect,trust,1.156,fed lost placed protect 
Wondering Lord why arent god fearing lover of the human race peaceful respectful caring confident honest positive person become cop,trust,4.9220000000000015,wondering fearing become 
Please Pastor Hickman I beg the differ there is no comparison with your mayor to the president of the US He focus is leveling the field,trust,1.383,beg differ is leveling 
KanyeWest You are a genius I personally think You best rapper alive True you can have everything but if you cant be You U are nothing,trust,1.289,think have 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for following Blessings,trust,1.7109999999999999,following 
Thanks for followingBlessings,trust,1.7109999999999999,following 
Thanks for followingBlessings,trust,1.7109999999999999,following 
Heartfelt thanks to Hilary Clinton for being brave enough to speak up on the disparity of justice for black amp brown in the US Change is u,trust,2.0469999999999997,speak 
Im getting money like pose 2 be and I keep a couple real nigga close to me smilingfacewithsunglasses hundredpoints,trust,1.757,getting pose be keep 
Youre my princess amp you deserved to be treated like one twohearts twohearts twohearts howdidigetsolucky,trust,1.4220000000000002,youre deserved treated twohearts 
Peace hasnt gotten u anywhere before War is what they want so let give them War doubleexclamationmark ️ JusticeForFreddieGray BlackLivesMatter,trust,1.3130000000000002,gotten want let give 
Just saying yall need to reevaluate your moral,trust,1.4529999999999998,saying need reevaluate 
Why do people wear white dress to prom looking like they going to a wedding,trust,1.156,wear prom looking going 
And to think i wanted to be a police officer smh,trust,1.093,think wanted 
If you saying we doing to much then you not doing enough JusticeForFreddieGray BlackLivesMatter Baltimore,trust,1.188,saying doing doing 
I love jhene aiko Shes a lady who spark up kissingfacewithsmilingeyes dashingaway mapleleaf leafflutteringinwind fallenleaf fallenleaf n spit da truth smilingfacewithhearteyes,trust,1.6019999999999999,love spark dashingaway leafflutteringinwind 
shes just friend with me bc of my father,trust,1.336,shes 
Respect for yo talking to the office hundredpoints some of yall act like every officer bad they just got to do what they go to do to feed their family hundredpoints,trust,1.8430000000000002,talking hundredpoints act got do go do feed 
I dont believe that bullshit but if it true yall be careful exclamationmark,trust,1.367,believe 
Back in school wen the teacher couldnt quiet the class so you had to bass the class and yell Aye SHUT THE FUCK UP smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes,trust,1.172,quiet had bass yell shut 
Happy 22nd Anniversary to my parent woman mediumdarkskintone man mediumdarkskintone Happy 21st to me guard mediumdarkskintone Ganggggggggg,trust,1.109,
MD politics are being put on blast man Im really fed up with all elected official tbh,trust,1.118,put fed elected 
Eventually life is going to hit those looter fast Big brother wa watching the whole time,trust,1.109,going hit watching 
I had to spread god word,trust,1.094,had spread 
hey the deuce how do I get a double upT You missing man follow me I need to know your progression in the music world,trust,1.0859999999999999,get follow need know 
Manchester United Top 5 Counter Attacks 1415 HD Rooney involved in ALL OF THEM,trust,1.1640000000000001,involved 
On some creep shit when it get warm outside hold the door open for that lady youre doing a good deed amp getting a peek also,trust,1.148,get hold doing getting 
all your new friend are gay a shit anyways fuck,trust,1.141,fuck 
Just sitting here watching these playoff game and i know for a fact player know the west is crazy star player will come east this summer,trust,1.118,sitting watching know know come 
Damian lillard is my guy but he ha looked terrible this whole series wheres the 4th quarter takeover dame at give me something homie,trust,1.118,looked give 
I guess nobody still talking about trading Shump for Lowry Knicks facewithtearsofjoy i told nigga i like lowry when he on but right now smh,trust,1.64,guess talking trading told like 
If the officer is found guilty it over,trust,1.093,found 
Another satisfied customer Thnx for the support Supe Salute thumbsup hundredpoints OKhand clappinghands smilingfacewithsmilingeyes Truth RealTalk…,trust,1.3359999999999999,clappinghands 
i clearly like a lot of shower selfies wish i cud be topless like a real man,trust,1.125,like wish 
Can they show All the Presidents Menon campus Nah sexist title might be triggering to journalism student,trust,1.219,show triggering 
Wish he admit he wrong then I bet shit go bakk how it wa but nigga scared to apologize thumbsdown but always want one even if You am not do shit openhands,trust,1.3120000000000005,wish admit bet go wa nigga apologize want do 
Niggas never wanna hear ear the truth speechballoon hundredpoints but always ask for it grinningfacewithsmilingeyes thumbsdown,trust,1.508,wan hear ask grinning 
If a company guarantee your satisfaction without the promise of a refund if youre not satisfied doe the guarantee matter,trust,1.961,guarantee 
there are bad and good in the community too You cant forget about all the peaceful people who protested,trust,1.265,are forget protested 
if thats true they would have given Freddie Gray the medical attention he asked for and buckled him in,trust,1.2970000000000002,given asked buckled 
Can we just make it clear that being a cop doesnt make you good and being in the protest doesnt make you bad The ignorance is too real,trust,1.6880000000000002,make make make 
Yup blog are dope Been watching Rico Love vlogs and this man is a genius I appreciate his word right now,trust,1.235,watching appreciate 
yea it real peaceful,trust,1.2890000000000001,
We plan the way we want to live but only GOD make u able to live itProverbs 169,trust,1.109,plan want live make live 
We about to score like 130 and we still kept the raptor under 100 omg this is an achievement this is a statement to whoever we play next,trust,1.656,score kept play 
I hope one day I can be in a band like,trust,1.164,hope 
Brah doing this shit doesnt really solve nothing like honestly This shit happens everyday PEACEFUL protest is what they should do,trust,1.132,doing solve happens do 
Its good that the city school are opening tomorrow but theyre going to be hella empty,trust,1.148,opening going 
I love how the Governor of Maryland placed a curfew on Baltimore It didnt work in Ferguson it wont work here,trust,1.594,love placed work work 
thank you Marine twohearts partypopper I didnt expect I wa actually gonna meet her so I tried without telling anyone Shes gorgeous smilingfacewithhearteyes,trust,1.133,thank expect gon meet tried telling shes 
I met a new friend at the nature center bear Girl Scouts Camp Ilchester,trust,1.281,met 
I found someone who will come with me Thank God Now I just hope I can see Troian,trust,1.781,found come thank hope see 
Instead of acting like an exhibit from the Baltimore zoo go to school get a degree earn respect and make a change through leadership,trust,2.327,acting go get earn make 
I look like somebody baby mother with this Bonet on facewithtearsofjoy facewithtearsofjoy openhands mediumskintone,trust,1.1869999999999998,look 
You may not like it but it is still happening regardless of your closed minded opinion,trust,1.391,like happening closed 
I understand people are mad at the police As they should be But my brother is a police officer Takingout police is not the answer,trust,1.7409999999999999,understand 
If Gundogan is over his injury problem then he will be a fine signing Intelligent playerThink it is confirmed then,trust,1.3519999999999999,think confirmed 
Im reading qoutes using courage and courageous Courageous is one of my favorite word revolvinghearts,trust,2.289,reading using 
I do it because I am courageous passionate and brave,trust,1.852,do 
Courage is a love affair with the unknown revolvinghearts,trust,1.4529999999999998,
Be cool Be strong Be courageous Work hard,trust,1.195,
They want more at Stevenson StangsWidener 7p in Commonwealth semi Im your pretty sideline reporter,trust,1.304,want 
luke friend refer to my father a Mr Dad,trust,1.336,refer 
Theyre gonna pay me to march IM IN LOVE,trust,1.477,gon pay 
Im voting for for the BBMAs Chart Achievement Award You can vote here,trust,2.156,voting vote 
Love my baby brother smilingfacewithsmilingeyes faceblowingakiss baseball ️ Stevenson University Owings Mills Campus,trust,1.406,love faceblowingakiss 
Me and my lor sister conversation is so real right now I love her to death clappinghands clappinghands redheart faceblowingakiss faceblowingakiss,trust,1.399,love clappinghands 
She said we need a real nigga up in the white house facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,trust,1.258,said need 
lol promise am not never been for me,trust,1.32,
My professor just sent an email saying class is cancelled 30 minute before the class wa suppose to start Im already at school unamusedface unamusedface unamusedface unamusedface unamusedface,trust,1.109,sent cancelled start 
dont hold back your feeling thumbsdown mediumlightskintone just be real w me,trust,1.1589999999999998,hold 
We introduced the clothesline number line and practiced creating word problem for math,trust,1.11,introduced practiced creating 
is trying to make me be social Doesnt she know we are friend based on the fact we are antisocial,trust,1.9069999999999998,trying make know based 
The essence of any relationship is that value is traded in both direction,trust,1.117,traded 
The older you do get the more rule theyre gonna try to get you to follow You gotta keep livin man LIVIN,trust,1.196,get gon try get follow got keep 
The fact that Burnley v Leicester is being shown on NBC instead of the Liverpool game show how bad we are,trust,1.079,shown 
ManTech IT Job Software Engineer Senior Principal AnnapolisJunction MD VeteranJob Jobs Hiring,trust,1.125,
IT Job in AnnapolisJunction M Sadness Software EngineerProgram Analyst at ManTech VeteranJob Jobs Hiring,trust,1.3359999999999999,
Junior Level Java Software Engineer General Dynamics AIS AnnapolisJunction MD IT VeteranJob Job Jobs,trust,1.383,
IT Job in AnnapolisJunction M Sadness Jr Java Software Engineer at General Dynamics AIS VeteranJob Jobs,trust,1.1800000000000002,
IT Job in AnnapolisJunction M Sadness Software EngineerProgram Analyst at ManTech VeteranJob Jobs Hiring,trust,1.3359999999999999,
ManTech Sr Software EngineerProgram Analyst AnnapolisJunction MD IT VeteranJob Job Jobs Hiring,trust,1.0859999999999999,
AnnapolisJunction MD IT Job Software EngineerProgram Analyst at ManTech VeteranJob Jobs Hiring,trust,1.0859999999999999,
Database Analyst Principal ManTech AnnapolisJunction MD IT VeteranJob Job Jobs Hiring TweetMyJobs,trust,1.656,
IT Job in AnnapolisJunction M Sadness Jr Java Software Engineer at General Dynamics AIS VeteranJob Jobs,trust,1.1800000000000002,
IT Job alert Database Management Specialist CGI AnnapolisJunction MD Jobs Hiring,trust,1.1800000000000002,
Praying for all the police officersfirst responder and innocent people in Baltimore This riot need to stop loudlycryingface brokenheart,trust,1.7029999999999998,praying need stop 
Its really interesting to note that full lip is really worthy of embrace now,trust,1.245,note 
Say whatever you like oh ye 21st century woman We ALL need love and companionship Better learn,trust,1.242,say like need learn 
Im pretty good at reading nigga right off the bat,trust,1.257,reading 
I pray to god that my phone will last the whole trip,trust,1.133,pray last 
Im all for justice but violence lead no where Make your word matter if you want a change BeTheChange FreddieGray Baltimore,trust,1.665,lead make want 
You and Kamaar killed shit Just like I knew crown doubleexclamationmark ️ I love you boy raisedfist,trust,1.242,killed knew love 
dont mess with my emotion loudlycryingface you swore on our brotherhood,trust,1.148,mess swore 
Its always that one teacher that wanna start with u early in the morning like stfuu and get out my face expressionlessface hundredpoints,trust,1.125,wan start get 
So the truth is starting to come outJusticeForFreddie Those camera are working against you crookedheartless as officer,trust,2.164,starting come working 
Words of wisdom hhtfitness personaltrainer baltimorefitness inspiration motivation success…,trust,1.914,
Psalms 27 12 foldedhands foldedhands foldedhands motivation inspiration injesusname personaltrainer power exercise…,trust,1.6790000000000005,foldedhands foldedhands 
Knocked the CNN reporter out Smh sad man smh just sad pensiveface Lord I pray foldedhands foldedhands foldedhands hhtfitness…,trust,1.375,knocked pray 
Truth foldedhands foldedhands foldedhands hhtfitness Stay focused eye baltimorefitness motivation inspiration physique…,trust,1.492,foldedhands focused 
True story foldedhands foldedhands smilingfacewithopenmouth hhtfitness motivation inspiration injesusname baltimorefit baltimorefitness…,trust,1.4369999999999998,foldedhands foldedhands 
Happy Friday Family Talk about timing and positioning Who knew KG ha never earned le than…,trust,2.241,talk knew earned 
This is my happyface Real Men protect their assetsabout to get that good pedicure fearless…,trust,1.258,protect get 
So here is another friend and successful mentor of mine Mr Darryl Huckaby His story is not…,trust,2.101,
not that Im going to cuss them out like they deserve or get loud or really show my anger but they will be told,trust,1.3519999999999999,going cuss deserve get show told 
My bby dad is 511 weigh 200 sumthin pound Hopefully my son get that from his dad I love me some big men smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,trust,1.102,get love 
I think i dont stress because i know the truth The real truth smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,trust,1.485,think stress know 
Drinking a Smells Like Freedom IPA by at —,trust,1.226,drinking 
family thats all that matter brother bloodbrothers sibling,trust,1.57,
Hope everyone is having a great day Truth RealTalk 88Factz Baltimore DMV DC Prayers4UsAll…,trust,1.524,hope having 
I be real quiet and laid back in school I am not got no girlfriend so I got no one to impress facewithtearsofjoy smilingfacewithsunglasses,trust,1.172,laid got got impress 
Im use to being broke this money could never make me change up on my nigga guard,trust,1.132,use broke make change 
My best friend know the truth Just ask her expressionlessface,trust,1.594,know ask 
Do everything by myself because i dont givea damn if a nigga could keep another because a nigga still gon be a nigga when the pussy goodKK raisinghands,trust,1.179,do givea keep 
If I could go back in time I would inna heart beat so much shit I would change so many people I wouldnt have trusted hundredpoints,trust,1.6880000000000002,go in beat change trusted 
I hope we get approved,trust,1.9930000000000003,hope approved 
This will become increasingly important a the world population continues to grow,trust,1.5470000000000002,become continues grow 
Ive downloaded and bought most apps The official Twitter app is so good now that I do not bother with the others,trust,1.2970000000000002,downloaded bought bother 
I know you will be respectful of his transition but I hope others in entertainment news will be too,trust,1.758,know hope 
but thats not justice Two wrong dont make a right When ha revenge ever had a good outcome,trust,1.3279999999999998,make had 
someone is going to lose a father or mother or brother or sister due to anger That isnt the way to justice,trust,2.648,going lose justice 
